 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.01090375613184817 0.004004440410052459 -0.0001266299168186978 1.2704022467186427e-06 0.011570377189956762 -0.0011203530870320098 3.4017097434750667e-05 -3.2788392576020587e-07 -6.056692203307889e-07 2.336581275048457e-06 2.0772808139473743e-06 -6.58696412234144e-07 1.1296902786191388e-06 -8.82905310776201e-06 -3.3766341231636067e-06 -1.6980510564949942e-06 -1.6326158664453748e-06 -4.33463102898293e-06 -1.062679460925382e-05 -4.493012015543404e-06 -2.0027836235873876e-07 3.1460663316976394e-06 4.177309735449331e-06 -1.0826084512859692e-06 -5.282979703764812e-07 -3.841012191248773e-06 6.714045819509973e-06 -5.090649985143559e-06 -3.535632031529477e-05 6.48204196495628e-05 8.748844765676901e-05 -0.00011777752855676629
age 0.004004440410040862 0.00445998938522185 -0.00012936872050182981 1.1806858305496897e-06 0.04483683460919326 -0.004158984271931131 0.00012033605175662086 -1.0958966730113908e-06 -4.909905521759029e-07 -1.0251890082859972e-07 -3.270350848829358e-06 1.2531471455794761e-06 -2.5626276071241225e-07 -1.0495825004511422e-06 -1.4468918199889863e-09 -1.183074124257486e-06 -6.865092575678775e-07 -3.852628038494316e-06 -1.939674292701988e-06 5.856553162411846e-07 4.791891681407953e-09 3.0313104998602373e-07 1.4452836050858484e-06 1.1818833352185426e-06 -2.634722149910832e-06 -2.9323865313267625e-06 1.5146264858009798e-07 4.40036370095177e-07 -3.89411561533771e-06 3.3956395632295166e-05 9.600802685089509e-05 -0.00010458218721171957
age2 -0.00012662991681828935 -0.00012936872050172142 3.798311869267954e-06 -3.5069646573403714e-08 -0.0012828453394921474 0.0001204233667027643 -3.526037630707152e-06 3.2481225102633295e-08 4.6952105525668185e-09 2.0086372316780417e-08 8.602441189164019e-08 -3.403187146971893e-08 4.886215048634852e-09 3.611272486577697e-08 1.5967550629381952e-08 4.796032129937461e-08 1.869875337782924e-08 1.130538398495777e-07 7.410631309692791e-08 -1.4049459915188783e-08 -7.88880754925719e-09 -2.0862340255687626e-08 -4.6239341327952345e-08 -2.0957498197485504e-08 6.506545777675057e-08 8.243900816358491e-08 -1.7719167692083432e-08 3.733105471450505e-09 1.579009115308658e-07 -8.454096171268337e-07 -2.7952888161118022e-06 2.6772125299318387e-06
age3 1.2704022467146322e-06 1.1806858305487914e-06 -3.506964657340499e-08 3.276929120992455e-10 1.1567341376582197e-05 -1.0974120587071884e-06 3.250164977707606e-08 -3.0297050353011356e-10 4.3420279951795323e-11 -2.8088187636872764e-10 -7.016311000577446e-10 2.765520673723532e-10 -2.9338903459299634e-11 -4.1472036549155065e-10 -2.971751046866277e-10 -5.433702613723053e-10 -1.4335257495889395e-10 -1.0388327709880635e-09 -8.494459677927303e-10 9.824478387787743e-11 1.3891409301196423e-10 2.719136667650421e-10 4.5785386101470763e-10 6.77898087958378e-11 -4.717690029371785e-10 -7.467786296914317e-10 2.991923641556627e-10 -1.7246628592326622e-10 -2.026375495429052e-09 7.000316065286707e-09 2.5355077179969943e-08 -2.1806415876877687e-08
sex 0.011570377189682853 0.04483683460921433 -0.0012828453394923 1.1567341376577933e-05 1.0014181917768048 -0.09166743683375746 0.00261983279829224 -2.3576907198354334e-05 2.2200884650575533e-05 -4.050929731751433e-06 -2.4704585094811996e-05 2.228810645106596e-05 -3.4130549066021416e-05 5.3084230075328115e-05 -1.0713806861009164e-05 -1.8741775260308013e-05 -2.926865129009314e-06 -8.567220008003968e-06 2.9072495699872634e-05 5.310798426066163e-05 5.591576621236552e-06 -9.634240264542727e-06 -2.407496032160119e-05 -1.2944309548994678e-05 -2.1236572838583413e-05 -2.5662987064753547e-05 1.847089568669582e-06 3.6090172320263664e-05 0.00042583677815549 -0.0004518476761743886 0.0003765649397134785 0.0006793264332756382
agesex -0.0011203530869913552 -0.004158984271913834 0.00012042336670224593 -1.0974120587021905e-06 -0.0916674368337618 0.00851163240712156 -0.0002463720218101167 2.2424013695141686e-06 -1.995156914588135e-06 7.652659022300621e-07 2.426888799411432e-06 -2.1149797571250723e-06 2.9599470734311235e-06 -5.025976827548635e-06 1.430535044349794e-06 2.141747406413705e-06 -1.4217038900926047e-07 8.979766278536923e-07 -2.498396258012241e-06 -4.980519046844642e-06 -9.898786933574972e-07 4.780067610803226e-07 2.076435397416719e-06 1.7830859675873413e-06 1.2791010071931581e-06 2.369021006875918e-06 -9.523735306044704e-08 -3.228349827101209e-06 -3.877710491573076e-05 4.2700398841889726e-05 -4.557755493870343e-05 -5.44060856569792e-05
age2sex 3.401709743394976e-05 0.00012033605175650222 -3.5260376307025153e-06 3.2501649777020565e-08 0.002619832798292521 -0.0002463720218101313 7.222912572821095e-06 -6.655142116729788e-08 5.69541048456336e-08 -3.450335758889285e-08 -7.350374985817389e-08 6.297785894951565e-08 -8.221622661006714e-08 1.4687267121766594e-07 -5.256869883464022e-08 -7.554954683272973e-08 1.7946136393435086e-08 -2.7971586618719313e-08 6.263142220018058e-08 1.4585539012289423e-07 4.220260601130127e-08 -3.52591316318696e-09 -5.710082329517918e-08 -6.81418591438584e-08 -1.9112292271347428e-08 -7.030474112669996e-08 -4.2185831460003793e-10 8.853147587167317e-08 1.075484557036343e-06 -1.202804902211631e-06 1.4440636682891379e-06 1.5042692404024677e-06
age3sex -3.2788392575058506e-07 -1.0958966730077095e-06 3.248122510251854e-08 -3.0297050352897577e-10 -2.357690719835862e-05 2.242401369514459e-06 -6.655142116730238e-08 6.210417619405201e-10 -5.414207598214059e-10 4.3475425378295444e-10 7.00425178294307e-10 -5.731028712359054e-10 7.232553824365059e-10 -1.3315380965193255e-09 5.918880958863081e-10 8.164211290275982e-10 -2.9498942031093485e-10 2.6849648519763305e-10 -4.731366268714379e-10 -1.3526616334809433e-09 -5.154327080203596e-10 -2.0900622475572133e-11 4.6211012399610006e-10 7.557789154879491e-10 -1.0742377264533142e-11 6.569759361967508e-10 -1.2752130359966692e-12 -7.593954272941985e-10 -8.96863855371734e-09 1.0377586135996861e-08 -1.3200079900986987e-08 -1.426283517165662e-08
pcs.V3 -6.056692203408965e-07 -4.909905521841756e-07 4.695210552810734e-09 4.342027994951191e-11 2.22008846504825e-05 -1.995156914579384e-06 5.695410484537624e-08 -5.414207598190223e-10 3.1357453700669503e-06 1.2960331270933296e-07 -2.294877120137728e-08 -4.281422798782412e-08 6.838534657095666e-08 3.72044237450047e-08 -1.1789669800546928e-08 5.936192459773486e-08 -8.410624000901482e-08 1.0286508110173242e-07 -7.145891384039444e-08 -3.309695286765356e-09 1.1572312771823648e-09 1.1579818326682497e-08 -8.181997539068319e-08 1.6297448186126362e-08 2.1108086425663378e-08 -1.7797514792083444e-08 7.268269373807383e-08 3.074512880434831e-08 4.486023755822077e-07 -2.5979049950132173e-06 -5.23524872900406e-07 5.731464077448874e-06
pcs.V4 2.3365812750520796e-06 -1.0251890082491432e-07 2.0086372316672176e-08 -2.8088187636772654e-10 -4.050929731708553e-06 7.652659022260843e-07 -3.450335758877781e-08 4.3475425378190676e-10 1.29603312709333e-07 3.0051431818567557e-06 4.121089574961666e-08 3.610194602334551e-09 3.520387007187863e-08 -5.359274379428891e-08 -6.217833333918511e-08 3.5486891379152845e-08 8.535801919510752e-08 -4.633994141727619e-08 5.0121689209231445e-08 -4.6788868708084505e-08 -1.3585711948846228e-07 5.584955897496364e-08 8.402805543331517e-08 3.964440540854288e-08 4.6386090134083785e-08 3.608434723369081e-08 1.2772806883750547e-08 5.205424851015863e-08 -6.142586460583589e-07 -1.3981002688391108e-06 6.425101183789268e-07 1.3157637750590773e-06
