 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.07080491575516697 0.10245471739877207 -0.0026168010671262783 2.1916851727683592e-05 0.8545009668378171 -0.06591443062033063 0.001669524405073791 -1.3884160911892908e-05 -2.9190601692097845e-05 4.383766586066121e-05 1.280659258716393e-06 -1.7116134189067258e-05 2.1251254913434698e-05 -5.1203510982479166e-05 5.629763354264767e-06 1.3254844925488875e-05 -1.1187336456200084e-05 -1.5982584922378264e-05 -5.691958835061094e-05 -2.303204053069092e-05 -1.1224455178892126e-05 -3.701565798246176e-06 1.73011210388249e-05 -2.9644476446332765e-06 -2.2028018407257618e-06 -4.861279922155412e-06 6.112289373020306e-05 -3.890117742356789e-05 -0.00040492539850779636 0.0004582111438117774 0.0001349500098936743 0.006534211501407881 -0.007268470744695427 -0.0013767906858787667 0.0013424744736326238
age 0.10245471740026486 0.2878652114318124 -0.007047093454075419 5.645242083323995e-05 3.6826125752739767 -0.27469584646607037 0.006707366453886642 -5.3599123237736476e-05 -0.00011809600315399805 6.384839187410126e-05 1.1118964227315626e-05 -2.833091517733384e-06 2.790477050397894e-06 -5.972265564539641e-05 1.7975560910817678e-05 3.468670743369687e-05 6.919188754581377e-06 -3.331788565117939e-05 -1.4937966201535254e-05 -7.3172226668551796e-06 -4.6494731856448866e-06 -3.185606540372586e-05 1.8632220819037894e-05 3.046895117026699e-05 -2.6233038986519506e-05 2.7082760085395048e-05 5.650182773545963e-05 -2.3468564712416833e-05 -0.00105866001858764 0.0017852002116584638 0.0004564695872688096 0.019897111370135827 -0.0226587423752003 -0.0027019377868741615 0.003010914545151563
age2 -0.002616801067160004 -0.007047093454069602 0.00017315318941632022 -1.3922559763830492e-06 -0.08981134948498518 0.006723007685510692 -0.00016475449559611173 1.3213958720061071e-06 2.7106729277047927e-06 -1.552077508985519e-06 -2.1561446804862016e-07 9.634636875807064e-08 -1.6455786766609403e-07 1.4971146660192248e-06 -3.8590984201580193e-07 -8.648115452266126e-07 -1.477155507887271e-07 8.116104897905201e-07 5.478205064421485e-07 1.6493884093231852e-07 1.013281439033017e-07 7.241958279928266e-07 -4.963807409684774e-07 -6.895513027925306e-07 6.141829936818183e-07 -5.65662631433003e-07 -1.491448220135057e-06 6.982166747870388e-07 2.514077993054939e-05 -4.22470721030413e-05 -1.1228633815822333e-05 -0.0004479404023687395 0.0005137500420473135 6.586159874836365e-05 -7.19510772943174e-05
age3 2.191685172795746e-05 5.645242083319637e-05 -1.3922559763831483e-06 1.1237922627124557e-08 0.0007170026478440159 -5.386037759063836e-05 1.324744355271829e-06 -1.0665352759437169e-08 -2.0265955263473698e-08 1.2358287415454888e-08 1.351781941828921e-09 -1.0868093861017698e-09 1.9870602667120713e-09 -1.2349294550986261e-08 2.585877735216523e-09 7.070205058875112e-09 1.0100683027548786e-09 -6.351922086267715e-09 -6.046610190811877e-09 -1.276441099403774e-09 -7.516158479979151e-10 -5.482449070496439e-09 4.233339511451071e-09 4.966506858801915e-09 -4.527698018829442e-09 3.827173590968252e-09 1.3025373394843033e-08 -6.626537313188608e-09 -1.965727165908162e-07 3.2720699974112466e-07 8.782818012810233e-08 3.3297059852765974e-06 -3.842834609381647e-06 -5.32316644803839e-07 5.716110829822368e-07
sex 0.8545009669002233 3.6826125753920556 -0.08981134948790508 0.0007170026478676576 90.11427726692034 -6.6505138849526615 0.1604057912373181 -0.001264167312160685 -0.001008005317725375 0.0011253976316681275 0.0006414649971412076 4.679933612418687e-06 -0.0007564017781250349 -0.0005479592080277603 0.0001953761091138797 0.0011483912287943558 3.394092523301495e-05 0.0003581479719070624 -0.00024621165701246844 0.0002559112483786971 0.0002585960665676793 -0.0005826877619457122 -0.0002950765856795946 0.0008460267961018716 0.00018314298186461716 0.000691210711344633 0.00011543044661882992 -0.0003324518088992333 -0.016039229243265292 0.03269741481897845 -0.004627242855401861 0.07194738131338702 -0.12355282369040316 -0.02878634240976031 0.054530783600750095
agesex -0.06591443062480783 -0.27469584647370043 0.0067230076857007276 -5.386037759218964e-05 -6.650513884949713 0.4926896807283284 -0.01192889724247425 9.43683971367531e-05 6.926794387435683e-05 -8.013476715131223e-05 -4.278490894488437e-05 -1.3011935811280483e-06 5.2375511338394606e-05 3.673014195955555e-05 -1.144714448828104e-05 -8.593815838147578e-05 -5.775878462319655e-06 -2.6315166855646214e-05 1.8381685797292204e-05 -2.223839193992854e-05 -1.987084092003546e-05 4.187043926143325e-05 1.9209895344339747e-05 -5.75677430915524e-05 -1.4804191779630402e-05 -4.669365317301865e-05 -1.2674709233238464e-05 2.549060745975383e-05 0.0010948821527252013 -0.0022461600432412674 0.00026513290587878817 -0.0038976447028800576 0.0074876921588360274 0.0021263136161586353 -0.003760015814420141
age2sex 0.0016695244051833124 0.006707366454069519 -0.00016475449560067712 1.3247443553091643e-06 0.16040579123716203 -0.011928897242467986 0.00028996193686986 -2.303053466889505e-06 -1.5382181045505553e-06 1.8446824416909898e-06 9.243592489435869e-07 6.372333157469153e-08 -1.1897182828696367e-06 -7.910206288600055e-07 1.9271054096089732e-07 2.090989022915906e-06 2.2449414234580402e-07 6.39753467224126e-07 -4.851066744480062e-07 6.334725387448952e-07 5.086477268437891e-07 -9.915223169983956e-07 -4.114049476127913e-07 1.2596626633161065e-06 3.954520742375472e-07 1.0205858210269898e-06 4.02092406365365e-07 -6.435670252781412e-07 -2.440108554564244e-05 5.077814809417188e-05 -4.800502080635696e-06 6.124347974880059e-05 -0.00014341590231305436 -5.2023465964941856e-05 8.56259456803635e-05
age3sex -1.3884160912775571e-05 -5.359912323929876e-05 1.3213958720448146e-06 -1.0665352759751418e-08 -0.0012641673121586768 9.436839713664607e-05 -2.3030534668881115e-06 1.836870364094394e-08 1.0963722086771338e-08 -1.3699241928725021e-08 -6.465801253698361e-09 -7.640392992496117e-10 8.834510637498149e-09 5.478116236415233e-09 -6.959662319560521e-10 -1.65784726939642e-08 -2.4376237227246508e-09 -5.168219362532995e-09 4.41772439597374e-09 -5.842508782386173e-09 -4.299025977835975e-09 7.839393158139765e-09 2.7996384031016634e-09 -8.875851468554577e-09 -3.553205387785753e-09 -7.265783630674773e-09 -4.0460182770276454e-09 5.318035960950691e-09 1.781834975307578e-07 -3.7792653831885717e-07 3.071673078549538e-08 -2.2313999768146023e-07 8.418013639363416e-07 4.220399991888767e-07 -6.494338015561996e-07
pcs.V3 -2.9190601692147942e-05 -0.0001180960031529628 2.710672927679632e-06 -2.0265955263273414e-08 -0.0010080053176756947 6.92679438706842e-05 -1.5382181044619349e-06 1.0963722086073675e-08 8.912129931853949e-06 3.884272609659159e-07 1.4901965431863535e-07 -2.1006682046087463e-07 6.523710341828953e-08 5.478062226074749e-07 -3.420846289999259e-07 2.116655002047429e-07 -4.389579296985638e-07 2.424832502691409e-07 3.084508530259994e-08 -4.594079643601612e-08 5.154322103476922e-07 1.7747005936520124e-07 -6.04377860480008e-08 6.642162702033258e-08 -1.2190338539534363e-07 -2.427909815464031e-07 3.4907739300382744e-07 -2.6134570282358323e-07 6.851632252940244e-07 -6.6735088126996025e-06 -9.884729918933278e-06 -0.00016393633505056796 0.00017905430400416185 1.77219287805839e-05 5.417810687706453e-06
pcs.V4 4.3837665861179976e-05 6.384839187467385e-05 -1.552077508999987e-06 1.2358287415574487e-08 0.0011253976316527971 -8.013476715020529e-05 1.8446824416650331e-06 -1.3699241928527616e-08 3.8842726096548437e-07 8.257061899780798e-06 2.4065920350371393e-07 3.70237769196016e-07 -2.486649507474156e-07 -1.6461738588146954e-07 -4.041653508604039e-08 2.5785200024181033e-07 1.9361513472159262e-07 -3.039354727379453e-07 1.2309951263786866e-07 -1.4076293956279812e-07 -5.305527503241478e-07 1.460521418368441e-07 3.497359466714604e-07 -6.975297362539832e-08 4.20736010834038e-07 2.296315224348244e-07 -3.70144620288854e-08 -3.1525592657794056e-07 -1.4683192722457596e-06 -1.137838395414904e-05 1.001784107860984e-06 5.68715520606325e-05 -4.004404777802496e-05 -4.185966184333489e-06 9.406957709950337e-07
