 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0006832888017592983 5.088783975771829e-08 -2.4238705516605482e-05 1.4599621508696503e-06 4.99276993894318e-07 5.198356253518707e-07 2.448505962472759e-06 1.8773437235484264e-06 -3.732694383861208e-07 2.290534840468401e-06 -1.1241627106238427e-06 7.181815303026923e-07 -5.497411363916232e-07 -1.678420454891796e-06 -1.6954578147995065e-06 -2.0217221656907824e-06 9.545478011275748e-07 -1.7926968950352138e-06 -6.027605138776112e-07 1.0554212073808053e-06 -8.115308271437274e-07 2.5204791759357724e-07
PC1 5.088783975771796e-08 2.3454403898051504e-06 -1.5774936265941581e-06 -3.1238742981276893e-07 -8.117910084932622e-08 -3.096515078948607e-07 8.229976311653259e-08 9.222347552934897e-08 6.121432586652472e-08 2.2178387141796574e-08 1.778412992145589e-07 -9.033006635339539e-09 6.277376130823867e-07 -1.132168013543587e-07 -2.8576614568750826e-07 -6.987684993630665e-07 -6.686362910155016e-07 2.1920840108178298e-07 2.830423038613332e-08 1.7943522754764004e-07 3.212636938081906e-08 4.34140889914165e-06
PC2 -2.423870551660548e-05 -1.5774936265941577e-06 4.811330389353956e-05 8.949462476848034e-07 1.4457655999633406e-06 -5.930206347353648e-07 -4.826286277394245e-07 -5.918080037732623e-07 1.1167822301499066e-06 -3.3219537722601087e-07 -3.454849457666976e-08 -6.632227697994177e-08 -1.1314117113065674e-06 8.979388436690601e-07 -1.091504424507523e-06 1.0947948229882712e-07 9.354426608712407e-08 7.425799028275035e-07 1.836277593697955e-07 -5.000636968201475e-07 -3.1192356230467347e-07 -1.4233740591847065e-07
PC3 1.4599621508696493e-06 -3.1238742981276877e-07 8.949462476848035e-07 4.556979494490539e-06 1.650340463770357e-07 1.2235592692632479e-06 2.0267531101625e-08 5.234810637794312e-07 -2.0607673050121682e-07 -9.872536720995134e-07 -6.363533482490582e-08 4.38353933112466e-07 9.391540073827401e-08 -7.516790915014646e-07 9.379078448493579e-08 -2.6630332458429856e-08 2.5956681274473605e-07 -4.3698387988357625e-07 -5.54919378706039e-07 4.2959484356764333e-07 1.3219802887038456e-07 4.00818789234232e-06
PC4 4.992769938943164e-07 -8.117910084932624e-08 1.4457655999633401e-06 1.6503404637703591e-07 8.659898769962657e-06 1.7117587477600975e-06 -4.0872154621484654e-07 2.49455191337877e-07 -1.3030871722460026e-06 4.3803722890601627e-07 3.690839742017244e-07 2.9990749024109966e-07 -1.0276043466030773e-06 -6.751253173571116e-07 2.7312790766351137e-08 -2.6407515944571903e-08 6.26949902113372e-08 -2.1231969292599003e-08 -4.993682956999346e-07 -1.3691996304017243e-07 1.209981787403157e-07 -3.618023512005521e-07
PC5 5.198356253518682e-07 -3.096515078948606e-07 -5.930206347353645e-07 1.2235592692632485e-06 1.7117587477600971e-06 1.6388429535869292e-05 3.897914201267348e-07 1.080846695321235e-06 -8.136419934045439e-07 -6.027259055491441e-07 -4.912729898240411e-07 -9.20364160142698e-07 5.312148759082737e-07 -1.3347172754802135e-06 5.250494805165392e-07 6.624569616331589e-08 -4.147457348336043e-08 7.87933305707545e-07 -1.8396230663613184e-07 2.482618546183441e-07 -1.1473178297154266e-07 -4.389536649328187e-06
PC6 2.448505962472757e-06 8.229976311653273e-08 -4.826286277394244e-07 2.0267531101624875e-08 -4.087215462148468e-07 3.897914201267349e-07 1.549695784380047e-05 -8.097842641191155e-08 2.500493797786378e-07 2.429919687439086e-07 7.147891870033156e-08 -3.6725514328678834e-07 -8.099807659896968e-08 -1.310676468836663e-07 -2.261120832819546e-07 -1.3584679080861624e-07 -1.1614943066693819e-07 2.9971141797444786e-07 -4.199041859317859e-07 -2.1664326810499125e-07 -5.354924685945504e-07 -7.638930189659419e-07
PC7 1.877343723548425e-06 9.222347552934873e-08 -5.918080037732622e-07 5.234810637794312e-07 2.494551913378769e-07 1.0808466953212357e-06 -8.097842641191119e-08 1.3241143170451696e-05 9.928266304148072e-07 -2.4342088316039465e-07 -1.0831621933181662e-07 1.2796044258626201e-06 3.857314119441719e-07 2.467716252397847e-07 -4.155401271136848e-07 -5.694705100598307e-07 1.1039140380231194e-07 -4.629337106246352e-07 8.811111026463055e-08 6.589684459815812e-08 -4.7468518178758517e-07 1.4575874186039338e-06
PC8 -3.732694383861205e-07 6.12143258665249e-08 1.1167822301499053e-06 -2.060767305012173e-07 -1.3030871722460033e-06 -8.136419934045442e-07 2.500493797786377e-07 9.928266304148074e-07 1.4775460588326325e-05 3.571887480399944e-07 4.0703842146942837e-07 -8.345997294948536e-07 3.395836385056929e-07 -1.1261599647225497e-07 -5.214449200511862e-07 -4.710151735680431e-07 3.8432355439502495e-07 1.1626437032966899e-07 -8.042330026333268e-07 -2.3784656066531896e-07 1.0150110820759114e-07 4.786841893058017e-07
PC9 2.2905348404683996e-06 2.217838714179639e-08 -3.321953772260109e-07 -9.87253672099513e-07 4.3803722890601627e-07 -6.027259055491443e-07 2.4299196874390856e-07 -2.434208831603944e-07 3.571887480399946e-07 1.2627163427352849e-05 -2.274902732536572e-07 -4.048405839440148e-08 -4.324711297553768e-07 9.982622104519477e-08 -8.418408609935869e-07 4.5701673563425283e-07 3.604210369051006e-07 4.867825407001107e-07 -5.122257703062947e-07 -2.7408574441451305e-07 -7.542821486357931e-07 2.03745413448843e-06
PC10 -1.1241627106238415e-06 1.7784129921455886e-07 -3.4548494576670425e-08 -6.36353348249058e-08 3.6908397420172416e-07 -4.91272989824041e-07 7.147891870033181e-08 -1.0831621933181641e-07 4.070384214694283e-07 -2.2749027325365738e-07 1.2815799910423725e-05 -5.144629883021992e-07 -3.9427930937022924e-08 -2.9605978082907147e-07 -6.924521508460297e-08 2.178502181516403e-07 -3.7907182615456294e-07 9.240268934837308e-08 1.837896492971697e-07 4.7159064304583396e-07 1.2456135388762312e-07 2.967885098125413e-06
PC11 7.181815303026896e-07 -9.033006635339675e-09 -6.632227697994106e-08 4.3835393311246557e-07 2.9990749024109934e-07 -9.203641601426989e-07 -3.672551432867882e-07 1.2796044258626203e-06 -8.345997294948536e-07 -4.048405839440149e-08 -5.144629883021998e-07 1.24693677900992e-05 -2.477362209083359e-08 -1.9022119848256414e-07 -4.844655367208552e-07 3.558449847510393e-07 2.423059042607899e-07 4.4941877726595624e-07 3.288157391677339e-08 6.541877887335389e-07 2.2219856667578322e-07 -1.5362309037361652e-06
PC12 -5.497411363916231e-07 6.277376130823866e-07 -1.1314117113065674e-06 9.391540073827369e-08 -1.0276043466030773e-06 5.312148759082735e-07 -8.099807659896998e-08 3.8573141194417194e-07 3.395836385056927e-07 -4.324711297553762e-07 -3.9427930937023135e-08 -2.4773622090833334e-08 1.1358699788778081e-05 6.117994722882671e-08 -8.367854699697175e-09 -4.819210327151177e-07 2.4172787121562186e-07 -1.6027586573821363e-07 -1.7620055523900017e-07 -1.733369584368163e-07 -5.961846337276965e-07 8.232035115853569e-07
PC13 -1.678420454891798e-06 -1.132168013543587e-07 8.97938843669061e-07 -7.516790915014647e-07 -6.751253173571117e-07 -1.334717275480214e-06 -1.3106764688366668e-07 2.4677162523978454e-07 -1.126159964722546e-07 9.982622104519478e-08 -2.9605978082907126e-07 -1.9022119848256428e-07 6.117994722882701e-08 1.1751528209673105e-05 -6.785296166237592e-07 1.0245751978535126e-06 2.3757460363545761e-07 1.427204285100624e-07 -1.2136587954171692e-07 1.2693587542609102e-09 1.435078929956964e-07 3.615157587810723e-06
PC14 -1.6954578147995068e-06 -2.8576614568750847e-07 -1.0915044245075225e-06 9.379078448493599e-08 2.731279076635091e-08 5.250494805165393e-07 -2.2611208328195484e-07 -4.1554012711368486e-07 -5.214449200511863e-07 -8.418408609935868e-07 -6.924521508460326e-08 -4.844655367208551e-07 -8.367854699697122e-09 -6.785296166237592e-07 1.2259001446257945e-05 -1.5124767862592662e-07 6.441097284304269e-08 -1.5954695034397755e-08 1.6065603687704018e-07 -8.981694029742547e-08 7.565171367531078e-08 -7.77706680955373e-07
PC15 -2.0217221656907828e-06 -6.987684993630665e-07 1.0947948229882765e-07 -2.6630332458430015e-08 -2.6407515944572032e-08 6.624569616331546e-08 -1.3584679080861597e-07 -5.694705100598311e-07 -4.710151735680428e-07 4.5701673563425315e-07 2.1785021815164018e-07 3.5584498475103967e-07 -4.81921032715118e-07 1.0245751978535128e-06 -1.5124767862592635e-07 1.1584947215844835e-05 3.616108698641817e-07 -7.319268644125675e-07 -1.4633326222487313e-07 -1.4864639399407113e-07 7.766688275203005e-08 2.4080124416977457e-06
PC16 9.545478011275737e-07 -6.686362910155017e-07 9.354426608712417e-08 2.5956681274473574e-07 6.269499021133705e-08 -4.1474573483360554e-08 -1.1614943066693792e-07 1.1039140380231177e-07 3.843235543950249e-07 3.604210369051002e-07 -3.7907182615456305e-07 2.423059042607899e-07 2.4172787121562175e-07 2.3757460363545738e-07 6.441097284304277e-08 3.6161086986418123e-07 1.1865538891144408e-05 -4.434508219995119e-07 2.9088620090027894e-08 -6.329744072638885e-07 -1.9330891095996954e-07 -1.4440551621090066e-06
PC17 -1.7926968950352125e-06 2.1920840108178305e-07 7.42579902827502e-07 -4.3698387988357625e-07 -2.1231969292599165e-08 7.879333057075446e-07 2.9971141797444786e-07 -4.629337106246354e-07 1.1626437032966907e-07 4.867825407001109e-07 9.240268934837288e-08 4.494187772659558e-07 -1.602758657382133e-07 1.427204285100626e-07 -1.595469503439758e-08 -7.319268644125676e-07 -4.4345082199951177e-07 1.0659679878094408e-05 3.4226093091681696e-07 -1.5936041664252107e-07 1.0930157755714518e-07 -3.6410427147100407e-06
PC18 -6.02760513877613e-07 2.830423038613323e-08 1.8362775936979606e-07 -5.549193787060388e-07 -4.993682956999343e-07 -1.839623066361319e-07 -4.1990418593178583e-07 8.811111026463005e-08 -8.04233002633326e-07 -5.122257703062945e-07 1.8378964929716976e-07 3.2881573916772924e-08 -1.7620055523900054e-07 -1.213658795417169e-07 1.6065603687704036e-07 -1.4633326222487323e-07 2.9088620090027864e-08 3.4226093091681706e-07 1.0673300062992864e-05 -2.1953181793892954e-07 5.363531416955934e-08 -1.0681711851641465e-06
PC19 1.0554212073808047e-06 1.794352275476399e-07 -5.000636968201473e-07 4.2959484356764343e-07 -1.3691996304017245e-07 2.482618546183437e-07 -2.166432681049911e-07 6.589684459815822e-08 -2.3784656066531885e-07 -2.7408574441451294e-07 4.715906430458339e-07 6.541877887335392e-07 -1.7333695843681644e-07 1.269358754260603e-09 -8.981694029742532e-08 -1.4864639399407113e-07 -6.329744072638879e-07 -1.5936041664252128e-07 -2.1953181793892954e-07 1.0832536691738481e-05 6.064069431716656e-07 -1.183722958274615e-06
PC20 -8.115308271437298e-07 3.212636938081906e-08 -3.1192356230467283e-07 1.3219802887038445e-07 1.2099817874031576e-07 -1.1473178297154278e-07 -5.354924685945502e-07 -4.7468518178758544e-07 1.0150110820759112e-07 -7.54282148635793e-07 1.245613538876227e-07 2.221985666757832e-07 -5.961846337276968e-07 1.4350789299569662e-07 7.565171367531062e-08 7.766688275202998e-08 -1.9330891095996964e-07 1.0930157755714554e-07 5.3635314169558954e-08 6.064069431716656e-07 1.0005662013148995e-05 -7.229975663587775e-09
proband 2.520479175935767e-07 4.34140889914165e-06 -1.4233740591846813e-07 4.00818789234232e-06 -3.6180235120055345e-07 -4.389536649328191e-06 -7.638930189659437e-07 1.4575874186039382e-06 4.786841893058044e-07 2.0374541344884274e-06 2.9678850981254116e-06 -1.536230903736161e-06 8.232035115853586e-07 3.6151575878107263e-06 -7.777066809553715e-07 2.4080124416977453e-06 -1.4440551621090062e-06 -3.64104271471004e-06 -1.068171185164146e-06 -1.183722958274616e-06 -7.229975663588067e-09 0.0005474104018382231
