intercept	0.005769353235604748	0.03988944608522799
PC1	-0.0032112585526557613	0.0024760853650566796
PC2	0.0007513812100948331	0.011283699649843364
PC3	-0.00012884634844481747	0.003637888648043916
PC4	0.005220020130204872	0.004545187222461484
PC5	-0.00530937390497375	0.006806644259180711
PC6	-9.739806218913715e-05	0.006458257888837854
PC7	-0.005904895225833342	0.006058174727445557
PC8	-0.008363750651105496	0.006556250217720687
PC9	-0.0022036025556922342	0.005706461497136983
PC10	-0.012342148846531264	0.006119735090110324
PC11	-0.005479792646222012	0.00560779715751225
PC12	-0.00836827377906229	0.005465197761866213
PC13	-0.01136596144704859	0.005728773479385924
PC14	0.007210998685378643	0.005625776816229955
PC15	-0.0007191548910661026	0.005525790640356981
PC16	0.005472053999958255	0.005552549207546098
PC17	-0.0009945699989249187	0.0054297032049645975
PC18	-0.005532642189428845	0.0053345417985935645
PC19	0.0035279279594981846	0.00553193302091959
PC20	0.001865428154574545	0.005413601912560654
proband	0.1125796282738882	0.051028686483811495
paternal	0.0139488043968813	0.04779586332366244
maternal	0.043257843606876956	0.04778293186236591
