 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0006325226224184618 1.3506854384776684e-07 -2.428218200370547e-05 1.2259852389369917e-06 1.8812777253251659e-07 8.493145602745732e-07 2.7078641610626684e-06 1.3405705620517286e-06 -4.737317498248434e-07 2.232334305525444e-06 -1.0114044465459206e-06 8.749533229445974e-07 -6.189512368143791e-07 -1.4275956152266264e-06 -1.6555869490115468e-06 -1.9029445000750241e-06 6.631378399587753e-07 -1.908799718155172e-06 -5.468667350945723e-07 1.021726808819752e-06 -8.27721031138061e-07 -6.739504978662993e-07
PC1 1.350685438477671e-07 2.1982904492534206e-06 -1.55389049453501e-06 -2.9440319247259364e-07 -9.038213726392679e-08 -2.8656058042803156e-07 8.699793051415533e-08 9.502848736073652e-08 7.889525479389136e-08 3.342581766754847e-08 1.686022126336625e-07 -6.39024947351781e-09 6.179589333499562e-07 -1.1083121739389635e-07 -2.9408991587577454e-07 -7.092323159664385e-07 -6.647818847460716e-07 2.290219177286175e-07 3.1137242115347716e-08 1.723162598990442e-07 4.081448699614952e-08 4.277104215193672e-06
PC2 -2.4282182003705475e-05 -1.5538904945350098e-06 4.748114659286693e-05 9.134592956406e-07 1.4627807984952701e-06 -6.06929322456577e-07 -4.913607686884234e-07 -5.649445193181251e-07 1.1493642285825367e-06 -3.4212379119850215e-07 -3.621251472442936e-08 -1.1377254844140646e-07 -1.1973750791965132e-06 8.607021490819081e-07 -1.1403988318258826e-06 8.603509973738766e-08 1.1024968120635301e-07 7.272671532456394e-07 1.9955210522731148e-07 -5.269360060697918e-07 -3.1931740480763245e-07 -3.203133512143589e-07
PC3 1.2259852389369896e-06 -2.944031924725936e-07 9.134592956406005e-07 4.2860318947379715e-06 1.7841975285133445e-07 1.226060323928481e-06 3.38580382387121e-08 5.145051475913383e-07 -1.949641360009092e-07 -9.851380978093878e-07 -6.577349574890345e-08 4.382045992803502e-07 1.1138768226068732e-07 -7.385623275096705e-07 9.813100978742697e-08 -1.7965845066147566e-08 2.3254202456157056e-07 -4.593957285550698e-07 -5.549542533016502e-07 4.3762243088082967e-07 1.3747124234761685e-07 3.883069587729739e-06
PC4 1.881277725325173e-07 -9.038213726392675e-08 1.4627807984952686e-06 1.784197528513344e-07 8.2094315956534e-06 1.7249001794099914e-06 -3.904010200068235e-07 2.4450717234211483e-07 -1.2736970434130297e-06 4.0525377631464674e-07 3.5978120987599327e-07 3.1667416421412644e-07 -1.0031834388715186e-06 -6.675754177345641e-07 7.662214227489202e-09 -4.8986151517001056e-08 6.248086549633105e-08 1.4579199138356158e-08 -5.08136620408711e-07 -1.4552383395117123e-07 1.387625603990285e-07 -1.0838467789288612e-07
PC5 8.493145602745729e-07 -2.865605804280316e-07 -6.069293224565773e-07 1.2260603239284813e-06 1.7249001794099916e-06 1.595632887497965e-05 3.8173483197059877e-07 1.1356000128340166e-06 -8.358793854953645e-07 -6.013838425648952e-07 -5.094246258068209e-07 -9.274985015147048e-07 4.943978337628023e-07 -1.3724569938325408e-06 5.295218543600745e-07 6.927049806010348e-08 -3.127702399955891e-08 7.746044473910477e-07 -1.8722510386165243e-07 2.7041449402757325e-07 -1.0431155355564524e-07 -4.245549398951491e-06
PC6 2.707864161062667e-06 8.699793051415517e-08 -4.913607686884229e-07 3.385803823871212e-08 -3.904010200068234e-07 3.8173483197059866e-07 1.5157063624688731e-05 -6.080014290487977e-08 2.3693692959007257e-07 2.58864640364891e-07 5.396718540640611e-08 -3.6334008615057145e-07 -1.054843647180984e-07 -1.2217781105688242e-07 -2.4137626426082856e-07 -1.6162759543677686e-07 -1.1516635088111058e-07 3.0648967410354265e-07 -4.040548430832293e-07 -2.0449054922361273e-07 -5.312162889469945e-07 -7.763252286466592e-07
PC7 1.3405705620517282e-06 9.50284873607365e-08 -5.649445193181249e-07 5.145051475913383e-07 2.445071723421149e-07 1.1356000128340168e-06 -6.080014290488016e-08 1.2906242963753329e-05 9.406800840099749e-07 -1.997715307705545e-07 -1.1885500585453727e-07 1.291614525148171e-06 3.534303134827101e-07 2.674210237418567e-07 -4.239918112874033e-07 -5.405261219245868e-07 5.705139138846162e-08 -4.802468028328127e-07 9.33197832929184e-08 7.124926308982021e-08 -4.606767825330501e-07 1.6015243870672706e-06
PC8 -4.7373174982484607e-07 7.889525479389124e-08 1.1493642285825374e-06 -1.9496413600090885e-07 -1.2736970434130293e-06 -8.358793854953636e-07 2.3693692959007257e-07 9.406800840099748e-07 1.4499358326569191e-05 3.8562731109872733e-07 4.177546112308993e-07 -8.415338235186024e-07 3.091628503155392e-07 -9.165594687802445e-08 -5.077346773514482e-07 -4.48658852286919e-07 3.5109482320213396e-07 1.206982383446905e-07 -8.160701947221704e-07 -2.1525881611399486e-07 8.948346823046191e-08 6.422507703988875e-07
PC9 2.232334305525445e-06 3.3425817667548494e-08 -3.421237911985022e-07 -9.851380978093878e-07 4.052537763146464e-07 -6.013838425648947e-07 2.58864640364891e-07 -1.9977153077055443e-07 3.856273110987275e-07 1.2363027581353549e-05 -2.351445081934232e-07 -3.421144264666984e-08 -4.1827173951709255e-07 8.911136406623962e-08 -8.369405680696264e-07 4.2479331580876833e-07 3.394910189979937e-07 5.146069443934879e-07 -4.797672480506801e-07 -2.6356236498811593e-07 -7.492575162372194e-07 2.1140052584277413e-06
PC10 -1.011404446545921e-06 1.686022126336626e-07 -3.621251472442982e-08 -6.577349574890325e-08 3.5978120987599306e-07 -5.094246258068204e-07 5.396718540640627e-08 -1.1885500585453711e-07 4.1775461123089937e-07 -2.3514450819342312e-07 1.2628313747849097e-05 -5.197636764181209e-07 -3.067838637874448e-08 -2.837699595911494e-07 -9.051086105811234e-08 2.2419657944339185e-07 -3.9413044281413266e-07 1.1656645702066268e-07 2.04305852162552e-07 4.833197654366513e-07 1.4196994719884695e-07 3.0157593592680474e-06
PC11 8.74953322944598e-07 -6.3902494735176164e-09 -1.1377254844140679e-07 4.3820459928035e-07 3.1667416421412623e-07 -9.27498501514705e-07 -3.633400861505715e-07 1.2916145251481714e-06 -8.415338235186025e-07 -3.42114426466699e-08 -5.197636764181211e-07 1.2219062631620831e-05 -3.373266640340741e-08 -2.08494681501278e-07 -5.083046045798284e-07 3.412481022914481e-07 2.3579455700429288e-07 4.332035068139836e-07 2.0660969480725495e-08 6.44169444535357e-07 2.027393605779714e-07 -1.7579216632973345e-06
PC12 -6.189512368143806e-07 6.17958933349956e-07 -1.1973750791965117e-06 1.1138768226068757e-07 -1.003183438871518e-06 4.943978337628024e-07 -1.0548436471809832e-07 3.5343031348271024e-07 3.0916285031553905e-07 -4.1827173951709266e-07 -3.0678386378744684e-08 -3.373266640340762e-08 1.1110684996846113e-05 9.858572053474275e-08 1.3832446594681842e-08 -4.492382950145934e-07 2.551048974195803e-07 -1.542061613624148e-07 -1.7812515682342095e-07 -1.7239602284235487e-07 -5.806352203843888e-07 8.313133617389921e-07
