 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006263241460215823 -1.1924459080176944e-07 -2.5508160421402406e-05 1.1126163739094884e-06 -5.75665042707883e-07 1.2559320556011565e-06 3.053763032491107e-06 1.8371906662279124e-06 -2.9275806938678216e-07 2.4347332611304647e-06 -1.0687863608785867e-06 1.1180894799038373e-06 -9.282205525078081e-07 -1.4972926491516106e-06 -1.9542984417296916e-06 -1.6789010798847775e-06 3.269708444192994e-07 -2.2611073233761837e-06 -4.094255359000989e-07 1.2170697774271224e-06 -9.388740277965554e-07 2.142973538587609e-05 4.349005178103549e-06 -9.61132607610846e-06 -7.168024916664792e-05 2.8909183867925765e-05 -0.00010408639726151269 4.577036990133952e-05
PC1 -1.192445908017704e-07 2.2072597040868505e-06 -1.5492309839216644e-06 -2.6841735195615693e-07 -6.839151889255334e-08 -3.1686153538002525e-07 9.049084750929297e-08 1.1806446665842701e-07 9.951628543433419e-08 5.406087676805902e-08 1.7352327141312797e-07 -2.024608510884062e-08 6.14230163815146e-07 -8.423131302918075e-08 -2.963864034451365e-07 -7.547781071532823e-07 -6.857709969144895e-07 2.6628852138528603e-07 3.223702429610192e-09 1.558920260307602e-07 8.361533914266251e-08 5.680974929846262e-07 4.177905895174983e-06 2.2586097158055123e-06 3.5002522201189235e-06 6.562519773469812e-07 -6.060578049617952e-07 5.286257494288243e-07
PC2 -2.5508160421402406e-05 -1.5492309839216644e-06 4.808213944270251e-05 9.061389917394344e-07 1.5626131410334284e-06 -6.226599421089093e-07 -5.626094656782173e-07 -6.961336095618979e-07 1.145309514746831e-06 -3.6050668092901914e-07 2.2905941143049784e-08 -1.2739963122367104e-07 -1.1590221657474872e-06 8.919643759967445e-07 -1.1123276755920308e-06 5.004747871550496e-08 2.0618311446449816e-07 7.002831683872211e-07 1.7564803848847394e-07 -5.841930029020152e-07 -3.681899737604392e-07 -3.2855316459290974e-06 -4.1101960133613035e-06 1.170269506017964e-05 2.0198003363491796e-05 -1.0528267786726543e-05 4.025382418650134e-06 -1.4615881183432486e-05
PC3 1.1126163739094889e-06 -2.68417351956157e-07 9.061389917394344e-07 4.315588322711651e-06 1.8191851315338344e-07 1.215699442995293e-06 1.0880001296555504e-07 5.515626123294808e-07 -1.9348208032688104e-07 -9.916996473171262e-07 -1.1745706504482906e-07 4.1069146627795884e-07 9.896526039792833e-08 -7.449278910565028e-07 8.517679910784422e-08 -5.885346523671844e-09 2.260296387583213e-07 -4.562711442704147e-07 -5.473654387999386e-07 4.277145455267346e-07 1.283935849147812e-07 8.231324617076013e-07 2.5415570512499002e-06 2.830331928558637e-06 -1.1323333769073259e-05 1.0063871791439274e-05 5.18814373971163e-06 -8.10698686349888e-07
PC4 -5.756650427078834e-07 -6.839151889255332e-08 1.5626131410334294e-06 1.8191851315338344e-07 8.19272365483412e-06 1.7176532483167729e-06 -4.441042125482299e-07 1.7476121536845398e-07 -1.296706040112146e-06 4.057542957440546e-07 3.6215948039679044e-07 2.9677077259070714e-07 -9.86922631416368e-07 -6.652044411307104e-07 3.570945205245296e-08 -1.186980288004048e-07 5.159688044250138e-08 6.823220511046833e-08 -5.333352889505178e-07 -1.6362869091118127e-07 1.4371199700952965e-07 -2.5824642735243762e-06 6.153067553726264e-06 -5.829076603583149e-09 3.4612958219198564e-06 -8.993392287321725e-06 1.1834786190357843e-05 -7.074283169693437e-06
PC5 1.2559320556011582e-06 -3.168615353800252e-07 -6.226599421089091e-07 1.2156994429952929e-06 1.7176532483167729e-06 1.5990983421847493e-05 3.8733910591945655e-07 1.1470740665128384e-06 -8.97566546787178e-07 -6.008090009601797e-07 -5.185192510951792e-07 -9.419915586210601e-07 4.79431710146606e-07 -1.4075689159756035e-06 5.396151820245654e-07 1.0333760894712146e-07 -8.588013818158906e-09 7.484398808344678e-07 -1.6467707749024822e-07 3.018965139882587e-07 -1.336082595698105e-07 -2.464560461607169e-06 -1.5544381208872601e-06 1.8962886050775952e-06 -3.7140422579115644e-06 -2.1033765020175003e-06 -5.0682674415881934e-06 1.5045983071900264e-06
PC6 3.0537630324911076e-06 9.049084750929304e-08 -5.626094656782177e-07 1.0880001296555492e-07 -4.4410421254822973e-07 3.873391059194569e-07 1.5287100943935737e-05 -7.356814848358255e-09 2.4240571954307856e-07 2.6318995795825273e-07 -2.2441928190873432e-10 -3.766571426128027e-07 -1.3410673204884675e-07 -1.3683914011679584e-07 -2.7594426279575577e-07 -1.1640192410394522e-07 -1.1640806539659822e-07 2.998817782697645e-07 -3.9451103687992996e-07 -2.1690207837858006e-07 -5.327726004901608e-07 -1.8198273830146611e-06 -1.694846865256289e-06 2.05729869254021e-06 -1.1032876999186277e-05 1.4077892875549398e-05 -2.5354224990945186e-06 3.3065162027922936e-06
PC7 1.837190666227913e-06 1.1806446665842697e-07 -6.961336095618973e-07 5.515626123294809e-07 1.7476121536845406e-07 1.1470740665128382e-06 -7.356814848358836e-09 1.307129350438045e-05 1.0208049839653982e-06 -1.8950045777958441e-07 -1.434215020268064e-07 1.3295947487905625e-06 3.2736948875445833e-07 2.837832884599022e-07 -4.933725581867424e-07 -5.261471773104862e-07 1.22971173203256e-08 -4.897530596697854e-07 6.410038399703712e-08 6.875382679018024e-08 -4.0575194048141376e-07 3.9172576954975396e-07 -2.5362102401681665e-07 1.2004947370198746e-06 -2.063986848499859e-06 1.30609523330373e-05 -1.4312536398773e-05 6.046848391235975e-06
PC8 -2.927580693867801e-07 9.951628543433428e-08 1.1453095147468303e-06 -1.934820803268811e-07 -1.2967060401121458e-06 -8.975665467871783e-07 2.424057195430787e-07 1.0208049839653975e-06 1.4608680354132728e-05 3.9164606895762254e-07 4.2740388628974333e-07 -8.495900648274881e-07 2.8593208507493765e-07 -1.0652793813700399e-07 -5.37948164996617e-07 -4.716685246168833e-07 3.2377882159688873e-07 1.4518074946210938e-07 -8.627973228379502e-07 -2.269571966073611e-07 1.4369823861066413e-07 -1.840247766002973e-08 9.622417058395745e-07 -8.322133347074533e-07 3.176754124415373e-06 4.884577408339239e-06 -4.273760325247943e-06 -1.3152621738740718e-06
PC9 2.4347332611304643e-06 5.406087676805901e-08 -3.605066809290199e-07 -9.91699647317126e-07 4.0575429574405476e-07 -6.008090009601803e-07 2.631899579582529e-07 -1.895004577795844e-07 3.916460689576224e-07 1.2448503939962041e-05 -2.1827052969685503e-07 -4.798398521734645e-08 -4.622833561065546e-07 1.2178550559941632e-07 -8.464377904108817e-07 3.90471161361348e-07 3.147395112451725e-07 5.20851067901647e-07 -4.537658227730773e-07 -2.515357151327914e-07 -7.603204430675601e-07 -3.6392818174177833e-07 8.084287886412911e-06 4.129108013041129e-06 -5.169698408760293e-06 -6.518656712094236e-06 -7.249996790217962e-06 5.35798258654046e-06
