 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0015864625857862449 -6.5320351740705166e-06 -7.138434534349372e-05 1.9800143861187565e-06 -2.8091126839517523e-06 6.285533985216255e-06 1.1015505003681424e-05 5.481799006552361e-06 1.20261849076074e-05 -2.0403003756726305e-06 7.657339129879373e-07 2.5806088057855138e-06 2.576466333128377e-06 -8.137679918026307e-06 -1.144498906522282e-05 -4.708517444908534e-06 1.0480905184468831e-05 -2.338131667215321e-07 4.585989761635343e-06 8.11475436944103e-06 -4.105568328555148e-06 6.910771042228692e-05 9.266929272669724e-05 -0.00011864895361597473 -0.00020786442345336427 1.9318600617781855e-05 -0.0001480058711117105 0.00015344515551195877
PC1 -6.532035174070406e-06 6.086232230932249e-06 -3.873828428913239e-06 -2.0267440012415973e-07 -5.373702137216998e-07 -3.8667231209898075e-07 -4.884845919443966e-09 -2.2150275248589862e-07 1.6617204643658632e-07 2.0867595598239927e-07 8.944396354172618e-07 -1.7773110968111906e-07 1.6550673800708548e-06 -3.3064884350769143e-07 -7.392645024477556e-07 -1.9024875130881314e-06 -2.2848843459764797e-06 8.666022579552005e-07 -3.075116717943714e-07 6.871843252492359e-07 1.4271104446987343e-06 2.688302401704764e-06 1.2816338732865119e-05 7.835688722042557e-06 -4.7482211273499526e-07 -1.062586093873653e-06 -6.606771968237614e-06 3.975018077323433e-06
PC2 -7.138434534349358e-05 -3.87382842891325e-06 0.0001282328792412873 3.706632909390355e-06 4.453915252367345e-06 -1.6932192995918867e-06 -1.0864353183995724e-06 -6.924089131329334e-07 1.3258580412932462e-06 3.6184313886023217e-07 2.460758896164226e-08 -3.2690928053871776e-07 -1.5660777355225704e-06 3.2591702542161517e-06 3.9551259286444155e-06 -4.6357814734611707e-07 -1.3512210061610399e-06 3.1422256963119434e-06 2.126940837909952e-06 -3.521555881877947e-06 -2.4685573104894443e-06 -7.61349890606917e-06 -4.830840352921719e-05 3.0335641141166284e-05 0.00010034217177481676 -2.1983658003569776e-05 4.2233576016121005e-05 -3.734033676169165e-05
PC3 1.980014386118755e-06 -2.026744001241597e-07 3.7066329093903548e-06 1.3476538418465905e-05 2.2898715734545542e-07 4.309650869817006e-06 -2.913073976256436e-07 3.4890713976336404e-06 1.3192360694275806e-06 -2.0191440524350022e-06 -5.345064000270308e-07 -8.975206900553092e-07 1.0911088951771987e-06 -3.2635308264651778e-06 1.0932296939670893e-07 -1.037208740775385e-06 1.412956760771581e-06 -1.9198145479519475e-06 -1.406323414198484e-06 1.91167432358481e-06 1.3406380776464395e-06 1.8457775343627779e-06 -5.087292071125593e-06 -5.373322595537825e-07 -3.119154218594956e-05 4.1545435803834124e-05 2.9356046709517783e-05 -2.106065082728066e-06
PC4 -2.809112683951752e-06 -5.373702137217001e-07 4.4539152523673435e-06 2.289871573454552e-07 2.0888910676969887e-05 4.396590591880356e-06 -1.521090907174803e-06 8.467806078897871e-07 -3.5494080485617436e-06 4.424872598596534e-07 1.10412897830809e-06 2.0778280112464115e-06 -3.87824377101145e-06 -1.7840013035661254e-06 1.0247930516199574e-06 1.0620851020723452e-06 -1.6473817960635504e-07 2.8167195750204205e-07 -5.302778657320894e-07 -7.333378734152249e-07 -6.908380173398441e-07 -1.0884962929328557e-05 1.0476224635630248e-05 1.947443093776468e-05 6.924343930258125e-06 -2.689597914438965e-05 4.084258480222567e-05 -3.664566184740727e-05
PC5 6.285533985216283e-06 -3.8667231209898e-07 -1.6932192995918905e-06 4.309650869817005e-06 4.396590591880354e-06 4.630161475624188e-05 1.4884396631251273e-06 7.627082924256486e-06 -1.0589846019300006e-06 -2.8277637971819746e-06 1.2199362493603328e-07 -1.1357119809528888e-06 6.347864359337917e-07 -4.993089657135212e-06 1.8559819916437675e-07 2.767267167466251e-07 3.949253352681642e-07 2.02021904422474e-06 1.236412521492498e-07 1.394989850505902e-06 -8.149509930853376e-07 -1.7406907854362293e-05 7.854229193312098e-07 1.3221400658593468e-05 -2.057406032773046e-05 -1.4419614114636192e-05 -3.23428112012593e-05 1.5421748680515787e-05
PC6 1.1015505003681417e-05 -4.884845919443935e-09 -1.0864353183995752e-06 -2.9130739762564396e-07 -1.5210909071748023e-06 1.488439663125128e-06 4.1664231898986416e-05 -4.0854197271961e-07 -2.7451677559403215e-07 7.666888480007734e-07 -1.8144961691778815e-06 -5.893006743840694e-07 -8.655050781833131e-07 7.06885010126461e-07 -2.964240795275302e-07 1.4491391096682314e-06 -4.568582212780972e-07 1.0011550283127398e-06 -1.5996161375979291e-06 -3.3020370063242994e-06 -1.076411391531985e-06 -9.262113086913512e-06 8.922999000769378e-06 -3.722408422169362e-07 -3.174457652049533e-05 2.2878452640739574e-05 1.5422593781069844e-05 -6.226547212213378e-06
PC7 5.481799006552354e-06 -2.215027524858976e-07 -6.924089131329334e-07 3.489071397633643e-06 8.467806078897861e-07 7.6270829242564855e-06 -4.0854197271961006e-07 3.708571496006665e-05 3.525692279556825e-06 -1.7284249085264072e-06 -8.331915889831131e-07 3.1256392669257627e-06 2.893602235284515e-06 5.281294065713483e-07 -7.727730833700301e-07 -9.383616496634695e-07 1.2714113060223983e-06 -1.5323323672600295e-06 8.210489846654071e-07 -3.612171801178513e-07 -6.459679688289253e-07 3.6666016352802585e-06 5.06060774138321e-06 8.982650062115856e-06 -1.3886013577288815e-06 2.2435942487122124e-05 -6.917129903532072e-05 2.008928616502522e-05
PC8 1.2026184907607405e-05 1.661720464365864e-07 1.325858041293248e-06 1.3192360694275791e-06 -3.549408048561746e-06 -1.0589846019300025e-06 -2.7451677559402987e-07 3.525692279556823e-06 4.2927986098329095e-05 -9.298786321292855e-08 3.368619698166497e-06 -3.5813462243876195e-06 2.2675934187069536e-07 -1.8807097251193843e-06 -4.5449773180290023e-07 -1.5051918623036752e-06 9.21044063097139e-07 -1.8709471153435249e-06 -4.635556340504388e-06 6.340671883073038e-07 1.2682093382955702e-06 -4.65741364116795e-06 -1.2107950687163347e-05 -1.856828739515116e-05 1.6047548042019007e-05 1.6116187339327234e-05 -2.5588738433700637e-05 9.748581759712253e-06
PC9 -2.0403003756726297e-06 2.0867595598239964e-07 3.618431388602319e-07 -2.0191440524350022e-06 4.4248725985965315e-07 -2.8277637971819737e-06 7.666888480007726e-07 -1.7284249085264064e-06 -9.298786321293034e-08 3.266359686355779e-05 -2.6594075727007485e-06 1.475242622090445e-06 -1.24398555648038e-06 5.779394123420155e-07 -2.367740048035651e-06 1.2867348782389482e-06 -5.695115041937915e-08 2.2326925969127585e-06 -1.3277716708214788e-06 -1.9156658356553998e-06 -2.5873459024438466e-06 5.366646769971753e-06 3.847717394038017e-05 8.477299930202253e-06 -3.2534572235347375e-05 -2.306005646507261e-05 -2.0758703162416606e-05 6.201567242754635e-06
