 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006918815660424681 -1.601465498698556e-07 -2.5273447708577422e-05 1.3517354605766338e-06 -1.466352503004297e-07 8.459756172721024e-07 2.76497560916264e-06 2.4456439596936127e-06 -2.7083763048832263e-07 2.526736585879043e-06 -1.208448570629343e-06 8.017091548203149e-07 -8.560046236037484e-07 -1.8342353782541024e-06 -2.0284104493145025e-06 -1.7889779058310212e-06 7.052441531539514e-07 -2.0216205180035854e-06 -4.144149289204871e-07 1.1859440366035144e-06 -8.388880826055714e-07 1.970869977684834e-05 6.636302482111709e-06 -1.7096797555843507e-06 -7.361517399137866e-05 3.106421484248326e-05 -0.00011754171686291013 4.534933232382617e-05
PC1 -1.6014654986985582e-07 2.400612299493958e-06 -1.5585435934160046e-06 -2.9191928708551035e-07 -5.350389653929057e-08 -3.4033929862743445e-07 8.189874220531715e-08 1.1879863099735474e-07 8.445765633182648e-08 4.1656701095694e-08 1.835239160623806e-07 -2.3290969964174123e-08 6.207973242151069e-07 -9.020756442989969e-08 -2.8377417660020703e-07 -7.40820835834624e-07 -6.838948765364645e-07 2.5048502547552516e-07 -5.026005790524809e-10 1.6365969837879415e-07 7.299513743430871e-08 6.438593015453716e-07 4.3973312251185265e-06 2.4464655238710495e-06 3.7858582005010272e-06 5.391790494287363e-07 -7.446813879793576e-07 6.671821102677734e-07
PC2 -2.527344770857742e-05 -1.5585435934160044e-06 4.8498521539310086e-05 8.698970324204657e-07 1.5329511501531523e-06 -6.126904582039025e-07 -5.571707089970071e-07 -6.894182666726877e-07 1.0898720932858368e-06 -3.588993784436385e-07 3.336387808588236e-08 -6.647661192613567e-08 -1.068124335830304e-06 9.198285586282285e-07 -1.0446974736495612e-06 8.137929777420575e-08 1.8458394077758165e-07 7.295234551331808e-07 1.7391114231271854e-07 -5.235435872940563e-07 -3.4767010588831294e-07 -3.0344942580018703e-06 -3.987129558763881e-06 1.1606765585728273e-05 2.0884575939781247e-05 -1.1471845759972615e-05 4.858584555644533e-06 -1.531626734300959e-05
PC3 1.3517354605766346e-06 -2.9191928708551014e-07 8.698970324204651e-07 4.657299510856727e-06 1.6614088954226472e-07 1.2134089394397742e-06 8.992387888332144e-08 5.506229956491168e-07 -2.0674258824029997e-07 -9.866264479448863e-07 -1.1433629111548066e-07 4.089875919803897e-07 8.458357027577969e-08 -7.518332692830357e-07 8.281793624108301e-08 -1.6713705734383397e-08 2.511020665003364e-07 -4.210827268481236e-07 -5.466446242514866e-07 4.1024947780290806e-07 1.2458416954006244e-07 7.576988183104606e-07 2.9508887672243206e-06 3.2443372902505235e-06 -1.1660027888683901e-05 1.0382932699901523e-05 5.562134064169036e-06 -9.287644021595634e-07
PC4 -1.466352503004309e-07 -5.3503896539290664e-08 1.5329511501531527e-06 1.6614088954226472e-07 8.776588953452424e-06 1.676118014760263e-06 -4.6596202133989457e-07 1.800584911100872e-07 -1.3076282252102336e-06 4.308166303428353e-07 3.781390886814271e-07 2.847440556321116e-07 -1.0133454053951317e-06 -6.780734899242804e-07 6.206307129415307e-08 -8.444206440413041e-08 5.10455456349486e-08 1.4994724606661485e-08 -5.147677330554871e-07 -1.4698536813800192e-07 1.2584227356371777e-07 -2.6577755756108317e-06 5.7751242640275725e-06 -3.923075423146862e-07 3.828932342454431e-06 -8.608023329520881e-06 1.256152057673963e-05 -7.3404625354928084e-06
PC5 8.459756172721021e-07 -3.403392986274345e-07 -6.126904582039014e-07 1.2134089394397738e-06 1.6761180147602623e-06 1.6464811400373753e-05 4.0207529952275983e-07 1.0814216758239152e-06 -8.359607833059461e-07 -5.881821879130696e-07 -4.815731549555043e-07 -9.165285832976699e-07 5.24747100203401e-07 -1.3416530563071928e-06 5.206301516627364e-07 9.297324490341205e-08 -2.541926575428519e-08 7.543374568853906e-07 -1.5036592622842237e-07 2.618032551487902e-07 -1.4866949073020497e-07 -2.728109349036308e-06 -1.432246760427201e-06 1.8438029568930065e-06 -4.006164806555439e-06 -1.701172368885547e-06 -5.801011820793328e-06 2.0850131552778475e-06
PC6 2.76497560916264e-06 8.189874220531714e-08 -5.57170708997007e-07 8.992387888332102e-08 -4.659620213398948e-07 4.020752995227594e-07 1.562291246007569e-05 -1.527142743124974e-08 2.5410480437081656e-07 2.4576236575406415e-07 2.3622446648980433e-08 -3.80606085404746e-07 -9.760402002772574e-08 -1.3178093665344742e-07 -2.5891318920330644e-07 -9.12990930065261e-08 -1.1813150322306144e-07 2.930419230946742e-07 -4.064809134852934e-07 -2.2756451211308712e-07 -5.455701638807448e-07 -1.7169781063150245e-06 -1.6445780982533563e-06 2.434866401696713e-06 -1.1353615359211942e-05 1.4163960351886603e-05 -2.9228233896415028e-06 3.121292165247269e-06
PC7 2.44564395969361e-06 1.1879863099735481e-07 -6.894182666726874e-07 5.506229956491164e-07 1.8005849111008722e-07 1.081421675823915e-06 -1.5271427431249585e-08 1.340147484222777e-05 1.0464130935955146e-06 -2.2875901807086156e-07 -1.3190316433475118e-07 1.2876975760579926e-06 3.5497390443102567e-07 2.511355255780802e-07 -4.675911347895863e-07 -5.554901914212689e-07 7.891602196865048e-08 -4.567740475015203e-07 5.8845933625546046e-08 5.418489646274249e-08 -4.222831758844883e-07 4.652831642049569e-07 -6.034608027946783e-07 1.3948695242060998e-06 -1.6601917993201386e-06 1.3406110823544564e-05 -1.4609078373571056e-05 5.654935477557773e-06
PC8 -2.7083763048832375e-07 8.445765633182649e-08 1.0898720932858366e-06 -2.067425882403002e-07 -1.3076282252102344e-06 -8.359607833059468e-07 2.5410480437081656e-07 1.0464130935955156e-06 1.4852131018628206e-05 3.4885642000907606e-07 3.955214805113404e-07 -8.296590177642445e-07 3.350642807110612e-07 -1.2124674788155442e-07 -5.439533580459311e-07 -4.854280351243686e-07 3.529610488038462e-07 1.375990669893523e-07 -8.408303749578746e-07 -2.475516785075877e-07 1.4130025651059996e-07 7.53307047627126e-08 7.168468383854233e-07 -1.0972478726302915e-06 2.9680118218962902e-06 4.6891906608377515e-06 -3.965024097950966e-06 -1.2073579531772593e-06
PC9 2.526736585879039e-06 4.1656701095694064e-08 -3.588993784436381e-07 -9.866264479448866e-07 4.3081663034283515e-07 -5.881821879130699e-07 2.4576236575406404e-07 -2.2875901807086196e-07 3.488564200090763e-07 1.27250990112936e-05 -2.0527860721439433e-07 -6.006216187915876e-08 -4.6948122727151694e-07 1.236444303772102e-07 -8.398450372866689e-07 4.249074442761927e-07 3.4554215382920384e-07 4.861045215876573e-07 -4.9198725391468e-07 -2.682539572740821e-07 -7.514761929622992e-07 -5.096792220678521e-07 8.116811445483169e-06 4.034258760224305e-06 -5.046691963592441e-06 -6.209955452307379e-06 -7.683162962964201e-06 5.841002927449168e-06
