 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0011740405953404743 -5.147986753519716e-07 -4.5655127573163556e-05 5.163795749685043e-07 4.405893591771156e-07 2.401664168451274e-06 5.41950437794705e-06 3.0400578682653707e-06 -3.091509786837049e-06 3.019338959035888e-06 -1.9459713285984722e-06 -8.251444465556662e-07 -2.0835211021714494e-06 -1.1933984888886186e-06 -3.1152045842883787e-06 -3.056981719128516e-06 -1.1624009550775116e-06 -1.7465708529489324e-06 -2.4870579659817393e-07 -1.3843452819149968e-06 -2.4841535182371324e-06 -7.387890913689313e-06 -1.4834372431437824e-05 -6.168652645730701e-05
PC1 -5.147986753519714e-07 4.022868791325018e-06 -2.6836415517356236e-06 -2.978152581142182e-07 1.259944309726772e-07 -4.4015376820908997e-07 5.2859089343646106e-08 2.3655108429885204e-07 3.024640314230841e-07 2.7559608778589374e-08 3.4058844870224795e-07 -1.871301997041841e-07 1.182227657153727e-06 -3.153465213961035e-07 -6.635975036769419e-07 -1.4220705985273737e-06 -9.135428906956912e-07 2.6730775429504136e-07 2.400670624070582e-07 5.370387258387932e-07 4.2875368340603116e-07 -6.35499257628224e-08 1.0287886442461253e-05 5.883534718258197e-06
PC2 -4.565512757316356e-05 -2.6836415517356228e-06 8.03748927946915e-05 2.3245305103758237e-06 1.7041206872656197e-06 -4.768741682572658e-07 -1.5449041090382859e-06 -1.6958673401205159e-06 6.940352572337343e-07 -1.07530362022516e-06 -1.0863634973467945e-06 1.0483606291737975e-07 -2.118360222023514e-06 2.3025632686963936e-06 6.453064278686627e-08 4.4074313549964833e-07 7.50557704027815e-07 1.0983292000290697e-06 1.9523799525951906e-08 -6.971070514263482e-07 -1.5672228274390196e-06 -1.404340019671714e-05 -1.0874188032028323e-06 1.9348731667947124e-05
PC3 5.163795749685067e-07 -2.978152581142181e-07 2.3245305103758246e-06 7.980577812182444e-06 4.831355814540219e-07 2.127634778919201e-06 -3.1332028447989687e-07 1.152792681250061e-06 -4.931973735998137e-07 -1.5774912352995276e-06 -5.9448623947373616e-08 7.12640041087302e-07 1.0998616332447906e-07 -1.234499128093775e-06 4.643277006150992e-08 1.393197463863309e-07 6.432671360470035e-07 -1.0651332876924858e-06 -8.373747019114844e-07 8.879697144217511e-07 3.9575433960108433e-07 1.8571322478273923e-06 5.233167700985783e-06 1.0716157920417542e-05
PC4 4.4058935917711015e-07 1.2599443097267743e-07 1.7041206872656197e-06 4.83135581454022e-07 1.3931094054906225e-05 2.6913301762462123e-06 -3.231940827181854e-07 1.1695790841997395e-07 -2.135916020951931e-06 8.623449802427175e-07 4.0497853831708356e-07 9.132011507763418e-07 -1.4757461833971384e-06 -1.2232696028368635e-06 5.054598509575381e-07 -3.8965461647692905e-08 5.058313415158237e-07 -9.961510337212532e-08 -8.985286838945841e-07 -1.5789340262597712e-07 1.624219329528129e-07 -6.351588268061707e-06 8.397991151581444e-06 2.835902778533623e-06
PC5 2.4016641684512753e-06 -4.401537682090899e-07 -4.768741682572651e-07 2.1276347789192005e-06 2.691330176246212e-06 2.6489281938017637e-05 1.0070228998828785e-06 9.262255380819933e-07 -1.5076125618311237e-06 -1.5698978618695606e-06 -5.215891812787793e-07 -1.4470817932995197e-06 8.34232841380594e-07 -1.893632612721337e-06 2.6139097209916105e-07 7.090906621135054e-07 -3.725215945222381e-07 5.392023478905425e-07 -1.8005198949736117e-07 1.0650662881299913e-07 -3.6824294845153867e-07 4.916405524504071e-06 -8.822483509881314e-06 -4.900213301487955e-06
PC6 5.419504377947055e-06 5.2859089343646126e-08 -1.5449041090382859e-06 -3.133202844798968e-07 -3.231940827181852e-07 1.0070228998828796e-06 2.375198119576819e-05 -3.3955542309225666e-08 2.1885586595097606e-07 7.83488615857431e-07 6.533397053473399e-07 -2.80391059020335e-07 -3.3324826402167356e-07 -3.333160807368757e-07 -6.24771250807332e-07 8.155256811694255e-07 -6.854536292670931e-07 3.7728772571401507e-07 -5.145777020533176e-07 -6.290638728541806e-07 -1.0735284416277532e-06 4.633900097964433e-07 9.521396614002591e-07 3.0950720830052362e-06
PC7 3.04005786826537e-06 2.365510842988515e-07 -1.6958673401205133e-06 1.1527926812500615e-06 1.169579084199736e-07 9.262255380819941e-07 -3.3955542309225977e-08 2.17717529961273e-05 1.2979513453919233e-06 5.131375126414309e-08 2.266272210935779e-07 1.9493671785788594e-06 1.6492179924616163e-07 1.9603188430445355e-07 7.770233316477037e-08 -9.461519356351256e-07 5.765195515636582e-07 -1.4872820205899222e-06 -2.2077236035425993e-07 3.92010140516417e-07 -1.7424218256824235e-07 1.0025784336220855e-06 3.465867714980064e-06 -4.402455621452927e-06
PC8 -3.09150978683705e-06 3.024640314230841e-07 6.940352572337342e-07 -4.931973735998134e-07 -2.1359160209519298e-06 -1.5076125618311243e-06 2.1885586595097567e-07 1.2979513453919237e-06 2.4613071720747735e-05 7.74140425310406e-07 7.402210533616862e-07 -1.0475647846797883e-06 1.0928746381937968e-06 -6.191645404991727e-07 -1.5135007024566122e-06 -1.3456905746450941e-06 9.338576799805083e-07 1.2453341431876272e-06 -8.869492906955228e-07 -1.4000865060265747e-06 5.188073700303621e-07 1.239874880297298e-06 4.446626649370943e-06 -4.521863674920388e-06
PC9 3.019338959035888e-06 2.7559608778589566e-08 -1.0753036202251605e-06 -1.5774912352995267e-06 8.623449802427175e-07 -1.5698978618695606e-06 7.83488615857431e-07 5.131375126414419e-08 7.741404253104065e-07 2.0196541707025876e-05 -4.68469597962407e-07 7.064511271010928e-08 -7.782711698907312e-07 -2.1184381314550148e-07 -7.686883702789939e-07 -6.78565219295199e-09 9.264738638094264e-07 9.484189535218016e-07 -7.687772190586476e-07 -9.793942789995303e-07 -1.182226430060619e-06 -3.334197670610827e-06 2.5336630008612386e-06 7.558844395659458e-06
