 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 -8.01802945066512e-08 5.943769694348318e-08 7.312537216971139e-07 -1.203659895522362e-07 -9.63217098469077e-08 1.1938280393233812e-08 -4.839045706179147e-08 1.7526729247810793e-08 8.608630958857707e-08 1.3340684552604152e-07 2.2941144670855197e-06 5.128741251337508e-08 4.594303434293062e-08 -6.787065719826587e-08 -2.7628720124109046e-08 2.673776340843943e-08 2.183340769471113e-08 2.8858157265812792e-08 4.840396676230771e-09 -3.257273501183231e-08 -5.104029009938934e-09 -1.3816520751364235e-08 -6.54584554295595e-09 1.2763189165251754e-07 1.494214341436843e-08 7.83801768175086e-08 -4.935387157550553e-07
PC.PC6 6.933110177505056e-07 2.397711182189484e-08 -5.065252266471408e-07 -3.214608947497041e-08 8.87413881723547e-08 5.179057104227659e-08 1.2293733232466717e-08 7.026172082343643e-09 -1.815063963545798e-09 -4.879995014549357e-08 5.128741251337511e-08 2.770931544039707e-06 1.428022189815264e-07 -2.8932709919957317e-08 -1.2477569464568756e-07 2.0477628241863397e-09 -2.5847743923661128e-08 -2.514554974459248e-08 -1.5466593309221424e-07 2.7066979909940235e-08 2.3982534615811082e-08 -3.7430330365028145e-08 -9.274784759814094e-08 -1.9062176867623298e-08 -3.962248322882563e-08 -1.744508901631628e-08 4.874295919736527e-08
PC.PC7 3.455899308716274e-07 -5.5007931422950047e-08 -2.7420303310622343e-07 -3.904174709550737e-07 1.9319269232902574e-07 1.513928997150428e-07 8.532341565831521e-09 -3.465066321633718e-09 3.799406486398575e-08 1.138244635705327e-07 4.594303434293068e-08 1.428022189815267e-07 2.1591785869077496e-06 1.7937224555414903e-07 3.111795814286168e-08 -1.3372587657030857e-08 -5.1370190031623555e-09 -5.1272864422261794e-08 -1.9487009613202654e-08 -3.998933615954237e-08 2.6970330114302053e-09 -1.746913079648135e-08 -1.4264923561715923e-08 -7.300274715935005e-08 -8.361936950620415e-09 -5.04325970240067e-09 6.769154027073093e-07
PC.PC8 2.3353249685005485e-07 9.894267752207167e-09 1.4423975783925043e-07 7.82317363664687e-08 -6.015575857554389e-08 -3.7959424760295515e-08 3.6435936067632546e-08 -5.6341253554907655e-08 -8.759031061195059e-08 7.907710394328791e-08 -6.787065719826595e-08 -2.8932709919957307e-08 1.7937224555414906e-07 2.920545812376078e-06 -2.3384065606564258e-08 8.60366271250674e-09 -2.7413129884668395e-08 -7.163178846118845e-09 2.2310531106412286e-08 -2.8282799280956347e-08 5.900139734493813e-09 1.3826356994480651e-07 -9.315257375509524e-08 -4.461647027737636e-07 1.9673478696907955e-08 -8.635065685812107e-08 9.977564670866256e-08
PC.PC9 1.358529023714009e-08 1.3752635822186602e-08 -4.106600314286328e-07 2.6507837993182945e-07 1.9160458618098366e-07 -7.411472687010173e-08 6.323437678407492e-08 2.974924863793798e-08 9.642021582252658e-09 2.709329061390842e-08 -2.7628720124109132e-08 -1.2477569464568758e-07 3.111795814286167e-08 -2.3384065606564354e-08 2.8393083931859186e-06 1.493969371348889e-07 1.7859044010824665e-07 -2.634761015078243e-09 -1.992763553210155e-07 1.5905933623085475e-08 -8.028043165367313e-08 5.7045305608555185e-09 -5.6355311532645504e-09 9.229119725681653e-09 7.426182908119629e-09 -6.774328682164866e-08 -8.093717398248814e-09
PC.PC10 5.400377392294895e-07 4.9434099655602005e-08 -2.77932967972494e-07 1.1498365561862797e-06 -6.043647522863387e-08 -4.033844766763542e-07 -6.647049080942771e-09 9.323821167197076e-09 2.2570558223899963e-08 -1.73983348808624e-08 2.6737763408439358e-08 2.0477628241863682e-09 -1.3372587657030835e-08 8.603662712507133e-09 1.4939693713488857e-07 3.5257466606563657e-06 -2.0808310428162697e-07 1.3172438448906286e-07 4.989355132859871e-08 5.688500260426358e-08 -3.0540579471098626e-08 -4.5789795508816456e-08 3.11837109841349e-08 2.749761544185323e-07 4.608977452007877e-08 9.761185954529958e-08 5.380292857840362e-08
PC.PC11 9.275736991895795e-07 6.708046331003367e-08 1.5970270724525146e-07 -6.565238557468543e-07 1.5862493602170666e-07 2.9756325523970326e-07 -2.8569015907308405e-08 -2.9512163344830837e-08 -1.0421945386628616e-09 -3.680814212235905e-08 2.1833407694711153e-08 -2.5847743923661177e-08 -5.13701900316241e-09 -2.7413129884668454e-08 1.7859044010824615e-07 -2.0808310428162695e-07 2.7621705810601447e-06 -5.580698650893922e-08 2.388851743677276e-08 7.648979730571208e-08 3.7018886666588215e-10 1.5082262866995047e-07 6.673006180131797e-08 -7.986849132433404e-08 5.000071261789204e-08 -2.9345953061982634e-08 -2.5991061985659423e-07
PC.PC12 -3.791665085198305e-09 -3.412768394858944e-09 -1.4423095779648315e-07 -2.387218219214631e-07 8.515766360010927e-08 7.449859843468832e-08 1.47505023596842e-08 -2.613144833816876e-08 -2.5830600344846164e-08 6.710056388126516e-08 2.8858157265812832e-08 -2.5145549744592496e-08 -5.127286442226191e-08 -7.163178846118848e-09 -2.6347610150781683e-09 1.3172438448906254e-07 -5.580698650893904e-08 2.7336232446061944e-06 3.4801627672904156e-08 8.926506054794868e-08 4.9748335319363146e-08 1.0596713674806997e-07 4.33929387789479e-08 1.0232595244670368e-08 1.0598431117154668e-07 -2.0259870194081025e-08 3.1915397462649316e-07
PC.PC13 -1.3567245429074122e-06 -5.799244514214218e-08 -9.994195409472641e-08 4.4061415855641416e-07 3.833300295758694e-08 -2.1147013012111552e-07 1.2558491148772724e-10 -5.216476259062801e-08 1.0941380364728229e-08 -2.8567386770873787e-08 4.840396676230695e-09 -1.546659330922142e-07 -1.9487009613202664e-08 2.231053110641233e-08 -1.9927635532101533e-07 4.9893551328598765e-08 2.3888517436772802e-08 3.480162767290424e-08 2.776662435079543e-06 2.0936160791382083e-08 -7.616474721333333e-09 -1.7279908562698112e-08 4.378740393410291e-08 1.5726309935424515e-08 -5.773115799610087e-09 -5.901781237095145e-08 2.6830445372182554e-07
PC.PC14 -1.4488676383612502e-07 1.3432933129837925e-08 4.593796099013875e-07 5.8171094649467345e-09 -2.6019673600929696e-07 -7.709069267749053e-08 -3.9399362724350876e-08 -3.191066711823058e-08 4.785134945297366e-08 6.295848387968245e-08 -3.257273501183224e-08 2.7066979909940255e-08 -3.998933615954237e-08 -2.828279928095636e-08 1.590593362308544e-08 5.688500260426363e-08 7.648979730571171e-08 8.926506054794853e-08 2.093616079138192e-08 2.187735209766218e-06 -1.1669858293225846e-08 -2.4112090289426294e-07 -4.336788761523323e-08 6.994188418584993e-08 1.2954592916062427e-08 -8.149858169712656e-08 9.925142975335791e-08
PC.PC15 -7.506766552780665e-07 2.168785125685615e-09 -2.4640028624413243e-07 -5.260046931819343e-07 9.197135922115692e-08 1.4197627026069382e-07 5.051893815559963e-08 -3.612295445663746e-08 4.927655671221036e-08 -5.088846338446025e-09 -5.104029009938986e-09 2.398253461581105e-08 2.697033011430171e-09 5.9001397344938705e-09 -8.028043165367296e-08 -3.054057947109869e-08 3.7018886666606366e-10 4.974833531936316e-08 -7.616474721333315e-09 -1.1669858293226106e-08 2.5098803164645066e-06 -3.805297636061669e-08 -9.257030484944498e-08 -9.103768993321698e-08 -5.540514319675043e-08 1.5917800642070082e-07 6.512837762724276e-07
PC.PC16 3.2525569722011416e-07 -7.351065045492093e-09 -5.163315798323883e-07 -1.0270680833635408e-07 -1.6805019515560492e-07 -2.7673212033341156e-08 1.2092231912073567e-08 6.091412559182229e-08 -6.594579007253837e-08 4.681370254844398e-08 -1.381652075136419e-08 -3.7430330365028204e-08 -1.7469130796481334e-08 1.382635699448066e-07 5.704530560855476e-09 -4.578979550881648e-08 1.5082262866995052e-07 1.059671367480701e-07 -1.727990856269814e-08 -2.4112090289426284e-07 -3.8052976360616636e-08 2.662394645001916e-06 1.0983528109662963e-07 -3.0178141743269963e-07 4.141822521662922e-08 -1.7723961554457267e-08 -1.004781411965624e-07
PC.PC17 1.9273629698688582e-06 1.4855516914900726e-08 -2.0784318185388434e-07 -8.436764486714157e-07 1.1790233070900017e-07 2.160326549796306e-07 1.1463244249076101e-08 1.6474074781133324e-08 4.420217845182429e-10 -4.497195427806843e-09 -6.5458455429559e-09 -9.274784759814115e-08 -1.4264923561715907e-08 -9.315257375509524e-08 -5.635531153264665e-09 3.118371098413498e-08 6.673006180131785e-08 4.339293877894786e-08 4.378740393410309e-08 -4.336788761523327e-08 -9.257030484944498e-08 1.0983528109662943e-07 3.1756354372804952e-06 1.0136978526700476e-07 -1.6970395445682033e-09 -1.4306436697905229e-08 -3.1007068848304016e-07
PC.PC18 2.6134236752453986e-07 -6.704669807541315e-10 -2.484697120512113e-07 -9.742311195192336e-10 -2.402418917997896e-08 -9.447319163823444e-08 -1.423998201901868e-08 1.3372645444553168e-08 6.213802312794582e-08 -8.817560039507956e-09 1.2763189165251748e-07 -1.9062176867623364e-08 -7.30027471593501e-08 -4.461647027737634e-07 9.229119725681637e-09 2.749761544185326e-07 -7.986849132433416e-08 1.0232595244670448e-08 1.5726309935424545e-08 6.994188418585007e-08 -9.103768993321692e-08 -3.0178141743269974e-07 1.0136978526700478e-07 3.482122790444218e-06 -7.232085507214872e-08 2.3016550483677556e-07 -5.653845845810863e-07
PC.PC19 2.1138705527880518e-07 1.5671191609471916e-08 -4.3098110153698155e-07 1.325753546696366e-07 -3.479915077412286e-08 -1.0335285698686232e-07 -1.0670347852014989e-08 9.159681633394863e-09 2.4344694392513105e-08 -1.0948885891201034e-08 1.4942143414368387e-08 -3.962248322882558e-08 -8.361936950620441e-09 1.9673478696907958e-08 7.42618290811955e-09 4.6089774520078824e-08 5.0000712617892046e-08 1.0598431117154673e-07 -5.773115799610071e-09 1.29545929160624e-08 -5.540514319675027e-08 4.1418225216629215e-08 -1.6970395445682896e-09 -7.232085507214871e-08 2.7833533798401642e-06 1.549720691270294e-07 1.3963940269634475e-07
PC.PC20 -1.1301609263746966e-06 -3.680809124352917e-08 4.0016513749933196e-07 2.4952746290880514e-07 -2.1909949169320863e-08 -1.4941366330380263e-08 -2.8567975808267425e-09 1.8926109767919562e-08 -8.371715437341943e-09 -5.227578559465407e-08 7.838017681750868e-08 -1.744508901631627e-08 -5.043259702400577e-09 -8.635065685812104e-08 -6.774328682164857e-08 9.761185954529967e-08 -2.9345953061982624e-08 -2.0259870194081065e-08 -5.901781237095156e-08 -8.149858169712657e-08 1.5917800642070088e-07 -1.7723961554457412e-08 -1.4306436697905265e-08 2.301655048367755e-07 1.5497206912702938e-07 2.4777050387591968e-06 1.6533569640319704e-08
proband -5.907345443575101e-08 -1.7287634352779334e-07 -3.2856953389630087e-06 -3.865665273200185e-06 3.6537684243061057e-06 2.037732488451261e-06 3.412216129569373e-07 3.1930025741742735e-07 -1.0062359010028203e-06 -6.01445350880732e-07 -4.935387157550551e-07 4.874295919736508e-08 6.769154027073093e-07 9.977564670866268e-08 -8.093717398248427e-09 5.380292857840375e-08 -2.599106198565941e-07 3.1915397462649385e-07 2.6830445372182554e-07 9.925142975335744e-08 6.512837762724279e-07 -1.0047814119656234e-07 -3.1007068848303994e-07 -5.653845845810864e-07 1.3963940269634465e-07 1.65335696403194e-08 0.000153417934809298
