 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC8 7.408918682249494e-07 -5.7669671657203325e-08 1.208474625160136e-05 1.580697718592922e-05 1.1342166353239344e-05 2.6054017961896767e-06 1.0248926723713673e-07 -2.235160235319681e-08 -1.465342972960829e-07 -1.5074831360880588e-07 -4.249541060679114e-07 -4.9682332216547e-08 4.7426328400932495e-07 5.789870249144928e-06 4.966534090876172e-08 -8.315006045294808e-07 1.8441395588845434e-07 -1.3422811980983574e-07 -2.1575072638183093e-09 -1.0012974579226178e-07 2.0014875656116844e-08 1.7423135978644126e-07 -1.3991912377193243e-07 -4.930185916680201e-07 1.0208375129720806e-07 -1.5515092641335968e-07 4.4582560952066736e-07 -2.3445439075635457e-06 -3.0714265874315026e-06 2.0212856626301047e-06 7.337539993168884e-06 1.98718934721218e-06 5.6346897520449755e-06
PC.PC9 -4.385953963278153e-06 -2.2170581528875504e-07 2.862295064531957e-06 -1.4576194953182797e-06 -3.0088263142293078e-06 -1.0098982844946327e-06 4.937244615104375e-08 1.0209917779465529e-07 -4.931148931276439e-08 1.275122389590423e-07 1.9477675901738888e-08 -3.9407118314848565e-07 4.544220038736972e-08 4.966534090876105e-08 3.868507456235068e-06 4.7670909481883314e-07 1.5491819730197857e-08 4.2822400201447046e-08 -5.569449662796762e-07 1.873885316440871e-07 3.4566144170485864e-09 -1.8071065334187334e-08 4.086456177332068e-08 1.0861099031313824e-08 5.309450827658244e-07 -9.215793330581271e-08 -4.5532416505624537e-07 2.6426225454077895e-06 -4.674423147448722e-06 -4.50836359844186e-06 4.297889844286586e-06 6.53427135171256e-06 1.713939942809376e-06
PC.PC10 -6.668479201117598e-07 1.9128197025146053e-07 4.7296338937155874e-06 8.256740567243358e-06 2.426758935339967e-06 -8.057005085208729e-07 -5.885430733518949e-08 1.633815738488986e-07 3.673936908621987e-07 -1.6621964309362346e-08 3.706912498835466e-07 1.6820678694984637e-07 -7.489234437594698e-08 -8.315006045294824e-07 4.7670909481883213e-07 7.48962238830877e-06 -6.128496486551054e-07 -3.414341980851293e-07 4.195018536099189e-07 9.557357456547872e-08 -5.263040225141285e-08 -1.538695559940074e-07 2.044167210140419e-07 -2.6165648929292093e-07 -7.185995570014716e-08 1.5242965369786053e-07 1.8156102612295297e-06 2.1928270039122844e-06 9.090097356328858e-06 6.567737390596312e-08 -9.294554192151343e-06 -7.23243215117062e-06 -6.863382909818078e-06
PC.PC11 -3.989850306286874e-06 -1.6319184395223418e-07 -2.826135945220301e-07 -3.4074624706010554e-06 1.5322704822229103e-06 1.4619405680967046e-06 2.194542349524483e-08 -5.386155895749362e-07 1.744674269546881e-07 -1.1596465543229401e-07 5.894471232445836e-09 1.219753484116931e-06 2.635152763606889e-07 1.8441395588845844e-07 1.5491819730196987e-08 -6.128496486551034e-07 4.635482644721339e-06 -3.09100546641239e-07 3.177722873841925e-07 5.966841316163343e-08 2.5294708890206385e-07 -1.019905608357983e-07 -6.822182578757243e-08 -2.3922451664934823e-07 2.0342493750049628e-07 7.500622858160544e-08 -1.0481382551057375e-07 -1.9929152556139112e-06 -2.795659901706485e-06 1.2763332797599555e-05 -9.18753903856233e-06 5.705058805550846e-06 -2.08190817627078e-06
PC.PC12 -1.3145617734843066e-06 -2.929000577507624e-07 5.999580713062751e-06 1.4129008375484544e-05 1.614529140942169e-05 4.625830576784131e-06 1.8643479890588246e-07 -3.577039762995142e-07 -1.9881777687678253e-07 -7.039872199419251e-08 3.5281522578283123e-07 1.4316264843754828e-07 -4.1370288392006e-07 -1.3422811980983654e-07 4.28224002014469e-08 -3.414341980851301e-07 -3.091005466412451e-07 7.676397897999113e-06 -6.472506347297167e-07 1.0145272643606145e-08 1.5949004024286284e-07 8.381678709873145e-07 -5.936014839802829e-07 1.5942053740488844e-07 4.870752981707226e-07 -1.093851211070563e-07 -7.294554818902786e-07 1.0028426819578343e-05 2.6970203971395594e-07 -9.531120324588354e-06 -5.132979246367876e-07 1.0955806840412796e-05 -4.3957346081225204e-07
PC.PC13 -7.961264958172058e-06 -3.6392038403240484e-07 -3.32514706579361e-07 -1.4377196538187425e-06 -3.217051783935405e-06 -1.5955417826608263e-06 -1.549191340212043e-07 2.365450679600082e-08 5.555251792141698e-08 1.441331320004574e-08 4.4366968339635184e-08 2.7636160309154463e-07 3.99994480538721e-08 -2.157507263815402e-09 -5.569449662796761e-07 4.1950185360991996e-07 3.177722873841926e-07 -6.472506347297151e-07 3.951959993781059e-06 1.3829423593675297e-07 -4.817180688631812e-08 1.260310517808722e-07 -5.4386577280028275e-08 -2.230941588653067e-07 -3.957579961650135e-07 -1.839868108905755e-07 -3.141086048783459e-07 8.839026139932187e-07 -2.182484817605791e-07 9.318512955115224e-06 -9.806971228648868e-06 5.619048380320219e-06 -5.08631333202299e-06
PC.PC14 4.288763941249978e-06 1.189277534315559e-07 8.613921494491802e-06 6.131626367343377e-06 2.7906855207759624e-06 4.0688107408564613e-07 -7.711173681069751e-08 -1.9073005709433944e-07 9.459208204264375e-08 -2.4032037298857733e-08 2.1583063070475365e-07 3.1371437106064565e-07 4.412509707812046e-07 -1.0012974579226155e-07 1.8738853164408706e-07 9.557357456547917e-08 5.966841316163127e-08 1.0145272643604044e-08 1.3829423593675066e-07 4.308392649559442e-06 3.1274058943594986e-07 -2.018388453928579e-08 -5.2109413088012735e-08 3.648651223186805e-07 2.626476333050663e-07 -2.5160468956054837e-07 5.936789031415756e-07 3.7968920252147938e-06 -6.541914359138406e-06 2.0382549119650908e-06 -8.785445401354336e-06 1.4530063820814346e-05 -3.523379609475222e-06
PC.PC15 2.434677953075484e-06 1.7163586210339966e-07 -3.669896985400879e-07 5.1108448294753415e-06 7.818137867362187e-06 2.5386080927027026e-06 1.5387590140062695e-07 -8.918730934200055e-08 -4.047630208837345e-09 -6.363999304451594e-08 5.049070379312535e-08 2.903200388928898e-07 2.1814148253048167e-07 2.0014875656116764e-08 3.4566144170492403e-09 -5.263040225141317e-08 2.529470889020622e-07 1.5949004024286297e-07 -4.81718068863182e-08 3.127405894359503e-07 3.957499119996057e-06 2.1574321835542918e-07 -1.2880783038945721e-08 -2.3557543862087114e-07 2.6727600333581145e-07 1.3908216968936928e-07 1.895821405702379e-06 5.253609263862463e-07 1.9387497200364704e-06 4.7350749614830793e-07 3.2467548286875816e-06 3.4913563774973635e-06 -5.208844487618835e-06
PC.PC16 1.6923575291840008e-06 -6.950438343949236e-08 -7.1695788956968025e-06 7.819067649699372e-07 8.824039213551135e-06 3.877380788576325e-06 -1.1504211682079466e-07 2.718699860873271e-09 -4.159430893727043e-08 1.5967132178567166e-07 4.4049833760895107e-08 -2.4829763908298846e-07 7.251790348773455e-08 1.7423135978644357e-07 -1.8071065334189402e-08 -1.5386955599400604e-07 -1.0199056083579951e-07 8.38167870987316e-07 1.260310517808724e-07 -2.018388453928327e-08 2.1574321835543157e-07 4.670595266388544e-06 -2.1990114349351445e-07 -1.7246477646518198e-06 -5.395181151965438e-07 -8.680476121871972e-08 -8.923703879082893e-07 -2.9035038241670304e-06 -4.364133452925369e-06 1.789758645009095e-06 1.2995464230993461e-06 -1.5711184993074433e-07 7.177534266520942e-06
PC.PC17 -2.2950762152519958e-06 -6.219030820263537e-08 2.8951925821387718e-06 -1.1703923934526378e-06 -3.5921891945911266e-06 -1.509335454320677e-06 -1.9726407878954312e-08 -1.5998902911133236e-08 1.5514746233190987e-07 -8.548091144283796e-08 -3.461921038163285e-08 -2.632351937052939e-07 -5.972627479534749e-08 -1.3991912377193243e-07 4.086456177332102e-08 2.0441672101404179e-07 -6.822182578757117e-08 -5.936014839802822e-07 -5.4386577280027706e-08 -5.210941308801273e-08 -1.288078303894586e-08 -2.1990114349351072e-07 3.5511458644387234e-06 -3.3382611612249404e-08 -5.722536887903638e-07 -6.580502725011675e-08 5.184593902305119e-07 -4.291126012175763e-06 1.2880875711197752e-06 -1.0644203138884554e-06 4.512062025619497e-06 -5.659330479967154e-06 -2.6747593872478054e-06
PC.PC18 2.2368576444856178e-06 -1.0129590750898268e-07 -3.680982557031791e-06 -7.972652801981834e-06 -4.858375392390427e-06 -8.021350791088288e-07 1.3761717407042963e-07 -1.60706916718744e-07 -5.292115503402032e-08 -4.987795825208782e-07 1.6204482968189523e-07 2.125337848992119e-07 1.7082527810653845e-07 -4.930185916680195e-07 1.0861099031313214e-08 -2.616564892929192e-07 -2.3922451664934696e-07 1.5942053740488876e-07 -2.2309415886530622e-07 3.6486512231868e-07 -2.3557543862086971e-07 -1.7246477646518198e-06 -3.3382611612248696e-08 9.107846175525117e-06 9.870969034424755e-07 1.2372791806568722e-06 2.64500790732586e-07 2.8007976494006896e-06 -3.645637372762953e-06 3.6451724804954846e-06 3.7049967855889477e-06 1.2934943994846171e-05 -1.025290161051271e-05
PC.PC19 3.1957030179886984e-06 5.531545132090438e-08 1.0151366953830427e-05 9.677426552444002e-07 -4.815960760712504e-06 -2.2396608506153745e-06 3.104110963010536e-07 -2.5151828041610136e-07 -2.640053344303533e-07 2.2345210681054014e-07 3.3491290465688826e-07 2.8302384195130346e-07 1.0862119359421926e-07 1.0208375129720791e-07 5.309450827658238e-07 -7.185995570014528e-08 2.0342493750049585e-07 4.870752981707239e-07 -3.957579961650149e-07 2.6264763330506747e-07 2.672760033358129e-07 -5.395181151965466e-07 -5.722536887903642e-07 9.870969034424791e-07 6.593290252276443e-06 1.052034718524951e-06 1.6849883470031634e-06 2.290137724415014e-06 -2.1462628731636044e-06 3.3343483532638486e-06 -3.3633423781257326e-06 2.4867984025633057e-06 -8.045487925966596e-06
PC.PC20 4.580883610044117e-06 -1.5535410158069465e-08 7.610546131916643e-06 -3.5810425694983652e-06 -6.789266416708191e-06 -1.8843560736520308e-06 -1.8011352311171445e-07 3.796188303923898e-08 -7.999978870951838e-08 3.0775782236002795e-07 1.1401107759164689e-08 -3.1897138792597886e-07 -7.237306179342725e-08 -1.551509264133499e-07 -9.215793330581052e-08 1.5242965369786238e-07 7.500622858160952e-08 -1.0938512110704732e-07 -1.8398681089057607e-07 -2.516046895605449e-07 1.390821696893709e-07 -8.680476121872303e-08 -6.580502725011609e-08 1.2372791806568737e-06 1.0520347185249544e-06 4.564124755676206e-06 1.848698714055891e-07 -6.113326234838327e-06 -1.593017801940052e-06 6.5402512135082814e-06 3.2876796241103185e-06 2.504852491805249e-06 -1.490228395940662e-07
proband -0.00010259290456189465 -3.3487848385929966e-06 -3.5380136505574554e-05 -0.00023966578643665561 -0.00020455888745211917 -4.5446840216888596e-05 5.12721420493362e-07 -1.3851201441351904e-06 -5.586539191727455e-07 -4.6524564962661963e-07 1.8082246602952783e-07 7.325397239808709e-07 4.3109675804820606e-07 4.458256095206684e-07 -4.5532416505623965e-07 1.8156102612295348e-06 -1.0481382551047277e-07 -7.294554818902499e-07 -3.141086048782892e-07 5.9367890314158e-07 1.8958214057023946e-06 -8.923703879082045e-07 5.184593902305045e-07 2.645007907325847e-07 1.6849883470032074e-06 1.8486987140561705e-07 0.0008679426799337525 -0.00042670828150466727 -0.00037087606049772994 -2.504310723396057e-05 3.055478466169245e-05 -7.234731669122337e-05 -6.916060299362858e-05
paternal -0.00021435266266021878 -5.87550377484873e-06 -0.00014501253757516532 -0.0001337908272913628 -0.0001192367108318693 -4.03640317349654e-05 -5.476300225905369e-07 -2.5966091287054636e-06 -1.1997320484240763e-06 1.609364519394771e-06 -1.4173528693807282e-06 4.922689836762576e-06 3.90821074625408e-06 -2.344543907563514e-06 2.642622545407769e-06 2.1928270039123093e-06 -1.9929152556138778e-06 1.0028426819578278e-05 8.839026139932608e-07 3.7968920252147887e-06 5.253609263862106e-07 -2.9035038241670397e-06 -4.291126012175707e-06 2.800797649400647e-06 2.2901377244147047e-06 -6.113326234838467e-06 -0.00042670828150466624 0.0024004497921409676 0.00012345499182840538 -0.0016232445848095882 -0.0015175947941504803 0.00011476152727784622 0.0001237001481986881
maternal -0.0001871594099705884 -4.929257095516215e-06 -0.00010584310428448649 -0.00023525287428757788 -0.00017586442702000483 -3.0402525469326198e-05 -7.805941183472402e-07 6.195541578980565e-06 1.136373159330845e-06 -4.659936915704386e-06 2.9370425724355124e-06 5.111569158478794e-07 5.366642728816637e-06 -3.071426587431506e-06 -4.674423147448703e-06 9.090097356328871e-06 -2.7956599017064707e-06 2.6970203971396e-07 -2.182484817605642e-07 -6.5419143591384205e-06 1.9387497200365064e-06 -4.364133452925287e-06 1.2880875711197994e-06 -3.645637372762998e-06 -2.1462628731636116e-06 -1.5930178019398668e-06 -0.0003708760604977293 0.00012345499182840554 0.0026666805573425656 0.00011764131564971998 -2.329803420751767e-05 -0.0022240781562383985 -0.0014864835032423677
gpp 0.00035053171122725256 6.126391188838726e-06 8.557824703902217e-05 0.00024241768129651235 0.0002807235317105876 7.041531211213285e-05 3.202649350120365e-06 1.1033686859477597e-06 -4.104129055548863e-06 -6.302212633940429e-06 2.8917422257367324e-07 -5.454504275418241e-06 -7.565066245583155e-07 2.021285662629966e-06 -4.508363598441847e-06 6.567737390597057e-08 1.2763332797599431e-05 -9.531120324588398e-06 9.318512955115207e-06 2.038254911965105e-06 4.7350749614834764e-07 1.7897586450085226e-06 -1.0644203138884696e-06 3.6451724804956383e-06 3.334348353263899e-06 6.54025121350828e-06 -2.5043107233961555e-05 -0.001623244584809587 0.00011764131564971992 0.005321677405889095 -0.002011393670429763 0.00018971154666905837 -0.00026373157069761857
gpm 8.652700524133209e-05 3.891005777210493e-06 -7.328260551541677e-05 -0.0003176883489548412 -0.000334625064536877 -6.655749783083779e-05 2.5625905810233415e-06 6.641178998793299e-06 -2.1807801608539904e-06 1.977447528540153e-06 1.5139543554776416e-06 -3.4617617581969716e-06 1.6182609694839192e-06 7.337539993168991e-06 4.297889844286613e-06 -9.294554192151365e-06 -9.187539038562183e-06 -5.132979246366626e-07 -9.80697122864889e-06 -8.785445401354336e-06 3.2467548286875913e-06 1.2995464230999532e-06 4.5120620256194294e-06 3.7049967855888266e-06 -3.3633423781253637e-06 3.2876796241105544e-06 3.055478466169158e-05 -0.0015175947941504788 -2.329803420751712e-05 -0.002011393670429763 0.0050498672392374055 -0.00023736231860796742 0.0001813240777947316
gmp 0.000431790422164881 9.39689486618984e-06 0.00034145366859209865 0.0009254614278417747 0.0009719018858811258 0.0002617758925753262 4.1783481107688e-06 -2.2050984994541973e-06 -7.3844240098445504e-06 1.141283021848259e-06 1.7512701241525395e-06 -5.511341675863585e-07 2.7866264587565217e-07 1.9871893472121816e-06 6.53427135171252e-06 -7.232432151170666e-06 5.705058805550523e-06 1.0955806840412676e-05 5.619048380320072e-06 1.4530063820814342e-05 3.4913563774972644e-06 -1.571118499310641e-07 -5.659330479967167e-06 1.2934943994846151e-05 2.4867984025632007e-06 2.5048524918048796e-06 -7.234731669122297e-05 0.0001147615272778469 -0.0022240781562383976 0.0001897115466690549 -0.0002373623186079648 0.005291393997941429 -0.0008204494103298026
gmm 0.00012955137749609864 5.145343658047935e-06 0.0001269675704137528 0.00020195168717314818 -1.8036626718637525e-05 -4.600835428058247e-05 1.7050584357418093e-06 -3.8765034867534593e-07 -5.00147630136276e-07 4.03684686775643e-06 -8.60441372419856e-06 -7.0475051374694606e-06 -6.545151241216773e-06 5.634689752044944e-06 1.7139399428093688e-06 -6.863382909818089e-06 -2.0819081762707472e-06 -4.395734608121984e-07 -5.086313332023038e-06 -3.5233796094752126e-06 -5.208844487618826e-06 7.1775342665209175e-06 -2.6747593872478304e-06 -1.0252901610512589e-05 -8.045487925966517e-06 -1.490228395940862e-07 -6.916060299362913e-05 0.0001237001481986879 -0.0014864835032423673 -0.00026373157069761705 0.00018132407779473055 -0.0008204494103298015 0.00399636312223744
