 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0017003645618061383 7.658085863335704e-07 6.8915641159082046e-06 -2.5207572238780406e-05 4.818834267905923e-06 1.4068338847979326e-05 2.6361026253682883e-05 -4.4310623745206024e-06 0.0001392127708961158 1.7330465391665884e-05 -1.3773470853774319e-05 6.643657309921997e-06 -1.6172236556958467e-05 5.391250163118776e-06 -3.503432782687079e-06 -1.2452661293533252e-06 1.7996472626884913e-06 2.9302606389956524e-06 5.908476809337289e-07 -1.5126909757428145e-08 -1.8796556100420965e-05 2.801028593326609e-07 1.669716917544864e-07 -2.42039704609912e-06 -1.5603359835900428e-06 3.5143038138098526e-06 -2.0681984277376587e-05 6.392682026247632e-05 -1.562533409170258e-05
AGE 7.658085863335779e-07 1.5343910650039107e-06 1.9440169144866754e-07 1.8344681617071327e-06 -1.196590594234972e-06 -1.027128162912443e-06 -1.0690203978437004e-07 2.6616253269491615e-08 -4.5884500755280965e-08 7.249163765606405e-08 1.0618519191681066e-07 5.9372275446229115e-08 -5.7177050292602945e-08 3.868828482128359e-08 7.647151931673606e-08 8.221372892250155e-08 7.72379999436399e-08 -2.976616840914638e-08 -9.429226042301864e-08 -2.2009972938977183e-08 3.0949806535725324e-08 2.2152244723347102e-08 8.094496504618385e-09 -1.745474836393549e-08 5.979207900142923e-08 -8.220055557691621e-08 -7.087672474827044e-07 6.505749729155314e-07 1.1102131822263155e-06
sex 6.891564115908108e-06 1.9440169144866656e-07 0.001672930924225093 -0.00018841074534701942 -0.0007477175925136678 0.0002807863362952446 1.5762750906598826e-06 1.6470047125037571e-07 4.962793415250358e-07 3.326041468247957e-07 1.9167938496289186e-06 -8.302344273577699e-07 -1.3459846885828417e-06 3.58770393525797e-07 -1.534533527721361e-06 8.573196185525206e-07 2.4662463457114394e-07 -7.820816960765392e-07 -1.0691055298237223e-06 4.655975126171564e-08 -4.874078561478292e-07 -1.654478082360547e-06 3.6390189249378686e-07 -1.353879917109829e-06 3.225023487233838e-07 1.1309462275855219e-07 1.1386832598649755e-05 -3.6829582145091595e-05 1.0514478676339212e-05
age_sex -2.520757223878026e-05 1.8344681617071291e-06 -0.00018841074534701823 0.0009803663110851074 0.0002596426028092608 -0.0005374450056435198 2.3343817756883878e-07 3.6630906864207973e-07 9.526781102756231e-08 7.865461790765625e-07 -4.468093351425472e-07 -7.237301845441634e-08 1.9156627407368976e-08 -1.4690640509244204e-07 -2.7548925020065884e-07 5.97342840800949e-07 -7.619085335271791e-07 1.2267200720701353e-07 1.1023092997126607e-06 1.3642566935987447e-06 -3.055932144010968e-06 -8.946248233166381e-07 -1.034354534513524e-06 -4.0917549895306164e-08 1.0775467901640122e-07 1.2128722922259506e-06 -4.798150947696113e-06 7.69444752075612e-06 1.0704876484883695e-05
age2_sex 4.8188342679059486e-06 -1.1965905942349708e-06 -0.0007477175925136672 0.00025964260280926185 0.0006530051104458378 -0.0003343067605644464 -4.4919786948762773e-07 3.555119803762964e-07 1.1644260054420157e-06 -2.075810817101043e-07 -1.0588792099056265e-06 1.7320861593162706e-07 1.35719415753968e-06 -2.0992383957430596e-07 3.7212391274261896e-07 -1.1503224606278653e-06 8.337272075497298e-07 6.083634883164082e-07 7.213985448254006e-07 1.018907872496043e-06 -1.1805891032801516e-06 -1.0844181860264168e-07 -3.424218844911899e-07 8.418659774338861e-07 -6.21066405782557e-07 7.033379751727845e-07 3.960836892971033e-06 1.2911202239513677e-05 -5.239212014484405e-06
age3_sex 1.4068338847979194e-05 -1.0271281629124425e-06 0.00028078633629524365 -0.0005374450056435204 -0.0003343067605644459 0.00044278230603582685 2.349794517007257e-07 -3.2739122837729953e-07 -2.0608550578146684e-07 -1.6088208342409913e-07 4.014964068586697e-07 2.7287743069063878e-09 -6.593923249824745e-07 4.7961265156475464e-08 8.590555232292643e-08 3.7822557149671155e-07 -1.1132259461900055e-07 -2.4508590989898403e-07 -7.758123638766883e-07 -1.4552221052765312e-06 1.8528556220449339e-06 3.0935345864992584e-07 4.101897853079007e-07 -5.740845342022776e-07 2.4077753584683545e-07 -6.284291840714215e-07 4.980067660539632e-06 -1.4189032128809178e-05 -8.500317404719324e-06
PC.PC1 2.6361026253682795e-05 -1.0690203978437032e-07 1.5762750906598771e-06 2.334381775688355e-07 -4.4919786948762323e-07 2.3497945170072648e-07 5.834983741835909e-06 1.291985338096076e-06 6.2425359741565175e-06 -7.14946526785722e-07 1.8148390173601067e-06 5.377379664155697e-08 -2.0671815483007165e-06 9.457577486843891e-07 -1.012993880775129e-06 4.156338089192319e-07 1.0244743090106273e-06 -4.268328994964583e-08 -2.4959168500690535e-07 -7.413324691670079e-07 3.3835644670483935e-07 8.293571120866706e-08 -4.129598344628822e-08 -1.0447453653499116e-07 -4.2008685587326924e-07 3.4908174278156754e-07 -7.542676643592583e-10 9.008278393418173e-08 2.3435961535067203e-07
PC.PC2 -4.431062374520627e-06 2.6616253269491555e-08 1.647004712503742e-07 3.663090686420812e-07 3.555119803762978e-07 -3.2739122837730085e-07 1.2919853380960752e-06 1.7251758189187664e-06 2.6305160504478085e-07 -2.8113444900615313e-07 6.767601833533036e-07 -4.088041710118192e-08 -4.365394822124377e-07 1.8540856381012282e-07 -3.1548453082093484e-07 1.8508921370738347e-07 3.4575354726080206e-07 -6.752361721495664e-08 -1.640239367484199e-07 -1.6664000162894906e-07 1.1341030295286315e-07 1.0306469036569217e-07 -3.254768316615336e-08 -6.748485785721796e-09 -1.2461734350831213e-07 1.428274725814042e-07 -3.937439100617903e-09 1.6805111017455118e-07 7.833563756497332e-07
PC.PC3 0.0001392127708961157 -4.588450075528171e-08 4.962793415250416e-07 9.526781102755164e-08 1.164426005442014e-06 -2.0608550578145623e-07 6.242535974156524e-06 2.630516050447841e-07 1.8300506841504656e-05 1.0140151223465552e-06 5.783250025970913e-08 5.521096046863112e-07 -2.825439848329751e-06 1.0360291841824182e-06 -1.1881085958305821e-06 2.2727861584751627e-07 9.578524115537908e-07 2.379788839140274e-07 5.665101818478932e-08 -3.33564885253691e-07 -1.5629817948274554e-06 1.0962571059569204e-07 -1.2647451270149008e-07 -2.696423667263622e-07 -5.155137283051673e-07 9.42053247650336e-07 -1.7624509702103489e-06 5.765858685125604e-07 -3.479770403700302e-06
PC.PC4 1.7330465391665897e-05 7.24916376560641e-08 3.326041468247993e-07 7.865461790765613e-07 -2.0758108171010577e-07 -1.6088208342409752e-07 -7.149465267857204e-07 -2.8113444900615276e-07 1.0140151223465586e-06 2.0867342645298895e-06 -8.094835901331548e-07 3.947962294152588e-08 4.392890612063437e-07 -1.1261465163123076e-07 8.8432219773212e-08 -1.643797990476158e-07 -1.521407407500805e-07 2.3650825342604614e-07 1.0319131663224752e-07 4.5692183678481375e-07 -7.493985614383659e-07 7.419101529222056e-08 -8.54277556234179e-09 -9.968727025142082e-08 -1.307395955473813e-08 2.0761242731423674e-07 -9.692065906634927e-07 2.2316909827973127e-07 -8.776815113476142e-07
