 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -2.095361679059922e-06 1.209548077020942e-07 1.0930539336648288e-05 7.749907087644394e-06 4.936367189322433e-06 1.453796378185484e-06 7.760169886067779e-08 1.5427730787275437e-07 2.747496006020555e-07 6.156644172203322e-07 5.1029643971299565e-06 1.155512410754704e-07 3.06508660139582e-07 -2.8246200501986385e-07 1.3850519254277957e-08 3.0961948946697566e-07 6.866242592583539e-08 3.840463800182353e-07 8.773267896961414e-08 1.5417046927319032e-07 8.082955336820167e-08 1.037011587501925e-07 -4.9829343689800646e-08 -8.891933412347807e-08 4.180683096349381e-07 -7.851361035823957e-08 1.0357585439348834e-07 -3.364591554003686e-06 5.95690952272968e-06 2.2753542477394276e-06 1.944940683471316e-06 -1.1489168094433312e-07 -1.1911529671486804e-05
PC.PC6 -4.261401053047135e-06 -3.736879990906141e-08 -4.112935785672847e-06 6.718441678339078e-06 1.3406058628215011e-05 4.819276621015367e-06 -5.5826339484145244e-08 -9.228151568658439e-07 3.543819796989815e-07 -3.852266306805723e-07 1.1555124107546904e-07 6.340302725308487e-06 3.1633296876657355e-07 1.413925353020422e-08 -4.958190742557739e-07 2.6763437193007245e-07 1.6140774250694252e-06 1.496076689051452e-07 3.6230075427832236e-07 4.1993903173316606e-07 3.7378346899064747e-07 -2.64179028820779e-07 -3.13081687924385e-07 2.3394568624071543e-07 3.6450385822382584e-07 -4.912698044589559e-07 1.0764638363612001e-06 5.0803311637731615e-06 4.240842374440786e-06 -3.972541418964382e-06 -4.433286929593068e-06 -5.301369095986544e-06 -8.043278182701149e-06
PC.PC7 1.954371600055717e-06 -2.860302891956706e-08 -5.296636737479501e-07 -6.787987912969555e-06 -6.162278933202418e-06 -1.3427015875317074e-06 -1.0863816317630109e-07 -1.6963900833896313e-07 3.842588782218653e-08 1.4510687926601196e-07 3.0650866013958184e-07 3.1633296876657333e-07 4.939335751594345e-06 5.279561991640001e-07 4.754403823554877e-08 -3.388440136010109e-08 3.072323671520899e-07 -4.929700053335063e-07 8.774789930993103e-08 4.774255313839877e-07 2.3354529530519159e-07 9.301265733260338e-08 -5.581507606201421e-08 2.403154747570002e-07 8.353627020680576e-08 -7.675582205866487e-08 1.2877105314708427e-06 4.032982913552792e-06 8.139433569210581e-06 8.033493217130697e-07 1.1518374872133643e-06 -3.1863638490943554e-06 -7.391067069466298e-06
PC.PC8 -4.189114203606046e-07 -1.081768199881672e-07 8.576622403209543e-06 1.29632654426362e-05 1.1889044518192427e-05 3.2605105183657037e-06 1.167555974775513e-07 -3.177093631532301e-08 -8.282253663081978e-08 -1.11270152763558e-07 -2.8246200501986533e-07 1.4139253530203691e-08 5.279561991640003e-07 6.476211031918913e-06 7.384730357903103e-08 -4.0141730400642985e-07 9.208542071641973e-08 2.073087669524353e-08 1.0810068868657337e-07 -3.051424182945504e-08 1.4730856818010052e-09 7.644322334051877e-08 -1.89129198838805e-07 4.631373245710006e-08 1.4897060369179823e-07 -1.364825558457267e-07 1.3793139395309034e-06 -2.9468789658565082e-06 -4.124162641501278e-06 4.6632402965942336e-06 7.0564582367313806e-06 1.2563465952368777e-06 7.188884182893431e-06
PC.PC9 -5.196471859593049e-06 -2.9502165681318025e-07 4.231764661463097e-06 2.271479231717738e-06 1.548565593490633e-06 1.2449469254098906e-07 9.087756778300323e-08 1.0290136059764608e-07 -4.92330316545863e-08 1.3416424781350334e-07 1.3850519254277279e-08 -4.958190742557737e-07 4.754403823554948e-08 7.3847303579031e-08 5.026092167263445e-06 5.779657659827039e-07 3.064878366615859e-08 6.287618947229212e-08 -7.023023782613775e-07 1.2532480889049888e-07 -8.488616908987194e-09 5.894439544616606e-08 6.756158511081781e-08 -1.1412695384128356e-08 7.296730495980239e-07 -1.3155045644020712e-07 3.1018130361975395e-07 1.8254471901237234e-06 -6.6493031242118835e-06 -2.8588912070854214e-06 3.0709316802725352e-06 1.0016636067544349e-05 2.4501747934477664e-06
PC.PC10 -2.524903799061976e-06 9.647827447701836e-08 4.026093484686208e-06 1.1398867361542154e-05 4.467720023740253e-06 -3.235677728525138e-07 -4.658346721403834e-08 9.546910623716653e-08 3.0813227001374806e-07 -1.637379238995087e-08 3.0961948946697603e-07 2.6763437193007457e-07 -3.388440136010092e-08 -4.014173040064285e-07 5.779657659827045e-07 8.80015967802824e-06 -5.769900740766933e-07 -4.422531394027014e-07 4.852758421255998e-07 6.646871927369872e-08 -2.0709547284029407e-08 5.5530654609672364e-08 1.9845463154019904e-07 -1.0410277806921295e-06 -1.2813198367708118e-07 3.3697667050792256e-08 5.807196839490422e-07 3.6431774612045237e-06 1.4385123512008233e-05 -2.5805427719137486e-06 -7.71506472049907e-06 -1.1582403232048128e-05 -9.760146524388701e-06
PC.PC11 -5.867955984986354e-06 -1.869476231744432e-07 -6.185853582756949e-07 -3.3356513190499095e-06 3.300933231007292e-06 2.168659426670877e-06 -1.7771361114074854e-08 -7.385477140888149e-07 2.757811521136622e-07 -1.548136169279641e-07 6.86624259258357e-08 1.6140774250694271e-06 3.0723236715208925e-07 9.20854207164213e-08 3.064878366615951e-08 -5.769900740766906e-07 6.018789073974529e-06 -2.5451782067748746e-07 2.549987204934608e-07 2.617400542124854e-07 4.2812397880789884e-07 -2.55278934679514e-07 -2.0283830439032053e-08 -1.7702719190827895e-07 1.6695311442326132e-07 1.3556678977551305e-07 -1.0455184090356734e-06 -1.7049881843129504e-06 -2.6811290042202597e-06 1.17296638455216e-05 -9.538845286574786e-06 8.02602558380406e-06 -2.9626298660219406e-06
PC.PC12 -8.942124301087843e-07 -2.961749956580483e-07 1.4720400786024609e-05 2.1340026024160117e-05 1.905466711532023e-05 4.927653207159853e-06 2.2017112919989658e-07 -4.1169953073024595e-07 -2.207592238012507e-07 -1.3095340653792603e-08 3.8404638001823074e-07 1.4960766890514458e-07 -4.929700053335046e-07 2.0730876695243547e-08 6.287618947229268e-08 -4.422531394027048e-07 -2.545178206774895e-07 9.144875442919975e-06 -7.887388155971108e-07 1.1161854804176781e-07 2.439018392981657e-07 8.760508775334482e-07 -6.455165172857472e-07 -9.559962158704895e-08 6.375150824084524e-07 -1.0141979127678358e-07 -8.454020351215425e-07 1.1500550179583048e-05 -4.65299211831069e-06 -1.1379089037243928e-05 -2.1384189868376163e-06 1.929095839746686e-05 1.2258565610683544e-06
PC.PC13 -1.1058323834398765e-05 -4.93789735859848e-07 -9.120836284867145e-07 -1.9235946817499435e-07 6.929155608946315e-07 2.589156314523479e-07 -1.9341657334594668e-07 5.204643972186732e-08 6.165678200936993e-08 5.683305687448947e-09 8.773267896961589e-08 3.623007542783245e-07 8.774789930993128e-08 1.081006886865775e-07 -7.023023782613765e-07 4.852758421256039e-07 2.5499872049346166e-07 -7.887388155971063e-07 5.2957760234521675e-06 9.048679544114506e-08 -1.5269150586973915e-07 2.6638812298286814e-07 -1.8746139226698418e-07 -2.721654304143969e-07 -4.5368944083896693e-07 -3.377786125432675e-07 4.4920365319083715e-07 5.949439215046787e-07 1.5660755430417732e-06 5.374594584690688e-06 -5.71557415625118e-06 4.262098792471404e-06 -7.716771065898887e-06
PC.PC14 5.00552945618411e-06 2.1598679453379157e-07 1.1609969941476002e-05 6.565102673997973e-06 5.220652518527689e-07 -9.161630436725604e-07 -1.1748495278187648e-07 -2.734931791256155e-07 1.4405533954796087e-07 -1.7279452836271116e-08 1.5417046927319022e-07 4.1993903173316696e-07 4.774255313839875e-07 -3.051424182945329e-08 1.2532480889049877e-07 6.646871927369788e-08 2.61740054212486e-07 1.1161854804176816e-07 9.048679544114233e-08 5.293324578793502e-06 4.533874847824616e-07 -1.2009398962767585e-07 -4.365022622452237e-08 1.6487520237795017e-07 2.2167760561829792e-07 -3.590927629240516e-07 7.013983664477979e-07 4.316230650405016e-06 -5.4574724389711114e-06 7.726690621665145e-07 -1.0516145384982589e-05 1.4111554096618454e-05 -4.411443609631058e-06
PC.PC15 2.5571567995146377e-06 2.1455738476943247e-07 -5.089635944662101e-07 5.549332401954245e-06 8.110628349523245e-06 2.256843963777926e-06 1.7071139658754277e-07 -1.519627463451659e-07 5.2620583771792315e-08 -9.792518103955082e-08 8.082955336820045e-08 3.737834689906471e-07 2.3354529530519185e-07 1.4730856818005004e-09 -8.488616908987447e-09 -2.0709547284030412e-08 4.2812397880789677e-07 2.439018392981647e-07 -1.5269150586974124e-07 4.5338748478246076e-07 5.082235147223796e-06 1.0673328744473404e-07 5.7571845707114593e-08 -3.213084253630675e-07 2.449422103270207e-07 1.8526808269034993e-07 2.023813952734767e-06 1.391631363210433e-06 1.87183719184618e-06 9.177141834784008e-07 2.062651246412268e-06 4.370086053362054e-06 -5.524209279299484e-06
PC.PC16 3.6998686679541473e-06 1.0322900056299154e-08 -8.987359485597533e-06 3.6906875329869126e-06 1.639667544287578e-05 7.122390171747582e-06 -1.4447955520258504e-07 4.658986619212267e-08 -3.075112001465867e-08 1.9214479674211143e-07 1.0370115875019203e-07 -2.64179028820781e-07 9.301265733260361e-08 7.644322334051833e-08 5.894439544616566e-08 5.553065460967267e-08 -2.552789346795171e-07 8.760508775334462e-07 2.6638812298286835e-07 -1.200939896276765e-07 1.0673328744473366e-07 5.888625603060221e-06 -3.3674735679164725e-07 -1.7602721041901014e-06 -5.333262413984311e-07 -3.16493878649824e-08 -8.034587913913537e-07 -4.6033858457418205e-06 -6.300154775174469e-06 3.146278904388457e-06 1.6554216365386975e-06 3.995290746555316e-06 6.453681266670196e-06
PC.PC17 -1.5837450873099344e-06 -6.104903437742642e-08 2.8251237969586073e-06 3.0027409208155825e-06 3.376889017341516e-06 1.1104973993370742e-06 -1.7346656045665445e-08 -3.760337963594895e-08 1.9003734917729534e-07 -1.1405603135909377e-07 -4.982934368980099e-08 -3.13081687924385e-07 -5.5815076062014166e-08 -1.8912919883880506e-07 6.756158511081806e-08 1.9845463154019912e-07 -2.0283830439032758e-08 -6.455165172857467e-07 -1.874613922669851e-07 -4.3650226224522854e-08 5.757184570711474e-08 -3.367473567916477e-07 4.51840504003881e-06 -5.8756435797598195e-08 -7.441043944785118e-07 -1.0218225572331207e-07 6.156978393257507e-07 -4.064102557707759e-06 2.524077527404647e-06 -3.179260016024945e-06 5.525528643992578e-06 -8.849580384893319e-06 -3.0035693031713582e-06
PC.PC18 3.5065258122784158e-06 -4.8388186773957704e-08 -5.796327474527853e-06 -1.3222838604136775e-05 -1.1521768749525802e-05 -2.891052842185219e-06 1.9578815929318703e-07 -1.9726296383372842e-07 -1.3813157548848128e-07 -7.378016428887283e-07 -8.891933412347844e-08 2.339456862407139e-07 2.4031547475700003e-07 4.6313732457096136e-08 -1.1412695384129458e-08 -1.0410277806921297e-06 -1.7702719190827782e-07 -9.55996215870541e-08 -2.7216543041439353e-07 1.648752023779496e-07 -3.213084253630691e-07 -1.7602721041901019e-06 -5.87564357975986e-08 1.0009978649704063e-05 1.0869545476017323e-06 1.218100308144427e-06 5.813941329368368e-07 -1.022611175990874e-06 -5.19292032924856e-06 8.5170304361892e-06 7.1055359116985205e-06 8.464540048050034e-06 -4.700205882691606e-06
PC.PC19 3.9631167716780755e-06 6.236920495126222e-08 1.3667498575342427e-05 3.4964416553369295e-06 -2.9198662988500638e-06 -1.5318648719545314e-06 4.118421015883399e-07 -3.1876993019983275e-07 -3.386424908122521e-07 2.4098708327645657e-07 4.1806830963493483e-07 3.6450385822382447e-07 8.35362702068057e-08 1.4897060369179363e-07 7.296730495980224e-07 -1.281319836770848e-07 1.669531144232643e-07 6.375150824084464e-07 -4.5368944083896767e-07 2.216776056182966e-07 2.4494221032701935e-07 -5.333262413984304e-07 -7.441043944785131e-07 1.0869545476017376e-06 8.258980718573894e-06 1.235836986402875e-06 3.175863536589481e-06 2.1528445837035697e-06 -2.7374348746235254e-06 5.93157940919956e-06 -4.712317151887314e-06 1.3852023901444592e-06 -7.575878647424923e-06
PC.PC20 4.571324642744277e-06 -1.1100620760182631e-07 9.218531398211596e-06 -3.5503687989500106e-06 -7.389688272125794e-06 -1.9465419615628987e-06 -2.1729881579154092e-07 9.222979122274559e-08 -1.684512311892471e-07 3.786424547746914e-07 -7.851361035824155e-08 -4.912698044589595e-07 -7.67558220586638e-08 -1.3648255584573227e-07 -1.3155045644020776e-07 3.369766705078971e-08 1.3556678977551466e-07 -1.0141979127679172e-07 -3.377786125432661e-07 -3.590927629240529e-07 1.8526808269034715e-07 -3.16493878649848e-08 -1.0218225572331222e-07 1.2181003081444315e-06 1.2358369864028747e-06 5.656020054593625e-06 -3.458715628885798e-07 -7.357753789365289e-06 -2.6686981976943177e-06 9.524195032523808e-06 2.890925475175951e-06 1.7284887396612553e-06 2.900143207497952e-06
proband -0.0001880148034193533 -5.153250179995579e-06 -0.00012430912721750288 -0.0004924578246714271 -0.0005047333567011683 -0.00014051189296414963 3.763708900660658e-07 -1.3928754833834742e-06 -1.7456159587145607e-07 -1.3794761447475449e-06 1.0357585439351327e-07 1.076463836361176e-06 1.2877105314708442e-06 1.3793139395307722e-06 3.101813036197137e-07 5.807196839490569e-07 -1.0455184090355573e-06 -8.454020351216564e-07 4.4920365319099914e-07 7.013983664478056e-07 2.0238139527347293e-06 -8.034587913913667e-07 6.156978393257612e-07 5.813941329367912e-07 3.1758635365893844e-06 -3.458715628887658e-07 0.001110115328819366 -0.000546961381357624 -0.0005025903052731897 -3.8920551313318735e-05 5.5040921675363954e-05 -7.373567834416091e-05 -5.824874027409822e-05
paternal -0.00022506660807112349 -5.521370851493524e-06 -9.417492974371538e-05 -7.400430796828143e-05 -9.24861323728088e-05 -4.29687243428992e-05 -4.4432671712425334e-07 -4.399266204887881e-06 -5.509410866654878e-07 3.599259309967896e-06 -3.3645915540036715e-06 5.080331163773206e-06 4.032982913552846e-06 -2.946878965856359e-06 1.825447190123737e-06 3.6431774612044932e-06 -1.704988184312833e-06 1.1500550179583065e-05 5.949439215046919e-07 4.316230650405017e-06 1.3916313632104393e-06 -4.60338584574187e-06 -4.064102557707808e-06 -1.022611175990872e-06 2.1528445837038043e-06 -7.357753789365255e-06 -0.0005469613813576238 0.003051713643422437 0.00019970192959840256 -0.002036314135716079 -0.001957817507637893 6.067625003961331e-05 0.00014983929821140557
maternal -0.00017653230999787242 1.5268170618469778e-08 -9.294794675279334e-05 -0.0004012204500732186 -0.0004461522247064138 -0.00012739811223251362 -7.155258513834431e-07 6.516062493644495e-06 2.2095540175351316e-06 -6.990033500559216e-06 5.956909522729719e-06 4.240842374440827e-06 8.13943356921062e-06 -4.12416264150132e-06 -6.6493031242118725e-06 1.4385123512008252e-05 -2.681129004220177e-06 -4.6529921183107135e-06 1.5660755430418244e-06 -5.457472438971072e-06 1.871837191846168e-06 -6.300154775174472e-06 2.5240775274046285e-06 -5.192920329248584e-06 -2.737434874623392e-06 -2.6686981976944985e-06 -0.0005025903052731909 0.00019970192959840397 0.0034964201021477613 0.00015576458958532023 -3.0041322334739306e-05 -0.003017581653096012 -0.0018766920215357234
gpp 0.00046565815984767994 1.1155596325529566e-05 4.198757125260016e-05 0.00023973111847995837 0.00035502127127075175 0.00011836765017128885 3.1737053939972896e-06 3.861800983108832e-06 -4.878676007729696e-06 -8.67030910761684e-06 2.2753542477394073e-06 -3.972541418964409e-06 8.033493217130656e-07 4.6632402965941844e-06 -2.8588912070854417e-06 -2.5805427719137532e-06 1.1729663845521494e-05 -1.1379089037243909e-05 5.374594584690688e-06 7.726690621664976e-07 9.177141834783951e-07 3.1462789043885086e-06 -3.1792600160249286e-06 8.517030436189227e-06 5.93157940919919e-06 9.52419503252394e-06 -3.8920551313318626e-05 -0.0020363141357160803 0.0001557645895853221 0.006361185879001047 -0.0022473089282318568 0.00016483289799808148 -0.00018400336019121005
gpm 8.472962254205258e-05 3.035937273561561e-06 -0.00010604915629409929 -0.0004245664510129333 -0.00047975332187451735 -0.00012634420945177713 4.135923877821951e-06 6.858371113875102e-06 -3.9687503417925545e-06 1.0685287029167623e-06 1.9449406834713367e-06 -4.433286929593126e-06 1.1518374872132904e-06 7.056458236731194e-06 3.070931680272533e-06 -7.715064720499008e-06 -9.53884528657487e-06 -2.138418986837711e-06 -5.715574156251195e-06 -1.051614538498258e-05 2.0626512464122523e-06 1.6554216365387172e-06 5.525528643992613e-06 7.1055359116984984e-06 -4.712317151887262e-06 2.8909254751757304e-06 5.5040921675363154e-05 -0.0019578175076378915 -3.0041322334739276e-05 -0.002247308928231861 0.00616007438066293 -0.0002678596509458331 0.00014050147743587376
gmp 0.0004512236526107824 2.2878792410622037e-06 0.00045470217018241235 0.0015076624250138619 0.001798585373230472 0.0005517590532001743 2.5512353253476553e-06 5.216335550887988e-07 -9.632282647798953e-06 2.980004286462706e-06 -1.1489168094445669e-07 -5.301369095986566e-06 -3.1863638490944104e-06 1.2563465952372087e-06 1.0016636067544403e-05 -1.158240323204819e-05 8.026025583803758e-06 1.9290958397466955e-05 4.262098792471033e-06 1.4111554096618363e-05 4.370086053362128e-06 3.995290746555344e-06 -8.849580384893287e-06 8.464540048050217e-06 1.3852023901444056e-06 1.7284887396620816e-06 -7.373567834415666e-05 6.0676250039609894e-05 -0.003017581653096013 0.00016483289799808595 -0.00026785965094583365 0.006883540002145076 -0.0009421383027699073
gmm 0.00020367431466320398 8.352417653746217e-06 0.00011741832348208497 0.00011586287029827835 -0.00018871417928924004 -0.00012063695248955355 4.453803572922848e-06 -2.3485807033794104e-06 -1.3854756516899947e-06 6.52918501272367e-06 -1.1911529671486792e-05 -8.043278182701135e-06 -7.391067069466305e-06 7.188884182893394e-06 2.4501747934477524e-06 -9.760146524388701e-06 -2.9626298660219466e-06 1.2258565610684924e-06 -7.716771065898851e-06 -4.411443609631061e-06 -5.524209279299476e-06 6.4536812666702124e-06 -3.0035693031713616e-06 -4.700205882691669e-06 -7.575878647424926e-06 2.900143207497769e-06 -5.824874027409892e-05 0.00014983929821140652 -0.0018766920215357223 -0.00018400336019121005 0.00014050147743587283 -0.0009421383027699069 0.005001907244805708
