 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -3.208759394249236e-06 -2.3888137149677415e-08 9.425168454642586e-06 7.121879984262907e-06 4.1547946926637446e-06 9.538523196934034e-07 6.230784156206912e-08 1.3093944368505078e-07 1.8522323551046374e-07 4.925293036629049e-07 4.146607794152529e-06 4.1892686092562525e-08 2.317934152516876e-07 -2.539759478914595e-07 1.4956460219662708e-08 2.1207164718442717e-07 5.0369969313429706e-08 3.0133525176488325e-07 5.563536930101645e-08 1.3002451124037916e-07 7.606389876669857e-08 5.817754924627874e-08 -2.102831229252634e-08 -8.497279702167974e-09 2.996247743463602e-07 -2.8644959977206353e-09 -4.367447593941196e-08 -1.8151238921699458e-06 3.023012475182743e-06 1.9406433794643596e-06 1.6347285619673913e-07 1.0108290054769064e-06 -7.929243443649923e-06
PC.PC6 -4.105917398075351e-06 -8.785808342586483e-08 -2.244245933840763e-06 2.922533776044292e-06 4.988323337868925e-06 1.442299310746713e-06 -6.522438282557937e-08 -5.948781640554544e-07 2.4024504015904923e-07 -2.431915546734573e-07 4.189268609256282e-08 4.890247000308233e-06 1.5467191711055756e-07 -1.395401457043016e-08 -3.979091657020618e-07 1.173428047795376e-07 1.1620191907343473e-06 1.256739772856397e-07 1.929596845192556e-07 2.807900868730533e-07 2.6795464466238614e-07 -2.3685534836754168e-07 -1.8789398222799693e-07 1.332704248137074e-07 2.1726783409980858e-07 -3.3198366833153177e-07 6.530791429790176e-07 4.986814209494397e-06 7.127244273285776e-07 -5.829053784107885e-06 -3.4280223149957693e-06 -9.957775133848132e-08 -7.238487744361275e-06
PC.PC7 1.5178567118242322e-06 -7.458003169301262e-08 -9.448540660281243e-07 -4.67412681376094e-06 -4.037892902033023e-06 -8.4746497732561e-07 -8.908377738074565e-08 -9.827873570566366e-08 2.215361383500692e-08 7.497847545941288e-08 2.3179341525168762e-07 1.5467191711055759e-07 4.10904641134564e-06 3.8487030106891583e-07 2.6393912505916768e-08 1.2078706593160443e-08 2.578969413041142e-07 -3.9256812266134166e-07 3.3405885524254626e-08 3.2939133804886866e-07 1.8324261287383248e-07 5.54989169524898e-08 -4.2305502313459605e-08 1.5147822585923533e-07 8.28416116159548e-08 -9.228736154865828e-09 1.091761573188699e-06 2.687277198201976e-06 4.504315177461786e-06 1.915682153077582e-06 5.4467079603899144e-08 5.198677647062386e-08 -5.67055575741791e-06
PC.PC8 2.5960292425108478e-08 -3.758639368428046e-09 4.3112970919674135e-06 5.70690529909875e-06 5.159070255165308e-06 1.408317853342989e-06 6.524270434941952e-08 5.925745230995291e-09 -5.8201098034523975e-08 -1.2727487192394837e-07 -2.5397594789145963e-07 -1.3954014570429913e-08 3.8487030106891615e-07 5.3130805100493e-06 7.129870802086933e-08 -2.426722838398881e-07 4.339954168718081e-08 -8.7427743589051e-09 3.536357925321184e-08 -5.383523709662662e-08 1.2559102499456021e-08 7.08066629961364e-08 -1.1215333567501625e-07 -8.631376930963093e-08 1.685307676266745e-07 -8.882513282597068e-08 1.0999588114524194e-06 -2.309128817174166e-06 -2.5469586288662595e-06 4.412624138742367e-06 3.215883654356552e-06 2.0461702953684046e-06 2.7660512466495998e-06
PC.PC9 -2.0735661947573376e-06 -7.597259434685169e-08 1.5987989247946117e-06 -2.900629354679931e-06 -4.348780152266715e-06 -1.3826225834697287e-06 5.24671034547872e-08 8.475484083394541e-08 -3.367445711432331e-08 1.29920862470137e-07 1.4956460219662192e-08 -3.9790916570206155e-07 2.6393912505916523e-08 7.129870802086958e-08 4.034076793727856e-06 5.311099883453033e-07 3.942219505231193e-08 6.119437621155705e-08 -5.770924734015703e-07 1.9298618456598134e-07 4.745722869268188e-10 -2.0708059750287952e-08 -5.0410669073153e-08 -5.5918634613085996e-08 4.825322775321177e-07 -1.1543453123615438e-07 2.525291150480362e-07 1.9139762248322518e-06 -4.657281535574979e-06 -4.364600959302828e-06 4.277394000128243e-06 5.781735681380256e-06 2.4647240150455075e-06
PC.PC10 -3.472665197324608e-06 -6.348705815064014e-10 1.2888781785700198e-06 5.429633541579021e-06 3.650671480025989e-07 -1.166191617169699e-06 -1.824513112871312e-08 1.1992499606458406e-07 2.373927581200131e-07 1.2909782087974673e-09 2.1207164718442674e-07 1.1734280477953796e-07 1.2078706593160286e-08 -2.4267228383988787e-07 5.311099883453029e-07 7.117238699803141e-06 -5.060113279779619e-07 -3.604199574311459e-07 3.571329683160603e-07 4.909862813417304e-08 -2.3352468711829078e-08 6.930674641168091e-09 1.6393283075522994e-07 -7.042480477042379e-07 -3.3127108951515425e-08 8.002205326078609e-08 4.430522593711291e-07 3.4038533777395465e-06 8.753923462064447e-06 -1.963507893381107e-06 -6.393165507343843e-06 -7.419609103633233e-06 -4.987387716335151e-06
PC.PC11 -3.560374412358132e-06 -5.869437007708006e-08 -7.531432745945238e-07 -7.28682309170091e-06 -4.447927235294183e-06 -4.855049659320507e-07 -5.61714307380373e-09 -5.18143202985636e-07 2.0467546414486785e-07 -1.095670602554902e-07 5.036996931342928e-08 1.1620191907343464e-06 2.5789694130411386e-07 4.339954168718099e-08 3.94221950523112e-08 -5.060113279779627e-07 4.67653063670319e-06 -2.594942611073985e-07 2.9755612557532045e-07 7.14439835071689e-08 2.613688171940101e-07 -1.1852973901848023e-07 -1.0078914708663122e-07 -1.326407283586287e-07 1.4490939027962e-07 8.202498853978984e-08 -7.078132714365918e-07 -5.292385061471153e-07 -1.7177348207832168e-06 6.7836976119283e-06 -5.801797376233462e-06 4.893465450760472e-06 -2.769073568941476e-06
PC.PC12 1.0052481800205086e-06 -1.7222608212372007e-07 1.5648655141928338e-05 2.2324860057709413e-05 1.8478796164673606e-05 4.327368079756302e-06 1.7955031844996146e-07 -3.2713981953898055e-07 -2.3410486329474187e-07 -2.6482874255104786e-08 3.013352517648821e-07 1.2567397728563964e-07 -3.925681226613413e-07 -8.742774358905315e-09 6.119437621155726e-08 -3.6041995743114633e-07 -2.594942611073981e-07 7.355476956795593e-06 -5.375744014486468e-07 2.7159845606132396e-08 1.0766339661946871e-07 7.766738246512036e-07 -4.962578553770256e-07 6.66856497685744e-09 4.175752505952863e-07 -1.1434630912131973e-07 -6.013184653766717e-07 7.984289109217974e-06 -2.949647503441567e-06 -4.492213316992732e-06 -3.561079727560139e-06 1.476364387227575e-05 5.264630816489888e-07
PC.PC13 -7.12881099135065e-06 -3.0613386018036553e-07 4.250594737936484e-07 1.2241558477649318e-06 1.1098595016441233e-06 1.4025260060569157e-07 -1.499605300411905e-07 -4.03075712624223e-08 8.508711663464048e-08 -6.217178847268983e-09 5.5635369301014086e-08 1.9295968451925552e-07 3.340588552425482e-08 3.536357925321214e-08 -5.77092473401571e-07 3.5713296831605975e-07 2.9755612557531965e-07 -5.375744014486468e-07 4.0578765745133304e-06 1.2364652263569326e-07 -3.176552119046618e-08 1.2351464908023464e-07 4.56519973345812e-09 -1.72020154202645e-07 -3.394868347960313e-07 -1.5783066187532149e-07 -8.167999535980668e-07 1.434917331131036e-06 3.029991048875095e-08 5.701937562202465e-06 -6.648924601131798e-06 5.4048952482825035e-06 -4.2671298030662905e-06
PC.PC14 3.327702841452202e-06 9.000162187660137e-08 8.33244708506722e-06 7.477507864605679e-06 4.982965275405151e-06 1.1382538836375597e-06 -8.111450639309468e-08 -1.9311713082710577e-07 9.339210595858515e-08 -3.089258432902932e-08 1.300245112403793e-07 2.807900868730536e-07 3.2939133804886787e-07 -5.383523709662667e-08 1.9298618456598134e-07 4.909862813417312e-08 7.144398350716915e-08 2.7159845606133074e-08 1.2364652263569315e-07 4.341818541547277e-06 2.726630924266994e-07 -1.4804929284684025e-08 -4.3675722007668736e-08 1.904532832537229e-07 2.3270069216568444e-07 -2.8181311493490015e-07 5.542999946152835e-07 2.6153993341502945e-06 -4.989877717609762e-06 1.5895140266985966e-06 -7.3052075410649235e-06 1.1374141738788725e-05 -3.2543970303761823e-06
PC.PC15 1.267357219412784e-06 1.25655423576935e-07 -8.339689995260827e-07 2.7218974308172834e-06 5.030994101327425e-06 1.5847534547582675e-06 1.469646336869501e-07 -1.1176590022906384e-07 3.280990196257026e-08 -8.40325797424198e-08 7.606389876669957e-08 2.6795464466238593e-07 1.8324261287383274e-07 1.255910249945587e-08 4.745722869268263e-10 -2.3352468711828873e-08 2.613688171940103e-07 1.0766339661946862e-07 -3.176552119046594e-08 2.726630924266998e-07 4.101242891444784e-06 2.342582628493132e-07 3.582742325375475e-08 -1.5262089391896236e-07 2.6583655380269685e-07 1.9968562713986666e-07 1.9837364719890414e-06 4.3745430593173485e-07 1.4134223247514436e-06 2.8854358659667428e-06 9.609015160802767e-07 3.4403824869088718e-06 -4.377168754832333e-06
PC.PC16 2.8802984444954745e-06 1.4864379249296272e-08 -1.9923298656146247e-06 3.1389448510802978e-06 6.81656655938966e-06 2.501734696840408e-06 -1.1113636499063198e-07 3.452080495696323e-08 -4.136797355615772e-08 1.4653730297998135e-07 5.8177549246280115e-08 -2.3685534836754216e-07 5.549891695248994e-08 7.080666299613621e-08 -2.0708059750287635e-08 6.93067464116821e-09 -1.1852973901848032e-07 7.766738246512037e-07 1.235146490802338e-07 -1.4804929284684461e-08 2.3425826284931277e-07 4.651023958510587e-06 -2.5586005925627195e-07 -1.370141038294817e-06 -5.151910468697862e-07 3.3968865471549937e-09 -8.148164414325841e-07 -1.8603788111008297e-06 -4.1162794764420135e-06 -7.019006880419327e-07 1.7960483188797172e-06 9.99818549304187e-08 6.570625435565724e-06
PC.PC17 4.835879353042125e-07 1.0304749287007348e-08 2.902976542823815e-06 6.426014558247433e-06 7.833014107388824e-06 2.5146314104981518e-06 -2.5171809827014754e-08 -3.322784653082265e-08 1.5686164279813976e-07 -7.759891698881293e-08 -2.1028312292525533e-08 -1.8789398222799662e-07 -4.2305502313459506e-08 -1.1215333567501463e-07 -5.041066907315239e-08 1.6393283075522922e-07 -1.007891470866304e-07 -4.96257855377026e-07 4.565199733459461e-09 -4.367572200766565e-08 3.5827423253755295e-08 -2.5586005925627217e-07 3.506550528273176e-06 -3.93333808506793e-08 -4.853483151640298e-07 -6.001684383168427e-08 1.7841817943462607e-07 -3.2091965773866967e-06 7.549787896221653e-07 -5.171505143405398e-06 6.316668707520543e-06 -5.141069369126943e-06 -1.6045770932488332e-06
PC.PC18 5.074637701767827e-06 8.258683814151508e-08 -2.171846225127909e-06 -5.099934286470581e-06 -5.5279906811138775e-06 -1.6900840114689967e-06 1.2123194955562316e-07 -1.0994359194274342e-07 -6.931103478266225e-08 -5.241409018524866e-07 -8.49727970216945e-09 1.332704248137077e-07 1.514782258592351e-07 -8.631376930963151e-08 -5.591863461308587e-08 -7.042480477042388e-07 -1.3264072835862835e-07 6.668564976856594e-09 -1.720201542026447e-07 1.904532832537232e-07 -1.526208939189618e-07 -1.3701410382948187e-06 -3.933338085067938e-08 7.877843346014955e-06 6.664949613160803e-07 8.733628846902957e-07 -4.693127274863803e-07 3.695975428462164e-08 -3.5978275041859884e-06 5.1485174835970396e-06 4.589968655819757e-06 9.065435476594242e-06 -6.685956317610274e-06
PC.PC19 2.269868417940975e-06 9.075646765566057e-08 3.2956652062916375e-06 -9.56947204349536e-06 -1.5139896423615735e-05 -4.970083202274019e-06 2.9690207234713635e-07 -2.0785504763545456e-07 -2.2657991957162832e-07 1.9732763384881346e-07 2.996247743463601e-07 2.172678340998084e-07 8.284161161595462e-08 1.685307676266743e-07 4.825322775321186e-07 -3.312710895151509e-08 1.449093902796203e-07 4.175752505952855e-07 -3.39486834796031e-07 2.3270069216568524e-07 2.658365538026967e-07 -5.151910468697871e-07 -4.853483151640302e-07 6.664949613160786e-07 6.480347181060879e-06 9.457879432540307e-07 1.8109876084909154e-06 3.035023459657047e-06 -1.393943996749765e-06 1.7565118221700873e-06 -1.7494484972486431e-06 1.7899036477613702e-06 -7.404015036882938e-06
PC.PC20 3.374070384159536e-06 2.0527834188377954e-08 3.537445792871825e-06 -9.959763738360954e-06 -1.412865212002738e-05 -4.2352730743090504e-06 -1.6611239864537583e-07 3.232719322915145e-08 -1.0480046701792601e-07 2.933578548397754e-07 -2.8644959977221015e-09 -3.319836683315338e-07 -9.228736154865048e-09 -8.882513282597188e-08 -1.1543453123615265e-07 8.002205326078568e-08 8.202498853979005e-08 -1.1434630912132353e-07 -1.5783066187532138e-07 -2.818131149348991e-07 1.9968562713986682e-07 3.396886547153817e-09 -6.001684383168498e-08 8.733628846902968e-07 9.457879432540366e-07 4.595618790300943e-06 -9.131189200257705e-08 -4.6653363728742204e-06 -5.689046019118672e-07 3.6520353523069087e-06 4.855838512917357e-06 8.543771431407296e-07 2.749457407449754e-07
proband -0.00011318022765205179 -3.2563268414491925e-06 -7.986446293575412e-05 -0.00025157786726625535 -0.000204643920914522 -4.387387000167096e-05 1.149306250384468e-07 -8.668021999710941e-07 -8.36667874866305e-08 -8.274522071046366e-07 -4.36744759394149e-08 6.530791429790264e-07 1.091761573188695e-06 1.0999588114524169e-06 2.5252911504803176e-07 4.430522593711341e-07 -7.078132714365929e-07 -6.013184653766636e-07 -8.167999535980614e-07 5.542999946152863e-07 1.98373647198904e-06 -8.148164414325843e-07 1.7841817943459947e-07 -4.693127274863834e-07 1.810987608490907e-06 -9.131189200257422e-08 0.0007571952807637581 -0.0003617844648104538 -0.0003234224421450409 -6.468528735298045e-05 3.498758159812048e-05 -6.93382801683767e-05 -5.458089387387495e-05
paternal -0.0002160510375241102 -6.724440445984295e-06 -0.00010817129211570259 -8.151046356195267e-05 -8.85347846336859e-05 -4.12565740719414e-05 -4.284887458075935e-07 -2.5401967478602373e-06 -1.8184034677155127e-06 2.4367427577178226e-06 -1.8151238921699443e-06 4.9868142094943865e-06 2.6872771982019993e-06 -2.309128817174162e-06 1.913976224832251e-06 3.4038533777395545e-06 -5.292385061471183e-07 7.984289109217977e-06 1.434917331131052e-06 2.6153993341503e-06 4.3745430593172247e-07 -1.8603788111008345e-06 -3.2091965773866564e-06 3.6959754284608155e-08 3.035023459657038e-06 -4.665336372874154e-06 -0.0003617844648104542 0.002236481193611713 5.4779069642107794e-05 -0.0013188109877808527 -0.0016175284983032823 0.00015792535076042266 0.00017573528635705295
maternal -0.00016122888942221754 -4.416665667391579e-06 -1.4376817865638066e-05 -0.0001570123892504542 -0.00016167273088291766 -3.6899862563747926e-05 -1.1975154217005728e-06 6.791673726428235e-06 4.0353007104316226e-07 -4.586281309488013e-06 3.02301247518274e-06 7.127244273285547e-07 4.504315177461787e-06 -2.5469586288662612e-06 -4.657281535574965e-06 8.753923462064452e-06 -1.7177348207832204e-06 -2.9496475034415864e-06 3.029991048873028e-08 -4.989877717609765e-06 1.4134223247514292e-06 -4.116279476442034e-06 7.549787896224016e-07 -3.597827504185978e-06 -1.3939439967497714e-06 -5.68904601911829e-07 -0.0003234224421450402 5.477906964210692e-05 0.002499011013653864 0.00028306612904744515 -0.00011306197611480764 -0.002110068054247092 -0.0013673335415719367
gpp 0.000401331236799168 1.3258296956001643e-05 2.961208423032035e-05 0.00012804546544217444 0.00021628268723269421 8.660668765753328e-05 1.6279458370978944e-06 2.4513619982788385e-06 -2.64742037379099e-06 -5.2757700407348105e-06 1.94064337946439e-06 -5.829053784107885e-06 1.915682153077545e-06 4.4126241387423575e-06 -4.364600959302829e-06 -1.9635078933811137e-06 6.783697611928317e-06 -4.492213316992767e-06 5.701937562202461e-06 1.5895140266985854e-06 2.885435865966745e-06 -7.019006880419384e-07 -5.171505143405367e-06 5.148517483597062e-06 1.7565118221700969e-06 3.6520353523068617e-06 -6.468528735297926e-05 -0.0013188109877808555 0.0002830661290474447 0.003943278406900773 -0.0010850136521855219 -2.8937442205535845e-05 -0.0003442728330541174
gpm 8.115633953912631e-05 -5.35995344805756e-08 -1.490686531957494e-05 -0.00013636481820529828 -0.00015072689575024322 -3.276761430568967e-05 3.748397768639318e-06 5.916912864848469e-06 -2.9348985791841578e-06 2.511841961712183e-07 1.6347285619671787e-07 -3.4280223149957583e-06 5.4467079603901506e-08 3.2158836543565553e-06 4.277394000128251e-06 -6.393165507343844e-06 -5.801797376233467e-06 -3.561079727560134e-06 -6.648924601131826e-06 -7.30520754106492e-06 9.609015160802926e-07 1.7960483188797182e-06 6.316668707520479e-06 4.589968655819765e-06 -1.7494484972486205e-06 4.855838512917313e-06 3.498758159812019e-05 -0.00161752849830328 -0.00011306197611480789 -0.0010850136521855242 0.004263488441531438 -8.597015686969821e-05 0.00018655624659089638
gmp 0.0003826955910441486 1.1063658365240731e-05 0.0002388899262751456 0.0006243747557350982 0.0006365928793306923 0.00016589650241756302 3.5000145964274124e-06 -2.8283775679077275e-06 -5.903100498884156e-06 -4.987512030272532e-08 1.0108290054768946e-06 -9.957775133845548e-08 5.198677647062776e-08 2.0461702953683995e-06 5.781735681380241e-06 -7.419609103633257e-06 4.8934654507604895e-06 1.4763643872275762e-05 5.4048952482825095e-06 1.1374141738788729e-05 3.440382486908877e-06 9.99818549304427e-08 -5.1410693691272616e-06 9.065435476594237e-06 1.7899036477613856e-06 8.543771431405569e-07 -6.933828016837702e-05 0.00015792535076042277 -0.0021100680542470913 -2.8937442205534852e-05 -8.597015686969836e-05 0.004827856110280282 -0.0005926059237145015
gmm 6.712787562983116e-05 8.811710642065939e-07 5.865017600969696e-05 0.000178389613000114 3.891810851581218e-05 -2.2482834524022958e-05 2.6127368329970672e-06 -6.731992239591686e-07 -1.4250641909913316e-06 6.010563993886104e-06 -7.929243443649916e-06 -7.238487744361268e-06 -5.670555757417909e-06 2.7660512466496108e-06 2.4647240150455025e-06 -4.9873877163351496e-06 -2.7690735689414836e-06 5.264630816489729e-07 -4.2671298030662735e-06 -3.2543970303761857e-06 -4.377168754832318e-06 6.570625435565739e-06 -1.6045770932488908e-06 -6.685956317610273e-06 -7.4040150368829265e-06 2.749457407450631e-07 -5.4580893873875617e-05 0.00017573528635705384 -0.0013673335415719378 -0.00034427283305411746 0.0001865562465908956 -0.0005926059237144995 0.0035423637100220964
