 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.757861569524751e-11 5.83591025238342e-08 9.226129857372431e-07 -9.237398045303466e-08 -1.6014113028280188e-07 4.433740790298965e-09 -4.035789770910302e-08 1.7208155553081228e-08 6.633984966269438e-08 1.0601195286802173e-07 1.7804346703786196e-06 3.693196485833807e-08 1.6387900109084525e-08 -2.920842239328965e-08 -1.251598175850905e-08 2.2889110269890375e-08 1.7489497777081964e-08 2.6368244615309694e-08 -4.0991765938997416e-09 -2.7306711649426257e-08 -1.4261892843751329e-08 -2.6898988021499603e-08 3.777881720101591e-11 1.0089301584853988e-07 1.7953469610495724e-08 5.827135158522219e-08 -6.327148771960298e-10 -8.996422093109968e-07 -6.047897422512097e-07
PC.PC6 4.653219978250723e-07 2.4677080050167504e-08 -6.468568658737377e-07 4.0950878271038236e-08 1.1635109857443968e-07 -8.877254309356294e-10 7.586772761870305e-09 -1.1580551294769868e-08 3.5760310663789463e-09 -4.563211575108875e-08 3.6931964858338095e-08 2.03599635960955e-06 1.0343173735082851e-07 -2.22005744846575e-08 -9.570129580704742e-08 1.2634565054587628e-08 4.756801181771223e-11 -3.5941778530324547e-09 -5.432048933073273e-08 2.7777665806557287e-08 3.573237158571127e-08 -5.0559001665038906e-08 -1.0065046299737386e-07 -5.574949528854983e-09 -2.386988425037926e-08 -1.849072976295253e-08 1.7925829171527063e-08 6.447590949780108e-07 -7.522320926766094e-07
PC.PC7 1.449340504374994e-08 -4.9844780255117804e-08 -2.951789034697869e-07 -4.304870190256531e-07 1.6572053991275114e-07 1.517760680412161e-07 1.5939512876277705e-09 5.704323158454088e-10 3.099309961091903e-08 1.1347710371814258e-07 1.6387900109084326e-08 1.0343173735082838e-07 1.6042034764254087e-06 1.476843976447312e-07 2.5072734155908494e-08 -2.630865095955145e-08 -6.705887901834722e-09 -4.927950007593687e-08 -9.568989363575525e-10 -1.0796121707183513e-09 1.263047989925306e-08 -6.6247152038848e-09 -1.7426245152495417e-08 -5.124223575122282e-08 -5.676906879184844e-09 -5.790414107497756e-09 9.024983306890747e-08 1.1030042151182314e-06 4.1283637301189944e-07
PC.PC8 1.896215669270514e-07 8.162305349125059e-09 9.948353550016791e-08 -5.2495436290358915e-09 -3.12760293142645e-08 1.1967487555581136e-08 2.3903027760162437e-08 -3.014553712617986e-08 -6.163537167056996e-08 5.995787066761807e-08 -2.9208422393289724e-08 -2.220057448465748e-08 1.4768439764473114e-07 2.1917967660997346e-06 -3.3706186868442814e-08 -6.44460013696451e-08 -2.3299772449975485e-09 -2.954849587674754e-08 1.6719202766146867e-08 -2.6154046542191195e-08 1.305894312299629e-09 1.00098275036321e-07 -7.62634770948247e-08 -3.471265493796301e-07 1.501630620900891e-08 -6.571927406758261e-08 -1.2143601493493013e-08 -2.6065900193287196e-08 2.5901038349190374e-07
PC.PC9 5.328390471855117e-08 1.8879995444172715e-08 -4.830400214419413e-07 3.993491103975616e-08 2.1654383968975228e-07 -3.690568540734188e-08 4.652619702660347e-08 1.5917617407499727e-08 7.226283162931196e-09 1.4577423168271823e-08 -1.251598175850901e-08 -9.570129580704714e-08 2.50727341559085e-08 -3.370618686844275e-08 2.152013795798176e-06 9.035652713292514e-08 1.2357552119736487e-07 1.1356049379366922e-09 -1.7061076136443862e-07 5.361666077398739e-09 -3.768432703048373e-08 -1.25124638807341e-08 1.965472178672388e-08 1.6317762980988056e-09 1.2566850622937212e-08 -5.590836953398692e-08 -3.527754211980708e-07 8.336394836609921e-07 1.0204866155977392e-07
PC.PC10 3.0702970208772503e-07 3.997236601005573e-08 -5.533143319436632e-08 9.759495467095273e-07 -1.0619343747678671e-07 -3.2044067346983365e-07 -9.947397283811633e-09 1.4486999683735201e-08 2.355774357648513e-08 -2.613248337203197e-08 2.288911026989041e-08 1.2634565054587697e-08 -2.630865095955152e-08 -6.444600136964601e-08 9.035652713292525e-08 2.622506576967456e-06 -1.4060478676339673e-07 5.934579561080685e-08 5.0661797160573365e-08 5.141971406897647e-08 -3.789366904562257e-08 -4.100071101182311e-08 2.611666981803846e-08 2.341243663102507e-07 2.468482127564019e-08 7.629501296626447e-08 1.2279961433483172e-07 1.4475133252725843e-07 -2.1610041909094833e-07
PC.PC11 6.643229158953883e-07 6.060953400580477e-08 3.056048502743315e-07 -6.047278316005922e-07 1.1163372052507577e-07 2.512501255270542e-07 -1.7543276026381323e-08 -1.2053665844698184e-08 -5.927419294765717e-09 -2.4222134496324468e-08 1.748949777708199e-08 4.7568011817636524e-11 -6.705887901834706e-09 -2.329977244997405e-09 1.235755211973648e-07 -1.4060478676339694e-07 2.0746737180751928e-06 -6.227173274674272e-08 1.0176785548764003e-08 5.549676359288884e-08 -2.9188394769781848e-08 1.3491981065376834e-07 5.109434650558263e-08 -7.33529188986457e-08 3.784280860803192e-08 -1.118993732215685e-08 -2.12148859310749e-07 -1.6913946383929956e-07 1.0545185372392563e-07
PC.PC12 8.552525955901972e-08 -3.225322959877994e-09 -4.863531194936888e-07 -1.8658373905502133e-07 2.371829903891871e-07 8.621286590915017e-08 1.7535350545208245e-08 -1.7221480524534685e-08 -3.115016498241688e-08 6.020631844456363e-08 2.636824461530969e-08 -3.5941778530324737e-09 -4.9279500075936876e-08 -2.9548495876747588e-08 1.1356049379367317e-09 5.934579561080731e-08 -6.227173274674276e-08 2.213656472540319e-06 -3.5065711198091072e-09 7.19839037382482e-08 4.7709843398805076e-08 1.183301751163152e-07 9.507337244147998e-09 2.2920828818200213e-09 1.1610161751962961e-07 7.589225703734099e-09 6.993570905857524e-08 6.379326336158181e-07 2.333936786413882e-07
PC.PC13 -8.389696848598193e-07 -5.956473863888215e-08 -1.4057734419917525e-07 4.0250468556991607e-07 7.049882228579424e-08 -1.7239752083245137e-07 -2.740526918227254e-09 -1.7088453192253668e-08 9.712575598889058e-10 -2.0211927145591834e-08 -4.099176593899772e-09 -5.432048933073253e-08 -9.568989363574948e-10 1.6719202766146916e-08 -1.7061076136443884e-07 5.0661797160573444e-08 1.0176785548764114e-08 -3.5065711198090634e-09 2.0667440858114417e-06 1.937156137408513e-08 -1.1964567642848875e-08 -1.9659022085308336e-08 3.0430582320126946e-08 1.0421154535195e-08 -3.506076322159529e-08 -3.88413533602923e-08 2.2345063368095443e-07 1.568129739189502e-07 -1.6195283855251609e-07
PC.PC14 -1.60060981308137e-07 1.3667780305430434e-08 3.819018044807569e-07 -1.8183517080654895e-08 -2.783439832803969e-07 -9.837325056304538e-08 -2.5094074467449518e-08 -1.5693969080498588e-08 3.1805830463758135e-08 5.0704292377537867e-08 -2.7306711649426326e-08 2.7777665806557277e-08 -1.079612170718264e-09 -2.615404654219119e-08 5.36166607739868e-09 5.1419714068976455e-08 5.549676359288878e-08 7.198390373824818e-08 1.937156137408498e-08 1.6529769995310604e-06 -2.3496211190121437e-08 -1.7503630157086255e-07 -3.603906638324006e-08 5.7733281216454226e-08 2.0342059177570205e-09 -4.875388222736827e-08 -9.743620034485253e-08 3.260245772064218e-07 3.365961860694361e-07
PC.PC15 -5.015366293042078e-07 1.9604577605205618e-10 -1.753629601415971e-07 -4.001971856246265e-07 8.883618943281184e-08 1.1417439432775377e-07 4.088006541225504e-08 -2.3318712926860673e-08 3.3886949985496514e-08 1.3377155751918656e-09 -1.4261892843751261e-08 3.573237158571131e-08 1.263047989925304e-08 1.3058943122997158e-09 -3.7684327030483455e-08 -3.789366904562247e-08 -2.9188394769781706e-08 4.770984339880511e-08 -1.1964567642848968e-08 -2.3496211190121613e-08 1.9216843101036326e-06 -4.648230831740551e-08 -7.720508810901023e-08 -7.42331121342718e-08 -2.679125014594518e-08 7.559966061215037e-08 2.5144891989807593e-07 5.49165429309923e-07 5.211722858848948e-07
PC.PC16 2.83132785836457e-07 -8.224766582441522e-09 -6.005870232284454e-07 -2.0543208194878525e-07 -1.160794956865868e-07 1.0064615806730366e-08 3.5657893070281638e-09 4.259432037355507e-08 -4.79025061995489e-08 4.064832223965392e-08 -2.6898988021499606e-08 -5.0559001665038925e-08 -6.624715203884815e-09 1.0009827503632107e-07 -1.2512463880734044e-08 -4.100071101182317e-08 1.3491981065376813e-07 1.1833017511631532e-07 -1.965902208530852e-08 -1.7503630157086231e-07 -4.6482308317405504e-08 2.040386980231505e-06 8.676693145496016e-08 -2.619864989417859e-07 3.1474524536446634e-08 -1.5520355161075995e-09 -7.172404389449798e-08 7.647701734729387e-08 -1.144431690732342e-07
PC.PC17 1.3809171123017805e-06 1.184585937964922e-08 -4.216084691052188e-08 -8.754131438920287e-07 1.201084663969877e-07 2.420558491590476e-07 8.297436326667813e-09 4.972701526920857e-09 3.265943239334896e-09 -4.112132252915797e-09 3.7778817201020024e-11 -1.0065046299737382e-07 -1.7426245152495453e-08 -7.626347709482477e-08 1.9654721786723798e-08 2.6116669818038422e-08 5.109434650558267e-08 9.507337244147907e-09 3.043058232012691e-08 -3.603906638323999e-08 -7.720508810901016e-08 8.67669314549602e-08 2.4399420544495395e-06 8.311497212060754e-08 -7.119647288383103e-09 -4.6100928557583966e-09 -1.1044482080712445e-07 -1.0554051379358943e-07 -5.639194069123278e-07
PC.PC18 1.6553289520082926e-07 -1.2961620279755759e-09 -2.7279569724852647e-07 5.018938556744214e-08 -8.41250287586699e-08 -1.5356872991078283e-07 -1.3959655132675558e-08 3.0353643490026132e-09 5.445865125375795e-08 -1.4618339248872449e-09 1.0089301584853985e-07 -5.574949528854977e-09 -5.1242235751222756e-08 -3.471265493796302e-07 1.631776298098825e-09 2.3412436631025053e-07 -7.335291889864571e-08 2.2920828818199415e-09 1.0421154535195035e-08 5.773328121645423e-08 -7.423311213427165e-08 -2.6198649894178574e-07 8.311497212060758e-08 2.775838116945012e-06 -5.160822142517093e-08 1.9960501999485662e-07 -3.6742604903637087e-07 2.900160569593566e-07 -7.903461303619427e-07
PC.PC19 1.7682142826259775e-07 1.1818250603847914e-08 -3.604823742148101e-07 1.6052039568954087e-07 5.0742289226769356e-08 -1.0599833493079659e-07 -7.903914757642615e-09 5.363023775582526e-09 1.6318208286805476e-08 -8.92364801596824e-09 1.7953469610495658e-08 -2.386988425037928e-08 -5.676906879184877e-09 1.501630620900894e-08 1.2566850622937172e-08 2.4684821275640256e-08 3.7842808608031955e-08 1.1610161751962961e-07 -3.506076322159532e-08 2.0342059177570656e-09 -2.679125014594519e-08 3.1474524536446793e-08 -7.119647288383054e-09 -5.160822142517088e-08 2.1511998315083013e-06 1.259154336034231e-07 -1.135198430871985e-07 6.277079751484006e-07 3.5247371549693275e-08
PC.PC20 -8.677956300260546e-07 -3.3248473784740116e-08 3.688089454326212e-07 3.436626085900494e-07 -1.6368886792246697e-08 -5.020202225584326e-08 -5.444659256828173e-09 1.0967223588158646e-08 -7.114344026532762e-09 -4.300826617520686e-08 5.827135158522216e-08 -1.8490729762952615e-08 -5.790414107497688e-09 -6.571927406758257e-08 -5.5908369533986876e-08 7.62950129662645e-08 -1.1189937322157066e-08 7.589225703734004e-09 -3.8841353360292327e-08 -4.875388222736837e-08 7.55996606121505e-08 -1.5520355161074806e-09 -4.610092855758426e-09 1.9960501999485662e-07 1.2591543360342279e-07 1.9258634200125284e-06 2.996457484364772e-08 -2.7095669840241686e-07 1.4224090325975293e-07
proband -3.459268852925981e-06 -2.640928339013442e-07 -3.4952085922921466e-06 -6.234506797317523e-06 6.510897841709759e-06 4.412870309256838e-06 -3.892842771012658e-08 -7.24287621746114e-08 -1.7974517481753446e-07 -3.4555178736521296e-07 -6.327148771957493e-10 1.792582917152703e-08 9.02498330689081e-08 -1.214360149349363e-08 -3.5277542119807e-07 1.2279961433483159e-07 -2.1214885931074896e-07 6.99357090585747e-08 2.2345063368095448e-07 -9.743620034485273e-08 2.5144891989807615e-07 -7.172404389449841e-08 -1.104448208071245e-07 -3.6742604903637076e-07 -1.1351984308719867e-07 2.9964574843648303e-08 0.0002603543553852501 -0.00015249844437389127 -0.0001392031690075003
paternal 1.0100436487706205e-05 -1.1312496490866955e-07 -3.2949288415157125e-06 1.0881704837228935e-06 -3.6739842194138945e-06 -2.9213846418094782e-06 6.613956800912343e-07 5.170324557369783e-07 -1.201598197658457e-06 -3.6839270524295546e-07 -8.996422093109971e-07 6.447590949780106e-07 1.1030042151182297e-06 -2.6065900193285697e-08 8.336394836609916e-07 1.447513325272584e-07 -1.6913946383930007e-07 6.379326336158178e-07 1.5681297391895036e-07 3.26024577206422e-07 5.491654293099235e-07 7.647701734729322e-08 -1.0554051379358928e-07 2.900160569593564e-07 6.277079751484e-07 -2.709566984024174e-07 -0.00015249844437389124 0.0004240676503379232 4.176006566076868e-06
maternal -9.405733824209935e-07 4.4489399994471735e-07 1.0654220572662001e-05 3.3400607661527253e-06 -5.925414089354814e-06 -3.0523049995612436e-06 4.438905723197361e-07 6.804331253821355e-07 -1.1577561051797451e-06 -3.2517668547870967e-07 -6.047897422512098e-07 -7.52232092676609e-07 4.128363730118989e-07 2.590103834919037e-07 1.0204866155977316e-07 -2.1610041909094785e-07 1.0545185372392611e-07 2.3339367864138952e-07 -1.619528385525164e-07 3.3659618606943607e-07 5.211722858848939e-07 -1.1444316907323298e-07 -5.639194069123271e-07 -7.90346130361943e-07 3.524737154969334e-08 1.422409032597527e-07 -0.00013920316900750028 4.176006566076831e-06 0.0003821446289293777
