 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.6823897375241533e-07 7.101232908762817e-08 1.4034770177995177e-06 2.3645524455309557e-08 -4.5612331647024585e-07 -1.1091104145201094e-07 -4.2005580807332e-08 1.571793715913576e-08 5.7388301299850475e-08 1.011393294293641e-07 1.7214563141055817e-06 3.950802292100453e-08 9.280832754190766e-09 -4.550731551687711e-08 -1.3989332797134142e-08 3.000310437641728e-08 1.363513649420043e-08 2.649237365024843e-08 -5.172309760634873e-09 -2.0025254356817288e-08 -2.3793278706947805e-08 -3.203412952190599e-08 -2.077471602059723e-09 1.1629285054754139e-07 2.0095854956984345e-08 7.458673638184805e-08 1.8370433979560656e-08 -7.796724874546317e-07 -7.122805668470185e-07
PC.PC6 4.45498026149895e-07 3.118881281848532e-08 -7.556359892507458e-07 1.6978795740171968e-07 1.6491659516889864e-07 -3.75595897218399e-08 6.279425151756551e-09 -1.3061738255196876e-08 6.746083143373718e-09 -4.25810214914588e-08 3.950802292100454e-08 1.8701244542303145e-06 8.192278508836401e-08 -2.9235056965511523e-08 -8.384413624373203e-08 1.590095175539464e-08 6.156651042882737e-09 -2.69882253682315e-09 -4.2299923515749124e-08 2.2938295296102126e-08 3.053290768157387e-08 -5.519927320508771e-08 -1.1133738124805162e-07 -4.659698342013339e-10 -1.671250033276436e-08 -1.3774464917375085e-08 -1.8093501197856797e-09 6.174065870135341e-07 -8.074954696239097e-07
PC.PC7 -1.0339004305108125e-07 -5.13840513949697e-08 -2.897296343669841e-07 -2.66369543621667e-07 1.2560713091161428e-07 9.25169536796003e-08 -3.5283116139467336e-09 -1.5774999933584742e-09 1.49123206385891e-08 1.1289684569732509e-07 9.280832754190399e-09 8.192278508836384e-08 1.5183422921780828e-06 1.4745977091573874e-07 2.4745475543713854e-08 -3.6183657950666735e-08 -1.0918500928047654e-08 -5.9546897324469656e-08 -2.540050645050633e-10 2.0348630073378087e-08 2.2125985429564905e-08 1.8681325991519284e-10 -2.7034026855447234e-08 -4.2912323290089125e-08 -1.7163382397813777e-09 -1.1547003475997234e-08 -1.1679863151824188e-08 1.2330674402233873e-06 4.485239769874157e-07
PC.PC8 2.301678486839668e-07 1.5340480720052423e-08 3.305757559878568e-08 9.772980095022008e-08 -8.820490478134846e-08 -5.126083038762369e-09 2.3473933952717904e-08 -2.2938448177053332e-08 -5.478242619926899e-08 4.745492172405483e-08 -4.5507315516877044e-08 -2.923505696551155e-08 1.4745977091573874e-07 2.138119503346192e-06 -3.628608156726503e-08 -1.1110525444258159e-07 1.2048659691097417e-08 -4.7873624573069506e-08 8.090948093448405e-09 -3.716730003323185e-08 -3.174947595615025e-09 9.915393611959746e-08 -8.494414474780546e-08 -3.7516185329880446e-07 1.0753035246042608e-08 -6.879327047382102e-08 -1.4676470994850928e-07 -5.4727942006852834e-08 5.432316401790151e-07
PC.PC9 -2.0875903355736967e-08 6.690103099454562e-09 -3.1866046017831954e-07 4.839508979806022e-09 1.0703395453006776e-07 -5.298882207619516e-08 4.1254586333249835e-08 1.851969072727674e-08 5.380190852844842e-10 8.245362447792974e-09 -1.398933279713409e-08 -8.384413624373197e-08 2.4745475543713963e-08 -3.6286081567264934e-08 2.0211113141330072e-06 7.300463860821078e-08 1.0130970539173912e-07 1.561728040938582e-09 -1.626341950112434e-07 3.240398860576889e-09 -3.1088736826164395e-08 -1.6481452440747095e-08 5.1316205405530944e-08 3.3837451666917385e-09 1.542381109909911e-08 -4.6729255166585764e-08 -4.465282854296906e-07 9.011099909247614e-07 9.735850078110098e-08
PC.PC10 2.3003177189213806e-07 4.443813521138159e-08 -2.4772005655520595e-07 8.895659876674518e-07 5.0281140873283296e-08 -2.823448852602544e-07 -1.2319187600423475e-08 1.8820872577232614e-08 3.823292815149842e-08 -2.3131104513612087e-08 3.000310437641721e-08 1.590095175539465e-08 -3.618365795066668e-08 -1.1110525444258158e-07 7.30046386082105e-08 2.519298637876141e-06 -1.4272031733159268e-07 6.22364568265579e-08 6.052085930287863e-08 5.321400569222347e-08 -4.625603528888304e-08 -5.327066418400351e-08 2.44837751533382e-08 2.736947599065896e-07 2.5432352233602785e-08 8.426356461435073e-08 2.9142799197096237e-07 -3.3388626048119216e-08 -3.345000525658547e-07
PC.PC11 7.572473795021571e-07 5.861244625990535e-08 4.4107069372196365e-07 -6.684779042357128e-07 9.185645002786953e-08 2.8360167116477745e-07 -1.3007857621654254e-08 2.550892165879844e-09 -8.213300195931233e-09 -1.3675049294764042e-08 1.3635136494200486e-08 6.15665104288275e-09 -1.0918500928047658e-08 1.2048659691097449e-08 1.0130970539173915e-07 -1.4272031733159295e-07 1.9563519900041667e-06 -7.501212293231438e-08 1.0246560218337222e-08 2.9228287071929665e-08 -4.76356182001509e-08 1.4478574283925038e-07 6.590963458326469e-08 -8.759798617782278e-08 4.319099927891228e-08 -1.3613328681122347e-08 -9.608344727119586e-08 -1.4357681282360488e-07 2.997060113052353e-09
PC.PC12 1.0649129313376433e-07 3.988551574361174e-09 -5.312826340382913e-07 -1.3712099207714297e-07 1.5229718480611724e-07 -2.309875482117881e-08 1.7373844061548293e-08 -1.3841025014541792e-08 -1.5212045315588312e-08 4.4184136609648117e-08 2.6492373650248373e-08 -2.6988225368231464e-09 -5.9546897324469524e-08 -4.78736245730694e-08 1.561728040938583e-09 6.223645682655771e-08 -7.501212293231429e-08 2.1403004133224665e-06 -2.440362867876576e-08 6.340436727951628e-08 4.769175178157449e-08 1.2567675148654477e-07 -5.079984022703986e-10 2.5686712505280843e-08 1.1583244865463793e-07 1.238832380487338e-08 3.701228502016907e-09 7.687890460035647e-07 2.5178523201720194e-07
PC.PC13 -6.957781707108306e-07 -5.846274557834821e-08 -2.452900492819568e-07 5.81520801458716e-07 1.7237072427115436e-07 -2.596676316320777e-07 -5.5594990610920484e-09 -1.3339289904818596e-08 -3.755613680136021e-09 -2.0596975452361666e-08 -5.1723097606349646e-09 -4.229992351574893e-08 -2.540050645050796e-10 8.090948093448322e-09 -1.6263419501124348e-07 6.052085930287877e-08 1.0246560218336871e-08 -2.440362867876589e-08 1.9103106947254606e-06 1.7888701351344945e-08 -1.7580279436630154e-08 -1.1858936722603255e-08 2.119702232960347e-08 1.6674562388262388e-08 -5.1209585889667156e-08 -3.870412328054586e-08 2.4428743038033184e-07 2.102539966989499e-07 -1.9916671551123507e-07
PC.PC14 -3.777766278686879e-08 1.4248426593667391e-08 3.3120389115557823e-07 8.497860188469651e-08 -3.039366903016727e-07 -1.4225009115143565e-07 -2.252372132737356e-08 -8.805047973959506e-09 3.143664589610026e-08 4.108330583088374e-08 -2.002525435681717e-08 2.2938295296102216e-08 2.0348630073377985e-08 -3.7167300033231856e-08 3.2403988605769026e-09 5.3214005692223575e-08 2.9228287071929453e-08 6.340436727951644e-08 1.7888701351344985e-08 1.5733694532470557e-06 -2.2065533908811213e-08 -1.5795703394356805e-07 -3.516054659282829e-08 7.935710089650827e-08 3.884579211526426e-09 -4.491436335786484e-08 -1.895731060028128e-07 4.089160313513692e-07 3.228770703227853e-07
PC.PC15 -6.652130854385026e-07 3.621303956211202e-09 -1.7878805593284325e-07 -2.2143642612882485e-07 8.352885533680909e-09 4.285634954247727e-08 3.7065252404136025e-08 -2.3443043443574003e-08 1.9817158944865536e-08 2.123817810885231e-09 -2.3793278706947862e-08 3.05329076815738e-08 2.2125985429564915e-08 -3.1749475956150297e-09 -3.108873682616422e-08 -4.625603528888306e-08 -4.7635618200151114e-08 4.7691751781574484e-08 -1.7580279436629922e-08 -2.206553390881121e-08 1.816484574615216e-06 -4.0923877919658234e-08 -9.078971719752988e-08 -8.111432425862001e-08 -1.751732140890776e-08 6.39431863491142e-08 1.8877719578962806e-07 5.280571394294907e-07 6.271227811240803e-07
PC.PC16 4.1235195022864743e-07 -1.5619351929185897e-08 -7.548291227425106e-07 -7.671698033085704e-08 -4.491548773220404e-08 -5.277961473275421e-08 7.005358074100428e-09 4.8423912351015856e-08 -4.6392146044448785e-08 3.741676364049165e-08 -3.2034129521905914e-08 -5.519927320508786e-08 1.8681325991506933e-10 9.91539361195974e-08 -1.648145244074716e-08 -5.327066418400358e-08 1.4478574283925028e-07 1.2567675148654464e-07 -1.1858936722603031e-08 -1.5795703394356768e-07 -4.092387791965817e-08 1.943088688083583e-06 1.0400670078219466e-07 -2.7794852904730524e-07 3.445898314486463e-08 -1.0463667653944546e-08 -4.483375531080428e-08 2.1544112217061897e-08 -4.805385388575011e-08
PC.PC17 1.3708278677619189e-06 -5.558722387339668e-10 -1.4458932663579065e-07 -6.067457285322154e-07 2.2882368040900578e-07 6.66183995625002e-08 1.0706599012824184e-08 6.303814867500547e-09 -2.4795444156950524e-09 -8.01281344061024e-09 -2.077471602059753e-09 -1.1133738124805167e-07 -2.703402685544727e-08 -8.494414474780541e-08 5.131620540553094e-08 2.448377515333821e-08 6.59096345832646e-08 -5.079984022703761e-10 2.119702232960357e-08 -3.516054659282822e-08 -9.078971719752976e-08 1.0400670078219461e-07 2.387995892078769e-06 1.0237534995425979e-07 -6.642618359723199e-09 2.2116106945199076e-11 -9.698687625515592e-08 -9.230223487909934e-09 -5.703828672037216e-07
PC.PC18 4.672945854053386e-09 -1.0552430745367206e-08 -5.644244977690674e-07 -4.0930161102755966e-07 1.4614283657566636e-07 8.198582421913043e-08 -2.023390285750777e-08 8.591391078334348e-09 6.3858202596224e-08 1.153649795053144e-08 1.1629285054754139e-07 -4.659698342012729e-10 -4.29123232900891e-08 -3.7516185329880424e-07 3.3837451666916632e-09 2.736947599065896e-07 -8.75979861778227e-08 2.5686712505280972e-08 1.667456238826234e-08 7.935710089650817e-08 -8.111432425861994e-08 -2.779485290473053e-07 1.0237534995425981e-07 2.772099199838127e-06 -5.271985554386879e-08 2.0834974090149602e-07 -3.424186385492799e-07 4.174590849103548e-07 -7.688397585306898e-07
PC.PC19 1.0721590597390425e-07 1.4779661327403867e-08 -2.886837381746868e-07 1.3408120639753554e-07 7.524119139029679e-08 -9.172235764961122e-08 -8.130993645657797e-09 7.440639949311107e-09 1.8936042069914412e-08 -1.3160969707025313e-09 2.009585495698443e-08 -1.6712500332764373e-08 -1.7163382397813775e-09 1.075303524604269e-08 1.5423811099099062e-08 2.5432352233602775e-08 4.319099927891231e-08 1.1583244865463779e-07 -5.1209585889667064e-08 3.884579211526403e-09 -1.751732140890778e-08 3.445898314486488e-08 -6.6426183597232825e-09 -5.2719855543868574e-08 2.064753116164524e-06 1.2984442485136895e-07 -4.320160256368719e-08 5.495643692407096e-07 8.894112917133439e-08
PC.PC20 -8.000130498112613e-07 -3.5592343903814514e-08 5.427877354028525e-07 1.5077125721669377e-07 9.936363231705729e-09 5.5398756742977776e-08 -6.982035525768385e-09 1.1934154720475557e-08 5.873751182471641e-09 -4.0082657067176935e-08 7.458673638184792e-08 -1.3774464917375012e-08 -1.1547003475997365e-08 -6.879327047382106e-08 -4.672925516658573e-08 8.426356461435075e-08 -1.3613328681122345e-08 1.238832380487333e-08 -3.870412328054573e-08 -4.491436335786488e-08 6.394318634911434e-08 -1.0463667653944878e-08 2.2116106945191874e-11 2.083497409014963e-07 1.2984442485136884e-07 1.8300578069686562e-06 1.6119430458818778e-07 -3.3231800225620656e-07 6.292180091929292e-08
proband -2.195190135351502e-06 -3.6428704639617025e-07 6.730485102548621e-07 -8.885783212615779e-06 6.243049377564331e-06 5.001700914533605e-06 6.16869093910751e-08 -1.583341369957036e-07 -1.3115039954555592e-07 -3.433518591431308e-07 1.8370433979560702e-08 -1.809350119785906e-09 -1.1679863151823928e-08 -1.4676470994850954e-07 -4.4652828542969075e-07 2.9142799197096115e-07 -9.608344727119617e-08 3.7012285020178368e-09 2.4428743038033073e-07 -1.8957310600281237e-07 1.887771957896276e-07 -4.4833755310803633e-08 -9.698687625515555e-08 -3.4241863854927953e-07 -4.320160256368637e-08 1.6119430458818801e-07 0.00028166374511777383 -0.0001648618236354592 -0.0001517317911063959
paternal 1.2380578763769676e-05 -6.144589608510628e-08 -6.576204540161986e-06 4.06696974554097e-06 -3.7003389918870994e-06 -3.9859180410104345e-06 6.346330383335061e-07 5.746466930495851e-07 -1.1958526670019846e-06 -3.1293199116565255e-07 -7.796724874546327e-07 6.174065870135345e-07 1.2330674402233875e-06 -5.472794200685227e-08 9.011099909247622e-07 -3.338862604811855e-08 -1.4357681282360454e-07 7.687890460035624e-07 2.102539966989498e-07 4.0891603135136826e-07 5.280571394294914e-07 2.1544112217060984e-08 -9.230223487909998e-09 4.1745908491035437e-07 5.495643692407086e-07 -3.3231800225620646e-07 -0.00016486182363545913 0.0004314998466961247 8.316066024326642e-06
maternal -5.203051785142405e-07 5.696639291473244e-07 1.0577811101473755e-05 5.062704443230295e-06 -6.702331432155347e-06 -4.0050150524555646e-06 3.980755302619325e-07 7.532568356633686e-07 -1.1015600905042927e-06 -3.5059841822449746e-07 -7.122805668470186e-07 -8.074954696239095e-07 4.4852397698741497e-07 5.432316401790155e-07 9.735850078110175e-08 -3.3450005256585355e-07 2.9970601130525705e-09 2.51785232017202e-07 -1.9916671551123356e-07 3.2287707032278557e-07 6.2712278112408e-07 -4.805385388575046e-08 -5.70382867203723e-07 -7.688397585306902e-07 8.8941129171334e-08 6.292180091929202e-08 -0.00015173179110639592 8.316066024326719e-06 0.00039002772690643656
