 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.00035527943010817543 2.7852453040172605e-06 -2.0585526257583753e-06 -5.326807365932052e-06 2.3135259155810634e-06 3.4878662803504634e-06 9.813492269979433e-08 2.712466024799222e-06 -2.585024766286191e-06 1.0271423868669879e-06 -1.0580606820369088e-07 7.143304375052742e-07 3.764253750888301e-07 2.315939608632301e-07 3.139092855013251e-08 5.449660484222144e-07 9.231439362706529e-07 1.3446709001289701e-08 -1.3528588345494533e-06 -1.3765444964629613e-07 -7.353848253235396e-07 3.2900643943170634e-07 1.926913339400391e-06 2.648180542669175e-07 2.257885078971418e-07 -1.138328387728103e-06 -2.8459317807329565e-06 1.067335524011581e-05 -4.870513100890413e-07
AGE 2.785245304017234e-06 6.45530504080057e-07 3.8347440421965795e-07 5.497796445434454e-07 -5.159525655105131e-07 -4.250744087432776e-07 -2.0150293148784814e-08 6.048523406195659e-08 -4.6735590648382066e-08 2.4250705354731855e-08 5.937174215851151e-08 2.2821805746684168e-08 -5.5111495582254185e-08 1.0076346922135587e-08 1.3461351505402972e-08 4.9347254974905276e-08 6.739143719742749e-08 -3.5531050625623676e-09 -5.829535647433543e-08 1.365619041970451e-08 2.378677566139035e-09 -7.66988511753295e-09 1.4305932490038074e-08 -1.6108471191336355e-09 1.538412096356611e-08 -3.648006285742188e-08 -2.175260483914629e-07 -2.401531366150277e-07 4.0437666004715965e-07
sex -2.058552625758367e-06 3.8347440421965626e-07 0.0007634032369673843 5.912024079580778e-05 -0.00020331098001991264 -5.079891212327451e-05 1.8845101045541977e-07 2.7358230651888544e-07 -1.7871747038197245e-07 1.1722803908031169e-07 7.244433069763954e-07 -5.3556173156627e-07 -2.711389479121769e-07 1.4901816561790903e-07 -4.155518334401417e-07 -2.805870715752423e-07 1.6677824357588465e-07 -1.447567666506119e-07 -1.0721602443636025e-07 4.6725543480943614e-07 -2.3788016457171327e-07 -5.248923744380297e-07 -2.2453394180552438e-07 -2.746588442144256e-07 -4.3706227506781533e-07 4.0856891803987837e-07 -5.063202820386128e-06 -4.8081649425226135e-06 1.1335399380139092e-05
age_sex -5.326807365932056e-06 5.497796445434448e-07 5.912024079580838e-05 0.0003755491302571334 -5.2641103390296805e-05 -0.0001314504008016455 3.600121244961756e-07 4.5397492562138025e-08 1.3719096321979795e-07 2.691440942524026e-07 -1.266381440104434e-07 -3.718920761624732e-08 -3.8465844690995763e-07 7.938068402327915e-08 2.6697634147627343e-07 1.1504041451589198e-06 -6.555254465925863e-07 -2.36290952992004e-07 4.394441742062046e-07 9.153890305641183e-09 -5.21271085113823e-07 -1.0446732437615962e-07 -8.489497654139852e-07 -7.93607484882357e-09 1.3330322418971328e-07 2.5074638862812365e-07 -4.8355795888957e-06 3.5795448102367055e-07 3.1917158936795367e-06
age2_sex 2.3135259155810575e-06 -5.159525655105125e-07 -0.00020331098001991272 -5.264110339029654e-05 0.00011995529176335661 4.3881624396911835e-05 -7.520919819208504e-08 -1.0775946342396149e-07 1.447491760218333e-07 -9.695634789779737e-08 -8.11298687119136e-08 9.264144085404887e-08 1.7760271961154523e-07 -6.146801247336162e-08 1.8549770129088656e-07 -6.137678449484733e-08 1.577656868652204e-07 7.728620055127077e-08 3.9334904862403303e-08 -2.6718340135477704e-07 8.046436992954544e-08 -1.659745773960743e-07 1.2638925954192315e-07 -1.3313382642341479e-08 -3.898332557157658e-08 -2.2263147305338152e-08 5.797048457747047e-06 -2.7898682813676917e-06 -5.057361690804473e-06
age3_sex 3.4878662803505062e-06 -4.250744087432771e-07 -5.0798912123274755e-05 -0.00013145040080164548 4.3881624396911944e-05 6.679551843038316e-05 -1.0535284786581673e-07 5.500231278232907e-08 3.569200107864953e-08 -3.850186090509441e-08 2.316650874978869e-08 5.20912653649363e-08 1.394796570306694e-07 -3.853500119438548e-08 -7.946905927975166e-08 -4.045624190282418e-07 2.976744897249795e-07 6.838868544831446e-08 -2.11460643130696e-07 -8.174007853482042e-08 1.3389590180555486e-07 -2.681239348654133e-08 2.211052598911101e-07 -8.872006192038047e-08 -1.0716751842501872e-07 -1.4421991442762047e-08 3.5413359684136844e-06 -2.6469780411288347e-06 -2.8556660592882697e-06
PC.PC1 9.813492269979653e-08 -2.0150293148784804e-08 1.8845101045541984e-07 3.6001212449617425e-07 -7.520919819208482e-08 -1.0535284786581619e-07 6.54674327134347e-07 -3.015776445286998e-08 -5.95559942169384e-08 -2.0110878833489524e-08 -5.116487281614791e-08 1.2636099447473403e-08 1.1539458034199771e-08 3.6529412770478376e-08 6.468353545458546e-08 -6.362370136230662e-09 -2.8683606184081185e-08 1.6327731499730962e-08 2.0370211558988373e-10 -3.8350947002203546e-08 5.2509600528529835e-08 1.2002515665066544e-08 1.0413646253916355e-08 -1.5363759007309306e-08 -9.64649327835496e-09 -3.098498821971341e-09 -1.639301266299865e-08 7.369157678921394e-07 5.725638284948117e-07
PC.PC2 2.7124660247992216e-06 6.048523406195672e-08 2.7358230651888645e-07 4.5397492562138085e-08 -1.0775946342396202e-07 5.5002312782328946e-08 -3.015776445286999e-08 1.3437709491559514e-06 -8.840568939596272e-08 8.00797175989814e-08 1.4493130823938205e-08 6.701450390356572e-09 -2.6030345222139983e-10 -5.622170319630895e-08 3.1139196022185746e-08 9.546945101680912e-09 -2.9455835426411963e-08 -2.4527239263566182e-08 -5.234654878296162e-08 -3.062058392669959e-08 -3.3886065452380723e-08 6.062902726153028e-08 1.4995917700535043e-08 1.1588584603453011e-08 1.0097023407211314e-08 1.8886517411789637e-08 -9.850095373536984e-08 6.532670941102036e-07 8.773480299491229e-07
PC.PC3 -2.585024766286238e-06 -4.673559064838255e-08 -1.787174703819726e-07 1.3719096321979806e-07 1.4474917602183333e-07 3.569200107864937e-08 -5.955599421693873e-08 -8.84056893959631e-08 1.3227622493995372e-06 3.350690798328099e-09 9.216262529272952e-08 -1.9032532340217e-09 3.155766029747426e-08 -8.788968895819138e-08 6.747099935127587e-09 2.2023068894136807e-08 -1.0038947191389942e-09 -2.9182524947284026e-08 1.096842767631829e-08 4.540861041377257e-08 4.4938522919178584e-08 -6.557070569925987e-08 3.049336782424459e-09 6.511817074108335e-08 2.229491089066164e-08 -8.024001596349813e-09 -2.0455585396156532e-07 -1.4691009699426338e-06 -1.4676012236138819e-06
PC.PC4 1.0271423868669826e-06 2.4250705354731818e-08 1.1722803908031063e-07 2.6914409425240085e-07 -9.695634789779673e-08 -3.850186090509367e-08 -2.0110878833489593e-08 8.007971759898105e-08 3.3506907983279954e-09 1.8136233404557262e-06 1.3537470348481862e-07 -4.9073137421906674e-08 1.1181274706607965e-07 7.909652970662846e-08 2.6162146458765075e-08 -1.757565020075996e-08 -3.6771501366214565e-08 6.606138372674881e-08 -2.865116245883018e-08 6.226909410647787e-08 -6.43405398418349e-09 4.690145555467383e-08 -3.795463597368578e-09 -8.09450121069557e-09 -1.1659704710024241e-08 -5.21232401622241e-08 -3.595558872230325e-07 -5.078644731393676e-07 -3.7844226527355475e-07
