 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.006034241874330898 0.00019043569350390456 0.0030145868041237586 0.0072163465153972555 0.007569703307347731 0.0021378386452983004 6.451594675102164e-06 2.0718758362392232e-05 -1.1929983031904358e-05 7.972163188906786e-06 -3.997282760271635e-06 -1.3088907536436559e-05 3.643816049667594e-06 1.5010002156683646e-07 -4.894313040396534e-06 -6.108797754464416e-06 -7.283171658623472e-06 -4.8780561350667095e-06 -1.580937223455873e-05 8.592964797923317e-06 2.128503787513306e-06 3.831611070836275e-06 -1.2399438407925484e-06 5.620475420756771e-06 7.093528593635717e-06 9.567928046518047e-06 -0.00018780210845353247 -0.0004262204764200679 -0.0003510516864260764 0.0007560139311331242 0.00020257684142734392 0.0005972876544561277 0.00030937654476712555
AGE 0.00019043569350390423 9.847388539947871e-06 -1.3582085728640596e-05 -3.55173593378263e-05 -3.554117047981212e-05 -9.737517609397306e-06 8.965824476387784e-08 1.1225584802734606e-06 -4.3514405929421215e-07 4.0170881869904815e-07 6.132534325506836e-08 -2.7221668288809183e-07 -9.330459662820851e-08 -3.9363619843381324e-08 -2.1942424307947692e-07 1.06204893782837e-07 -3.856296817796636e-09 -5.066442079153898e-07 -7.130140905718192e-07 2.9877085278956927e-07 2.0591850461912487e-07 3.51910174841168e-08 7.215968184317746e-08 -6.03092114893564e-09 -4.101171762960707e-09 -9.112220744913975e-08 -5.044088083419503e-06 -1.3817982425122536e-05 -8.00326699378435e-06 1.9382938090711876e-05 9.054405854812567e-06 1.1742492506443806e-05 1.0918983150248073e-05
sex 0.0030145868041237494 -1.3582085728639655e-05 0.02933292627037104 0.035433896782296345 0.025257568983730626 0.0055025979239919824 -5.6275910683923485e-06 1.0640015047445013e-05 -1.459178115742463e-06 -9.838573805259973e-06 1.632553937325212e-05 -4.6097914146921274e-06 -7.53050022482519e-07 1.4582579857410667e-05 2.6961537109643654e-06 2.9881247993452567e-06 -8.28280707870705e-07 1.470942443127653e-05 -6.817116198820194e-07 1.3836817874697763e-05 -1.2916833772157431e-06 -9.51187330252094e-06 3.6829370702302726e-06 -7.5276045451086426e-06 1.671898359628507e-05 9.660238773762915e-06 -0.00015503713503117376 -0.00017583696194535027 -4.651026877994461e-05 0.0001494431971802309 -0.00010166171264677268 0.00043009993293644216 0.00017200154992017713
age_sex 0.007216346515397241 -3.551735933782471e-05 0.0354338967822965 0.06908899044906894 0.06403695167338962 0.016614844827638364 1.5110021364130195e-06 9.150290382047137e-06 1.4511605778893037e-05 -8.31505411784913e-06 1.0663369944289496e-05 -2.78246070035189e-06 -8.848717685218977e-06 1.4427832226749416e-05 -2.6696798143581e-06 8.643852232651357e-06 -1.1343017621885857e-05 1.9733236206033562e-05 -1.1995613664803466e-06 1.1095162000986744e-05 5.591480165831545e-06 -8.81628174035101e-07 7.197720654868673e-06 -1.2035748184263746e-05 1.2081218791821872e-05 -1.0701777282975282e-06 -0.0004859165120558792 -0.00026391589927867576 -0.0003363042199251954 0.0006628927537082195 -0.0005460565624594034 0.0012466000838731403 0.0003044818620095547
age2_sex 0.007569703307347749 -3.554117047981067e-05 0.025257568983730858 0.0640369516733899 0.06743033594220725 0.018942597273171255 2.7315964435550253e-06 5.331098626569872e-06 1.8785579206437336e-05 -5.754447861257209e-06 4.111888801776451e-06 -8.601121408576403e-07 -9.236663382514575e-06 9.494819448419892e-06 -6.364976994690412e-06 -3.3696976070826886e-06 -5.771275934199031e-06 1.7645119739790916e-05 -2.626502481111056e-06 5.807669560616173e-06 1.0223779542635711e-05 8.494596998277757e-06 9.538086098903012e-06 -9.125468555086823e-06 5.427382444737331e-06 -3.4538312006406305e-06 -0.0004524500025817221 -0.0003349422544236089 -0.000377319388523672 0.0009801960386872505 -0.0006731635346002192 0.0013679737364735527 3.3383929135476825e-05
age3_sex 0.002137838645298316 -9.737517609396857e-06 0.005502597923992064 0.0166148448276385 0.01894259727317132 0.00560600596275277 6.308841593532269e-07 1.4436390976022975e-06 5.5133524102376575e-06 -1.1851104769354515e-06 2.855337726110868e-07 -2.7044647197151826e-07 -2.4568802359150066e-06 2.0335429619190722e-06 -2.6611724384626386e-06 -3.9303100093322915e-06 -3.051576849852596e-07 4.52559441986239e-06 -1.244572038753552e-06 1.0029010961047834e-06 3.304917550289721e-06 4.024287844711086e-06 3.08170893087587e-06 -2.1249441990293337e-06 6.169140205134139e-07 -5.038518848803936e-07 -0.00011539966590581619 -0.00012621399313430151 -9.905468478017017e-05 0.00034980648304554647 -0.0002021548451323928 0.0003869909211464764 -5.415535834934454e-05
PC.PC1 6.451594675102474e-06 8.965824476387973e-08 -5.627591068391977e-06 1.5110021364147733e-06 2.7315964435571865e-06 6.308841593538797e-07 2.8984777625241816e-06 3.211816270503542e-08 -2.543418455708427e-07 -2.2566098613724713e-07 8.775668859523805e-08 -1.4918886296653514e-07 -1.55368288821428e-07 1.603299464389444e-07 6.668805316652648e-08 -1.4344159817240673e-08 1.8066761135882285e-08 2.93923953201516e-07 -3.1527056559726583e-07 -1.3618704823838272e-07 3.087609343337731e-07 -2.0653085236982242e-07 -5.964015390289614e-08 2.2467188741076334e-07 6.31848620343929e-07 -3.4266147076870147e-07 4.2874442508788176e-07 9.701273196831475e-07 -2.0570608862835726e-06 2.681805937564088e-06 4.7387230970077235e-06 6.147107560317709e-06 5.595087314180313e-06
PC.PC2 2.0718758362392625e-05 1.1225584802734616e-06 1.0640015047446587e-05 9.150290382050218e-06 5.3310986265727675e-06 1.443639097603055e-06 3.211816270503515e-08 4.493972506545348e-06 -7.280528535972518e-08 8.854879418905766e-08 2.8114728414461906e-07 -1.4575543607221344e-06 -2.271432405496952e-07 -3.825626640137244e-08 4.954259626678955e-09 1.3095047533231677e-07 -1.2752425779154972e-06 -5.593934422192692e-07 9.336721911944633e-08 -3.5017720268816667e-07 -1.8750637723512153e-07 1.5575321751016454e-08 -3.655557635543347e-07 -2.546277410789184e-07 -5.454171961534178e-07 1.7112160138371818e-07 -1.3653261028167963e-06 -6.257891954731876e-06 1.2829400580297577e-05 2.1559978624857567e-06 1.2933033397260643e-05 -4.821843979966421e-06 -2.057245703040942e-06
PC.PC3 -1.1929983031904458e-05 -4.351440592942059e-07 -1.4591781157433754e-06 1.4511605778891124e-05 1.8785579206435374e-05 5.513352410237103e-06 -2.5434184557084357e-07 -7.280528535972527e-08 5.299986176315075e-06 8.340245921050825e-08 3.5797263300252754e-07 5.727875396432943e-07 6.055024305039035e-08 -1.432145425114364e-07 -6.585821090964427e-08 4.6037324252855554e-07 4.92167121637934e-07 -4.250937056549842e-07 1.635270327028908e-07 1.7995986012902038e-07 6.091806665672495e-08 -4.172042080485185e-08 3.8157992159768496e-07 -4.899460865328742e-08 -5.42652437769756e-07 -3.097884389802343e-07 -8.091749047673464e-07 -3.8302932447157336e-06 2.7576962480959445e-06 -3.6537272033992388e-06 -5.4723007436111325e-06 -1.473753853741961e-05 -3.3288506011778226e-06
PC.PC4 7.97216318890686e-06 4.017088186990505e-07 -9.838573805259707e-06 -8.315054117848973e-06 -5.75444786125716e-06 -1.1851104769354498e-06 -2.2566098613724607e-07 8.854879418905836e-08 8.340245921050825e-08 7.26592780715319e-06 9.148289735346418e-07 -5.42520809908943e-07 2.1833246949954084e-07 -8.940259702976323e-08 2.098218737523573e-07 -3.134726858866466e-08 -2.5474415171245576e-07 -1.2031191058994978e-07 1.9112569277529586e-08 -6.930064973003159e-08 -1.5767815343216078e-07 2.456199802076433e-07 -1.906778135141433e-07 -1.0891162259928812e-06 3.921722493855027e-07 5.590584509235646e-07 -7.42358709701661e-07 5.491352170939583e-06 -1.1510744218822764e-05 -1.1656359483918576e-05 8.228152218329794e-07 7.83042010389175e-06 8.276608693563195e-06
PC.PC5 -3.99728276027082e-06 6.132534325508767e-08 1.632553937325325e-05 1.0663369944291952e-05 4.111888801778926e-06 2.85533772611772e-07 8.77566885952387e-08 2.811472841446214e-07 3.579726330025271e-07 9.148289735346409e-07 8.097828984771532e-06 1.205761246067432e-07 4.691196647369216e-07 -3.5770925455025345e-07 8.095450491581329e-08 4.1867101579192404e-07 1.83558895568489e-07 6.404504530451726e-07 1.1168268646588793e-07 3.109099796725258e-07 1.0230094823418393e-07 1.2949784935915785e-07 4.4178738619088285e-08 -1.5928881037695802e-09 4.83768608843884e-07 -1.09703899650886e-07 2.616679138627458e-07 -4.5879954684446635e-06 8.12572364031393e-06 4.997604175568999e-06 4.606936639849467e-07 4.78405548119233e-06 -2.1935021070374018e-05
