 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002933511752602032 3.1851589581889044e-07 -2.2198047793108293e-06 -3.970142790752465e-07 1.2841412625735185e-08 -3.3267335625837546e-07 -4.6609903607148505e-07 7.502123279327887e-07 -4.89308373596088e-09 8.230680276428302e-07 -1.6063978751587441e-07 -4.973632021497155e-07 4.267680316446934e-08 1.7378442354975338e-07 9.524613010069772e-08 -4.363025010860279e-07 -1.2255573051692237e-07 2.4835987574759234e-07 -7.21329944700073e-08 6.17364405378894e-07 3.91394675674408e-07 1.8163152011620527e-06
PC1 3.1851589581889066e-07 9.272692778143596e-07 -6.44502877657235e-07 5.553958665520905e-08 -6.649238227887334e-08 -4.1554603683106317e-08 -1.0966769348689033e-08 4.989710098940872e-08 1.008457566722209e-07 -2.8511570416461423e-08 3.792137030292795e-08 -4.599584054834909e-08 2.2374072423106002e-07 8.289726947787906e-09 -9.990955806282931e-08 -1.7515678791172316e-07 -1.4520526177238185e-07 2.1738935129501636e-08 5.4635621937753725e-08 2.844597676315459e-08 1.9883784881384433e-08 2.7230832302163077e-07
PC2 -2.2198047793108297e-06 -6.445028776572349e-07 1.7827479712614556e-05 2.0486179935908383e-07 5.599194637887677e-07 -2.419220681545218e-07 -6.60983519507654e-08 3.925340243759023e-08 9.92132295765392e-08 8.337287128036417e-08 -2.7415443768490764e-10 9.806136947867135e-08 -9.789114892111622e-08 1.365309616454796e-08 -1.5334336023451638e-07 1.069690383720881e-07 -1.7110287266474776e-07 1.4458775778173453e-07 -2.773920118490216e-08 1.2812135182428592e-08 2.5440436670008543e-09 -1.059507056203076e-06
PC3 -3.9701427907524643e-07 5.553958665520903e-08 2.0486179935908356e-07 1.9776885482436576e-06 1.649708503607036e-08 2.5591458474525037e-07 9.139348916315035e-10 5.3253710714877466e-08 -7.047601557631984e-08 -3.1840162773058155e-07 4.29833922784887e-08 1.2979693127067395e-07 7.61520156569664e-08 -1.6114002754908862e-07 6.594224343487402e-09 -1.3142840592576457e-08 1.5143325986516791e-09 -9.740900662541503e-08 -1.3464455665658484e-07 1.0281804096870738e-07 3.295921669657053e-08 -1.5471471344267721e-06
PC4 1.2841412625734824e-08 -6.649238227887335e-08 5.599194637887677e-07 1.64970850360704e-08 3.2939257623108357e-06 4.0780035385648546e-07 -2.1756954295662293e-07 -2.6455673419298836e-08 -3.314096193696208e-07 2.509304838256575e-07 9.336767557405755e-08 9.195449017745984e-08 -2.0621906560821182e-07 5.564326151379882e-08 -8.353217522843405e-08 -1.3618609673252724e-08 5.230428369526495e-08 -1.0375180439862696e-08 -6.195874585303236e-08 -7.470709180221507e-08 -2.926039018758653e-08 -1.6191655179134643e-07
PC5 -3.326733562583761e-07 -4.155460368310634e-08 -2.419220681545219e-07 2.559145847452505e-07 4.0780035385648525e-07 5.313649493196176e-06 2.0746397753609793e-08 4.577167145705746e-07 7.028984862508245e-08 -4.613337023129535e-08 -6.68601579890488e-08 -2.948854270087848e-07 1.76173001810859e-07 -2.1046896952524603e-07 3.676829488561226e-08 5.8844161456557484e-08 -5.860299382243301e-08 2.164085042613544e-07 -9.670687476896359e-08 7.532604658420342e-08 8.607402578350986e-08 -6.680682564916485e-07
PC6 -4.660990360714847e-07 -1.0966769348689036e-08 -6.609835195076532e-08 9.139348916314917e-10 -2.17569542956623e-07 2.0746397753609627e-08 6.085382889033869e-06 8.366217858935221e-10 8.427640466777764e-09 6.565769545586871e-08 8.455256961075181e-09 -1.4390855532948615e-07 1.8857876817565273e-08 -1.6160827610078514e-07 -1.644585286755327e-08 -2.0095289406599513e-08 -2.7968825338637348e-08 2.513109831603687e-07 -7.042865122972369e-08 -3.105986584848747e-08 -1.0135885386188133e-07 7.963103498522847e-07
PC7 7.502123279327887e-07 4.989710098940872e-08 3.925340243759022e-08 5.3253710714877446e-08 -2.6455673419298895e-08 4.5771671457057457e-07 8.366217858935384e-10 5.075138514761347e-06 2.171727803001756e-07 -8.02234202775989e-08 -3.3643834089845877e-08 3.3350013135724346e-07 7.993576121880108e-08 2.704767116943535e-07 -1.7449880816635064e-08 -1.5801058987154268e-07 -8.448181157384929e-08 -2.071052074376249e-08 6.052865621515245e-08 -3.6516500717551416e-08 -1.0266553764594317e-07 -2.4756258420707576e-07
PC8 -4.893083735960697e-09 1.0084575667222091e-07 9.921322957653926e-08 -7.047601557631973e-08 -3.3140961936962074e-07 7.028984862508236e-08 8.42764046677773e-09 2.171727803001755e-07 5.110532455131624e-06 2.710854615098692e-09 1.1095434033928998e-07 -2.207216410764087e-07 1.1398331979087408e-07 -6.575986656216501e-08 6.35179993310989e-08 -7.411063629673224e-08 3.20447258801074e-08 6.337814862879345e-08 -3.2624777109693296e-08 -6.041426082487877e-08 8.781472076916343e-08 -8.979212699766425e-08
PC9 8.230680276428304e-07 -2.8511570416461433e-08 8.337287128036432e-08 -3.1840162773058155e-07 2.509304838256575e-07 -4.613337023129529e-08 6.565769545586876e-08 -8.022342027759893e-08 2.7108546150986107e-09 4.837884569368687e-06 -3.548515871115758e-08 -1.371838128501633e-07 -4.534352961874538e-08 -1.27322403625196e-07 -4.547607300348253e-08 3.3976966083002766e-08 1.2537845650396693e-07 1.2649284045330672e-07 -1.7789924815545913e-07 -8.08756556934456e-08 -7.161901406479765e-08 2.5409696902447094e-07
PC10 -1.606397875158743e-07 3.792137030292796e-08 -2.741544376849558e-10 4.2983392278488685e-08 9.336767557405753e-08 -6.68601579890488e-08 8.45525696107524e-09 -3.3643834089845936e-08 1.1095434033928992e-07 -3.548515871115767e-08 4.451879619104806e-06 -1.9626192618404584e-07 1.2658328842928792e-07 -1.833400315341036e-07 -9.623886517942285e-08 -7.897876128458698e-08 -1.4650658393341718e-07 2.591755540145047e-08 1.6696280423993936e-07 1.4310572169088005e-07 2.9229653636959598e-08 -1.8867665809815068e-07
