 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003149596185884918 4.528989814512515e-07 -3.2333949609539892e-06 -4.3998710530766475e-07 5.204268131905956e-07 9.259384624713128e-08 4.282337584208197e-07 1.4509652099433612e-06 8.030551666818286e-07 3.6977251999793747e-07 -1.549736209060131e-07 1.0689822931283995e-06 -3.733957446286756e-07 8.732054750812036e-07 -7.04489264110678e-08 -8.5222287207863e-07 -4.3596452882663365e-07 -8.124024155789133e-07 3.8104439440501053e-07 1.1587284961892746e-06 4.2959853138889274e-08 2.020929970876205e-06 1.0101317478138763e-05 -5.464133977249004e-05 2.0898299370777926e-05
PC1 4.528989814512516e-07 1.1133237903814313e-06 -1.0423888622378661e-06 -1.8077343848089658e-08 -8.528656933449719e-08 -1.725479580505969e-07 3.358608866241112e-08 1.1348488321515003e-07 1.3952719837052382e-07 -4.393354138382263e-08 1.2745113691616856e-07 -7.815344008285238e-08 3.115242015150504e-07 -8.544988607774815e-08 -1.4923875191271016e-07 -3.176734942697292e-07 -2.5029917625228594e-07 1.7505367315456765e-09 -1.4798238407483688e-08 7.705683962464327e-08 6.753748732394186e-09 5.72416792789325e-07 3.0834934418218533e-07 -1.6469158397089336e-07 7.346016809545315e-07
PC2 -3.2333949609539892e-06 -1.0423888622378663e-06 2.66981686841887e-05 4.4255017600394104e-07 9.604777075001961e-07 -7.734393453641667e-08 -4.975785265771979e-08 -2.5872972845683966e-07 2.4991536019628724e-07 -2.127881546948194e-08 -7.56815145704025e-08 -1.4534448538254763e-07 -3.474746216456298e-07 2.8549820522697805e-07 -3.846731129226892e-07 2.3475167489964856e-07 -7.743242848357821e-08 6.474897266513751e-07 5.413176916941362e-08 -3.36825225942649e-07 8.293109776117806e-08 -3.082341413264563e-07 6.910581219807888e-07 2.4808088953889027e-06 -1.9777161607886536e-06
PC3 -4.3998710530766507e-07 -1.807734384808966e-08 4.4255017600394077e-07 2.334201512367053e-06 6.614683529232846e-08 5.257327772055065e-07 1.5938702001786415e-08 1.3010960879648668e-07 -1.0496678753665524e-07 -4.985185082733343e-07 3.145542523954727e-08 1.8630843177753803e-07 1.147114556447546e-07 -4.0801261232037254e-07 -6.743018569212826e-08 1.2578227437655137e-08 3.801664964253882e-08 -1.504180557557817e-07 -3.2083482879348896e-07 2.2463553606578334e-07 6.370665301278177e-08 -1.8807891065743948e-06 4.3430887183969755e-07 -2.8452812195818653e-06 8.845929550174436e-08
PC4 5.204268131905951e-07 -8.528656933449727e-08 9.604777075001968e-07 6.614683529232855e-08 4.1312923910257445e-06 1.0323041942182234e-06 -3.1323852888625584e-07 8.932568762180356e-08 -8.315244234829576e-07 1.6338743419136416e-07 1.5783645555655342e-07 8.996265324632435e-09 -3.9353533109510684e-07 -2.051119405540787e-07 -1.124560537638175e-07 -4.8317086273116995e-08 1.0382920913508775e-07 1.5255241340908432e-07 -1.9245001069387945e-07 -1.0994392909140178e-07 3.2506660609554143e-08 9.756661503486814e-07 -1.2554321409161582e-06 -2.1524470271301724e-06 2.5386344551634412e-06
PC5 9.259384624713048e-08 -1.7254795805059693e-07 -7.734393453641658e-08 5.257327772055064e-07 1.0323041942182234e-06 8.44098787894982e-06 1.6538590230726058e-07 7.919352236517071e-07 -5.71819602150203e-07 -2.0844202936329509e-07 -2.6866349734424415e-07 -6.776360210097867e-07 3.5999759599356007e-07 -5.947075074708242e-07 2.3932964169992035e-07 -7.65439000892497e-09 -1.055228100574028e-07 4.5642463093778773e-07 -1.6685465657844551e-07 3.570529969085419e-07 1.2930998514518408e-07 -2.992487166740211e-07 8.394553117402126e-07 -2.1739390289807042e-06 2.9362465273948006e-08
PC6 4.2823375842082046e-07 3.358608866241114e-08 -4.9757852657720105e-08 1.593870200178625e-08 -3.13238528886256e-07 1.6538590230726058e-07 8.465863818050661e-06 -4.0994327371057215e-09 7.717571089510961e-08 4.965204763990986e-08 1.527570135800954e-08 -1.6325563349520382e-07 1.036766495270219e-07 -2.9364898468469623e-07 -1.3597647621815741e-08 1.0527666510385035e-08 -2.16147911120695e-08 2.7308046074038873e-07 -1.1003778969616223e-07 -2.8886957841040228e-08 -2.483079134546861e-07 7.630736115033417e-07 -2.1445530612135587e-06 3.273911334304642e-06 1.4875515527386934e-06
PC7 1.4509652099433618e-06 1.134848832151501e-07 -2.587297284568398e-07 1.3010960879648668e-07 8.932568762180358e-08 7.91935223651707e-07 -4.099432737105591e-09 6.9506023284400895e-06 4.3098601384307096e-07 -1.28816926255502e-07 -4.818862132195426e-08 6.599495237409806e-07 1.0223843103593231e-07 3.36800394038561e-07 -1.0364942424660497e-07 -3.535786049532134e-07 -3.4573647078174814e-08 -2.4892374233107936e-08 3.489647650651183e-08 1.6034792402135758e-08 -1.5609597406643018e-07 7.931590083679542e-07 5.818776139733476e-07 -1.7656776394926996e-06 -2.8091757280086306e-06
PC8 8.030551666818286e-07 1.395271983705239e-07 2.499153601962868e-07 -1.0496678753665526e-07 -8.315244234829576e-07 -5.71819602150203e-07 7.717571089510958e-08 4.3098601384307096e-07 7.595781943626415e-06 1.7361411434973374e-07 2.3323723647578727e-07 -2.4067549399940313e-07 1.9654009917532777e-07 5.425422486983334e-09 -6.60860955216034e-08 -2.0192011767438418e-07 1.049526483292186e-07 1.2264119464238508e-07 -1.5402060346384857e-07 -2.090852464475652e-07 1.9297875231647464e-07 -1.2972662981662048e-06 4.942683127968283e-07 -1.1658345867578658e-06 2.551416415925444e-06
PC9 3.6977251999793847e-07 -4.393354138382257e-08 -2.1278815469481913e-08 -4.985185082733342e-07 1.6338743419136414e-07 -2.0844202936329506e-07 4.965204763991003e-08 -1.288169262555019e-07 1.7361411434973374e-07 6.766287815790673e-06 -1.0337265072151288e-07 -1.542676848048186e-07 -1.6489710966683394e-07 -3.573955443294275e-09 -2.9780684014451734e-07 1.2618758162675862e-07 2.3952674293347913e-07 3.1967684919560396e-07 -1.5400227267118696e-07 -1.31123281060418e-07 -2.355576654158182e-07 6.825147062338571e-07 -7.96247205224101e-07 3.3422466214078654e-06 -2.680504871384638e-06
PC10 -1.5497362090601367e-07 1.2745113691616856e-07 -7.568151457040222e-08 3.145542523954734e-08 1.5783645555655326e-07 -2.6866349734424425e-07 1.5275701358009498e-08 -4.818862132195423e-08 2.3323723647578735e-07 -1.0337265072151285e-07 6.542884118903232e-06 -2.2464737264849625e-07 2.583976830487571e-07 -3.108104458017779e-07 -5.185761811373826e-08 -1.0547026816102537e-07 -3.413087806836768e-07 1.8470583392958434e-07 2.039111238348652e-07 2.350174558162003e-07 1.4882247180119652e-08 -1.6759691559747806e-07 -2.9204702060673602e-06 3.4345199139834955e-06 1.3810029570722003e-06
PC11 1.0689822931284005e-06 -7.815344008285232e-08 -1.4534448538254757e-07 1.86308431777538e-07 8.996265324632352e-09 -6.776360210097868e-07 -1.6325563349520377e-07 6.599495237409808e-07 -2.40675493999403e-07 -1.5426768480481858e-07 -2.2464737264849609e-07 6.346257816567903e-06 -1.6768156440728956e-07 -7.788876294988761e-09 -3.0900779638047305e-07 1.6749558646422412e-07 1.4046495873784194e-07 1.4360036329635386e-07 -4.0140246317005025e-08 2.7726010094845326e-07 1.8754459510178527e-07 2.6517750883702447e-07 3.1506696368304143e-06 -5.286026423835469e-06 -3.7086596350331503e-06
