 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003637302727235431 6.423710178586362e-07 -3.1802077485020028e-06 -5.590688266801801e-07 9.608583570551065e-07 -3.503956999562299e-08 1.6422666482079285e-07 1.7087570609005298e-06 7.416660649782757e-07 4.186360271391015e-07 -3.927566606854063e-07 8.879507782396107e-07 -3.5982430092693477e-07 7.750713993679943e-07 1.5332956265054352e-07 -8.002286708821449e-07 -4.117658371042663e-07 -6.011568261296608e-07 5.183008134317035e-07 1.1912868505789981e-06 2.585801687295734e-07 3.1295755754578638e-06 9.58309576989364e-06 -5.945360040990642e-05 2.306485902690983e-05
PC1 6.423710178586365e-07 1.267025168732825e-06 -1.0495033332300402e-06 -2.819623407121396e-08 -7.554012844081846e-08 -1.9477221024526902e-07 2.564311470546568e-08 1.2988794271535946e-07 1.5725702753662534e-07 -5.607735110934394e-08 1.3777750322544425e-07 -9.289101556974265e-08 3.1673833443835486e-07 -9.483306469197017e-08 -1.5160748710805338e-07 -3.3015424041632564e-07 -2.5618880211405014e-07 5.010561434369645e-10 -1.7339503624396116e-08 8.265878560483535e-08 1.035343748942433e-08 5.76317365761916e-07 5.315828747611233e-07 -3.462924228250736e-07 8.703419487006435e-07
PC2 -3.1802077485020023e-06 -1.0495033332300397e-06 2.745161313087279e-05 4.4907526973965584e-07 9.65317478577726e-07 -1.0907933719963883e-07 -4.030652746433155e-08 -2.2740082899512882e-07 2.688893147075662e-07 2.7681731401518703e-09 -4.621783946337495e-08 -1.0043764163540829e-07 -2.8850106822140703e-07 2.7964918205105527e-07 -3.859348431776906e-07 2.549296302018697e-07 -1.2781467170069912e-07 6.580567368511746e-07 8.588118184161498e-08 -3.251474590526949e-07 9.849891885030463e-08 -3.536431859606037e-07 6.780729441529962e-07 2.433578549430709e-06 -1.9536987795455336e-06
PC3 -5.590688266801803e-07 -2.819623407121388e-08 4.490752697396555e-07 2.6115000088199816e-06 5.3350486269286505e-08 5.560362727327913e-07 1.658795663265858e-08 1.1821943870679105e-07 -9.548091228144969e-08 -5.080876726731565e-07 1.578784082617727e-08 1.7849348166746663e-07 1.28259675981673e-07 -4.132262833025415e-07 -7.208210981317259e-08 7.197142364880352e-09 2.9953921561995246e-08 -1.4093236762944346e-07 -3.248620497683267e-07 2.157004044122085e-07 7.201712278792092e-08 -1.885777370500613e-06 2.3783159973431323e-07 -2.880372872119462e-06 -1.2723020418483872e-07
PC4 9.608583570551056e-07 -7.554012844081849e-08 9.65317478577726e-07 5.33504862692865e-08 4.62447489224847e-06 1.0305572125554644e-06 -3.2266767888561684e-07 1.0201915550442382e-07 -8.182793255606774e-07 1.6827955480405216e-07 1.6382197793409956e-07 1.4950457071947797e-08 -4.209543583830362e-07 -2.2020374377414822e-07 -9.651053298095904e-08 -4.1306317842020376e-08 8.363822529039293e-08 1.5011132221000566e-07 -1.7787820793032716e-07 -1.1832684294046836e-07 2.860758683667739e-08 1.085331542827826e-06 -8.693759380933162e-07 -2.8937694085563902e-06 2.1683785053739978e-06
PC5 -3.503956999562238e-08 -1.9477221024526896e-07 -1.0907933719963887e-07 5.560362727327913e-07 1.0305572125554642e-06 8.92786209369224e-06 1.5298119299269534e-07 7.845032858725509e-07 -5.247208871555457e-07 -1.8751357448702394e-07 -2.550802941920594e-07 -6.604496875450747e-07 3.6901496280789965e-07 -5.764818526147921e-07 2.37164501911293e-07 -1.1535957682709536e-08 -9.718395633225537e-08 4.359716554083856e-07 -1.6281408566793102e-07 3.3173353216542534e-07 1.2571459923140285e-07 -4.233221158979232e-07 9.502627916382076e-07 -1.9937583900524685e-06 -3.6039103238833453e-07
PC6 1.6422666482079266e-07 2.5643114705465618e-08 -4.030652746433168e-08 1.658795663265858e-08 -3.2266767888561684e-07 1.5298119299269548e-07 8.824255485090092e-06 4.706109704193392e-09 8.242558565122347e-08 4.3127927981494703e-08 3.644342089482411e-08 -1.627258655520644e-07 1.1405955136448315e-07 -2.471019742430239e-07 -3.941364313485395e-08 2.287458189480215e-08 -3.1109894236563e-08 2.8055158483438567e-07 -1.0313025850014317e-07 -1.8232664247928642e-08 -2.441557758893929e-07 5.658872150370557e-07 -2.600225927512236e-06 4.006934104029128e-06 1.512625499903976e-06
PC7 1.7087570609005283e-06 1.2988794271535935e-07 -2.274008289951288e-07 1.18219438706791e-07 1.0201915550442383e-07 7.845032858725506e-07 4.7061097041932915e-09 7.25257666636233e-06 4.200315682930483e-07 -1.3959679343721487e-07 -7.934957578134955e-08 6.165890684462587e-07 9.72507794325987e-08 3.0434907747288376e-07 -7.020855473885616e-08 -3.5921488070922944e-07 -2.8786669884456724e-08 -4.460720605325744e-08 4.831666802099503e-08 1.4699646821033113e-08 -1.7135369882711696e-07 6.236498810817401e-07 5.053806550631319e-07 -1.5939138802672146e-06 -2.5137059301575078e-06
PC8 7.416660649782772e-07 1.5725702753662532e-07 2.6888931470756587e-07 -9.548091228144965e-08 -8.182793255606774e-07 -5.247208871555455e-07 8.242558565122356e-08 4.200315682930484e-07 7.849537827699606e-06 1.4753690713564151e-07 2.182994258898511e-07 -2.39003403505451e-07 2.3083046009467468e-07 -5.638764340097909e-09 -6.546280025044194e-08 -1.9653534174600447e-07 1.0544101703218584e-07 8.546531201820779e-08 -1.5205091901893578e-07 -2.2543567067059067e-07 1.7090371723257988e-07 -1.0875491277994807e-06 2.0325194244650783e-07 -8.779155898641091e-07 2.8073543386393584e-06
PC9 4.186360271391019e-07 -5.607735110934395e-08 2.768173140151998e-09 -5.080876726731567e-07 1.6827955480405213e-07 -1.875135744870238e-07 4.3127927981494737e-08 -1.3959679343721497e-07 1.475369071356415e-07 7.0431579918702784e-06 -7.039515341192388e-08 -1.6542149699290082e-07 -1.5219672683675352e-07 -1.217638316020975e-08 -2.6782284859867604e-07 1.416540590142212e-07 2.8262947188378917e-07 3.0337950982920457e-07 -1.779041374211197e-07 -1.5629790897308902e-07 -2.2477720818056105e-07 8.071438623137929e-07 -9.729210608957162e-07 3.844628957826748e-06 -3.1088410397895805e-06
