 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0009169951161128084 6.097154852157782e-07 -5.803358113295157e-06 7.481269836160883e-07 3.4334134238313824e-06 -1.3250496020170802e-06 8.903948661503617e-06 -5.61605791273164e-07 2.4833792762869417e-06 1.6598883517157231e-06 1.1225198487826735e-06 1.1658545326737064e-05 -4.011260975963187e-06 1.205897033029575e-06 -2.7496206184622694e-06 -6.633869078186988e-08 1.3402713970277708e-06 -3.2735861539448367e-07 1.97120376543066e-06 4.10471954594697e-06 -3.1420149344758783e-06 -5.586438322477491e-05 0.00016544809743325272 0.00011757301756142486 -0.00013211343493108748 -0.00014823869359093826 -0.0002757484084369057 0.00013571622523070382
PC1 6.0971548521578e-07 3.3613164104411487e-06 -3.0355255459060197e-06 -1.5152646638366228e-07 -3.0348595739886186e-07 -6.747092646369238e-07 2.850917226501645e-07 -5.4148771995431333e-08 1.5629501697875612e-07 6.952707176353116e-08 1.2622123334207553e-07 -2.7792906780448003e-07 1.10019462775755e-06 -2.7317563828496313e-07 -6.732908763415359e-07 -1.3006293174889102e-06 -1.1037201969972332e-06 3.3510580659736117e-07 -1.743652391486545e-07 3.0344757394462514e-07 -1.0414034963564497e-07 -5.010435414167124e-07 -2.3794735669188004e-07 5.454919880389303e-06 -1.657635846302995e-06 6.827316264004262e-06 -5.023874928515758e-06 1.1532170430252629e-07
PC2 -5.80335811329517e-06 -3.0355255459060205e-06 8.379620823894668e-05 2.021935519234782e-06 2.320804735176179e-06 -7.864169817519344e-07 1.8038190991921886e-07 -2.1491819885446603e-07 2.432205164839163e-06 -5.837895150680717e-07 6.206179070680862e-07 -1.0854343432586286e-06 -1.7217899695256431e-06 1.1188353948327287e-06 -4.3052174642760383e-07 -1.638144630103923e-07 -1.5183662494286228e-06 1.5553298868516372e-06 6.922300432895303e-07 -7.702295967857873e-07 -1.0699568878312067e-06 -4.236368695727643e-06 1.5249955883652436e-05 2.1780753899240095e-05 -2.926722244124135e-05 -3.0460179488694565e-06 2.500589771276432e-06 -1.0020742801709461e-05
PC3 7.481269836160884e-07 -1.5152646638366233e-07 2.021935519234782e-06 7.20639734014525e-06 1.0092690301172596e-07 2.1917334012864903e-06 2.6595441953322346e-08 1.1570567253596262e-06 6.742802681306521e-08 -1.5183014751559272e-06 3.205041933573293e-07 2.973837143475401e-07 2.1450659625301628e-07 -1.3707858760192589e-06 -5.079791613048152e-07 -3.4527344793143817e-07 4.922891138633368e-07 -9.330051420999823e-07 -8.63872154268335e-07 6.263794326323415e-07 2.013877536827411e-07 -5.898828524000696e-06 3.0031509649122946e-06 -1.4252798001225698e-06 -6.961106643919519e-06 -1.036041172425751e-05 -5.343443810490592e-06 6.398629901941183e-06
PC4 3.433413423831381e-06 -3.03485957398862e-07 2.3208047351761797e-06 1.0092690301172601e-07 1.1600455961329864e-05 2.8730637966373652e-06 -4.509511018587497e-07 5.503627593937805e-07 -2.0959285510845966e-06 9.503404166158985e-07 3.1201422597875157e-07 9.450707853616526e-07 -1.5806674691025723e-06 -6.304394685487682e-07 -3.585026797475391e-07 1.7746610750085341e-07 1.5886988249487078e-07 3.7391028786311077e-07 -6.263205061916576e-07 -2.3741320203823078e-07 2.473457372471172e-07 8.27731203622436e-07 4.548282702131113e-08 -2.4103098554347637e-06 -8.557740191800433e-06 9.064611754269283e-06 -5.030855729079966e-06 7.058504076214643e-06
PC5 -1.3250496020170857e-06 -6.747092646369238e-07 -7.864169817519351e-07 2.1917334012864895e-06 2.8730637966373665e-06 2.6498068723549112e-05 1.1732718082601595e-06 3.488312416566137e-06 -1.3000694308994549e-06 -7.318939574173836e-07 -2.1634149653496657e-07 -1.4969837853653096e-06 4.874398458070687e-07 -1.813060736490168e-06 3.8430159758141013e-07 2.5559044092501835e-07 -3.9975691983271287e-07 1.2050056295463423e-06 -3.1051109918786784e-07 1.4966988679244615e-07 4.632630182709373e-07 -3.3690562647965115e-06 1.5928975295410612e-05 4.7626122208204495e-06 -1.6591040212536037e-05 -1.1161430409140746e-05 -9.434783972795727e-06 6.988311999503046e-06
PC6 8.903948661503624e-06 2.850917226501642e-07 1.803819099192191e-07 2.6595441953322227e-08 -4.5095110185874945e-07 1.1732718082601593e-06 2.475944110779455e-05 -2.28563322703514e-07 -1.2649196079316327e-08 6.373138939131376e-07 -2.829194585836033e-07 -1.829094065950819e-07 -2.527984146791351e-07 -9.383340614654057e-07 3.5301242884470904e-07 7.797380246445436e-08 -3.204147993143607e-07 9.095796381172942e-07 -6.359088476324201e-07 -8.613452427078855e-07 -5.331857374900541e-07 -7.69404391733732e-07 -2.674198935494106e-06 -4.302917445759003e-06 1.112223390819641e-05 3.545800685106554e-07 3.140954590068295e-06 8.615354506344108e-06
PC7 -5.616057912731704e-07 -5.414877199543159e-08 -2.1491819885446648e-07 1.1570567253596266e-06 5.503627593937807e-07 3.488312416566139e-06 -2.2856332270351408e-07 2.1350226081789554e-05 1.1129564383244894e-06 -7.892835202806206e-07 4.522889083430884e-07 2.2813596805374125e-06 5.887787381040704e-07 1.3278319502140616e-06 -3.7985487538136457e-07 -4.864000829404958e-07 -5.276837592631244e-07 1.21697252321425e-07 4.933043548266886e-07 -2.5878074035799713e-07 -7.19510442175177e-07 5.368876029002771e-06 1.329767933635624e-05 2.896226540522599e-06 -1.0539285524968325e-05 -2.0879145546068857e-05 -7.840805348655212e-06 -1.9900912051529457e-05
PC8 2.4833792762869367e-06 1.5629501697875585e-07 2.4322051648391618e-06 6.742802681306504e-08 -2.0959285510845966e-06 -1.3000694308994534e-06 -1.2649196079315516e-08 1.1129564383244898e-06 2.3049575011745554e-05 3.3603262860082564e-07 7.133400868230878e-07 -1.6451834993970578e-06 2.5103516948085245e-07 -1.914764346411455e-07 -1.2724841651937692e-07 -6.772011682450814e-07 -1.6248518271774548e-07 -3.2202331981462583e-07 -1.7523282335536417e-06 6.98272987850026e-10 2.2330535486809602e-07 -2.0408966322570197e-06 1.0840078320706697e-05 2.5505420582506564e-06 -1.5959342761957063e-05 -2.5613309302627557e-06 -2.6557438147803725e-06 5.7684699322564415e-06
PC9 1.659888351715722e-06 6.952707176353075e-08 -5.837895150680707e-07 -1.5183014751559274e-06 9.503404166158991e-07 -7.318939574173836e-07 6.373138939131374e-07 -7.892835202806205e-07 3.360326286008258e-07 1.8572442603402812e-05 -1.343856467838441e-06 3.847213531746372e-07 -9.418166707496509e-07 -1.15154248553884e-07 -1.3504228270201383e-06 3.093231819125541e-07 5.043054543915605e-07 1.420943537771966e-06 -2.2229823198156024e-07 -2.59686961172947e-07 -9.241589652096861e-07 8.315417212642825e-07 1.0588539158878211e-06 -2.8553338464130107e-07 -2.1672781623608493e-05 2.2357640819577676e-05 -5.675772071529744e-06 4.827501843681263e-06
PC10 1.1225198487826792e-06 1.2622123334207547e-07 6.206179070680858e-07 3.205041933573296e-07 3.120142259787517e-07 -2.1634149653496647e-07 -2.8291945858360336e-07 4.5228890834308836e-07 7.133400868230881e-07 -1.3438564678384401e-06 2.2683610502048027e-05 -2.4836028818269497e-07 6.039333432706819e-07 -2.999399228320227e-07 -1.5199499811621535e-07 5.783330808922033e-07 -5.313566774867421e-07 -2.7500408207627103e-07 1.696595480043758e-07 1.1104461958075878e-06 -8.085045255497617e-08 3.989389965721184e-06 -4.381739857481214e-06 -8.689130124908825e-06 1.1876633135850762e-05 -1.3989118111976489e-05 2.54707317683626e-06 7.0064040377832155e-06
PC11 1.1658545326737059e-05 -2.7792906780448013e-07 -1.0854343432586277e-06 2.9738371434753995e-07 9.450707853616528e-07 -1.4969837853653096e-06 -1.8290940659508218e-07 2.2813596805374133e-06 -1.6451834993970585e-06 3.8472135317463776e-07 -2.48360288182695e-07 1.876280328652997e-05 -4.86502778602732e-07 1.752206632181683e-08 -7.77741178187313e-07 7.753068002926937e-07 6.403756488677781e-07 -1.1058521179784574e-07 2.1220174038928225e-07 9.672131931192867e-07 5.139813414829432e-07 4.214166140346691e-06 -1.0224390779983606e-05 1.4203430861683264e-05 1.3611752519018528e-05 6.700925542200509e-06 -2.567451836246755e-05 -7.929631196650971e-06
