 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003808467907875448 5.449384742389436e-07 -3.0467501511538965e-06 -6.200854359411552e-07 8.844199796042947e-07 -1.7313753519672746e-07 9.425119891085704e-08 1.809242583432468e-06 7.681168420484443e-07 2.5792851983247606e-07 -5.177017316431368e-07 4.887258043004757e-07 -3.81491948976596e-07 7.301466917253012e-07 2.5523605450960227e-07 -8.789185934020712e-07 -3.011274161540148e-07 -5.324453072491931e-07 6.437346661828556e-07 1.1382726504763564e-06 2.978037836994306e-07 2.736193842792067e-06 9.024946264887328e-06 -5.600608306373122e-05 1.7907040200959298e-05
PC1 5.449384742389443e-07 1.3188965047717626e-06 -1.0391320739711492e-06 -1.35756236864721e-08 -7.858090214065616e-08 -1.9542638581825017e-07 2.359413332993227e-08 1.3020867850413246e-07 1.391044166518917e-07 -6.523877446168007e-08 1.2758028463475016e-07 -8.852999813864207e-08 3.069748960999588e-07 -8.886671092471849e-08 -1.3988454105743025e-07 -3.063894361582898e-07 -2.300407211880536e-07 -6.1748372659495015e-09 -1.8169588722877268e-08 7.787517840532195e-08 1.3803462512722139e-08 5.360428616871977e-07 3.253545012752555e-07 -7.497050157250752e-09 9.052998070633684e-07
PC2 -3.046750151153896e-06 -1.0391320739711488e-06 2.678962717679839e-05 4.4798913492342384e-07 9.172321146798069e-07 -1.4423654338701778e-07 -5.109739728284685e-08 -2.1301693866692647e-07 2.566076219136321e-07 4.899353541518495e-09 -3.031569344806812e-08 -9.393181786626848e-08 -2.1697543728188433e-07 2.7849835702867215e-07 -3.3986881318860345e-07 2.887123940176052e-07 -1.1346455898444714e-07 6.389750594621735e-07 6.428753400963491e-08 -2.748616108500017e-07 1.0644803712574527e-07 -4.96615667094606e-07 2.760239471934048e-07 2.6966498723607554e-06 -1.3865473689928127e-06
PC3 -6.200854359411541e-07 -1.3575623686472056e-08 4.479891349234237e-07 2.7211829319452336e-06 5.5661373752609e-08 5.223567717653534e-07 -7.732728222506646e-10 1.0566813516520203e-07 -1.0442168972878224e-07 -4.863694811696144e-07 2.0796582043107717e-08 1.747499927377273e-07 1.2720800455903108e-07 -4.053641676491313e-07 -5.940596014635797e-08 4.122455630429611e-09 1.6794594295886646e-08 -1.2687109923154825e-07 -3.040380613900498e-07 2.0268170641012325e-07 6.248246263503949e-08 -1.857636959006375e-06 2.1390908291913458e-07 -2.73721278642494e-06 -3.031825309703382e-07
PC4 8.844199796042946e-07 -7.858090214065614e-08 9.172321146798077e-07 5.5661373752609064e-08 4.7708233536177865e-06 1.0283363602647509e-06 -3.130699863016284e-07 7.877607814247804e-08 -7.739938204627917e-07 1.6144816031941629e-07 1.6070355986317668e-07 -7.495974777497726e-09 -4.10580504607066e-07 -1.901327466022005e-07 -7.760386558761189e-08 -3.058812439246901e-08 7.004400002284928e-08 1.1439552694837298e-07 -1.530259363093934e-07 -1.1934394439515595e-07 1.1476690429273612e-08 9.905969329741143e-07 -6.181204346479268e-07 -3.013579914851802e-06 1.739035107467223e-06
PC5 -1.7313753519672815e-07 -1.9542638581825033e-07 -1.4423654338701725e-07 5.223567717653536e-07 1.0283363602647509e-06 8.833111738015072e-06 1.4918204612809002e-07 7.539497732129781e-07 -4.6578655686476663e-07 -1.7345867964846224e-07 -2.401255019984949e-07 -6.287298186611678e-07 3.3728433828268933e-07 -5.32799790418759e-07 2.3417448862839615e-07 -1.825583936194323e-08 -9.212577953750154e-08 3.9833272808341966e-07 -1.3008232731735125e-07 2.9467142268046524e-07 1.0503362304832464e-07 -3.6574162607709155e-07 7.674104928696224e-07 -1.3452340382656895e-06 -8.256124802433451e-07
PC6 9.425119891085718e-08 2.3594133329932236e-08 -5.109739728284721e-08 -7.732728222505942e-10 -3.1306998630162847e-07 1.4918204612809007e-07 8.67458585954535e-06 1.5223390917988927e-09 8.139417500514665e-08 2.106846276569595e-08 2.2842840192458558e-08 -1.67289555218635e-07 1.1183730034975986e-07 -2.635868841718565e-07 -3.289410681923518e-08 3.217044285500383e-08 -1.654166735161555e-08 2.688294018340792e-07 -1.0873170526627019e-07 -2.8940554163259765e-08 -2.3676066634144802e-07 5.384238387939536e-07 -2.6819265851766067e-06 3.832355393173915e-06 1.7164740495014708e-06
PC7 1.809242583432469e-06 1.3020867850413246e-07 -2.1301693866692674e-07 1.0566813516520187e-07 7.8776078142478e-08 7.539497732129779e-07 1.5223390917990025e-09 7.115764222518734e-06 4.0397861336147676e-07 -1.4287484998180822e-07 -8.205857316217611e-08 5.71347034882109e-07 9.452922774316604e-08 2.9391102667837104e-07 -4.0421618605179365e-08 -3.378136081215133e-07 -8.447585953988663e-09 -2.0543420340633653e-08 5.3941531050889535e-08 6.759506502140584e-09 -1.5407112821293603e-07 5.475704785689712e-07 5.16715546335234e-07 -1.5577580338634172e-06 -2.08197201626454e-06
PC8 7.681168420484444e-07 1.3910441665189175e-07 2.566076219136319e-07 -1.044216897287824e-07 -7.73993820462792e-07 -4.657865568647668e-07 8.139417500514683e-08 4.039786133614767e-07 7.705809431671117e-06 1.4229884945470765e-07 1.9489703033592626e-07 -2.3466887187490348e-07 2.3714416900564937e-07 -5.892573307431418e-09 -5.654130887110099e-08 -2.0020177182197657e-07 1.0181999507308378e-07 8.555525243173075e-08 -1.4543099326125596e-07 -2.2548228693869116e-07 1.604757293834937e-07 -1.2790461669987276e-06 3.308478491631627e-07 -4.87137471180616e-07 2.505714234280575e-06
PC9 2.579285198324768e-07 -6.523877446168008e-08 4.899353541518857e-09 -4.863694811696143e-07 1.6144816031941623e-07 -1.734586796484621e-07 2.1068462765696174e-08 -1.4287484998180833e-07 1.4229884945470767e-07 6.942661677811602e-06 -5.7025982835518876e-08 -1.6105801089773136e-07 -1.4354118873625482e-07 6.809966715099513e-09 -2.522221912571042e-07 1.441283919993954e-07 2.7721728423978956e-07 2.809873899796431e-07 -1.8835051109892502e-07 -1.5315216088798542e-07 -2.0280973554637314e-07 8.632368187027744e-07 -1.0464420941896895e-06 3.973613885459391e-06 -3.2963534474794606e-06
PC10 -5.177017316431381e-07 1.2758028463475022e-07 -3.0315693448068064e-08 2.0796582043107763e-08 1.6070355986317678e-07 -2.401255019984949e-07 2.2842840192458555e-08 -8.205857316217608e-08 1.9489703033592615e-07 -5.702598283551889e-08 6.572821654937841e-06 -1.905615702778048e-07 2.329975905719557e-07 -2.908318960610966e-07 -5.477545388328587e-08 -1.2618986399605783e-07 -3.357085261585026e-07 1.6558481314560938e-07 1.8764109963486596e-07 2.2705797838700112e-07 -1.3375519044983383e-08 -1.584808493495544e-07 -2.717192683972814e-06 3.378727449177206e-06 8.369221085686869e-07
PC11 4.887258043004756e-07 -8.852999813864199e-08 -9.393181786626876e-08 1.7474999273772723e-07 -7.495974777497751e-09 -6.287298186611679e-07 -1.6728955521863494e-07 5.713470348821089e-07 -2.3466887187490338e-07 -1.6105801089773125e-07 -1.9056157027780482e-07 6.506753936744482e-06 -1.8366302905103624e-07 2.998846153035024e-08 -2.639073117119778e-07 1.763400638006166e-07 1.36733462773402e-07 1.5069067502982815e-07 -1.2239295818637886e-08 2.615348261040652e-07 2.1026463554304676e-07 3.272883159180671e-07 2.937201578660404e-06 -4.855874388947393e-06 -3.851327059909568e-06
PC12 -3.8149194897659435e-07 3.069748960999589e-07 -2.1697543728188456e-07 1.272080045590311e-07 -4.10580504607066e-07 3.372843382826894e-07 1.1183730034975977e-07 9.4529227743166e-08 2.3714416900564913e-07 -1.4354118873625488e-07 2.329975905719554e-07 -1.8366302905103609e-07 6.089923526238666e-06 -3.4062737937070804e-09 -7.710791545965103e-08 -1.745730865536519e-07 9.33915274212882e-09 -6.933623948424394e-08 -2.6552834842640492e-08 5.3333355584836694e-08 -8.612838337378413e-08 -9.409979550444941e-07 -3.2137386022965957e-06 1.9150933988819625e-06 5.10356848912673e-06
PC13 7.301466917253008e-07 -8.886671092471846e-08 2.784983570286719e-07 -4.053641676491314e-07 -1.9013274660220043e-07 -5.327997904187591e-07 -2.635868841718564e-07 2.939110266783709e-07 -5.892573307431388e-09 6.809966715099563e-09 -2.9083189606109645e-07 2.9988461530350206e-08 -3.406273793706997e-09 6.103217228679851e-06 -1.906118764112926e-07 4.482495064220768e-07 2.3166748777986797e-07 6.184653097522343e-08 -2.8844900284817256e-08 -5.361930500035873e-09 5.3100629318165134e-08 -6.184428251436584e-07 -2.3932322885700926e-06 4.404180035651956e-06 -8.452760234643925e-07
PC14 2.552360545096023e-07 -1.398845410574303e-07 -3.398688131886033e-07 -5.9405960146357886e-08 -7.76038655876117e-08 2.3417448862839615e-07 -3.289410681923525e-08 -4.042161860517944e-08 -5.654130887110092e-08 -2.5222219125710433e-07 -5.4775453883285634e-08 -2.639073117119777e-07 -7.710791545965099e-08 -1.906118764112926e-07 6.340260337759765e-06 -4.896719450351624e-08 -9.925117144704832e-08 -2.5074353465443377e-08 1.906157469910283e-07 1.0500631694485543e-07 -3.9229519371830096e-08 4.890951844925407e-07 1.3018973351418322e-06 4.388968983593023e-07 -3.895947427363028e-06
PC15 -8.789185934020699e-07 -3.0638943615828986e-07 2.887123940176052e-07 4.1224556304296265e-09 -3.0588124392469185e-08 -1.8255839361943296e-08 3.2170442855003936e-08 -3.378136081215131e-07 -2.0020177182197676e-07 1.441283919993953e-07 -1.2618986399605789e-07 1.7634006380061675e-07 -1.7457308655365184e-07 4.482495064220768e-07 -4.896719450351627e-08 6.090518293807324e-06 2.0587808855742004e-07 -2.1334926668678575e-07 -4.7661572474444134e-08 4.6448996775550057e-08 6.14191936005871e-08 4.1465401055228873e-07 -1.3596924467525733e-06 -8.310113920165788e-07 1.4329025949705889e-07
PC16 -3.011274161540148e-07 -2.300407211880535e-07 -1.1346455898444667e-07 1.679459429588659e-08 7.00440000228492e-08 -9.212577953750169e-08 -1.6541667351615248e-08 -8.447585953988773e-09 1.0181999507308373e-07 2.7721728423978956e-07 -3.3570852615850277e-07 1.36733462773402e-07 9.339152742128928e-09 2.3166748777986797e-07 -9.925117144704831e-08 2.058780885574202e-07 6.0589467104635345e-06 5.046640492324051e-08 -2.255058039514285e-07 -2.5154507372031186e-07 -1.1279900067282061e-07 -9.302455269773361e-07 -1.285594445920324e-06 -1.8609334342487397e-07 4.116872715203983e-06
PC17 -5.324453072491932e-07 -6.174837265949467e-09 6.38975059462173e-07 -1.2687109923154827e-07 1.1439552694837284e-07 3.983327280834194e-07 2.6882940183407917e-07 -2.054342034063384e-08 8.555525243173095e-08 2.80987389979643e-07 1.6558481314560932e-07 1.506906750298282e-07 -6.933623948424393e-08 6.18465309752234e-08 -2.5074353465443427e-08 -2.1334926668678583e-07 5.046640492324032e-08 5.811843019791124e-06 1.7548306661938528e-07 -1.3232694134350255e-07 7.860984087280844e-09 1.2244660937483365e-07 -6.733739983139134e-07 1.4934557497661568e-06 -7.792422160674166e-07
PC18 6.437346661828547e-07 -1.8169588722877274e-08 6.428753400963499e-08 -3.040380613900498e-07 -1.530259363093932e-07 -1.3008232731735112e-07 -1.0873170526627015e-07 5.3941531050889415e-08 -1.4543099326125628e-07 -1.88350511098925e-07 1.8764109963486604e-07 -1.2239295818637785e-08 -2.6552834842640575e-08 -2.884490028481722e-08 1.906157469910283e-07 -4.7661572474444207e-08 -2.2550580395142847e-07 1.754830666193854e-07 5.648834284704966e-06 -8.966248533646432e-08 3.909638697063133e-08 4.7403440269981984e-08 3.4121834919420015e-06 -4.859803368340513e-06 -2.1996217153125634e-06
PC19 1.1382726504763566e-06 7.787517840532199e-08 -2.748616108500019e-07 2.0268170641012327e-07 -1.1934394439515593e-07 2.9467142268046556e-07 -2.894055416325974e-08 6.759506502140792e-09 -2.254822869386911e-07 -1.5315216088798545e-07 2.2705797838700112e-07 2.6153482610406496e-07 5.3333355584836727e-08 -5.361930500035827e-09 1.0500631694485545e-07 4.644899677554999e-08 -2.5154507372031186e-07 -1.3232694134350245e-07 -8.966248533646438e-08 5.831455599631466e-06 1.7971251244877716e-07 -2.0581050508436354e-08 -1.4002483757095385e-06 2.9167424750636727e-06 -1.4525925900339953e-06
PC20 2.978037836994299e-07 1.3803462512722069e-08 1.0644803712574551e-07 6.248246263503956e-08 1.1476690429273528e-08 1.0503362304832473e-07 -2.367606663414479e-07 -1.5407112821293592e-07 1.6047572938349386e-07 -2.0280973554637314e-07 -1.337551904498336e-08 2.102646355430466e-07 -8.612838337378425e-08 5.310062931816515e-08 -3.922951937183016e-08 6.14191936005871e-08 -1.1279900067282053e-07 7.860984087280761e-09 3.909638697063127e-08 1.7971251244877724e-07 5.3566263287038356e-06 3.6792703718454866e-07 -1.9117776737383237e-06 2.8744437647281505e-06 4.97157539009817e-07
proband 2.7361938427920724e-06 5.360428616871973e-07 -4.966156670946058e-07 -1.8576369590063747e-06 9.90596932974115e-07 -3.6574162607709055e-07 5.384238387939526e-07 5.475704785689716e-07 -1.279046166998728e-06 8.632368187027756e-07 -1.5848084934955375e-07 3.2728831591806644e-07 -9.409979550444947e-07 -6.184428251436575e-07 4.890951844925407e-07 4.1465401055228847e-07 -9.302455269773365e-07 1.224466093748347e-07 4.7403440269981745e-08 -2.058105050843596e-08 3.6792703718454914e-07 0.00035476533619646395 -0.00017268359418876462 8.83927939402081e-06 -7.973357658206408e-06
maternal 9.0249462648873e-06 3.253545012752529e-07 2.760239471934214e-07 2.139090829191334e-07 -6.181204346479256e-07 7.674104928696202e-07 -2.6819265851766067e-06 5.167155463352328e-07 3.3084784916316174e-07 -1.0464420941896876e-06 -2.7171926839728125e-06 2.9372015786604075e-06 -3.213738602296603e-06 -2.3932322885700888e-06 1.3018973351418348e-06 -1.3596924467525754e-06 -1.285594445920324e-06 -6.733739983139127e-07 3.412183491941999e-06 -1.4002483757095356e-06 -1.9117776737383225e-06 -0.00017268359418876462 0.0013144324840930518 -0.001137351563909638 -0.0007224574973917794
gpm -5.6006083063731226e-05 -7.497050157244892e-09 2.6966498723607274e-06 -2.73721278642494e-06 -3.0135799148518077e-06 -1.3452340382656891e-06 3.832355393173917e-06 -1.5577580338634144e-06 -4.871374711806101e-07 3.9736138854593915e-06 3.3787274491772093e-06 -4.8558743889474e-06 1.9150933988819744e-06 4.4041800356519534e-06 4.3889689835929615e-07 -8.310113920165781e-07 -1.860933434248738e-07 1.493455749766156e-06 -4.8598033683405115e-06 2.9167424750636706e-06 2.8744437647281492e-06 8.839279394020678e-06 -0.001137351563909639 0.002862937312178635 -0.0005277244688449417
gmm 1.7907040200959328e-05 9.052998070633683e-07 -1.386547368992813e-06 -3.031825309703375e-07 1.7390351074672248e-06 -8.25612480243342e-07 1.7164740495014685e-06 -2.0819720162645422e-06 2.5057142342805735e-06 -3.2963534474794665e-06 8.369221085686785e-07 -3.851327059909566e-06 5.103568489126728e-06 -8.452760234643994e-07 -3.895947427363024e-06 1.4329025949706153e-07 4.116872715203983e-06 -7.792422160674187e-07 -2.1996217153125604e-06 -1.4525925900339983e-06 4.971575390098145e-07 -7.973357658206298e-06 -0.0007224574973917783 -0.0005277244688449437 0.0020774519913402422
