 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00035198595383012515 8.761470203803173e-07 4.998235851851919e-08 2.4587439931161007e-07 6.896893862232538e-07 -1.516360415487257e-06 6.756956290705218e-07 9.571690055825448e-07 -2.1978768731922796e-07 1.319962657390384e-06 4.53053029227509e-08 9.222503990397962e-07 -1.8292345028121917e-06 1.2140242229392125e-06 -1.5335913857035667e-06 -1.347978621410569e-06 -7.401465765593137e-07 -1.998451265350493e-08 -3.2108531259418775e-07 1.6166979928384045e-06 7.78897133835225e-07 -2.7239194815064935e-07 3.2255919246132686e-05 -4.373972951865537e-05 -9.536269838020257e-06
PC1 8.761470203803174e-07 1.21041217047317e-06 -1.0180026345401587e-06 -1.203579349250712e-07 -8.147503052920968e-08 -1.3154254926866583e-07 7.858004646474026e-09 3.554573020740049e-08 4.3251071076884864e-08 1.0647800513671024e-08 4.932940879374773e-10 -8.880375921095188e-08 3.7630803029311317e-07 -6.163419304740806e-09 -2.1540722435158652e-07 -3.607534282346625e-07 -3.292915071318529e-07 8.536336167683946e-08 1.8220284187515815e-08 9.680523939685405e-08 -2.242927396475178e-08 8.209759267219183e-07 1.2779212507326573e-06 -1.555354580120676e-06 3.8718223357621545e-07
PC2 4.998235851851758e-08 -1.0180026345401591e-06 2.7044081166441912e-05 4.4290043218192267e-07 8.806215749188985e-07 -5.589261533688166e-07 -2.0059694723219884e-07 -1.7349737659001506e-07 7.532307822801362e-07 -2.027647309327827e-07 1.4925379228564255e-07 -3.013726575093143e-08 -3.952493189434792e-07 1.4573441439667002e-07 -1.465329350928568e-07 6.610892525974058e-08 -1.1599294795320046e-07 2.963631672483289e-07 -1.385978561946129e-07 -2.171872056422471e-07 -1.4262933105281688e-07 -1.018568461925516e-06 1.6323039226597176e-06 -4.578692368684719e-06 2.0158308058357527e-06
PC3 2.4587439931161033e-07 -1.2035793492507112e-07 4.4290043218192236e-07 2.4658030623702716e-06 5.780371243922397e-08 6.568251360753854e-07 3.119345413765767e-08 2.3222624932961372e-07 -1.1429980991289797e-07 -5.896327406848193e-07 1.4625996752819558e-07 2.2041104908844556e-07 4.430063559927275e-08 -2.660603642626505e-07 1.0841268164453699e-07 -1.0809471989053262e-07 3.025749532012431e-09 -1.682046792554886e-07 -2.0510280952043838e-07 2.1353762681151668e-07 8.321315749771007e-08 -1.5962077273307846e-06 -1.6399273632814392e-06 -1.2253361172894268e-07 -9.952251593130692e-07
PC4 6.89689386223254e-07 -8.147503052920964e-08 8.806215749188985e-07 5.780371243922405e-08 4.719766020555335e-06 1.0331347302177771e-06 -1.1097075131096127e-07 8.593144873914775e-08 -5.042195124899981e-07 3.6456285406319126e-07 1.1075143988212317e-07 1.8866824879836088e-07 -4.641646794881416e-07 -1.0442824510358555e-07 -1.0773368242351665e-07 -6.257437370388822e-08 1.3985740860660638e-07 -3.9232554602816356e-08 -1.8066407642802083e-07 -7.93604945106029e-08 -9.808182792884329e-09 -8.487208878077835e-07 -1.8837592952859454e-07 7.173821642561857e-07 2.407844745025454e-07
PC5 -1.5163604154872564e-06 -1.3154254926866578e-07 -5.589261533688167e-07 6.568251360753855e-07 1.033134730217777e-06 9.14611091183337e-06 2.7206197503227014e-07 7.090782772919574e-07 -3.4802401541162256e-07 -2.7977854254667833e-07 -2.0724469535050155e-07 -6.251989753451489e-07 3.486688632359818e-07 -7.52512026140834e-07 3.544920877775165e-07 -4.090038979436296e-08 -5.449498042383011e-08 4.270997431512935e-07 -2.0016670118297113e-07 1.1408342639488497e-07 -3.350068194054962e-08 -1.548770147989186e-07 3.3811888564887458e-06 5.130810419577262e-07 -5.441904346933984e-06
PC6 6.756956290705217e-07 7.858004646473961e-09 -2.0059694723219891e-07 3.119345413765769e-08 -1.1097075131096124e-07 2.720619750322701e-07 8.672035657419452e-06 2.7348251199680396e-08 5.583437382662618e-08 2.3107840233261444e-07 8.058176167030433e-08 -2.565190735523554e-07 -7.172812343196076e-08 -2.2313266823477763e-07 -8.200539890132294e-08 -3.327298611505615e-08 -1.1196492380327752e-07 3.115253984809821e-07 -2.2589357889542055e-07 -6.288659901426962e-08 -1.9182454222551981e-07 1.1870696772347675e-06 -1.3941249687575616e-06 1.222537732156636e-06 2.8068140589523424e-06
PC7 9.571690055825446e-07 3.554573020740038e-08 -1.7349737659001482e-07 2.3222624932961377e-07 8.593144873914769e-08 7.090782772919576e-07 2.7348251199680598e-08 7.059409565344014e-06 2.891476676027207e-07 -2.2491715906332622e-07 -1.0139743666618913e-07 5.680817660096145e-07 7.621795474037888e-08 4.54709138580513e-07 -1.676361690838149e-07 -1.8141070410840676e-07 -2.651564945633981e-07 -1.6179380629816887e-07 1.2230589962373207e-07 4.742221085214771e-08 -1.3381382853028645e-07 6.203229848957586e-08 2.9130042730044703e-06 -9.175137791251086e-07 -6.060094846641137e-06
PC8 -2.1978768731922717e-07 4.325107107688482e-08 7.532307822801366e-07 -1.1429980991289804e-07 -5.042195124899982e-07 -3.4802401541162267e-07 5.5834373826626175e-08 2.891476676027206e-07 7.569027992493758e-06 2.427864226680813e-07 9.752248930258651e-08 -4.7279267291814585e-07 -4.493679271864264e-09 1.0970131546984269e-07 -4.206024257774168e-09 -1.6380547262587277e-07 1.1770104587668165e-07 7.300957909171004e-08 -2.0465851333479217e-07 -2.0403947149046472e-07 2.5037960450123894e-07 5.526580481895044e-07 1.592602776583953e-07 -5.068412199998216e-07 6.581998468625158e-07
PC9 1.3199626573903837e-06 1.0647800513671027e-08 -2.027647309327828e-07 -5.89632740684819e-07 3.645628540631913e-07 -2.797785425466779e-07 2.3107840233261446e-07 -2.2491715906332606e-07 2.4278642266808147e-07 6.803879502562184e-06 -2.6658548331374585e-07 -1.13439486476384e-07 -1.299418042810798e-07 -1.7612423240730822e-07 -2.662786683820895e-07 2.645582738652768e-08 1.5731485145746422e-07 1.7138649532829781e-07 -3.319919873619078e-07 -1.6788463527265445e-07 -2.3968513342178336e-07 -9.907402274842983e-07 1.0183773337213111e-06 -2.6228370652195787e-06 4.652708165816554e-06
