 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004680981791360665 1.1206499572502143e-06 3.3707230041918037e-07 3.5112481714723777e-07 1.2007870676841176e-06 -1.9077225105163247e-06 5.172739577577917e-07 1.49635924096672e-06 -3.368722329158335e-07 1.6689408999013653e-06 -8.48738913975248e-08 7.459637597910404e-07 -2.106810622710448e-06 1.323801522788804e-06 -1.7733495794180673e-06 -1.5970332818200986e-06 -7.375977321051911e-07 2.1837164156284573e-07 -2.6621692327690097e-07 1.8996896487804182e-06 1.1241256184587587e-06 -3.72313599204911e-07 4.4789874728512165e-05 -5.9699512187078244e-05 -1.3051393177841187e-05
PC1 1.1206499572502141e-06 1.5902407571562945e-06 -1.2245539361323416e-06 -1.5574148234168774e-07 -9.039877459220972e-08 -1.6679178694052354e-07 2.1078863584661364e-09 3.426407437607555e-08 4.7735600474912636e-08 6.319547751846653e-09 -9.224117747207575e-10 -1.1172490497979404e-07 4.481391831123153e-07 -1.1303612644874044e-08 -2.4870182594800234e-07 -4.2305258971839187e-07 -3.8148356915403683e-07 9.048745802155414e-08 1.7409047319857292e-08 1.1294113194383209e-07 -2.6899944573712304e-08 9.895651505865638e-07 1.6926904354725076e-06 -2.051457133028999e-06 4.415302525209591e-07
PC2 3.3707230041917894e-07 -1.2245539361323418e-06 3.236314554445217e-05 5.010975622530743e-07 1.0162859137125124e-06 -6.554386533628104e-07 -2.0942080452355605e-07 -1.8809906667579875e-07 8.436524734026276e-07 -2.0725047996920747e-07 1.8773625348855944e-07 -4.5402780513722494e-08 -4.054809259435067e-07 2.1203799594678605e-07 -1.781646151102887e-07 1.3494825957679607e-07 -1.412300112748086e-07 3.3869462192752565e-07 -1.044773183555338e-07 -2.2852146539252616e-07 -1.5883908844078344e-07 -1.4408504162054611e-06 1.8927773085775375e-06 -5.689929254272772e-06 2.9319732164796204e-06
PC3 3.511248171472371e-07 -1.557414823416878e-07 5.010975622530747e-07 3.20780055833156e-06 6.076802992321879e-08 7.851810969606671e-07 2.287278625051349e-08 2.733938626351233e-07 -1.4880320600867332e-07 -7.063055058841946e-07 1.7585112731308748e-07 2.6615818623239517e-07 5.000116016032867e-08 -3.1185586419368766e-07 1.3810604309129332e-07 -1.3582258310633263e-07 4.186028019525749e-09 -1.8155547891688082e-07 -2.2436958737141805e-07 2.393188566326687e-07 9.927966907011141e-08 -1.895640355106616e-06 -2.2772711236896785e-06 -4.155614522116952e-09 -1.230282960170369e-06
PC4 1.2007870676841176e-06 -9.039877459220977e-08 1.0162859137125124e-06 6.07680299232189e-08 6.048167480108878e-06 1.2049450700564741e-06 -1.4431386146169114e-07 9.796402575066514e-08 -5.953372659340019e-07 4.3806403650329763e-07 1.4291268185789203e-07 2.2960341478365838e-07 -5.58041359236704e-07 -1.1718411916597877e-07 -1.1603190801059804e-07 -6.188336199151286e-08 1.5299613326007547e-07 -7.158523671752844e-08 -1.8815591951542927e-07 -8.414396439215242e-08 -2.7362781798878242e-08 -8.59953713632529e-07 -8.017646169446989e-07 1.5064066374923876e-06 3.286825471474332e-07
PC5 -1.9077225105163247e-06 -1.667917869405235e-07 -6.554386533628104e-07 7.85181096960667e-07 1.2049450700564733e-06 1.1152257865968022e-05 3.160069544454461e-07 7.989432809813762e-07 -3.663910150163277e-07 -3.2317131231218664e-07 -2.3101561834258192e-07 -6.894720693139478e-07 4.360813957522101e-07 -8.499800775321465e-07 4.046244276313148e-07 -4.682992602747448e-08 -5.7180223835805587e-08 4.845398413365325e-07 -2.2689391635861337e-07 9.824774507361625e-08 -4.9152135311788264e-08 -1.6483683910330422e-07 3.829632681975132e-06 1.179597430174217e-06 -6.447283730637934e-06
PC6 5.172739577577904e-07 2.1078863584661025e-09 -2.0942080452355573e-07 2.287278625051353e-08 -1.4431386146169114e-07 3.1600695444544594e-07 1.0497885016923575e-05 3.221952461736599e-08 5.842099872360438e-08 2.5731088350642876e-07 9.875767445882713e-08 -3.048220231862035e-07 -5.708065548663481e-08 -2.3634136413297595e-07 -1.0732162948896673e-07 -2.307142578916838e-08 -1.3072229774213217e-07 3.7935579083402216e-07 -2.738267286027104e-07 -5.215772537625751e-08 -2.3889877550271634e-07 1.3662197489306967e-06 -1.6624150745730868e-06 1.2743195905511406e-06 3.325828168882332e-06
PC7 1.4963592409667201e-06 3.4264074376075586e-08 -1.8809906667579867e-07 2.733938626351235e-07 9.796402575066491e-08 7.989432809813765e-07 3.221952461736621e-08 8.581719078945691e-06 3.3293535134002373e-07 -2.703877167021053e-07 -1.3100698157425434e-07 6.393824835007448e-07 9.098387290961955e-08 5.143553755332243e-07 -1.6895192064669935e-07 -2.282678053162043e-07 -2.7975727189377933e-07 -1.7435895550615984e-07 1.585007698934471e-07 5.4108137963506474e-08 -1.5121442426496175e-07 1.7119748219171896e-08 3.825116567096114e-06 -1.454083215432256e-06 -7.558479539893817e-06
PC8 -3.368722329158338e-07 4.773560047491261e-08 8.436524734026275e-07 -1.4880320600867324e-07 -5.953372659340016e-07 -3.663910150163275e-07 5.842099872360433e-08 3.3293535134002363e-07 9.131677675133355e-06 2.840242262907495e-07 8.48620082523656e-08 -5.543396789661215e-07 2.5666010806448306e-08 1.179414907415538e-07 -1.2674088726021744e-08 -1.9145725411646958e-07 1.5551659828581226e-07 7.196281315358828e-08 -2.3619324461998342e-07 -2.486110837773183e-07 2.759000967064086e-07 6.534979897962094e-07 3.185056552300136e-08 -5.530384974420793e-07 4.205393672857993e-07
PC9 1.6689408999013663e-06 6.319547751846649e-09 -2.0725047996920784e-07 -7.063055058841944e-07 4.380640365032979e-07 -3.231713123121862e-07 2.573108835064288e-07 -2.7038771670210503e-07 2.8402422629074936e-07 8.248063851021494e-06 -2.9374349393231683e-07 -1.347591098842523e-07 -1.3513463394420466e-07 -1.994857904183294e-07 -3.0338834525196715e-07 4.103030927568126e-08 2.1332060418915207e-07 1.9698162572448348e-07 -4.156612690856086e-07 -2.0529934051633393e-07 -2.785846190480085e-07 -1.0149531451361264e-06 1.1464991191988544e-06 -2.956686374402545e-06 5.4752128045957e-06
