 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0005591194766885572 -5.898263184646798e-07 -9.57001557281579e-06 -1.5380440169584338e-06 1.0611183361122445e-06 -7.126792255002857e-07 4.046116215364836e-06 5.829101768876023e-08 1.3595189899175163e-06 -2.005787908217152e-07 4.5862806950995016e-07 3.9083552251082265e-06 7.124365309452344e-07 2.116106194267461e-06 -4.7226203623013694e-07 1.6451280444041883e-06 1.1696473024378663e-06 -8.941221975252658e-07 2.211413251162535e-06 2.597171261214595e-06 -8.852238959664969e-07 -1.3187642422415413e-05 4.3553473706244655e-05 -0.00011323556366338922 4.467545329236804e-05
PC1 -5.898263184646801e-07 2.105862320618781e-06 -1.8334967921203986e-06 1.5382662625217546e-07 -1.7871860038576962e-07 -3.905219568692533e-07 1.479092047275505e-07 2.071523075819946e-07 3.769639946010948e-07 8.380561576898225e-08 2.8080332955012136e-07 -2.1349856143674543e-07 6.88107209218089e-07 -1.9032432168377082e-07 -2.676018116618337e-07 -6.595152149421523e-07 -4.308023699801685e-07 2.3623083572410922e-08 -8.840144190254023e-08 1.7228761485281817e-07 2.722559501058071e-08 7.460960196938627e-07 8.04967681346311e-07 -8.44006904621065e-07 1.3985222071462828e-06
PC2 -9.570015572815788e-06 -1.833496792120399e-06 5.0678193346626285e-05 9.006319004172734e-07 1.5987119451762805e-06 -5.630882427229556e-07 -4.961632441075352e-07 -2.4813517257810947e-07 5.941880711516634e-07 -2.043601028599064e-07 -6.717159921703016e-08 -5.403999839915307e-07 -9.224872292357709e-07 6.159356068125908e-07 -4.083651991871362e-08 2.8717218921977164e-07 -7.496099069843373e-07 1.393970576567106e-06 4.0990053015559964e-07 -1.2574574280285213e-06 -1.043983162322663e-07 -1.6519335024536185e-06 3.235247434878142e-06 4.520737690439805e-06 4.0742041219453505e-06
PC3 -1.5380440169584315e-06 1.5382662625217546e-07 9.006319004172737e-07 4.6884055078077065e-06 5.6572324266501985e-08 1.1844918144581705e-06 1.3647578742777735e-07 3.918370002868261e-07 -9.244629652375341e-08 -8.262782118848342e-07 3.103814403671661e-08 1.2952697558832302e-07 1.7080849623182538e-07 -8.732234647400193e-07 -4.997523926709139e-07 -1.771698033691991e-08 2.5350218275584077e-08 -4.0571947426730534e-07 -5.806359015549131e-07 2.4750981843852224e-07 1.9023274998505919e-07 -5.18314386744155e-06 2.1987305140359495e-06 -4.716930295720309e-06 3.773583173528075e-07
PC4 1.061118336112245e-06 -1.7871860038576954e-07 1.59871194517628e-06 5.6572324266502005e-08 7.058131885844141e-06 1.8562578634665782e-06 -7.192865766287219e-07 2.802294455980881e-07 -1.6525137469725075e-06 2.7066624055926583e-07 3.2366726343703063e-07 2.4753888491917494e-07 -6.614840248832456e-07 -2.8753427137475106e-07 -3.030028300409192e-07 1.1150667860608344e-07 1.4033772154189416e-07 3.080763557556605e-07 -3.4228605999367873e-07 -7.628649885716157e-08 4.383371552751605e-08 1.5862953688701155e-06 -5.442831112645151e-07 -5.7430705766037965e-06 4.2569729095281445e-06
PC5 -7.126792255002839e-07 -3.905219568692533e-07 -5.630882427229551e-07 1.1844918144581705e-06 1.8562578634665778e-06 1.61624833137777e-05 2.721483555315376e-07 1.857419181306806e-06 -1.1264557215628472e-06 -4.2024348337004227e-07 -4.914510242302312e-07 -1.233986237353237e-06 5.3245016734552e-07 -9.882248472655643e-07 4.430558548306412e-07 1.7430982343171313e-07 -4.405814320475607e-07 1.012887788205976e-06 -7.659260886715342e-08 7.266302945186975e-07 5.542335203502052e-07 -1.142244217095271e-06 -7.39152850946076e-07 -1.8466759335296134e-06 2.055199881873357e-08
PC6 4.046116215364835e-06 1.4790920472755027e-07 -4.961632441075345e-07 1.3647578742777708e-07 -7.192865766287222e-07 2.7214835553153776e-07 1.579893299363386e-05 1.1099525685884057e-07 -1.0087112148848375e-07 2.425096116702266e-07 -3.118891592505224e-07 3.85574185410638e-09 1.0193409335848591e-07 -6.635084360073179e-07 3.7862551838599915e-07 1.712734080733927e-07 -1.1020598448967054e-07 1.006663592377491e-06 -2.2576545822138313e-07 -2.757606661531868e-07 -2.429103142796991e-07 1.0995886972781377e-06 -4.592882979420132e-06 3.7415914373955674e-06 6.626212737305361e-06
PC7 5.829101768876062e-08 2.0715230758199433e-07 -2.4813517257810926e-07 3.9183700028682586e-07 2.80229445598088e-07 1.8574191813068049e-06 1.1099525685884032e-07 1.2679218407419517e-05 5.698742273619329e-07 -4.597263225724705e-07 2.2550160429925922e-07 1.3287864502455556e-06 2.605915415828986e-07 6.699003545504164e-07 -2.0323852663352213e-07 -8.254040885233426e-07 -1.8047014244835708e-07 2.668248413270887e-07 1.934577222293397e-07 -1.5760267443494675e-07 -1.3164244140437596e-07 2.8677716520037837e-06 -7.799633933330984e-07 -1.726831231851413e-07 -6.4967204856436464e-06
PC8 1.3595189899175154e-06 3.7696399460109465e-07 5.941880711516627e-07 -9.244629652375342e-08 -1.6525137469725077e-06 -1.1264557215628468e-06 -1.0087112148848399e-07 5.698742273619331e-07 1.4682728753817618e-05 2.3102765667798218e-07 8.327551588147061e-07 -6.000624365361817e-07 4.501233774057983e-07 2.057615721381761e-08 -1.2999455547658287e-07 -3.828708199049823e-07 2.8437701371114814e-07 4.170462287401693e-09 -9.314326755720923e-07 -1.9615392059594175e-07 3.1115259180362024e-07 -2.0565107547246655e-06 2.0612663061403754e-07 -7.609256809440169e-08 2.419945016143906e-06
PC9 -2.005787908217166e-07 8.380561576898234e-08 -2.043601028599067e-07 -8.262782118848342e-07 2.7066624055926567e-07 -4.2024348337004195e-07 2.4250961167022693e-07 -4.5972632257247024e-07 2.310276566779822e-07 1.2349134045990965e-05 -5.623398616318876e-07 -1.55895512361246e-07 -2.6429499663069037e-07 -3.4091183620156945e-08 -4.1591699327870934e-07 1.727088826106997e-07 4.940658170134544e-07 6.298901292268868e-07 -2.2609115811999535e-07 -2.6546001436761023e-07 -7.466507908740667e-07 1.7334927557182531e-06 -8.812217085637431e-07 1.364225896896419e-06 -1.930569330289849e-06
PC10 4.586280695099505e-07 2.808033295501212e-07 -6.717159921703119e-08 3.103814403671656e-08 3.2366726343703047e-07 -4.914510242302309e-07 -3.118891592505223e-07 2.2550160429925872e-07 8.327551588147062e-07 -5.623398616318873e-07 1.2758028787465076e-05 -1.7039017300038304e-07 8.894996390384526e-07 -6.141797796796638e-07 -2.4276477451769827e-07 -2.510183702024891e-07 -7.455835277027675e-07 7.24265604040353e-08 4.559074391162026e-07 4.304397450383853e-07 2.1235370195585693e-07 5.296783576956199e-07 -2.0262870081225215e-06 -3.6255561686194923e-06 3.569611249700562e-06
PC11 3.9083552251082265e-06 -2.1349856143674524e-07 -5.40399983991531e-07 1.295269755883232e-07 2.475388849191747e-07 -1.2339862373532378e-06 3.855741854106747e-09 1.3287864502455543e-06 -6.000624365361818e-07 -1.5589551236124604e-07 -1.7039017300038235e-07 1.1483749932034805e-05 -4.1119326882086954e-07 7.985837347285232e-08 -6.767159140050065e-07 4.390820450444472e-07 1.4785889567953373e-07 -6.178839877825281e-08 1.0416898576226444e-07 5.673748277646401e-07 4.493878734278394e-07 1.1467878271849013e-06 9.56433802609645e-06 -1.893036355577001e-05 -4.545043948300768e-06
PC12 7.124365309452323e-07 6.881072092180889e-07 -9.224872292357707e-07 1.7080849623182546e-07 -6.614840248832456e-07 5.324501673455206e-07 1.0193409335848601e-07 2.605915415828988e-07 4.5012337740579816e-07 -2.6429499663069047e-07 8.89499639038453e-07 -4.1119326882086997e-07 1.0899362030093522e-05 1.4110287981099863e-07 -4.980508304821518e-08 -5.469159317980656e-07 1.8678562336040177e-07 -4.297752677584103e-08 3.41306048511794e-07 -2.316653056867783e-07 -7.33931941148826e-08 -1.5205930369758308e-07 -5.312555343800138e-06 -3.949535841473256e-06 1.1997606812406769e-05
PC13 2.1161061942674597e-06 -1.90324321683771e-07 6.159356068125925e-07 -8.732234647400189e-07 -2.87534271374751e-07 -9.882248472655645e-07 -6.63508436007318e-07 6.699003545504162e-07 2.057615721381747e-08 -3.409118362015699e-08 -6.141797796796637e-07 7.985837347285264e-08 1.4110287981099853e-07 1.1455192424188382e-05 -2.2996484879253745e-09 1.1932749840984178e-06 3.572286127939474e-07 3.21346818231691e-07 -3.1378799951734824e-07 -1.8722213677392233e-07 2.208494763394567e-07 -1.1366253459253257e-06 -8.66815249619764e-06 1.2589618721842042e-05 -3.208419996807305e-06
