 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0007075697564333672 1.9683188142309504e-06 -3.0236556909969632e-06 -6.890152482860041e-07 3.808707104069826e-08 -3.693860546597381e-06 2.275895543143061e-06 -3.93569941666182e-07 -6.138677280525158e-07 2.5344959640006203e-06 -1.1651424549769756e-06 -1.4498325582127965e-06 -3.0579027765556908e-06 2.3670509341558116e-06 -3.4449456458217314e-06 -3.686284075615188e-06 -2.284265622547398e-06 1.2798651938214794e-07 8.596214781527578e-07 1.344139177254438e-06 1.963808948646695e-06 -7.733983324376764e-07 7.906745684202025e-05 -0.00013615093803409154 2.238774665767004e-05
PC1 1.9683188142309504e-06 2.3542682932173594e-06 -1.9167594228100455e-06 -9.796580812997475e-08 -5.823445839653425e-08 -1.0221967902741053e-07 -8.61656305013559e-08 4.269601978915274e-08 1.3345930954123194e-07 -6.045145973741741e-08 -5.419086645316689e-09 -2.5603584376153086e-07 7.524750375015674e-07 -1.897497279194688e-08 -4.6881168930774434e-07 -7.625227639185799e-07 -4.781732811787949e-07 2.7483740526480518e-08 8.832829442799868e-08 3.0110781272465837e-07 9.081951775018939e-08 1.924849570327688e-06 2.081252297029568e-06 -3.3347070762304775e-06 5.22278695691475e-07
PC2 -3.0236556909969636e-06 -1.916759422810046e-06 5.0999571092463214e-05 1.3356755946532678e-06 1.3103868185594856e-06 -1.3230191653663996e-06 -1.1022275198522623e-06 1.1577982834611092e-07 1.2107377808637556e-06 -4.689851605353502e-07 -3.280460874295082e-07 2.3083734546562402e-07 -6.727750416963822e-07 2.853104663984105e-07 1.0101992251123707e-06 -2.723293854276049e-07 -2.702205218734217e-07 5.549889255741499e-07 -8.203632458324234e-08 -4.5506105005415537e-07 -7.89085405430762e-07 -1.4556096287587112e-06 7.004828253598434e-07 -8.540476027149002e-06 4.94617273383445e-06
PC3 -6.890152482860049e-07 -9.796580812997473e-08 1.3356755946532678e-06 4.9902713168239445e-06 2.3427585946101138e-07 1.2167723709061462e-06 -2.81901536241463e-07 7.524106782136924e-07 -6.076861520433215e-08 -1.0723762908832231e-06 3.4258838619972716e-07 5.471958897118243e-07 4.6919093802672434e-08 -4.7590859455697415e-07 2.1477224300605088e-07 -1.9809673348075937e-07 -7.703178120147208e-09 -3.494985648848286e-07 -3.4844260027866926e-07 4.4171209954531695e-07 3.367228452325548e-07 -1.4004688879123545e-06 -8.123640498291901e-06 3.2495703238142077e-06 -2.9655909940539433e-07
PC4 3.808707104069643e-08 -5.823445839653422e-08 1.3103868185594852e-06 2.3427585946101152e-07 8.811920306440085e-06 1.9954510975263257e-06 -5.43329152043238e-08 -5.7925766899792357e-08 -8.447448953147029e-07 6.568520145612871e-07 1.2573595403485906e-07 5.833376164750379e-07 -7.338009784669944e-07 -1.1427178152719358e-07 -6.277473802736439e-08 -3.694046208355094e-08 3.6415346722644777e-07 -2.938609798009291e-07 -3.953084002806361e-07 -7.65876699197721e-08 8.234566976338429e-08 -2.0617318706422097e-06 -2.0047420510312956e-06 -1.5923822834750078e-06 2.188427254360166e-06
PC5 -3.6938605465973875e-06 -1.0221967902741045e-07 -1.3230191653663994e-06 1.2167723709061462e-06 1.995451097526325e-06 1.6675642520863397e-05 7.867058705571609e-07 1.1516309483277701e-06 -5.551917522199545e-07 -7.593970040609557e-07 -6.505953320656925e-08 -1.0476168609294187e-06 7.244928734000781e-07 -1.1484329567781675e-06 3.2212161514327426e-07 1.3939190771236544e-07 -2.598260624095609e-07 3.2978896632679145e-07 -4.846703542782876e-07 1.4041920730140677e-07 -1.0957074031648598e-07 3.75424856654614e-07 4.477800210106887e-06 -7.930281614791027e-07 -9.639211655876403e-06
PC6 2.2758955431430657e-06 -8.616563050135593e-08 -1.1022275198522636e-06 -2.819015362414632e-07 -5.433291520432436e-08 7.867058705571608e-07 1.5575719727653133e-05 1.918328944968581e-07 2.179988122600221e-07 6.774609006481517e-07 5.042148802059291e-07 -5.008372467333517e-07 -3.061265732961135e-07 -5.8700943396928e-07 -3.5658598787887804e-07 3.0242162503633e-07 -2.0781782162178457e-07 4.392193242169934e-07 -3.532325910861061e-07 -1.280804854460809e-07 -4.3041824539181256e-07 5.023920589764343e-06 -4.333949889595762e-06 2.660140495628336e-06 2.207068665730158e-06
PC7 -3.93569941666182e-07 4.269601978915283e-08 1.1577982834611094e-07 7.524106782136924e-07 -5.792576689979249e-08 1.1516309483277704e-06 1.9183289449685805e-07 1.2950740870934048e-05 3.304990046012428e-07 -3.8131526308917346e-07 2.4026837666096868e-08 1.0186695461825015e-06 -1.1190511649300296e-08 7.012925843473523e-07 1.3232681610171975e-07 -3.0070232446759813e-07 -1.9187983243478288e-07 -5.50847317196681e-07 -7.021163419309838e-08 1.7400384306482503e-07 3.871196875998117e-09 3.4538038720236038e-06 -3.6951124797216967e-06 6.446138808411961e-06 -6.5244312373711185e-06
PC8 -6.138677280525177e-07 1.3345930954123165e-07 1.2107377808637559e-06 -6.076861520433201e-08 -8.447448953147029e-07 -5.551917522199544e-07 2.179988122600224e-07 3.304990046012429e-07 1.370971935897298e-05 1.954758244793611e-07 -1.3844816498766597e-07 -9.190676241501593e-07 3.27691976727684e-07 4.652267574423906e-08 -1.4144554470844371e-07 -4.0337733258393796e-07 3.922604054964003e-07 6.32997271921114e-07 -1.357482112347062e-07 -8.400939685756145e-07 5.447776559663478e-07 1.7676707835216355e-06 -2.8071819121441256e-06 4.695101948203314e-07 7.416169069410252e-07
PC9 2.534495964000619e-06 -6.045145973741737e-08 -4.6898516053535133e-07 -1.0723762908832231e-06 6.568520145612871e-07 -7.593970040609557e-07 6.774609006481518e-07 -3.813152630891738e-07 1.9547582447936108e-07 1.2667588198868854e-05 -5.209644346006309e-07 -2.423382442390185e-07 -3.0427128039010764e-07 -3.787534326198359e-07 -2.0366855374975258e-07 -8.713095397046905e-08 5.688475212780115e-07 4.983335703339132e-07 -4.725649782017774e-07 -6.040736450467603e-07 -2.555709647416889e-07 -1.0089150795849611e-06 2.535415019994166e-06 -1.3186303125792293e-05 1.5227716964708392e-05
PC10 -1.165142454976974e-06 -5.419086645316875e-09 -3.280460874295076e-07 3.425883861997272e-07 1.2573595403485909e-07 -6.505953320656938e-08 5.042148802059286e-07 2.4026837666096603e-08 -1.38448164987666e-07 -5.209644346006312e-07 1.316438940361316e-05 -1.28921550796344e-07 -1.73593548860093e-07 -3.0305968017237e-08 -4.1602861757426485e-07 6.327577811334184e-07 -6.347145034375628e-08 2.6404698906932903e-07 1.8997168455909542e-07 2.0224744066527308e-07 -3.019725035836434e-07 1.1723587881603895e-06 -8.13080072357578e-06 7.1899470151725605e-06 4.072807376309077e-07
PC11 -1.449832558212794e-06 -2.5603584376153065e-07 2.308373454656238e-07 5.471958897118245e-07 5.833376164750375e-07 -1.0476168609294187e-06 -5.008372467333516e-07 1.018669546182501e-06 -9.190676241501589e-07 -2.423382442390184e-07 -1.289215507963445e-07 1.201593405902145e-05 -2.186327577994185e-07 -3.9590946204732624e-08 -8.296182416290987e-08 3.772137991560915e-07 1.652546540253367e-07 1.1722955959976416e-07 -3.5236323869810815e-07 1.5241215678155535e-07 7.096714779912613e-07 1.7096276135396466e-06 -5.979701971661396e-06 5.646666862191227e-06 -3.6523387995739567e-06
