(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.0120360245026527 16.4355046970285 -1.38350290281164 1.3734965406601 -32.4641664391339 16.0339492543662 0.000128080143607347 -2.78212189876517e-05 -0.000296027726212985 -1.08800375911878e-05 -0.000231566775375776 0.000183521054306733 -1.75182216192432e-05 -0.00017599980092717 -2.04352991461706e-05 1.38659574776408e-05 -0.000244039085422802 -0.000161270930072744 2.29880975591553e-06 2.99710409800856e-05 -8.14999783559842e-05 -5.64975277901998e-06 7.70469882969964e-05 -3.02340153594228e-05 0.000113327245983335 0.000111564598538849 -1.22906473150294e-05 0.000118740547270478 -0.000381284706085535 0.000257029600323337
covarSEX 16.4355046970285 1478773.09790172 22375.1782682548 -22258.9607618384 -2942783.24549565 1464304.41865095 0.325561068315252 0.558639644024281 -0.401280621282911 -0.31665612342154 -1.25163140097592 0.886856352121857 1.31844294021866 -0.898419871712836 0.411777205431462 0.312809784556526 0.991119494772278 0.0123578290211913 -0.0115131830295444 -0.964673850699436 0.0167957806217241 -1.90246690108176 -0.188109701926202 -1.43962324253435 -0.265527229315729 -0.241518749842813 -0.0711304185353502 0.499849118726341 -0.0803680522633503 0.163074391930036
covarYOB -1.38350290281164 22375.1782682548 749.749100855301 -745.86372217908 -44551.2728696588 22180.4429716945 -0.0207072893023414 0.0231027675259505 0.0246402475235578 -0.034880740082752 0.0378804909769207 0.00685077364731885 -0.0011604144371913 0.024057042499322 0.00824278588157451 -0.00403297433546894 0.0642224061905899 0.0305610983332187 0.00253903777456193 0.0130343031128438 0.00231712950070274 -0.0612409127488999 -0.00883952452477245 -0.0170738200334952 -0.0149660113523866 -0.0313194219271919 -0.00822700239452656 -0.00896208400956684 0.139334988046317 -0.0615267365670361
covarYOBsq 1.3734965406601 -22258.9607618384 -745.86372217908 742.007398838016 44320.398713756 -22065.7612442349 0.0204797497510225 -0.0227783189511011 -0.0241326247326384 0.0348793326198984 -0.0376274327227624 -0.00700488768651129 0.00138746569378879 -0.0239010106106065 -0.0080831883794096 0.00410544603485163 -0.0637688626874581 -0.0304564975728062 -0.00237073513775095 -0.0131432931217718 -0.00215362419192128 0.061034736673267 0.00868899527823527 0.0169684098015741 0.0148090974132274 0.031193228745206 0.00829501234826815 0.0091545835276789 -0.139275686465503 0.0610530441517566
covarSEX_YOB -32.4641664391339 -2942783.24549565 -44551.2728696588 44320.398713756 5856264.55837219 -2914066.47516916 -0.649003146066799 -1.10652464233738 0.815234009532552 0.632470540431993 2.49919322065142 -1.7673448045082 -2.60773295709513 1.7839172952433 -0.814774239062332 -0.616114057746862 -1.97618448855837 -0.0206541909359939 0.0311415736097084 1.92451320375265 -0.0295162744702665 3.78363736763031 0.372955711800696 2.86751792607305 0.525733430643165 0.478711177420128 0.146994093460994 -0.990146205546381 0.1457632572441 -0.326875943064886
covarSEX_YOBsq 16.0339492543662 1464304.41865095 22180.4429716945 -22065.7612442349 -2914066.47516916 1450053.01086959 0.323304613071702 0.548048652280352 -0.413985585284185 -0.315906039684565 -1.24776096455085 0.880685691628342 1.28957534941459 -0.885661149051269 0.403064130486277 0.303376857524729 0.98525870400228 0.008310733189409 -0.0195727571962488 -0.95992117934965 0.0128298731093751 -1.88148638599108 -0.184816915474877 -1.42810716967493 -0.260279291923179 -0.237298354232565 -0.0758635815868623 0.490585458288573 -0.0655606395689513 0.163611700686221
covarPC1 0.000128080143607347 0.325561068315252 -0.0207072893023414 0.0204797497510225 -0.649003146066799 0.323304613071702 0.0027502982660189 -0.000462299106209499 -1.75434742527896e-05 -0.000114122968537278 -0.000102365176755279 4.6567805738054e-05 6.80688200113472e-05 3.21627563504212e-05 3.27357162887246e-05 -1.24302988986226e-05 -7.97343196521938e-05 0.000373219731401972 -1.4844338229482e-05 -0.000207746856642354 -0.000371435794811799 -0.000334745192316665 0.000110142820052181 4.77692016852777e-05 0.00012671073256971 -2.6462018874172e-05 0.00011621504857586 0.000122847202531106 -0.000156587083443176 0.000117228092861955
covarPC2 -2.78212189876517e-05 0.558639644024281 0.0231027675259505 -0.0227783189511011 -1.10652464233738 0.548048652280352 -0.000462299106209499 0.00243696086066899 0.000131573179822629 0.000210882403399222 -0.000114161653906903 -5.37856534056395e-05 -2.38441068320222e-05 0.000158541412971175 -4.90952518965389e-05 3.75191088137387e-05 -9.47670008450813e-06 -0.000115628294012787 -4.15571182948001e-06 -4.40695711279374e-05 -1.93963820053966e-06 1.48994855026227e-07 5.39151110669818e-05 -2.74134545425888e-05 -3.63626781263353e-05 -6.37386016797126e-06 -2.11178013397274e-05 6.86795917460736e-05 -0.000131726204846065 1.08527918092171e-05
covarPC3 -0.000296027726212985 -0.401280621282911 0.0246402475235578 -0.0241326247326384 0.815234009532552 -0.413985585284185 -1.75434742527896e-05 0.000131573179822629 0.00262640453059668 7.45030876498639e-05 0.000369900686325882 3.27331392251826e-05 0.00013746007501898 -4.75689455556151e-05 -0.000386777722895629 8.23136081019795e-05 0.000170714139980473 1.70044553647242e-05 -0.000162131756560303 6.81179451385326e-05 -5.50480884184158e-05 -2.21028705227805e-05 -0.000116358445438836 -0.000158339383913812 0.000159665488217899 9.43628036710736e-05 -0.000125891825056901 -0.000136148981643315 1.74483426479641e-05 -6.48041159863373e-05
covarPC4 -1.08800375911878e-05 -0.31665612342154 -0.034880740082752 0.0348793326198984 0.632470540431993 -0.315906039684565 -0.000114122968537278 0.000210882403399222 7.45030876498639e-05 0.00277456417204491 0.000516579756991751 -6.27792690574276e-05 5.61781543815312e-05 -0.000249531796359132 0.000161146460547597 5.9116158328982e-05 9.43308150818569e-05 -0.000229924069420919 -3.02729596045578e-05 -6.48363156898954e-05 -2.99733372762885e-05 7.8205922904217e-05 1.21276518071453e-05 -0.000108320794638541 -5.30553672118978e-05 7.70084077751985e-06 -5.1086598632871e-05 5.46125171703909e-05 -4.99977984421098e-05 -4.35929825745492e-07
