 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00046443492958539765 1.459479651348815e-06 -3.222416078871549e-07 4.0675308381761457e-07 1.2531159828777964e-06 -2.87421815970188e-07 1.1343066040845437e-06 5.039758563266066e-07 8.802051465351282e-07 8.039737510626017e-07 2.0922631333960216e-07 3.068216856585114e-06 -2.287365306411637e-06 9.446865890088679e-07 -1.5064920975329403e-06 -1.5395511176365324e-06 -1.4990105062689153e-06 -1.0720459537766015e-06 -3.4478010069784804e-07 1.941408125006397e-06 -9.225310288936274e-08 -6.671383531500023e-06 4.085164980409369e-05 2.54673506391167e-05 -2.808817942392277e-05 -4.63958462804704e-05 -0.00010783269852676176 5.516005062545019e-05
PC1 1.4594796513488143e-06 1.607061044959283e-06 -1.3297011753508771e-06 -1.9015969237640243e-07 -5.7913864023698593e-08 -2.387790348785881e-07 5.065973453411083e-08 1.0691370215499168e-07 1.0551273940619991e-07 -3.3508987580761455e-08 6.041289911355512e-08 -5.811162987962011e-08 4.5227846054525533e-07 -1.210885913192747e-07 -2.851224122412126e-07 -5.189808635126905e-07 -4.589828297562269e-07 1.6238799904347678e-07 -3.6503590136164995e-08 1.3026913694329274e-07 -5.516872986216072e-08 2.513582128228253e-07 8.902330099902424e-07 2.716482990762421e-06 -1.2936433529936515e-06 2.3977143171300116e-06 -1.3854847182598428e-06 -2.2556236560809236e-07
PC2 -3.2224160788715193e-07 -1.3297011753508776e-06 3.548030919733146e-05 7.194986104144844e-07 1.0178724633979198e-06 -3.85044347367673e-07 -3.2296452868906275e-08 -1.6589676089026132e-07 8.479938414892287e-07 -2.2283970671434412e-07 2.870476937372059e-07 -4.155827845732331e-07 -6.408842284557171e-07 4.732396701969046e-07 -7.133959194512995e-07 2.511636615069205e-07 -3.7747058116329135e-08 5.659513741037315e-07 2.93271205258597e-07 -3.496362262832129e-07 -2.2195490788797115e-07 2.145053675657866e-07 5.009490515211832e-06 3.0719322368321402e-06 -1.2477164538579428e-05 1.7605478517927036e-06 4.2083567795311805e-06 -6.78050793153531e-06
PC3 4.067530838176153e-07 -1.9015969237640217e-07 7.194986104144841e-07 3.148640086553997e-06 9.839533614922443e-08 8.308770687885538e-07 -6.847199455915161e-10 3.147807512130162e-07 -9.935134974120291e-08 -7.198244467510644e-07 1.1260085111422048e-07 2.2044899722938362e-07 5.6381364888026117e-08 -4.497735940914747e-07 3.251532280655191e-08 -3.5924821778398395e-08 1.422995139296978e-07 -2.9409515375240387e-07 -3.5875125680574074e-07 2.7747794150500874e-07 6.525574985216772e-08 -1.076818350361459e-06 -2.179006839634371e-06 -1.3053553667952254e-06 -7.003327444724565e-07 -1.3837143742528781e-06 -4.444421909186074e-06 2.1018451823685255e-06
PC4 1.2531159828777962e-06 -5.791386402369861e-08 1.0178724633979198e-06 9.839533614922443e-08 5.997237316168479e-06 1.2382225461967112e-06 -2.531098771644208e-07 1.2769333419014624e-07 -8.826861589340748e-07 3.3210860391585214e-07 2.0340688521257967e-07 1.6894729001191543e-07 -6.702810678032817e-07 -3.6822725459313355e-07 -8.584433600653308e-08 -1.1624872894800453e-07 5.305459645946447e-08 6.023452043561436e-09 -3.360189539310035e-07 -1.2228295248733071e-07 1.139236696319436e-07 1.1202321565276762e-06 3.848329404796584e-07 -3.5232244937599688e-06 -3.7080564264999864e-06 2.331071115373566e-06 -1.1081281159643829e-06 3.4381287802326143e-06
PC5 -2.8742181597018723e-07 -2.3877903487858785e-07 -3.850443473676731e-07 8.308770687885539e-07 1.2382225461967117e-06 1.1624448539024832e-05 2.954949146962101e-07 8.439886554213101e-07 -5.753527355907815e-07 -3.070515313693338e-07 -2.0242943414050072e-07 -8.504501368117828e-07 3.94422036622787e-07 -8.297977254515165e-07 4.229128448985681e-07 -6.088027007092948e-08 -9.171290214861968e-08 5.313887236804803e-07 -2.4387924018859097e-07 2.0073785686447647e-07 2.7415062098720622e-08 1.376700699730679e-09 4.071615669031562e-06 2.076871152269533e-06 -1.4603186098769216e-06 -6.761262157921566e-06 -6.962178680947989e-06 4.676196809004935e-06
PC6 1.1343066040845416e-06 5.0659734534110766e-08 -3.229645286890618e-08 -6.847199455914924e-10 -2.531098771644208e-07 2.954949146962101e-07 1.1050290716946253e-05 -2.8200769135481995e-08 2.6081088555258666e-07 1.6498425076428958e-07 4.546436386398582e-08 -3.1435523183743233e-07 1.1803063759827913e-07 -2.2479278097794977e-07 -1.8425948502252657e-07 -1.7914797080574576e-09 -9.888206854392217e-08 2.1372884077803195e-07 -2.933972940095938e-07 -1.26715658483469e-07 -3.4208759923349807e-07 9.277989386255244e-07 -3.183158445757056e-06 -2.195889120644226e-06 4.218615450594185e-06 3.828063847351351e-06 3.3660871065667365e-06 9.785952148293404e-07
PC7 5.039758563266059e-07 1.0691370215499177e-07 -1.6589676089026138e-07 3.1478075121301607e-07 1.2769333419014645e-07 8.4398865542131e-07 -2.8200769135482097e-08 9.25919233556519e-06 5.376079045417793e-07 -1.723863265565058e-07 -1.2226722944352938e-07 9.324800275146331e-07 9.592108525340557e-08 3.4366886581579995e-07 -1.2384531457274924e-07 -2.756268104706435e-07 -2.4063567145674985e-07 -1.3300858032448083e-07 1.0081703106872125e-07 4.594336655287845e-08 -2.318766892299653e-07 1.534638322326344e-06 3.5860595605606186e-06 3.1019180610192222e-06 -3.3934140739370388e-06 -6.473152390333903e-06 -4.904171149585672e-06 -7.94368231214884e-06
PC8 8.802051465351255e-07 1.055127394061999e-07 8.479938414892289e-07 -9.935134974120305e-08 -8.826861589340747e-07 -5.753527355907817e-07 2.60810885552587e-07 5.376079045417788e-07 9.92747693234959e-06 2.687546619826522e-07 8.256889432456082e-08 -5.675305434079854e-07 1.1383992259422344e-07 3.471419084235234e-08 -1.1382181388833382e-07 -4.0656766779921987e-07 3.626268264308403e-08 8.362659471220864e-08 -3.650341086845302e-07 -2.439711423860679e-07 1.9680261610720936e-07 -8.124415379788472e-07 1.292503277578306e-06 4.555480738831214e-07 -3.02398196983393e-06 8.809604093365537e-07 -1.5684353563638598e-06 3.1701691387894887e-06
PC9 8.039737510626014e-07 -3.350898758076154e-08 -2.2283970671434364e-07 -7.198244467510644e-07 3.3210860391585193e-07 -3.0705153136933366e-07 1.6498425076428974e-07 -1.723863265565057e-07 2.687546619826522e-07 8.75454382456492e-06 -2.9692494113673485e-07 2.934241291261919e-08 -3.664287821478822e-07 -4.459779617538277e-08 -5.672310898649316e-07 2.2955539577210113e-07 4.0601535909761084e-07 4.820149331392048e-07 -1.5956486654645995e-07 -1.1732682307496323e-07 -4.14146194155903e-07 -4.842624843163703e-07 2.262176552597312e-06 -1.2816693965285489e-06 -8.542376317066324e-06 7.3765412584632906e-06 1.8687544627075618e-06 -9.253193983285226e-07
