 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00041332146775265613 8.090719168029061e-07 -5.816222507144501e-06 -9.522085158937682e-07 -3.3386951804329366e-07 -1.4617997973400235e-06 2.13292823281257e-07 1.1574903832222416e-06 -8.5469260389924e-07 1.2978653371841473e-06 -7.436638968843765e-08 -8.408318784061885e-07 2.0757411823319276e-07 -1.2982471932279134e-07 -6.167966122148306e-07 -1.24058962304347e-06 -1.435353925058479e-06 8.553574520452147e-08 1.8596942098416504e-07 1.0866904915141348e-06 4.095279810930582e-07 1.1932391891131422e-05 -2.1051826146235437e-06 -1.800051615682623e-05
PC1 8.090719168029063e-07 1.2737187715348136e-06 -1.0900329634665565e-06 7.341367357436086e-08 -5.0338124412944686e-08 -3.710187154241098e-08 -2.7374797275483388e-08 7.500479496903925e-08 1.4370999429178343e-07 -5.479310470444146e-08 7.936448391364887e-08 -8.062478170540326e-08 3.143031893417794e-07 3.411443224579739e-08 -1.899270406421553e-07 -2.40219105970578e-07 -1.8367529047114654e-07 -8.218636897115566e-09 7.194028644754381e-08 2.967669688761091e-08 3.642355010522924e-08 4.148045299172103e-08 -1.6787514506753503e-07 8.657301039150961e-07
PC2 -5.816222507144501e-06 -1.0900329634665565e-06 2.8524090589903407e-05 4.861084103966336e-07 8.032513818233449e-07 -2.6442462072953673e-07 -5.528600788927549e-07 1.0076625094379387e-07 2.9933723983729024e-07 -2.9625109819988986e-08 -2.011286423700968e-07 2.5199828145186883e-07 -1.7231698349326057e-07 -9.629236874789883e-08 1.9438803417005425e-07 6.894718184369058e-08 -2.5934507474943456e-07 2.0353938531595385e-07 9.677606249246257e-08 -2.657571025664836e-07 -1.0548663301061747e-07 3.1544111397795617e-07 -1.716161038857084e-06 6.924308436165936e-07
PC3 -9.522085158937689e-07 7.341367357436084e-08 4.861084103966333e-07 2.723131504112521e-06 6.919358221745338e-08 3.882732404175981e-07 -1.1713425429085387e-07 1.2278453250079377e-07 -5.573111570356472e-08 -4.655096549137861e-07 4.692560097404737e-08 2.532520162540698e-07 7.091083377536619e-08 -2.161767548752038e-07 -4.610898384586002e-08 7.187003839235101e-08 2.7543228859720684e-08 -1.522687135220079e-07 -1.4544445093335734e-07 1.2438526545416545e-07 1.0538195687210685e-07 -1.2707471397432527e-06 -2.333985137940135e-06 -1.6161332805616835e-07
PC4 -3.3386951804329356e-07 -5.0338124412944686e-08 8.032513818233446e-07 6.919358221745339e-08 4.471808102352834e-06 4.96149562547607e-07 -3.044841472712566e-07 -8.677800099715547e-08 -4.0961124791357633e-07 3.5416136188294535e-07 1.6272659976725314e-07 2.2855528636922767e-07 -2.716909942368776e-07 1.1292239404900437e-07 -1.2605326011273896e-07 -3.22866651801989e-08 1.0246248629809334e-07 -5.352370160835073e-08 -1.7010203399575643e-07 -7.971583680397004e-08 -3.060646879163681e-08 5.287065736948685e-08 -1.0194625808710577e-06 -5.997870385354657e-07
PC5 -1.4617997973400235e-06 -3.7101871542411e-08 -2.6442462072953657e-07 3.8827324041759833e-07 4.961495625476073e-07 7.249397594596501e-06 -4.7785274541392375e-09 6.103532904466094e-07 2.564910423338354e-07 -1.318010593118429e-07 -4.9110901081224685e-09 -3.312103219175495e-07 3.2805991551574136e-07 -2.2621999717771989e-07 -7.751382757961768e-08 1.7696662137887368e-07 -1.5039461396088526e-08 2.7098920077439424e-07 -1.4770837474750366e-07 3.0310488532622643e-08 2.367271502084609e-07 -1.311717823721845e-06 -1.6949034255489604e-07 -7.741624861942284e-07
PC6 2.1329282328125808e-07 -2.737479727548328e-08 -5.528600788927551e-07 -1.1713425429085387e-07 -3.0448414727125647e-07 -4.778527454139189e-09 8.952446837423736e-06 2.622117533151959e-07 8.938992830829608e-08 2.9671079434965667e-07 2.0771084997728277e-07 -2.7116808561364525e-07 -1.3293101708810297e-08 -2.974708440688682e-07 -1.7903198967230657e-07 -5.529428546458656e-09 -6.84625011698774e-08 2.563982370938166e-07 -5.434911149245719e-08 5.540675070814426e-08 -1.5584640233629586e-07 1.731105437173962e-06 -9.472652022635665e-07 8.699904057904142e-07
PC7 1.1574903832222414e-06 7.500479496903926e-08 1.007662509437938e-07 1.2278453250079377e-07 -8.677800099715555e-08 6.103532904466092e-07 2.622117533151958e-07 7.4714871856406576e-06 3.7145558324324884e-07 -6.479903797256945e-08 -7.19911301672796e-08 5.105133823820907e-07 1.8601264350061436e-08 4.060649862839902e-07 -5.301623009791377e-08 -2.798479967641662e-07 -6.260529652648053e-08 -1.5414649368360543e-07 2.8102574602614444e-08 1.558178855873858e-08 -1.1098301506027752e-07 8.154878938042987e-07 3.677403618256417e-07 -2.19391280295653e-06
PC8 -8.546926038992391e-07 1.4370999429178357e-07 2.993372398372901e-07 -5.5731115703564695e-08 -4.0961124791357654e-07 2.5649104233383544e-07 8.938992830829612e-08 3.7145558324324895e-07 7.336683755847443e-06 -1.1873486967546535e-07 1.8795984764130095e-07 -3.196643507562388e-07 3.307389541673535e-07 -1.3891342022637372e-07 1.0350317968852654e-07 -2.1810995538936515e-07 1.1436897090434836e-07 2.3473850618869777e-07 8.968288619517563e-08 -2.365940708092925e-07 1.252019751595367e-07 2.318301931635182e-07 -1.0516840113149533e-06 1.7568670301313927e-06
PC9 1.297865337184148e-06 -5.479310470444143e-08 -2.9625109819988605e-08 -4.65509654913786e-07 3.5416136188294535e-07 -1.318010593118428e-07 2.967107943496567e-07 -6.479903797256954e-08 -1.1873486967546548e-07 7.226737034397707e-06 -1.1728646792733374e-08 -2.162876459692209e-07 -6.465093772330401e-08 -2.5808930939674386e-07 6.223281622299766e-08 -5.2376345281855215e-08 1.9709774649413233e-07 1.5224156903423974e-07 -2.2824349431089395e-07 -1.4332765568546887e-07 -1.6630208960039697e-07 1.1949594075180473e-06 -3.5059180509801744e-07 -1.957933095437664e-06
PC10 -7.436638968843793e-08 7.936448391364886e-08 -2.0112864237009675e-07 4.69256009740474e-08 1.627265997672531e-07 -4.911090108122625e-09 2.077108499772827e-07 -7.199113016727959e-08 1.8795984764130087e-07 -1.1728646792733452e-08 6.3908313894309646e-06 -3.7254753241006403e-07 1.4511407716698193e-07 -1.868725124721003e-07 -2.8059838427735906e-07 -8.795703176755977e-08 -2.7350205147532946e-07 1.3521173537663974e-07 3.0070367324051005e-07 2.048120569620817e-07 1.7097816528206063e-08 3.481972721795769e-07 -9.335835748294865e-07 -1.0082204232851744e-06
PC11 -8.408318784061886e-07 -8.062478170540321e-08 2.5199828145186867e-07 2.5325201625406973e-07 2.2855528636922757e-07 -3.3121032191754956e-07 -2.711680856136454e-07 5.105133823820909e-07 -3.1966435075623885e-07 -2.16287645969221e-07 -3.7254753241006403e-07 6.537475788849948e-06 -1.3044575570758783e-07 -8.424388490082493e-08 -9.028720049021123e-08 2.121474535174207e-07 6.89760471848562e-08 3.4188770814853633e-07 -1.0800923746620274e-07 1.2910177110656906e-07 3.416544547882709e-07 9.167721587317342e-07 -1.4311285036516607e-06 -9.049427590430141e-07
PC12 2.0757411823319247e-07 3.143031893417795e-07 -1.7231698349326052e-07 7.091083377536625e-08 -2.716909942368775e-07 3.280599155157416e-07 -1.3293101708810295e-08 1.8601264350061426e-08 3.307389541673534e-07 -6.465093772330394e-08 1.4511407716698185e-07 -1.3044575570758773e-07 6.313602128208642e-06 4.395672386711848e-08 -1.3060009663011966e-07 -1.7040174205207472e-07 -2.4976006159848345e-07 -1.1670438244108883e-07 8.887992019513263e-08 -1.5875850847997714e-07 -8.75901641926785e-08 -1.2557852682382088e-06 6.997809667605051e-07 4.464108871202106e-07
PC13 -1.2982471932279105e-07 3.41144322457974e-08 -9.629236874789866e-08 -2.1617675487520389e-07 1.1292239404900444e-07 -2.2621999717772e-07 -2.9747084406886825e-07 4.060649862839901e-07 -1.3891342022637348e-07 -2.580893093967438e-07 -1.8687251247210044e-07 -8.4243884900825e-08 4.39567238671186e-08 5.84644710906638e-06 -8.509930133052699e-08 2.798148780510058e-07 6.505276940493657e-08 3.042255860773415e-09 -2.2214954780216872e-07 1.588404271829979e-07 7.507586530399684e-09 6.122853957459461e-07 -5.058023049668331e-08 -6.771841017378254e-07
PC14 -6.167966122148306e-07 -1.8992704064215523e-07 1.9438803417005438e-07 -4.6108983845859996e-08 -1.2605326011273888e-07 -7.751382757961773e-08 -1.790319896723065e-07 -5.301623009791371e-08 1.0350317968852652e-07 6.223281622299768e-08 -2.8059838427735895e-07 -9.028720049021095e-08 -1.306000966301198e-07 -8.509930133052706e-08 6.552165387940096e-06 -4.328544847150724e-08 -3.064037049020254e-08 1.3572056837230465e-08 1.9375823492805248e-07 1.819849968907375e-07 9.282291863494654e-08 3.504433111342724e-08 -4.946454443747166e-07 1.3508888730150282e-07
PC15 -1.240589623043471e-06 -2.4021910597057805e-07 6.894718184369051e-08 7.187003839235093e-08 -3.228666518019909e-08 1.769666213788734e-07 -5.529428546458598e-09 -2.798479967641664e-07 -2.1810995538936488e-07 -5.2376345281855116e-08 -8.795703176755975e-08 2.1214745351742075e-07 -1.7040174205207446e-07 2.7981487805100586e-07 -4.3285448471507306e-08 6.0648620581341475e-06 1.4627000030649869e-07 -2.0626176218370263e-07 -1.1484773559123272e-07 2.4000512107708386e-08 1.7769412312459262e-07 -9.358044977205479e-07 1.6556038753416531e-06 -4.3160507342271386e-07
PC16 -1.4353539250584803e-06 -1.8367529047114651e-07 -2.5934507474943466e-07 2.754322885972062e-08 1.0246248629809344e-07 -1.5039461396088496e-08 -6.846250116987735e-08 -6.260529652648058e-08 1.1436897090434859e-07 1.9709774649413246e-07 -2.7350205147532936e-07 6.89760471848561e-08 -2.4976006159848367e-07 6.505276940493644e-08 -3.064037049020264e-08 1.4627000030649874e-07 6.132766642687822e-06 1.518739113994853e-07 -2.204768815497937e-07 -2.0679311478620278e-07 -1.408398667166661e-07 -2.855203056695666e-07 6.864211020970102e-07 5.065714266104475e-07
