 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007103157686884229 -1.2325921272315898e-06 -1.274689391340799e-05 -2.041313771975292e-06 3.239439301498914e-07 -1.6563343247041168e-06 2.3394589911293193e-06 2.869881345924501e-06 -8.927903973350934e-08 1.3663453256191679e-06 -1.0739616043419036e-07 3.183290696323042e-06 -2.041569925462197e-06 1.3145923810695938e-06 -1.002206896330408e-06 3.3332686175329105e-07 5.077039000089793e-07 9.68851787504047e-07 2.782295020439969e-06 5.1322068307708755e-06 -2.2232158994198826e-06 -7.229128264548326e-06
PC1 -1.2325921272315904e-06 2.6345446745215724e-06 -1.9941487447932827e-06 1.2453205242275816e-07 -2.1889774408800673e-07 -1.4083743325923797e-07 2.4206771077703735e-08 -3.2496136196775096e-08 4.934795895055448e-07 2.90108065516068e-08 1.819387822569873e-07 -1.1342251234195284e-07 6.906002496546856e-07 1.6431403038796325e-07 -3.0308053637195337e-07 -6.583344812508369e-07 -5.432302270540267e-07 2.1569283786875054e-07 -6.090287828113642e-08 1.1471134574394633e-07 3.2517265543532283e-07 1.0195022150234641e-06
PC2 -1.2746893913407983e-05 -1.994148744793283e-06 5.8814626257312904e-05 1.5181175153863796e-06 1.6903739620817109e-06 -1.091636890606554e-06 -4.6056885423015577e-07 6.547111593998459e-07 -3.610123062142949e-07 -8.549520097878235e-08 9.847606746257972e-07 1.9048854134918826e-07 1.9783383304846303e-08 -5.718921608787601e-07 9.377949287098985e-07 -1.3808860797101956e-07 -1.8523932592002477e-06 9.154364050883368e-07 7.570235269256539e-07 -1.5082456912881003e-06 -1.3031133612024025e-07 -3.1766924027555057e-06
PC3 -2.0413137719752914e-06 1.2453205242275822e-07 1.5181175153863794e-06 5.758948825270426e-06 3.2663456570154916e-07 1.4430332545449057e-06 -8.060818204858117e-08 8.271152107995558e-07 1.336601873449985e-07 -1.0847856028856992e-06 9.952984575767776e-08 -7.95414519925645e-08 2.6688570437436226e-07 -9.271308687014072e-07 -4.0192634187968903e-08 -1.3870967584692735e-07 1.0891817772690011e-07 -4.572053545501505e-07 -3.8084217711610844e-07 5.296757944255525e-07 2.385235703160201e-07 -6.604112408194985e-06
PC4 3.239439301498924e-07 -2.1889774408800673e-07 1.6903739620817094e-06 3.2663456570154905e-07 9.233295849505902e-06 2.4864007464306387e-06 -7.939306640159224e-07 1.560721456803683e-07 -1.2746222733634469e-06 4.5209475346695307e-07 -3.2955556394669706e-08 4.2428337035025917e-07 -9.450095923136264e-07 -2.1395309362792848e-07 -7.519718411100782e-08 -1.1456734725197012e-07 -1.0490131289316617e-07 5.902916148024651e-08 -3.833797828383974e-07 -9.803088331535859e-09 -6.155592258013249e-08 -7.358371359024796e-07
PC5 -1.6563343247041174e-06 -1.408374332592379e-07 -1.0916368906065527e-06 1.4430332545449057e-06 2.486400746430638e-06 1.90799731233658e-05 1.0846860384366281e-07 2.6729526821505997e-06 -9.421244920764326e-07 -1.0530622372587061e-06 -2.996879364549804e-07 -1.137966109602246e-06 -6.270029884156894e-08 -1.5882586506655308e-06 1.6374159913659583e-07 -1.4717126241691743e-08 -2.0705477980987805e-07 9.919268532698294e-07 -3.3384012697529995e-07 8.634910960703121e-07 1.9224838824138088e-07 -4.066337814669766e-06
PC6 2.3394589911293227e-06 2.4206771077703622e-08 -4.6056885423015487e-07 -8.060818204858117e-08 -7.939306640159226e-07 1.0846860384366302e-07 1.9324082341620742e-05 3.351430059257913e-07 -1.3561307919974763e-07 2.483879046965158e-07 1.4049469794335854e-07 5.65593229532874e-08 1.1159163339155337e-07 -5.923605770902892e-07 3.0013301069334685e-07 2.781922748216714e-07 -9.808381007135138e-07 6.59392224905974e-07 -3.3733729893865917e-07 -5.642983247573037e-07 -2.7762757574668974e-07 5.7530993878097834e-06
PC7 2.8698813459245007e-06 -3.2496136196775116e-08 6.547111593998463e-07 8.271152107995556e-07 1.5607214568036851e-07 2.6729526821505992e-06 3.351430059257906e-07 1.555003147735315e-05 3.226174949671571e-07 -4.6770896911201536e-07 -2.0335814197786634e-07 1.579614125619025e-06 5.224830046222587e-07 6.496278709808409e-07 -1.06283623712724e-07 -4.7552271085935187e-07 -5.485102733852399e-07 1.4039822890250616e-07 4.147968189648803e-07 -4.178629648792557e-07 -2.6694529551196966e-07 -1.3292215302308788e-06
PC8 -8.92790397335126e-08 4.934795895055452e-07 -3.610123062142953e-07 1.336601873449986e-07 -1.2746222733634486e-06 -9.421244920764335e-07 -1.356130791997473e-07 3.226174949671572e-07 1.6582573373312467e-05 -1.2990632678900044e-08 1.1858034953701496e-06 -7.944718959731255e-07 3.6470594946064935e-07 2.484179387184398e-07 -2.464685528192263e-07 -2.2211986578320976e-08 -5.477923800559413e-10 -1.5173833864567976e-07 -1.2679338747250856e-06 -3.515523485429148e-08 6.397667543600661e-07 -2.4842367312623242e-06
PC9 1.3663453256191715e-06 2.901080655160682e-08 -8.549520097878283e-08 -1.0847856028856994e-06 4.5209475346695323e-07 -1.0530622372587061e-06 2.4838790469651597e-07 -4.677089691120155e-07 -1.299063267889991e-08 1.47465869865693e-05 -7.470813426838047e-07 4.733328285096039e-08 -3.0913053550685684e-07 -3.067288048296008e-07 -1.8779781519827574e-08 -7.523985255381595e-08 6.067203798108569e-07 2.7803739778083034e-07 5.9515225412340327e-08 -4.0644012023611895e-07 -3.095419502111894e-07 1.7521154628222254e-06
PC10 -1.0739616043419166e-07 1.8193878225698712e-07 9.84760674625798e-07 9.952984575767756e-08 -3.295555639466971e-08 -2.9968793645498077e-07 1.404946979433586e-07 -2.0335814197786645e-07 1.1858034953701492e-06 -7.470813426838045e-07 1.4176775705101999e-05 -7.315694958328997e-07 1.2395830263940543e-06 -3.664473950725662e-07 -8.126680369949048e-07 -2.6745636480747416e-07 -7.019029587520268e-07 2.4026938905297297e-08 5.506515579608216e-07 7.13810002379936e-07 6.16776408232805e-07 9.046046631098233e-07
PC11 3.183290696323043e-06 -1.134225123419528e-07 1.9048854134918804e-07 -7.954145199256467e-08 4.242833703502594e-07 -1.137966109602246e-06 5.655932295328711e-08 1.5796141256190252e-06 -7.944718959731256e-07 4.733328285096072e-08 -7.315694958329001e-07 1.3307247243757919e-05 -3.3013280542376255e-07 -2.940970998651318e-08 -6.761610647752405e-07 3.3712957695030993e-07 -4.112032507430515e-08 1.4845619287083084e-07 -7.249044271361933e-08 -1.2023626906592824e-07 3.875384665119541e-07 1.0211366728479199e-06
PC12 -2.041569925462202e-06 6.906002496546854e-07 1.978338330484652e-08 2.668857043743625e-07 -9.450095923136262e-07 -6.270029884156883e-08 1.1159163339155354e-07 5.224830046222591e-07 3.6470594946064946e-07 -3.09130535506857e-07 1.2395830263940546e-06 -3.301328054237627e-07 1.3246546497704976e-05 6.140584618431236e-07 -3.010852119929746e-07 -7.472671799325502e-08 2.2468640138695536e-07 1.2203171044959426e-07 4.1256128997166405e-07 -3.26469606678677e-07 4.7074250626591766e-07 -1.7243900930296056e-06
PC13 1.3145923810695934e-06 1.6431403038796325e-07 -5.718921608787609e-07 -9.271308687014072e-07 -2.1395309362792898e-07 -1.5882586506655301e-06 -5.923605770902885e-07 6.496278709808408e-07 2.4841793871843993e-07 -3.067288048296007e-07 -3.664473950725663e-07 -2.940970998651341e-08 6.140584618431236e-07 1.2601823891696901e-05 2.190156790648453e-07 9.726818428121056e-07 -3.1759581462920217e-07 1.0613982141797355e-07 -6.301478673191868e-07 -3.12047566679421e-07 3.279687123281083e-07 -2.7743613061909967e-06
