 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00012589850222792789 -6.968984983291259e-06 -2.492104965324412e-05 3.7729021528870117e-07 -2.801570589993308e-09 0.0035774522477639526 -0.00037409615052460773 0.0006299133730270014 0.014469269522964626 0.015048259608663503 0.3895710194150531 0.019205679168554993 0.013126807444097843 -0.009240859739292638 -0.003960441318376141 -0.019718425633946487 0.016344112765144112 0.03357346309076771 -0.019812149638069796 0.01267700654168935 0.023614415675570044 0.007655552791747676 -0.006312858923725262 0.004559533248360115 -0.015061892704966945 -1.3862373449221539e-05
PC_9 9.804868761099509e-05 -1.2108665295993705e-07 -7.971745308219745e-06 6.42979741775939e-08 2.2045765920846126e-10 0.008377302469744987 -0.005383767491601731 0.0053853588526052276 -0.014303440632356867 -0.0010562342999604843 0.019205679168555 0.5235015155124956 0.011912528691499164 -0.000420724443275888 -0.031216883398744864 0.024162989696921985 -0.004275284419942481 -0.0021088604549582444 -0.023357434534638497 -0.012513553439853217 -0.012732408453820114 -0.0036516916272404387 -0.002858529723522518 -0.013659421388168636 0.0288546964153364 -1.0711222918215625e-06
PC_10 -7.291109136768812e-05 -9.83893584303631e-06 -2.4902720427723415e-05 2.027098414050767e-07 -6.624858132280232e-10 -0.006353388812205917 -0.0013393505520575468 -0.015755193356244528 -0.009367443094084636 -0.016753347431863734 0.013126807444097829 0.011912528691499166 0.6179292029612022 0.027632311351380095 -0.0056361900185704535 -0.005753862645525382 -0.002473714928731813 0.018870432441956235 0.0030566307874421825 -0.00683204585419362 0.0209114825092304 0.007340274913536289 -0.013730591672370252 0.005846659636210247 -0.01213679290773294 6.153445672105022e-06
PC_11 -2.2147660785525493e-05 1.2979998550784638e-05 1.3138176349793342e-05 1.4786254433409268e-08 -4.721340503769691e-10 -0.002159833264433152 -0.014356830619878351 -0.0016739899102896202 0.007397081186437399 0.019941368489711314 -0.009240859739292619 -0.00042072444327588305 0.027632311351380123 0.5843825074807106 0.006174064822760249 -0.006140102066713902 0.03050178708990169 0.028091603666033298 -0.00895090334736875 0.02000918163487551 -0.02802073035108259 -0.017933325267594696 -0.0007129575570936153 -0.00710650177346628 0.046008990200548674 -8.701953921043134e-06
PC_12 -0.00014227297943894033 -5.2733435546537335e-06 4.082639484627239e-06 -2.2775350518664646e-07 1.1148320428517537e-09 -0.001806417555819318 0.004195579223079381 -0.018335898849539227 -0.014674952036039014 0.005013049031799383 -0.003960441318376131 -0.031216883398744868 -0.005636190018570446 0.006174064822760241 0.6573520878114544 0.0312976113258845 -0.013104691541728416 -0.02404835412718616 0.00871499474565557 0.03329001271880287 0.02729946857025875 0.01831463783225509 0.021923981705967224 0.020493625394314104 0.010147509116951487 -3.4107097513920296e-05
PC_13 5.32437241793921e-05 -1.3981216801563192e-05 1.723948927999094e-05 -5.894928276311655e-07 3.5783545460839586e-09 0.0037605134988432736 0.009910908460214213 -0.013296686962732488 -0.0009204680264039879 0.03302801650753491 -0.019718425633946494 0.024162989696921988 -0.0057538626455254085 -0.006140102066713898 0.03129761132588453 0.6853696357213348 0.03500974287761528 -0.002457870713101583 -0.01215339506252662 0.0286273337386458 0.027130781162828934 0.009295626876749775 -0.03334515863343054 -0.02535378902800248 -0.014998611551385712 8.4563662087091e-06
PC_14 -6.493538324481868e-05 1.6242581024565464e-05 -6.128119251825896e-06 3.6168433648489454e-07 -2.1801017986094036e-09 0.00830728544464653 -0.019584688054491216 0.00045598978516117546 -0.0004033498137791194 0.011195966547146058 0.016344112765144095 -0.004275284419942468 -0.0024737149287318012 0.03050178708990166 -0.013104691541728419 0.035009742877615276 0.6656798259722284 -0.002606664208024269 -0.0017707579563034134 0.014466857752376576 -0.00336315587671107 -0.005903821467518067 -0.001533134824517562 -0.05109668688218286 0.020422799172490375 1.0141034714029025e-05
PC_15 -8.259385295075981e-05 -1.2059492083476308e-05 1.8738854371714915e-05 -5.739932083679582e-07 3.3812079619848862e-09 0.006303596622118358 -0.011626944516472443 -0.017111763064251027 -0.025096580128691367 -0.03808286921317231 0.03357346309076773 -0.002108860454958266 0.018870432441956235 0.02809160366603332 -0.02404835412718613 -0.002457870713101581 -0.002606664208024253 0.7677126238510653 -0.011200346537761115 0.012385059535009508 0.006470523709209783 -0.005022867135490519 0.0028737442588317344 0.0033763428840949583 -0.023957227711213468 2.458172593338772e-05
PC_16 -4.402249132730643e-05 -6.703172635969032e-06 -2.1531967899932574e-05 3.8758113465032285e-07 -3.0239493427218176e-09 -0.004280455136591584 0.013201036206316786 0.01400560953678331 0.014324784338041937 -0.02581742417009031 -0.019812149638069796 -0.023357434534638493 0.0030566307874422007 -0.008950903347368764 0.00871499474565555 -0.012153395062526618 -0.0017707579563034151 -0.011200346537761098 0.8171648789423335 0.01811157036730239 0.005253726052499919 0.014122550575980363 0.02270670484310524 0.03254586575797807 0.01331923937734796 -5.726568359848199e-06
PC_17 -8.762095289860574e-05 2.177676025308075e-05 1.0080127752489365e-05 2.0846514263626475e-07 -1.7753437269333003e-09 -0.01759208736828871 0.0109739949471104 -0.026598248496466095 0.02994025821763476 0.02911725594087845 0.012677006541689377 -0.012513553439853201 -0.00683204585419362 0.02000918163487545 0.03329001271880285 0.02862733373864577 0.014466857752376544 0.012385059535009492 0.018111570367302418 0.8818638517676889 -0.03199223342133885 -0.01953559653951246 -0.027164805807479514 -0.016124386205245346 -0.057972733278960735 1.508748726729476e-05
PC_18 -2.8220151584010302e-05 7.850341787126268e-06 -1.2237184329468937e-06 3.4515264745597066e-07 -3.334606822097153e-09 -0.0005174696386575974 -0.005026773611828727 0.006963670233651385 -0.007940988066320149 -0.0100512583257668 0.023614415675570054 -0.012732408453820086 0.020911482509230413 -0.028020730351082608 0.02729946857025871 0.027130781162828903 -0.003363155876711051 0.006470523709209759 0.005253726052499932 -0.03199223342133886 0.8666471004724894 0.038700236846489294 -0.02808314669676428 -0.015703850112207728 0.01103652860029451 -9.595347977389247e-06
PC_19 -1.572750464309024e-05 -2.346806107096185e-06 -2.0140818291345274e-05 3.857247320199061e-07 -2.539697164453667e-09 -0.0018293770181933918 0.0056381061606451364 0.00458203161804731 -0.00024054559018070066 -0.011818316554308043 0.007655552791747667 -0.0036516916272404344 0.00734027491353629 -0.01793332526759471 0.01831463783225508 0.009295626876749787 -0.005903821467518071 -0.005022867135490537 0.014122550575980348 -0.019535596539512468 0.03870023684648928 0.8575306970090155 -0.002507390775147269 0.015049121451992819 0.01887993469808784 8.208865521141632e-05
PC_20 -6.937924939074837e-05 -2.0572403383428344e-06 -1.0490331568346206e-05 1.4430330235914377e-07 -9.350082590122727e-10 0.004819502412945707 -0.0060132327324171 0.0004492365429824534 -0.009190814620233719 0.0005496043979447261 -0.006312858923725253 -0.002858529723522525 -0.013730591672370233 -0.0007129575570936202 0.021923981705967235 -0.03334515863343053 -0.0015331348245175688 0.002873744258831741 0.022706704843105243 -0.02716480580747953 -0.028083146696764257 -0.0025073907751472376 0.8626531934785926 0.05270105304918166 0.0021370188208725232 4.590016820147452e-05
PC_21 -0.00014763142438210022 1.2852231028590047e-05 -3.957437487584768e-06 2.1650721660664233e-07 -1.142766347001643e-09 -0.0032806935563068334 -0.0005004361440671696 -0.004701979233632586 -0.002738675126066028 0.0102016511456011 0.004559533248360119 -0.013659421388168646 0.00584665963621025 -0.007106501773466287 0.020493625394314097 -0.025353789028002463 -0.05109668688218285 0.003376342884094943 0.03254586575797812 -0.016124386205245343 -0.01570385011220772 0.015049121451992829 0.052701053049181684 0.9664053546489383 0.0008731786885030748 5.039234726143103e-06
PC_22 0.0001447277613604593 -2.8093598609434293e-05 3.409692943432244e-05 -1.334090671776396e-06 9.631838809006577e-09 0.01116146623202588 0.007660784068931789 0.017604217767507622 -0.013864148230455465 -0.016987385255123614 -0.015061892704966972 0.028854696415336365 -0.012136792907732993 0.04600899020054872 0.010147509116951512 -0.01499861155138568 0.020422799172490357 -0.023957227711213426 0.01331923937734796 -0.05797273327896061 0.011036528600294545 0.018879934698087818 0.002137018820872511 0.0008731786885030944 0.9362299252076813 2.7495226724622858e-05
proband -4.3524618079114857e-07 -6.133900614370295e-08 -2.5365795928474614e-08 -5.373908097069482e-10 4.786378905296531e-12 -5.5133147902688844e-05 -2.6525927314263037e-05 -6.028660828230334e-06 -1.4121225817924076e-06 1.1591511771969646e-05 -1.386237344922144e-05 -1.0711222918216737e-06 6.153445672104708e-06 -8.701953921042773e-06 -3.4107097513920574e-05 8.456366208709035e-06 1.0141034714028998e-05 2.458172593338773e-05 -5.72656835984838e-06 1.5087487267294342e-05 -9.595347977389908e-06 8.208865521139957e-05 4.5900168201475274e-05 5.039234726142921e-06 2.7495226724623214e-05 1.641447200741662e-05
