 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.0016665377459198303 -1.002758010987175e-06 -0.0015141018539206912 2.335108060068854e-05 -1.1779320719977006e-07 -0.0002267922755093876 -0.00028391892753101686 -0.00019513255961124966 -0.0001453297367220073 0.0007416278159479853 -0.00039491797531815426 0.00032861368576546157 -0.0003987191654851453 0.00013991016517856295 -0.000371736587717549 7.263759054391931e-05 -0.00022159680810769004 -5.673373155113593e-05 -0.0003348445683916049 -0.00047211838908234576 -0.0004831493127437516 0.00026469348756650386 -0.00024014274192499146 -0.0007017876249872639 0.0002870486782192525 9.051548382567363e-07 -2.0425451115585193e-06 1.8004303631501653e-08
yob -1.0027580109955239e-06 3.364720049055697e-07 1.5352123638711467e-06 -1.9946550439745528e-08 1.0298260815435375e-10 7.137943590346637e-06 2.4917327743966964e-05 6.617987656376672e-06 -3.441444958534988e-05 -1.5441985204622382e-05 -1.557351782154421e-06 1.611986788877519e-06 -1.3527293407396921e-05 1.873957473967764e-05 -9.373942192236177e-06 -2.5081293989971865e-05 3.251881713730939e-05 -2.9130796111922486e-05 -7.371440664969412e-06 3.511676051913613e-05 1.504783565754784e-05 -6.785460761355093e-07 -9.006819353168614e-06 2.2079564429972606e-05 -4.663856288829426e-05 -5.23715745272846e-08 -1.4111630496963778e-08 -1.1523760762030362e-07
age -0.001514101853920468 1.5352123638640835e-06 0.001465531839380534 -2.2929768179556993e-05 1.1731458080465645e-07 0.00023611363437809469 0.0003576387825936288 0.000259123123515105 4.924281914464417e-06 -0.0005541888180414405 0.0002116409908671524 -0.00019931730982740116 0.00023946816630700403 -0.00017768318307827082 0.00023351393509183724 -1.6492869088030038e-05 8.948815570760487e-05 -0.00010201799139229303 0.0002581044288822138 0.0004278657365931426 0.00041725624474614486 -0.0002951636454963781 0.00011924381249393552 0.0005964387104816279 -0.00017415397046384296 -6.844202279029471e-07 2.6996927080314473e-06 -1.8418203932133859e-06
age2 2.3351080600684144e-05 -1.9946550439613387e-08 -2.292976817955586e-05 3.6048907039700496e-07 -1.852854100662826e-09 -3.38309225903456e-06 -5.267256026574034e-06 -4.22954501095589e-06 -4.5814772495408866e-07 8.364604000398748e-06 -3.2238093822150908e-06 3.0967985243810347e-06 -3.998190056707172e-06 3.2946661689096173e-06 -4.080344082229336e-06 -1.6791910865126643e-07 -5.954886986107015e-07 1.1547536863178873e-06 -3.933511540512134e-06 -6.301358087698119e-06 -5.8844793158944666e-06 4.810888999469962e-06 -1.9732400137443694e-06 -9.313627596628425e-06 1.9866677214170677e-06 1.028114592358542e-08 -4.5141659799930936e-08 3.0125693370615116e-08
age3 -1.1779320719974229e-07 1.0298260815371652e-10 1.173145808046453e-07 -1.8528541006627428e-09 9.56778364758268e-12 1.5804236579708588e-08 2.6953872575821785e-08 2.302244207938578e-08 1.6180352834717715e-09 -4.142571696801707e-08 1.52532748516089e-08 -1.5381172436774514e-08 2.101180668379704e-08 -1.849192348495239e-08 2.175296142369209e-08 1.442108549914817e-09 8.718117859440656e-10 -5.4845429539314115e-09 1.869893803198358e-08 3.200891959378316e-08 2.707597302355617e-08 -2.5704236837977145e-08 9.890525905244204e-09 4.844045876340411e-08 -8.185537361131838e-09 -5.4790221400183845e-11 2.445718230085116e-10 -1.608044029446305e-10
PC_3 -0.00022679227550964246 7.137943590345559e-06 0.00023611363437836994 -3.383092259039048e-06 1.5804236579732473e-08 0.06397118111840923 0.0022646510530061597 0.0021421799190913283 -0.004806877741824554 -0.013584155252506822 0.005629686156909931 0.00771701020639457 -0.010243956545741773 -0.001008713509972586 -0.0003563166964400808 0.0031126950497171817 0.014842176186914259 0.006088464608101895 -0.006383827817987502 -0.022464506212083936 0.0025309000740282744 -0.0019256415665629834 0.007153604606990281 -0.002385816823702454 0.013185704120878331 9.706681756444674e-06 -9.818876528210093e-05 -9.479546130679848e-05
PC_4 -0.00028391892753137465 2.4917327743965545e-05 0.00035763878259403246 -5.267256026580633e-06 2.6953872575856894e-08 0.002264651053006143 0.2268756401184703 -0.0099997028174629 0.006908034262121307 0.00046145456464476717 -0.0049087120994007645 -0.011198924388650116 -0.0007760372823074217 -0.021002317306200974 0.0050099610507842755 0.018691421083551023 -0.02892033447501181 -0.01094998870289295 0.01696843694347265 0.014672019037219373 -0.010058523291989106 0.005303432828700013 -0.007656988008267677 -0.0005721713051591598 0.00863746336188875 -5.895859698961551e-06 -2.6567988086729707e-05 -7.176203953463455e-05
PC_5 -0.00019513255961117594 6.617987656375294e-06 0.0002591231235150728 -4.22954501095559e-06 2.3022442079385206e-08 0.0021421799190912737 -0.009999702817462987 0.2983147077603982 -0.0035146756859338883 -0.0014638097417690053 -0.0012603647002621806 0.004749448196703057 -0.025809671008928774 0.009395419245917363 -0.027023465610423347 -0.02216972489714211 0.0013382554505772346 -0.021136386015914322 0.02004978370445558 -0.03457319577021018 0.013563223253859223 0.0075836035927662315 0.0010518213494657737 -0.00299388656507193 0.024645110540518392 -4.445499035980708e-06 2.0919741002968614e-05 -3.986270515520204e-05
PC_6 -0.00014532973672133734 -3.44144495853506e-05 4.924281913812973e-06 -4.581477249438786e-07 1.618035283419458e-09 -0.004806877741824654 0.006908034262121147 -0.0035146756859340076 0.37001720993428 0.01146614510697631 -0.004798742813100555 -0.017072268832843258 -0.017464794867615915 0.011500241245208102 -0.014361989898960452 -0.0005418451788381945 -0.00865659726650968 -0.03537949384743151 0.022936723370723135 0.03727700426475387 -0.00986226276963719 -0.0002950747991139854 -0.00910208194648438 -0.003453867145527344 -0.01731392822426546 -4.25454666001116e-05 5.7246482827039106e-05 1.2716250434576532e-05
PC_7 0.0007416278159483641 -1.544198520461954e-05 -0.000554188818041873 8.364604000405961e-06 -4.142571696805605e-08 -0.013584155252506778 0.00046145456464481 -0.0014638097417691018 0.011466145106976066 0.4548426591794725 0.015087700351407569 -0.014038838071068701 -0.029228147706380048 0.01814124654230456 0.012549029100152079 0.04637629312759482 0.014751298394714318 -0.042289480129559125 -0.02911240914152515 0.0433444502477021 -0.01920020465436927 -0.01895421900082262 0.003791882194679472 0.00812817891949714 -0.01695611727646804 -1.071185061340764e-05 6.67125540690122e-06 4.190974262254004e-05
