 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006871193669310912 -2.449026524660055e-06 0.00013941085054156182 1.5562081888210084e-05 -4.593607184300888e-06 -4.5375933766167654e-06 4.3969137061484125e-08 1.8296518729833158e-07 -1.8819450126818118e-09 -0.0003862933266100614 -7.43327000849978e-05 -0.0006422633852057346 -0.00040174879033907473 0.0008480718860838259 -0.0010552136869699928 -2.8327091540959974e-05 -0.0002538349113506105 0.00040634009429949035 -2.538343162642342e-05 0.00046292042139009195 -0.00013123987517181692 -0.0002619655834949802 -0.0002781984110396263 -0.0008378793373602636 -0.0007566741978853526 -0.00027346682455064937 -0.0006780302667287014 -0.0009711112427034928 0.002004981384862681 3.987916799866535e-07 9.084776714094473e-06 -1.2438512955445903e-05 -4.763415215213335e-06
yob -2.449026524657849e-06 8.667714380106288e-07 1.1107428428742606e-06 2.1744747578867375e-06 -2.7723846032385626e-07 -4.949124328921263e-09 1.0568782401979566e-11 5.057970235749138e-09 -1.8880820106176508e-11 -8.751058020228361e-06 0.0001981026247417564 6.602743884506854e-05 -6.249006590604388e-05 1.3355614157560184e-05 -9.802186971457505e-05 -8.180241086632504e-06 -5.0044862091249066e-05 8.431051611358644e-05 -9.056011154642213e-06 -8.804846798014916e-05 5.095377280248562e-05 -5.9340961250783945e-05 1.6346856238519138e-06 9.566992061780686e-05 4.7720130630884314e-05 -7.296410025949742e-06 -2.2386886379436845e-06 7.07501184075557e-05 -0.00016972908606152442 -9.172083017972406e-08 2.2181689805377252e-07 -3.5349546675277893e-07 -2.247980948105591e-07
age 0.0001394108505421986 1.1107428428708284e-06 0.0002072366856925941 0.0022257871549568897 -0.00020345506756778729 -5.576160027206452e-06 4.605325271112635e-08 5.496157459425498e-06 -4.5350066962757864e-08 -1.2215398739191595e-05 0.00020987109212235682 1.2271916890121295e-05 -4.479124329609728e-06 6.293945899613236e-05 -0.00038498608565285366 1.2406196022757016e-05 -0.0002765068088764154 0.00027616629006612926 0.00015186689064780647 4.467219800553164e-05 0.00020196514560495547 7.053868571156395e-05 0.00010632064108319663 -0.0001075835612171053 -0.00011851604463393561 -0.00013800487469817565 -1.679210693185607e-05 3.813918960323064e-05 0.00010417196949788582 1.2065114586216314e-06 5.439932843978271e-07 -8.595278691035898e-06 5.753531165659135e-06
sex 1.5562081898342963e-05 2.174474757933114e-06 0.0022257871549612135 0.04361365307656717 -0.0037696728014860637 -5.784654376723693e-05 4.64528956187954e-07 9.85297514437681e-05 -7.962654429802236e-07 -0.00035466068690864327 0.00014781125549974807 -0.0013276013215327643 0.0021858474028401157 -0.0005612149114485624 -0.0020121899008988036 -0.0006432611910520361 -0.0012296854074533533 0.0007000115795179337 0.002928427590541312 -0.0014489178040430497 -0.0019551200235390317 0.0005289343987612523 0.0025411928379621383 -0.0003386055107922122 -0.0024915710812378 -0.0007694799302163409 0.002824508482177773 0.0006523597098060236 -0.0006318023448423081 2.333321408232746e-05 -9.553344552399527e-06 -6.668694199578554e-05 6.252070548299418e-05
age_sex -4.59360718529206e-06 -2.772384603239023e-07 -0.00020345506756821357 -0.0037696728014865086 0.00034399312836076176 5.492064567246237e-06 -4.533372925515067e-08 -9.3320337393569e-06 7.74865036138454e-08 3.0524124629749074e-05 3.289928599627039e-05 0.00017340103325033245 -0.00014885569360523822 0.00014658103975594898 0.00014480456370320134 5.234888104962223e-05 1.6770944233361788e-05 -9.604628449136822e-05 -0.00028463726591462427 0.0001453440281677425 0.00020764332719095256 -0.00013064815762879907 -0.00021160893913326262 2.0295556589377745e-05 0.00029515537123425277 0.00010845034314554249 -0.00013113216817395364 -2.7740208247489926e-05 2.7585272631790446e-05 -2.08256687534986e-06 6.345427222626546e-07 4.767228942076622e-06 -3.830773360371442e-06
age2 -4.537593376633408e-06 -4.94912432885161e-09 -5.576160027206483e-06 -5.784654376712198e-05 5.492064567234818e-06 1.554035392542299e-07 -1.3153892267155748e-09 -1.5293975701743703e-07 1.2927172463421168e-09 1.691434556179161e-07 4.801753373283217e-07 3.221722951809707e-06 -9.708623675331167e-07 3.1085261340681816e-06 5.764770775010323e-06 3.8083751400556416e-07 4.258581534662143e-06 -6.1278890698391186e-06 -5.897892746977572e-06 -2.2797416223211927e-06 -4.90689137819351e-06 -4.485911850131225e-06 -2.7875920267418224e-06 4.716086628818706e-06 5.858183175088025e-06 3.9944198714647585e-06 3.21101166588917e-07 -4.60669113858755e-08 -6.819647837332905e-06 -3.160139473540253e-08 -2.1230156558965634e-08 1.9590485585686664e-07 -1.1337086785066912e-07
age3 4.39691370616132e-08 1.0568782401515334e-11 4.6053252711126104e-08 4.6452895618699964e-07 -4.5333729255055666e-08 -1.3153892267155686e-09 1.1364421465109245e-11 1.292568002273034e-09 -1.1147826367164421e-11 -4.602812614489005e-09 -4.832050031894799e-09 -3.6513625549660255e-08 4.21235160719488e-09 -4.657731411973853e-08 -4.2859839093895375e-08 -1.2166081410622173e-08 -2.5589584679917677e-08 5.709383623263567e-08 5.953260388407297e-08 1.0382089489873262e-08 4.0421314092916645e-08 4.23740494673379e-08 2.0474925551847784e-08 -3.580598923218609e-08 -5.904542923537598e-08 -3.6707188949422475e-08 -5.484248782288162e-09 3.5286714791906277e-09 5.786073929190519e-08 2.439506395706976e-10 2.477326057373246e-10 -1.4700054401708245e-09 6.950827600198968e-10
age2_sex 1.8296518732316807e-07 5.057970235998533e-09 5.496157459438e-06 9.852975144379013e-05 -9.332033739357878e-06 -1.52939757017769e-07 1.2925680022757968e-09 2.6076779001610427e-07 -2.21668982270205e-09 -1.2422995859554735e-06 -1.1332501494173104e-06 -5.588666481835587e-06 3.2855452548632093e-06 -6.018415871930385e-06 -3.4812479415152556e-06 -1.7240780710155468e-06 7.372036169012722e-07 3.3216662929547154e-06 7.763535089897501e-06 -4.042380097273653e-06 -6.316924888441044e-06 5.257582704765387e-06 4.8071976236259724e-06 -4.978728153228129e-08 -9.047943397213037e-06 -4.089936842898209e-06 1.3860531273979078e-06 4.2652609513480123e-07 -9.845190647534453e-07 5.394034979682245e-08 -1.3448889136575294e-08 -1.0526699718701925e-07 7.097177425603794e-08
age3_sex -1.881945012902052e-09 -1.8880820106936574e-11 -4.535006696286668e-08 -7.962654429804851e-07 7.748650361386068e-08 1.2927172463450328e-09 -1.1147826367188697e-11 -2.216689822702245e-09 1.922719828243127e-11 1.4538935954296203e-08 1.0095441535105751e-08 5.073754719177661e-08 -2.3597969533933664e-08 6.31124130008568e-08 2.8199289165738463e-08 2.033676027981894e-08 -1.100956587196123e-08 -3.20840313081198e-08 -6.369557405352547e-08 3.771230349522168e-08 5.94398202924326e-08 -5.5906430746899865e-08 -3.195342932492749e-08 -3.613921604703114e-09 7.925415466640201e-08 4.151007987454214e-08 2.8172249520047924e-09 -4.9756747411122255e-09 1.192578986295648e-08 -4.3346924543926093e-10 9.5138219061202e-11 7.345911192123439e-10 -4.0110099368809685e-10
PC_3 -0.0003862933266101648 -8.751058020228688e-06 -1.2215398739204655e-05 -0.00035466068690799107 3.0524124629682694e-05 1.6914345561820978e-07 -4.602812614491094e-09 -1.2422995859535097e-06 1.453893595427857e-08 0.17797705129795618 -0.0023113177712982703 -0.014228816336326238 0.026200014570354768 -0.0043754118386145225 0.02192035794399971 0.02653124005454366 -0.042257541722709756 -0.033043116189708344 -0.027743593180414736 0.04892378141377925 0.03324778259025305 0.04776922737086055 -0.03954748312362119 -0.09393172492927603 -0.024513768111398725 -0.02487961847329164 0.026090733313261855 -0.042501058917911665 0.07441891065273541 -8.233250191097453e-05 4.938499885777403e-05 -0.00013888356367915947 -0.00020942040522319458
