 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.01777231297095615 -1.2014302454859244e-05 0.0025701492424942607 0.005834862973017776 -0.0007125080349562057 -9.1014827885906e-05 9.696901464349076e-07 2.5727718033960055e-05 -2.763479317097781e-07 -0.006860935305025711 0.0008217731053662725 -0.0005223660954461075 0.00022300772902944364 -0.005347928391622987 0.0003170477771947918 0.007526323722447371 0.0020981811877835714 -0.0020864678777511338 -0.007689814770827226 -0.004116639947569321 -0.00843355924750687 -0.007131392094330065 -0.014831705728214493 -0.0018611607580610136 -0.0076140310078763665 -0.008054228717001658 -0.0029873762183476146 0.01623721435161888 0.012462607883567633 -5.772124187706806e-05 5.6726051993731185e-05 0.00012643108018797845 9.393978704187482e-05 -0.00011440992448298384 9.309546616957466e-06 -7.562465401189655e-05
yob -1.2014302454917542e-05 3.956398704378312e-06 3.506357305832088e-06 3.109978408215088e-05 -3.6654022318889533e-06 -8.29474143827502e-09 -4.938835566087277e-11 9.607509965691233e-08 -7.233348788030561e-10 2.1350218714197737e-05 0.0006892636433749652 0.0001103895865253469 -0.00045487025350553586 0.00024380380106176625 -0.0005097841293981804 -0.00011977631118637836 -0.00021824364835894354 0.000496208071683129 -0.00019704968897971045 -0.00042198674913498306 0.00030302893663634455 -0.0002562315000977005 -0.00010798350692355206 0.00028219899989285596 0.00024759236016703583 -6.13010655789481e-05 -0.00012319326528766088 0.00011556959899966796 -0.0005292866682637581 -9.062916897552556e-07 3.033313972379054e-06 1.5340171457171782e-06 -3.026840953624533e-06 -2.6566732055516217e-06 -6.195161443700928e-07 -9.665326496347927e-07
age 0.0025701492424776654 3.506357305873617e-06 0.0015350953527489123 0.015435848413092675 -0.001524331914467386 -4.5920870611099944e-05 4.2405468690279963e-07 4.568095916888823e-05 -4.218967306905353e-07 -0.0013157301717933237 0.0008537349937246424 -0.0005158488222630483 -0.0005372286507429268 -0.003962729279769233 0.0012021863505341335 0.0004932307464873783 -0.0013129561769433667 -0.0007239994492056323 0.0008342274248679245 -0.004105396517636326 -0.0011962124289820837 0.0004483232990879109 0.00046478911086060575 0.0005610836498417458 -0.0011018328510117193 -0.0034578146066937747 0.0010218813588041716 0.002455606331612504 0.0035017395588524767 -1.4749256372906883e-05 5.098677995082044e-05 3.0865385970506536e-05 2.500172185163348e-05 -8.618088278108764e-05 4.994426943379776e-06 -1.387275722957768e-05
sex 0.005834862972715164 3.109978408269871e-05 0.015435848413025338 0.2679113786741921 -0.0249373519347146 -0.00044204030017616175 3.948110721989942e-06 0.0007151021377072758 -6.392103986563245e-06 -0.0016658792853261632 0.010799245276694182 -0.002141610150150105 -0.010022354343173693 -0.04744687587323146 -0.0010675077525661495 0.006945720329831644 0.000698582658965052 -0.014370526367087428 0.017329239026106925 -0.041732993285017644 -9.803232517077225e-05 0.006387885399965474 0.010347956842817472 -0.028547980906450894 -0.013585050929202142 -0.02689180269389305 0.03610261514133447 0.011305029304996977 0.014757719270769737 -0.00012837068373228413 0.0006980888004880603 0.0001887937319747695 -6.799313920604632e-05 -0.0011267594530259392 0.00022103640598568716 -0.00030566738479890305
age_sex -0.0007125080349242028 -3.6654022319464427e-06 -0.0015243319144597814 -0.024937351934706146 0.0024599969009398374 4.5623094248516164e-05 -4.21506645124423e-07 -7.372282180203342e-05 6.815305602822956e-07 0.0001359019313174053 -0.0012861562834200738 7.646107137626076e-07 0.0009842997513453413 0.00446958070189081 -0.00023057639565504602 -0.0008089481718951031 2.365165985882323e-05 0.0017029483685433997 -0.0016167624168207182 0.0036154297428620517 -0.0006349354939933675 -0.00030775554577738905 -0.000686568285551316 0.002827237970198062 0.0015601579801134836 0.003664181405065579 -0.0029829384895378977 -0.0018370784402583745 -0.0019341540912487783 8.495332285735388e-06 -6.970676502601796e-05 -2.223962399557856e-05 1.64330559742642e-05 0.0001025610261093474 -1.3280226602038472e-05 2.7636402140078105e-05
age2 -9.101482788536625e-05 -8.294741439570973e-09 -4.592087061108913e-05 -0.0004420403001781242 4.562309424873887e-05 1.4278494788495461e-06 -1.3581416775160472e-08 -1.419020900810615e-06 1.350018617124749e-08 3.773087309783994e-05 -1.5739891543186224e-05 1.4469334365124794e-05 1.011050743189273e-06 0.0001328178334366642 -5.1235239483904096e-05 -2.2288414176732354e-05 1.6057235469345467e-05 2.922697317360991e-05 -2.819713386700001e-05 0.0001020021726784094 3.649018321446145e-05 -7.466121659810449e-06 5.214328955529267e-06 -9.8166595080199e-06 5.1166082308690236e-05 0.00011999340649534032 -3.630687463044703e-05 -9.945998752407934e-05 -0.00010802433550329711 4.3995045127636654e-07 -1.4518664069489303e-06 -1.0029027574198784e-06 -6.597278666644788e-07 2.436858032787013e-06 -2.0424619904398096e-07 5.232115248019012e-07
age3 9.69690146429633e-07 -4.938835564650758e-11 4.240546869026109e-07 3.948110722007553e-06 -4.215066451264329e-07 -1.3581416775157822e-08 1.3241211887150698e-10 1.350106265898899e-08 -1.316560621424533e-10 -3.420825304001942e-07 2.1106122095142332e-07 -1.249131647604708e-07 1.7862450996359922e-08 -1.2468822682398117e-06 4.85999159231966e-07 2.66568139992788e-07 -1.2078530216472242e-08 -2.1858176183901943e-07 2.275784184943731e-07 -8.762481168542473e-07 -3.0490125901755174e-07 -2.1903051741450883e-08 -2.8448233048270465e-07 7.80640531081234e-08 -5.586584344133973e-07 -1.2223214246503169e-06 3.5722434735029943e-07 1.1538082724339583e-06 9.948823413795582e-07 -4.368244583373117e-09 1.339553843352974e-08 1.0167325414454487e-08 4.8651755567965326e-09 -2.1757759396426336e-08 2.085808455461592e-09 -5.483099838098103e-09
age2_sex 2.572771803295171e-05 9.607509965808526e-08 4.5680959168634265e-05 0.0007151021377067929 -7.372282180201076e-05 -1.419020900803151e-06 1.3501062658921367e-08 2.2914280679772385e-06 -2.1808448206210687e-08 -3.0491671191982466e-06 4.5041339951018756e-05 2.563610718298424e-06 -2.5943917198858546e-05 -0.000129504957782267 1.8032017275824684e-05 3.020107405874011e-05 -1.9461859709393476e-07 -4.7965379097924926e-05 4.6937311757604495e-05 -9.925563869265246e-05 3.086931468146806e-05 7.008792249136026e-06 8.756716818224178e-06 -7.782913815278915e-05 -5.167095603701899e-05 -0.0001320802436763155 8.252112253722449e-05 7.147133456123227e-05 7.256897323308184e-05 -2.011058779134269e-07 2.100827747880238e-06 7.308462636982809e-07 -7.382408690433696e-07 -2.8631637074817675e-06 2.397071389758396e-07 -7.500216243439825e-07
age3_sex -2.763479317000106e-07 -7.233348788181024e-10 -4.2189673068798116e-07 -6.392103986556897e-06 6.815305602819002e-07 1.350018617117203e-08 -1.316560621417674e-10 -2.1808448206205092e-08 2.127318614696669e-10 7.408632195753987e-09 -4.6144662802188833e-07 -1.1354128741855021e-08 1.649324760891656e-07 1.1701807226240606e-06 -2.572961129489409e-07 -3.1396954591542545e-07 -2.374594217089245e-08 3.774740628670733e-07 -4.312616734221246e-07 8.74032554079094e-07 -3.5975194997414533e-07 -6.566377460902067e-08 4.533491383388597e-08 6.396643479327661e-07 5.12270750426701e-07 1.3400679831332632e-06 -7.455910921295342e-07 -8.328786529410051e-07 -8.232555479330814e-07 1.7529587728488067e-09 -1.9456759637411317e-08 -7.1342451102600455e-09 8.469871530199346e-09 2.4909178674085544e-08 -1.438463899439175e-09 6.1062824889068505e-09
PC_3 -0.006860935305032046 2.1350218714180465e-05 -0.0013157301718034577 -0.0016658792854809103 0.00013590193133370055 3.773087309816069e-05 -3.420825304032888e-07 -3.04916711971355e-06 7.408632200723919e-09 0.887584931611128 -0.14817847070121928 0.05466146482917675 0.12771950608332042 0.04606039048016189 0.0568667236384104 0.05973001617896271 -0.17108493088323998 -0.09634468732838133 -0.04450692115133575 0.1910633055401706 0.042445491583515765 0.2822329197050866 0.07671265882496275 -0.5019411495741299 -0.13689019534358224 -0.055931657188184956 0.15202243649442473 -0.16790048270375327 0.3904491470940665 0.00020770592111972247 0.0004601455351762427 0.0009529453589360108 -0.001703676856445811 -0.0014328549021477468 -0.0019507028078778142 -0.0016865030065593728
