 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.350839116780917e-05 -3.533086358104336e-08 -3.3521384510169723e-06 -1.0353677767668602e-05 6.472993855263903e-07 6.491528427875183e-08 -3.815815748873256e-10 -1.3182050818365937e-08 8.43053629371438e-11 6.951803768278626e-08 2.330454507192406e-07 5.158896336263298e-08 -4.153295641407565e-05 7.470540581878909e-05 -8.782435423279219e-05 5.201449208615035e-05 -4.6374830918356724e-05 -1.1995499993785247e-05 -8.995300694301162e-05 4.823127309714381e-07 -2.9298501240530567e-05 -5.612529611337672e-05 -2.894053773825455e-06 -4.507753991825578e-05 -1.2077455238996998e-05 6.499929765294247e-06 -4.9116586924372034e-05 -6.161429846080545e-05 8.562563765320435e-05 2.6515313555639763e-08
yob -3.533086358111318e-08 1.0916024979083384e-07 2.148374035359938e-07 7.3318404028245e-07 -6.652248038051426e-08 -1.6041779773988746e-09 4.322913115562761e-12 1.0880393920204865e-09 -4.384075187584265e-12 7.648914044207481e-07 7.913975048544728e-06 6.428472783647213e-07 -7.142929958496202e-06 -2.543690983723319e-06 -3.1852840759013415e-06 -1.3418860454024082e-08 -2.916278959644436e-06 5.14496096908213e-06 -1.032762558669145e-06 -4.422044823121215e-06 6.68279078687352e-06 -5.520791445121112e-06 -2.930743433330274e-06 9.02901799180652e-06 3.3694139951641706e-06 -1.3905571049754615e-07 -2.156006980697774e-06 3.7436289556019915e-06 -1.2564060589054417e-05 -1.961107953794586e-08
age -3.352138451026002e-06 2.1483740353531364e-07 3.8628872868270274e-05 0.0005518367916987925 -3.661386198489106e-05 -7.68800254423703e-07 4.775735713566554e-09 7.337923516222039e-07 -4.568349681270574e-09 1.617729220830666e-06 4.257264650826081e-06 -2.4764465083393373e-06 -2.790184143352716e-05 5.861209314272738e-06 9.595535768541722e-06 7.98548632221975e-06 -1.5074484851462137e-05 6.694906703673883e-06 1.2431164743662554e-05 4.4241160389828336e-08 -7.785539708112087e-06 -7.898937231061438e-06 -2.0943805187180906e-05 1.1999708047288736e-05 1.3485544201055144e-05 -1.0188015211056107e-05 -3.22306110540907e-05 -1.895400217093461e-05 -9.87637269815714e-06 -2.0078143591632515e-08
sex -1.0353677767642122e-05 7.331840402693629e-07 0.0005518367916984966 0.01491128743179959 -0.0009593149995785773 -1.0771404513116443e-05 6.582658538942962e-08 1.8845759098828426e-05 -1.15596831317101e-07 -5.268446753316556e-05 7.692880910308452e-05 -1.1744208452493522e-05 1.726616867441291e-05 2.414085493305569e-05 0.00014700915043851362 0.00019100438960111777 -0.00026270393028387357 0.0002018106990709259 0.00032090251492218695 -0.00018422803483383933 -7.514877852900601e-05 -7.544554854477089e-05 8.293163476600157e-05 -2.830930668971305e-05 0.0003994187416125414 0.0002747252007434295 -0.00032144780605144097 -7.366631013548112e-05 -0.00033106459746258044 -5.913986503921313e-07
age_sex 6.472993855165385e-07 -6.652248037937788e-08 -3.6613861984877265e-05 -0.0009593149995787548 6.37905230277324e-05 7.326007501101784e-07 -4.562704366490942e-09 -1.2831529288238738e-06 8.014038812613105e-09 2.255943406138572e-06 1.3195234382975768e-06 7.780055882527023e-06 -8.143078693931613e-07 -2.208552041486926e-06 -1.4601950154041386e-05 -1.1347438416818943e-05 1.2631216262840499e-05 -9.869854178756636e-06 -2.3378557289424815e-05 1.0129385040098464e-05 4.131937396243409e-06 5.042949843317954e-06 -1.9714800052110813e-06 5.771513076477435e-06 -2.2054109105001732e-05 -2.0627479571607206e-05 2.374128416110717e-05 6.53775149590681e-06 1.6503890614362462e-05 2.6924256634044126e-08
age2 6.491528427857441e-08 -1.6041779773859554e-09 -7.688002544237188e-07 -1.0771404513123236e-05 7.326007501105079e-07 1.569340172194413e-08 -9.933950259098363e-11 -1.49938587063553e-08 9.501778077929521e-11 3.521706238473807e-08 2.889453619043861e-07 1.737884066520049e-07 3.894104943534078e-07 -7.88944299147639e-08 -3.413847999877807e-07 -1.8095403919564235e-07 1.12642394386257e-07 5.1829047519054516e-08 -3.863944909066761e-07 -1.954754872940627e-07 2.821401238127902e-07 -2.725135170383431e-08 4.4211817885189587e-07 4.2683122266283414e-08 -7.211940859625407e-08 1.945007848075058e-07 5.621833590228862e-07 4.4259956705641755e-07 -2.4917905757067424e-07 -8.009097419998958e-12
age3 -3.8158157488862114e-10 4.322913115522516e-12 4.7757357135667896e-09 6.582658538947771e-08 -4.562704366493375e-09 -9.933950259098627e-11 6.389382881697891e-13 9.499856058982091e-11 -6.113467242179743e-13 -6.68351428574416e-10 -2.8185959166035648e-09 -1.6054871178406196e-09 -2.3568713906937015e-09 4.341268642009307e-10 2.3486652252169563e-09 1.2437288066544817e-09 -8.798185304327987e-11 -8.96769776456589e-10 2.7933551898017234e-09 1.8583513761632613e-09 -1.9337354580410266e-09 6.103547245297122e-10 -3.2596455039734533e-09 -1.0940698019024638e-09 -3.8664698387444734e-10 -1.2184800510001262e-09 -3.281296259201287e-09 -2.7472266888917953e-09 3.08594084085709e-09 1.5033683258009018e-12
age2_sex -1.3182050818161763e-08 1.0880393920013024e-09 7.337923516220419e-07 1.884575909883528e-05 -1.2831529288240917e-06 -1.499385870635094e-08 9.499856058978614e-11 2.6328047771261818e-08 -1.6720034078173639e-10 -3.5217203824095744e-08 -1.1279356758531327e-07 -2.5179102922135605e-07 1.4918695017001713e-08 4.040699723640571e-08 3.7536686737293375e-07 2.2021642068724514e-07 -2.0149203271532536e-07 1.5696805901934526e-07 5.257276188722658e-07 -1.1373254158508284e-07 -7.166757494553477e-08 -8.16394535903196e-08 -4.445801035081661e-08 -2.1088016511592155e-07 3.878590707271144e-07 4.210910696574485e-07 -4.845361922556067e-07 -1.4797244016919452e-07 -2.268205094126557e-07 -4.0515939475191465e-10
age3_sex 8.430536293690014e-11 -4.3840751874491705e-12 -4.568349681270187e-09 -1.1559683131716272e-07 8.014038812615718e-09 9.501778077928106e-11 -6.113467242178392e-13 -1.672003407817615e-10 1.077954557469472e-12 2.8151911321165817e-10 1.1080180101952472e-09 2.0406166161213966e-09 -8.652333356234193e-11 -1.844935311843196e-10 -2.7655362781988195e-09 -1.312609404136381e-09 1.056472160287976e-09 -8.307517003027334e-10 -3.6600384858560946e-09 1.715542191677009e-10 3.842802837026861e-10 3.8752594182270423e-10 7.638766368835602e-10 1.8053911716892918e-09 -2.2156518660215373e-09 -2.591122571017057e-09 2.970587929963838e-09 8.453343296002635e-10 9.059463274743224e-10 1.5290053458434894e-12
PC_3 6.951803767996387e-08 7.648914044208129e-07 1.6177292208531887e-06 -5.2684467532707135e-05 2.2559434061069913e-06 3.5217062384276074e-08 -6.68351428571482e-10 -3.521720382344146e-08 2.8151911320747083e-10 0.033704807013863546 0.0009942415552590263 0.0016716398484619924 -0.0001986556808391634 -0.005196126301696457 0.0027045666470199236 0.004319383342414389 -0.005112581212898948 -0.0007433482377619855 -0.0015093105257118658 0.0014019591283357103 0.0060180839250685856 0.003460952363010397 -0.002351958983047337 -0.011475747098986584 0.000433228780989526 -0.001314427476546641 0.0038325258813092537 -0.0010625100064426743 0.005814586217567533 -3.213177746465667e-05
PC_4 2.3304545071366282e-07 7.913975048544982e-06 4.257264650881032e-06 7.692880910408644e-05 1.319523438228415e-06 2.889453619032684e-07 -2.8185959165965056e-09 -1.1279356758388037e-07 1.1080180101860822e-09 0.0009942415552590285 0.11410330420358171 -0.0031443230257015738 0.006652572114009213 -0.0038707408963767585 -0.0003133502533431181 -0.0042655097407119326 -0.00036987094829823866 -0.008030905452259231 0.0022038691667506925 0.006081259788777555 -0.011085320465781643 -0.006849372848176285 0.008238127011644525 0.006411931280120517 -0.003727684807214879 0.0026800415545694166 -0.004708560878616403 -0.000669888435197231 0.004923314827555562 -1.2718491631406498e-05
PC_5 5.158896335689361e-08 6.428472783649248e-07 -2.4764465083376242e-06 -1.1744208452600058e-05 7.78005588253204e-06 1.7378840665196228e-07 -1.605487117840301e-09 -2.517910292214202e-07 2.040616616121593e-09 0.001671639848462 -0.00314432302570156 0.14857387093297064 -0.002673436280372469 -0.0040632907843071945 -0.000949604021949198 0.004558015788086258 -0.010288531507765195 -0.0017652418959241373 -0.011258927817057273 -0.007558538108556522 -0.0006358949544091556 -0.009452408619504618 0.008205307391662364 -0.016445180664324627 0.005500345767612054 0.0034228101598632525 -0.0015759073989978878 -0.002076424371878281 0.010098617273345474 -1.122183535978323e-06
PC_6 -4.1532956414077494e-05 -7.142929958496069e-06 -2.7901841433522186e-05 1.7266168674524737e-05 -8.143078694001403e-07 3.894104943533188e-07 -2.3568713906931994e-09 1.491869501713654e-08 -8.652333356316441e-11 -0.00019865568083915426 0.006652572114009229 -0.0026734362803724687 0.18872652483653796 0.0030658539821234866 0.005226387266294041 -0.0064602159056388634 -0.006008956263973986 0.004285115792431244 -0.008427078211054451 0.00032052465050471204 0.0005688231421655977 -0.015509731342197347 0.008854374205195708 0.016257044445255064 -0.003500131552092115 -0.00045680898975398434 -0.007067127239914289 -0.002178950300649953 -0.0065928092665170825 2.6340281641731723e-06
PC_7 7.47054058187858e-05 -2.5436909837230137e-06 5.861209314495259e-06 2.4140854939016567e-05 -2.208552041890212e-06 -7.889442991928819e-08 4.341268642294922e-10 4.040699724464109e-08 -1.8449353123643187e-10 -0.005196126301696473 -0.003870740896376784 -0.004063290784307267 0.0030658539821234957 0.2350859123328086 0.008458109098393242 -0.0011418847426674578 -0.009843392826307033 0.009455069333387625 0.006601730519889228 0.02100134171598624 0.007399541603030404 -0.02215707515547829 -0.01493515705749091 0.018255962036961774 -0.007982949253000644 -0.0068856180059331095 -0.0011579970265335612 0.007521966738920469 -0.009331727379126731 7.410544379870926e-06
PC_8 -8.782435423278967e-05 -3.1852840759017197e-06 9.595535768539535e-06 0.00014700915043860564 -1.4601950154042786e-05 -3.4138479998771765e-07 2.3486652252164323e-09 3.7536686737288277e-07 -2.7655362781980804e-09 0.0027045666470199123 -0.0003133502533431383 -0.0009496040219491974 0.0052263872662940344 0.008458109098393143 0.25280742314875604 0.009237570627772104 0.010049078736863606 -0.003689940494654886 -0.004002877228023261 -0.010766048186727302 0.007478621147304525 0.0214398863329339 -0.012818492616462536 0.007576543838361325 0.015311470781901992 0.0027988191986359602 -0.0014169182467751965 0.0016474058683715847 -0.009930908488563029 -1.665909684304947e-05
PC_9 5.201449208614825e-05 -1.3418860454163584e-08 7.985486322175699e-06 0.00019100438960019728 -1.1347438416754135e-05 -1.8095403919473177e-07 1.243728806648639e-09 2.2021642068587403e-07 -1.3126094041274291e-09 0.004319383342414383 -0.004265509740711935 0.004558015788086266 -0.006460215905638857 -0.0011418847426675233 0.009237570627772081 0.33553249799608875 0.01120595649346599 0.0007343314769161995 -0.017716179752740622 0.009151451969225375 -0.002963784568091483 -0.0025965670093571363 -0.013421908339484121 -0.006883760311636211 -0.007039770384237566 -0.0009917193021109912 -0.00032505044907617437 -0.008157568376575318 0.01444962748438192 -6.714165869323221e-06
PC_10 -4.637483091835662e-05 -2.91627895964432e-06 -1.5074484851501955e-05 -0.0002627039302849215 1.2631216262911047e-05 1.1264239438707146e-07 -8.798185304842428e-11 -2.014920327167545e-07 1.056472160296933e-09 -0.0051125812128989525 -0.00036987094829821974 -0.010288531507765205 -0.006008956263973983 -0.009843392826306958 0.010049078736863592 0.011205956493465964 0.4078294824764318 0.020490178196158785 -0.010282903053369674 -0.0057806716955954175 -0.000336753758424978 0.012950802731742624 0.0028385741909196615 -0.003875723589084299 0.011822418456561715 0.00372524277809569 -0.0037477917238235604 -0.002073234481374474 -0.009715909433156035 5.950874650961195e-06
PC_11 -1.1995499993790109e-05 5.144960969082306e-06 6.6949067037399675e-06 0.00020181069907253206 -9.86985417886368e-06 5.182904751772462e-08 -8.967697764482697e-10 1.5696805902150011e-07 -8.307517003161887e-10 -0.0007433482377619899 -0.008030905452259254 -0.001765241895924155 0.0042851157924312395 0.009455069333387573 -0.0036899404946548705 0.0007343314769162178 0.020490178196158747 0.3798706116599787 0.0031127769045577705 -0.0016480314045286726 0.012471569221835415 0.019809763730174092 -0.00491257245528572 0.011930937069456306 -0.01263664816694144 -0.007302685928164552 -0.00011234842300595217 -0.0019840985280170243 0.025144235085526316 -4.735237599909939e-06
PC_12 -8.995300694299978e-05 -1.0327625586697015e-06 1.2431164743660366e-05 0.00032090251492231374 -2.337855728942563e-05 -3.8639449090658904e-07 2.7933551898009194e-09 5.25727618872153e-07 -3.660038485854695e-09 -0.0015093105257118762 0.0022038691667506673 -0.01125892781705725 -0.008427078211054465 0.006601730519889059 -0.004002877228023266 -0.017716179752740594 -0.010282903053369699 0.0031127769045577298 0.42348768628237804 0.018448441314974223 -0.00039523691520712323 -0.012537341235222127 0.006477683125552337 0.020420731034915617 0.013828908514542096 0.009666910655326872 0.01034625261340618 0.0125436416923694 0.005310326712934063 -1.807012695293505e-05
PC_13 4.823127309801033e-07 -4.422044823121389e-06 4.4241160386019685e-08 -0.0001842280348337979 1.0129385040094646e-05 -1.954754872939968e-07 1.8583513761629098e-09 -1.1373254158498352e-07 1.7155421916694508e-10 0.0014019591283357098 0.006081259788777556 -0.007558538108556525 0.00032052465050471377 0.021001341715986322 -0.010766048186727297 0.009151451969225372 -0.0057806716955954235 -0.0016480314045286613 0.018448441314974227 0.4400641882955994 0.0172008611736485 -0.00292751575649799 -0.008048057167582029 0.019948641753114074 0.013721773732031364 0.004739587634516931 -0.020755110933282313 -0.01481184521619423 -0.007174569707352864 2.018769498272438e-06
PC_14 -2.9298501240531448e-05 6.682790786873711e-06 -7.785539708041627e-06 -7.514877852734453e-05 4.131937396131387e-06 2.8214012381137236e-07 -1.9337354580321498e-09 -7.166757494325357e-08 3.842802836882831e-10 0.006018083925068589 -0.011085320465781642 -0.0006358949544091732 0.0005688231421655809 0.007399541603030431 0.007478621147304555 -0.0029637845680914646 -0.00033675375842501064 0.012471569221835439 -0.00039523691520707845 0.01720086117364849 0.43040907642218945 -0.0016485942086285755 -0.0002481667540764148 0.006747903944543128 -0.0016904183722415973 -0.008584360344242795 -0.0020080014231941517 -0.02925815532680153 0.009838578487748198 7.392195514440753e-06
