 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0005124415831459367 -1.3663574895590015e-06 0.00012453198996837157 1.582866073160594e-05 -6.905971490609016e-06 -3.8626009632428396e-06 3.6663968791727744e-08 3.2558493829487896e-07 -3.821595912326475e-09 -0.0002916546392383357 8.784639055955222e-06 -0.00022587961965406903 0.000259367249472035 0.00024905763614217015 -0.00022713094969996318 -0.0001921480974956675 1.7134161346972596e-05 -0.00027539173522181685 -0.00042752165461838027 -0.00015072462109497385 -0.00021885619669344915 -8.73889216362868e-05 0.00014327877727312823 -0.0002224175069228665 -0.00012319198698386847 -6.218799891012151e-05 -0.0003144842688552109 0.00037917719628516604 0.0004893701335357499 1.5556319528482582e-06 -3.6069116280881003e-06 2.5444779673717667e-06 4.1727909639651056e-06
yob -1.366357489559368e-06 3.7320234875446747e-07 -5.810613299411602e-08 -1.1483033475467412e-06 -3.296349484572691e-08 8.327128839264044e-09 -6.492955137093096e-11 1.261423865626008e-09 -6.935704921836856e-12 3.4848353543749885e-06 5.03288765707477e-05 1.3409936053852063e-05 -3.664136112126955e-05 1.0794364404810682e-05 -2.791757403841211e-05 -4.185890147853885e-06 -1.7198871600678296e-05 3.193081177746509e-05 1.3120793074475033e-06 -2.9358466400569467e-05 2.4821283515241532e-05 -3.441938097548842e-05 -5.755819741918597e-06 3.568931717167392e-05 2.401457620448428e-05 1.268311439886693e-06 -7.2447131068702655e-06 1.932931587704563e-05 -4.740003846036384e-05 -2.4206135506117094e-08 1.128771396683124e-07 -2.5483990143391077e-07 -5.377749160584256e-08
age 0.00012453198996873526 -5.810613300030406e-08 0.00018180191319309185 0.002110243001493603 -0.00018101932058481324 -4.771586048696012e-06 3.897886714358817e-08 4.750002186773348e-06 -3.880377264398884e-08 -3.366710027806643e-05 -6.102938978916805e-05 -0.00015306787883264858 -4.1658246032775804e-05 -0.00015065191903573872 5.82933250628248e-05 -8.793821807691851e-05 8.314022805029284e-05 -3.5649328205272656e-05 1.2731724049470098e-05 1.8267710011564695e-05 -0.00015788252342770952 4.213286598363862e-05 6.588972798628649e-05 -0.00014543881611417473 0.00024066788387916408 9.531570494445858e-05 -0.00014186471406334706 -3.972162671190506e-05 0.0002297848390143522 9.669574628581355e-07 -8.85707847165912e-07 2.785812227488122e-06 -1.8666652894041044e-06
sex 1.582866073954415e-05 -1.1483033475793738e-06 0.002110243001497845 0.047112171581858694 -0.003860916766047686 -5.3761466908367115e-05 4.288299417425459e-07 9.803212678113187e-05 -7.814220840252164e-07 -0.0002517237026641967 0.0002671440990013967 -0.0012457996503956582 -0.0007721795479871124 -0.003446071006687438 0.0012084343055889777 -0.0009646009019378501 0.0012087066923087647 -0.0006143303151877476 -0.00018706218908939962 0.001132286354311735 -0.0028620031585813 -0.0018237615985274853 0.0008816909719857697 -0.004392441621778903 0.0020545725941825783 0.002436862960038798 0.0003389234494683805 -0.0021616133667292313 0.001216720338064814 -4.28614566920304e-07 -2.157793095790264e-06 7.30434183160745e-05 -7.16708938533315e-05
age_sex -6.905971491332555e-06 -3.2963494842270155e-08 -0.00018101932058517287 -0.003860916766047186 0.0003276968359189276 4.749830930201623e-06 -3.8802801316630365e-08 -8.554626335448351e-06 6.972888490016501e-08 1.5655252610541363e-05 -1.6916964178753007e-05 0.00010123904269815183 6.495123550312436e-05 0.0002846466631323265 -0.00010034499943763999 8.020690440179138e-05 -8.253373102937724e-05 6.524419131725768e-05 1.965158388884276e-05 -6.597633799956214e-05 0.0001863212141447879 0.00014354149711696395 -3.4702961885666895e-05 0.00037663758869486963 -0.00012787537000476774 -0.00011102215525172624 -5.08983639087085e-06 0.00017836992825948398 -0.00010788344003427128 -2.7589268153934145e-07 -3.018929557116552e-07 -5.928803476699913e-06 6.537124105923312e-06
age2 -3.862600963251267e-06 8.327128839271235e-09 -4.771586048696011e-06 -5.3761466908244824e-05 4.749830930191276e-06 1.2869944244476265e-07 -1.0749855627419326e-09 -1.279448717394152e-07 1.0688159725038332e-09 9.462719700540892e-07 2.7835948617121703e-06 4.152184952933763e-06 -4.493690652747129e-08 4.661017873443266e-06 -2.149800109260993e-06 2.425339787371849e-06 -2.4200232463342984e-06 2.1436140735836424e-06 -1.9278228837676451e-07 -5.665823306822921e-07 3.853248886312867e-06 -1.7216320535878028e-06 -1.8518646005341173e-06 4.6389376106635025e-06 -4.432827909135754e-06 -1.2332527617841788e-06 3.2013839414419585e-06 5.288338706598188e-07 -6.324083030489847e-06 -3.0870211699092246e-08 2.558047191475485e-08 -7.705079682300741e-08 4.72163101983237e-08
age3 3.6663968791805876e-08 -6.492955137151222e-11 3.897886714358757e-08 4.288299417414687e-07 -3.8802801316539084e-08 -1.0749855627419237e-09 9.160982432649424e-12 1.0687639170354521e-09 -9.108837749160867e-12 -8.725054007888672e-09 -2.0317779085124392e-08 -3.3481990097931235e-08 3.8582648768791345e-09 -4.003091400360853e-08 1.595166192820883e-08 -2.177085459474451e-08 1.9519778149359134e-08 -2.1800646864960268e-08 -2.0539663722340732e-09 -8.49381402649088e-10 -2.6239114651999635e-08 1.2323241127826971e-08 1.4112959688190796e-08 -3.6782343358393575e-08 2.47744787080131e-08 -6.003219410898777e-10 -2.4945031698806618e-08 2.5685373855660473e-09 4.489063528548128e-08 2.82707590957626e-10 -2.2349574499549336e-10 6.230884933713656e-10 -3.5403817560998665e-10
age2_sex 3.255849383148827e-07 1.2614238654490664e-09 4.7500021867826e-06 9.803212678110577e-05 -8.554626335447267e-06 -1.2794487173968357e-07 1.068763917037823e-09 2.2888869818976346e-07 -1.905516076192707e-09 -3.118879194108315e-07 4.157542265827268e-07 -2.419485549621047e-06 -1.503715748137381e-06 -7.4958533594749665e-06 2.53846384049249e-06 -1.8516615015440344e-06 1.818281597400768e-06 -2.155598496405351e-06 -7.7085435815011e-07 1.1071428404771526e-06 -3.7255984970768893e-06 -3.2859158952896102e-06 -8.105444344293466e-08 -9.58906114515338e-06 1.9008845342188378e-06 5.238568448189729e-07 -1.376468958871059e-07 -4.850259744780456e-06 2.510556662727569e-06 1.2473095880993366e-08 1.9152579789278827e-08 1.4223047478052847e-07 -1.7561108865388977e-07
age3_sex -3.821595912486877e-09 -6.9357049216588e-12 -3.8803772644064273e-08 -7.814220840249075e-07 6.972888490014814e-08 1.0688159725060012e-09 -9.108837749180044e-12 -1.9055160761924965e-09 1.617166014190752e-11 2.1116527529089575e-09 -3.317666439545481e-09 1.8910530006985003e-08 9.022614099991623e-09 6.325450869638527e-08 -1.9344592135274276e-08 1.2551623106087902e-08 -1.3968978465303913e-08 2.1432117244952655e-08 9.432392519331554e-09 -3.4783848120132805e-09 2.2934771961316872e-08 2.308183983878769e-08 8.168185678025994e-09 7.352599611997279e-08 -1.625249600299283e-09 1.40201638688669e-08 3.2303630161710713e-09 4.2044558095847054e-08 -1.5720254661572502e-08 -1.3151467507884183e-10 -2.29312932033819e-10 -1.056594620137908e-09 1.4461720356539492e-09
PC_3 -0.0002916546392383586 3.4848353543750257e-06 -3.366710027788792e-05 -0.00025172370265977095 1.565525261015349e-05 9.462719700491987e-07 -8.725054007847258e-09 -3.118879194004311e-07 2.1116527528221685e-09 0.08160155749122774 -0.0049088050185914925 0.0014371566557556613 0.006092523664294227 -0.0017534814756085845 0.007641338786395293 0.0074677886169276795 -0.019357567182023746 -0.0088371931163386 -0.008321899804975925 0.011024024240807161 0.00644418866712848 0.018186112123702886 -0.006469144886121258 -0.04060914976081162 -0.009661300052910169 -0.005572189003140316 0.014981508548942384 -0.008355116520492705 0.025511320743187 -3.198660954455674e-05 1.821078149937413e-05 -3.599984184132079e-05 -0.00015147270502790389
