 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0013242557365419226 -2.802634646420213e-06 0.00030338805125848674 0.000268142322785887 -3.670970929456555e-05 -9.602212347205512e-06 9.226061002799044e-08 1.3131572009689006e-06 -1.3501931553429863e-08 -0.0011303430952142553 0.00046076287396324707 -0.0010800950138495123 -0.00018280329376085084 0.0010752987866080863 -0.0008926375953534333 -0.0005412910954977198 -0.0003638311989396643 -2.4076545308203077e-05 -0.0009051888192665366 0.0006708236937754775 -0.00035271087743060994 -0.0007797194581284464 0.00012871482845492005 -0.0009051061624331847 -0.00043880246731211166 -0.0007234859253304023 0.00015270007219595676 -0.0006343927813818815 0.0008837336259412433 2.5300883616533633e-06 -4.9554898878429245e-06 3.976541986866265e-06 7.568977461313333e-06
yob -2.8026346464199307e-06 1.044778158935432e-06 1.5315189917842208e-06 1.9690794861676992e-06 -2.83001195867314e-07 -1.2333816755043984e-08 6.529052688601203e-11 4.3459418949793844e-09 -4.392915805502609e-12 -3.46151007311678e-06 0.0001984887207384014 6.715335399889171e-05 -6.835905803962035e-05 1.9565867312413308e-05 -0.00011128062570889423 -1.285760309035103e-05 -5.9539150010531836e-05 0.00010124573874296384 -2.497796669435886e-06 -0.00011622591288515316 6.199182627390674e-05 -8.542493761456013e-05 2.7726885071393642e-05 0.00012157654504307372 7.409686161920479e-05 3.590858388568864e-05 1.1875549152850655e-05 9.867852253654492e-05 -0.00017760563384620068 -1.3892674465081349e-07 3.0977476022215356e-07 -7.344721000995135e-07 3.730439835244996e-08
age 0.00030338805125823694 1.5315189917642287e-06 0.00039082096932772264 0.004330526617925779 -0.0003831355529639904 -1.0433635792416641e-05 8.659391854725055e-08 1.026476577372331e-05 -8.518961984176928e-08 -0.00012889744265290353 0.00045215268626850593 5.631834894434323e-05 1.023511431656088e-07 0.000640530893398761 -0.0008861473920492998 4.507125519509509e-05 -0.00010457238554979446 0.00043283906718309906 0.00040096165072685795 -0.00014507221414298288 8.743029634073108e-05 -9.10426798182305e-06 0.00014704258200786639 -0.0002479390608964045 0.0001488179306211083 0.0002988971736953359 0.000128814833905117 0.00023184645277175636 8.049522536252273e-05 1.7047514758540506e-06 -1.6191556708037244e-06 8.60522108371421e-06 -5.1587641260942216e-06
sex 0.00026814232278008637 1.9690794856767327e-06 0.004330526617921272 0.0907043113400532 -0.007632103413990943 -0.00011221548291325388 9.082046517983846e-07 0.00019749607799142551 -1.5975130802126224e-06 2.944666605017487e-05 -0.0008358780517041185 -0.0013360527889908897 0.002861566882869333 0.0016138770556880582 -0.0055407330316365605 0.003008614133766972 1.9269881556198572e-05 -0.0017710819561593657 0.0057936914497533284 -0.007010271851293434 0.0043597526402832905 -0.0008327416409214598 0.0008696899809183655 -0.004168739841348914 -0.0038107999402403887 0.002814488515092786 0.0007020947958548842 0.003630580676267869 0.003872102397639891 3.864145513961014e-06 -1.0247352889113603e-05 -4.916666843206444e-06 3.080883392212312e-05
age_sex -3.670970929418676e-05 -2.8300119581040854e-07 -0.00038313555296353845 -0.007632103413991047 0.0006701179867301889 1.0261600207119591e-05 -8.518520610377012e-08 -1.7897610016000436e-05 1.4835075362805027e-07 2.5563469721922804e-06 0.00013563590579582251 0.0001538502543868388 -0.00023052018307966187 -4.32786726605959e-05 0.00042753440180466146 -0.0002527319562766007 -0.00013030776200022686 0.00012564094396213732 -0.0004252181461165589 0.0006491282774203614 -0.00037039668827121335 7.115081874409609e-05 -2.0666336546169867e-05 0.00043560970876031264 0.00031299691132125247 -1.1226114747647452e-05 2.6282902165362404e-05 -0.000265745092313996 -0.000341325778277782 -6.0434564640526e-07 -4.688775179536066e-07 -2.3381646186756472e-07 -4.5962324518238615e-07
age2 -9.602212347195285e-06 -1.2333816754439786e-08 -1.0433635792415523e-05 -0.00011221548291336511 1.026160020713084e-05 2.8719571191465814e-07 -2.4394905899603286e-09 -2.826527306942688e-07 2.4001133776928457e-09 3.738692965201257e-06 -4.4276113648541225e-06 2.792952373980218e-06 -8.598271378680002e-07 -1.1096920871679395e-05 1.7967871060140002e-05 2.54766202382747e-07 -9.977734973750813e-07 -7.6272574995741044e-06 -9.335996844977011e-06 1.0991396951612644e-06 -2.1114743896423836e-06 -1.4811099109485876e-06 -2.821456797727487e-06 9.316676249817415e-06 -7.999373797002511e-07 -2.1979200407078155e-06 -1.8356266872328157e-06 -3.251321868088071e-06 -3.832620675126401e-06 -5.665559736823775e-08 4.235244720975793e-08 -1.9565572037334886e-07 1.0404202228549547e-07
age3 9.22606100279453e-08 6.529052687732653e-11 8.659391854723464e-08 9.082046517993064e-07 -8.51852061038632e-08 -2.4394905899601805e-09 2.1139621104304556e-11 2.399897237576518e-09 -2.0785465476327112e-11 -3.749811539144785e-08 2.986113704936561e-08 -4.00622565454976e-08 4.850038567911936e-09 6.098656724082607e-08 -1.3467224946568207e-07 -1.6735531753681904e-08 2.100333143813501e-08 4.680267929789399e-08 6.193512139013945e-08 -1.0078062537645785e-08 2.6351123185531213e-08 4.999983840939456e-09 1.7642783380091528e-08 -6.874381576678264e-08 -8.803088650968182e-09 -1.76570674770433e-08 4.276213755836061e-09 1.8661554140542438e-08 6.639312629300684e-09 5.258620029205411e-10 -3.535334731851195e-10 1.2984716518403158e-09 -5.488799175712208e-10
age2_sex 1.3131572009573598e-06 4.345941893404536e-09 1.0264765773709694e-05 0.00019749607799142484 -1.7897610016000127e-05 -2.826527306939255e-07 2.3998972375736696e-09 4.908636243638286e-07 -4.159412212023427e-09 -4.2307095899805895e-07 -4.7348117919558835e-06 -4.783467218745918e-06 5.820087977492115e-06 -8.795054999214194e-07 -1.0341305101511602e-05 6.5801171569577815e-06 5.391802595549354e-06 -4.32356290582035e-06 8.510993282614975e-06 -1.7348258514538356e-05 1.0338163014018076e-05 -1.8193669284452327e-06 -2.1492929623275786e-06 -1.1475652225623478e-05 -8.57098274896577e-06 -4.3120106195836346e-06 -3.357217707302275e-06 3.749593655146307e-06 6.880386214227903e-06 1.9957723497951307e-08 3.7662527875028845e-08 -1.4466230992181124e-09 -1.5444114179886696e-08
age3_sex -1.3501931553160081e-08 -4.392915800873328e-12 -8.518961984164454e-08 -1.597513080212569e-06 1.4835075362804344e-07 2.4001133776896552e-09 -2.078546547630058e-11 -4.1594122120233135e-09 3.5941948812943426e-11 6.784538088648243e-09 4.687290246422677e-08 4.447787919521803e-08 -4.734164816189178e-08 2.262150955528776e-08 8.091418493901735e-08 -5.1539248256132846e-08 -5.696742402232941e-08 4.9745639585919386e-08 -4.634525642131322e-08 1.4652528609132717e-07 -9.005683119788267e-08 1.4063952798972274e-08 3.98537357716444e-08 8.239768838867276e-08 8.042669146341975e-08 6.729676977360633e-08 5.318531947310088e-08 2.1730545954174415e-10 -2.9474248061953587e-08 -1.9859103059239116e-10 -4.637886230906326e-10 1.7610431889295333e-10 2.2460998708078728e-10
PC_3 -0.0011303430952141983 -3.461510073116753e-06 -0.0001288974426527687 2.9446666053136783e-05 2.5563469719760867e-06 3.7386929651981304e-06 -3.7498115391425674e-08 -4.2307095899329904e-07 6.7845380886162445e-09 0.22955131557703468 -0.010478354827938465 -0.007193181271896023 0.03658714600867941 -0.0030085312656997296 0.012983741537480747 0.0315933050800829 -0.05646264518202585 -0.03753362947609572 -0.05257055188589246 0.05140002220034985 0.0344870153118308 0.05923802621166161 -0.04208792247929518 -0.14547701393645923 -0.031976648162005204 -0.01566025635490148 0.03475371611182102 -0.044240371319150804 0.09968080218662607 -9.122633713187844e-05 -6.999471395166007e-05 -7.135600216490143e-06 -0.000262789263136242
