 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.2830715882928455e-05 4.520470481180028e-08 -3.6812298337476803e-06 -2.841962209471605e-05 1.821430684720627e-06 7.450345733295303e-08 -4.4643657129614005e-10 -3.7406215932359185e-08 2.3702925382422433e-10 2.3764546245773082e-07 5.616883611719056e-06 3.801880926414378e-06 -3.5411397598745205e-05 5.606749535661429e-05 -8.149129655924192e-05 4.332425312150578e-05 -4.593332678822609e-05 -1.547548342033473e-05 -9.174342832602682e-05 -1.1679973609908101e-05 -2.8854123295112325e-05 -6.169425734261371e-05 8.635235034255746e-06 -5.2800495887391536e-05 -1.5247938988749383e-05 1.386013417456895e-05 -5.09039466249751e-05 -5.178685328144024e-05 7.701979073276646e-05 6.620422648291781e-08
yob 4.520470481174088e-08 1.1846208050794155e-07 1.687901675202478e-07 8.839538523248847e-07 -7.07192193178627e-08 -2.752874672812211e-10 -4.546846719569023e-12 9.2275615921914e-10 -1.9037600784218903e-12 9.240441277161335e-07 8.919364978366137e-06 6.57713664989167e-07 -7.523770014643967e-06 -1.875441122963671e-06 -4.181784058739094e-06 3.66220822993786e-08 -3.2454995441357274e-06 5.916420958633559e-06 -2.3742870796056426e-06 -5.990697058055041e-06 7.313570928591089e-06 -6.236005108591099e-06 -2.7594233818602456e-06 9.92113945258757e-06 3.349147568576689e-06 9.206015305962971e-08 -2.513767116087063e-06 4.151355647214195e-06 -1.4450754061002913e-05 -2.3210012486000802e-08
age -3.6812298337518363e-06 1.6879016751944122e-07 4.8151340393811235e-05 0.000706740809413846 -4.78031378250168e-05 -9.75928407422516e-07 6.144344705399815e-09 9.726561646393572e-07 -6.1270178163102935e-09 -3.174954648028178e-06 -5.591507424038397e-06 -1.4537382881098623e-05 -3.4803984435709395e-05 3.5631055041505604e-06 1.1576904620704904e-05 2.367678052718077e-05 1.1210147325445142e-05 4.3098982483819945e-06 1.5624886585550643e-05 -4.106502088752227e-06 -1.6850154021773342e-05 6.45136292315776e-06 -3.5563993168689574e-05 1.5241143640191067e-05 1.6081870378471272e-05 -2.6325208878210402e-05 -5.949757564745651e-06 -2.3572947868023418e-05 -6.184656789083323e-06 -1.8587551009847158e-08
sex -2.8419622094802765e-05 8.83953852308547e-07 0.0007067408094141992 0.016962432878029746 -0.0011140255845497329 -1.4009268084867825e-05 8.660495330318401e-08 2.2241759607409785e-05 -1.381768688648546e-07 6.105940645193499e-06 3.89620750006579e-05 -0.0001390513574106136 -0.0001858342418946895 -0.0001235855927209188 0.00025132373601785947 0.00042127237096182646 0.0002168201220075621 0.0003366318874268732 8.693851083626191e-05 -0.00037833391731893605 -0.00011773447982225892 9.766427730904628e-05 -0.00015543683315322177 2.461970350588221e-05 0.0005567713674207109 2.2507610421787132e-05 -9.852185548856618e-05 -0.00024263119367418624 -0.0006253778606438396 -1.6706787331729222e-06
age_sex 1.8214306847204286e-06 -7.071921931711e-08 -4.780313782504851e-05 -0.001114025584549884 7.575268624056472e-05 9.715222042068965e-07 -6.121724101446509e-09 -1.550784743151991e-06 9.820620612404423e-09 -8.222532430904043e-07 5.588189982802434e-06 1.8109315612218857e-05 1.3483262733007535e-05 7.052658511133035e-06 -2.2762356954518332e-05 -2.8198389535395998e-05 -1.9153442514773906e-05 -1.494805454093637e-05 -8.669426906482756e-06 2.0785993708649202e-05 8.92544917288911e-06 -6.61710041163382e-06 1.2625005058054533e-05 4.0426064440568835e-06 -3.148514612721123e-05 -3.61123121007209e-06 1.0731675735820009e-05 1.9279717309794746e-05 3.4888803663538064e-05 8.691038019553614e-08
age2 7.450345733295461e-08 -2.752874672629191e-10 -9.759284074225207e-07 -1.4009268084860869e-05 9.715222042062724e-07 2.02864367464115e-08 -1.3016269754123014e-10 -2.0201135013758747e-08 1.296164725214086e-10 1.6669555621437277e-07 5.532310590180882e-07 4.376067781739947e-07 5.698964602210857e-07 -1.6864005719441016e-08 -3.8228028220204475e-07 -5.345367171817989e-07 -4.064952084718115e-07 1.6830225102610866e-07 -4.881379745185303e-07 -2.1019829661324892e-07 4.885212170606082e-07 -3.581800347960378e-07 7.950707002867502e-07 3.154056333610952e-08 -9.857609024233257e-08 5.522371272292e-07 4.816276483857822e-08 5.775758148676511e-07 -4.407130098614104e-07 -8.986516353147374e-11
age3 -4.464365712965162e-10 -4.5468467196642895e-12 6.144344705399883e-09 8.660495330314105e-08 -6.121724101442646e-09 -1.301626975412307e-10 8.488380619962844e-13 1.2957539179810171e-10 -8.448727538500838e-13 -1.724441739821998e-09 -4.663941772514547e-09 -3.3330654308135115e-09 -3.867447048697522e-09 -3.275906748234605e-11 2.451212005924744e-09 3.6570032210631065e-09 3.065242818119291e-09 -1.893257666347775e-09 3.455296646390023e-09 2.2324309435593164e-09 -3.204370680070466e-09 2.849132241316739e-09 -5.865946053294142e-09 -1.1579270166250244e-09 -4.3595949556308944e-10 -3.5382490968325935e-09 -2.7857385865062247e-10 -3.63471246531718e-09 4.746253966030545e-09 1.8183836152713166e-12
age2_sex -3.7406215932338314e-08 9.227561592045035e-10 9.726561646401109e-07 2.2241759607415084e-05 -1.5507847431521401e-06 -2.0201135013773662e-08 1.2957539179819438e-10 3.2434238290752775e-08 -2.0913764920069826e-10 1.3649244891076107e-08 -2.331922595829973e-07 -4.824637846216483e-07 -2.970439626031955e-07 -1.530843726195796e-07 5.559284893224171e-07 5.841517038530686e-07 4.27380413204032e-07 2.097361384631556e-07 2.5408029871794315e-07 -2.777218335884529e-07 -1.7111012446182275e-07 1.6886668918277283e-07 -3.460529748217368e-07 -1.7428053119763866e-07 5.49251836528265e-07 8.97092690720215e-08 -2.69879561736071e-07 -4.1174810064235475e-07 -5.584174339744207e-07 -1.6152718531315227e-09
age3_sex 2.370292538236752e-10 -1.9037600782843857e-12 -6.127017816315492e-09 -1.3817686886489807e-07 9.82062061240604e-09 1.2961647252151258e-10 -8.448727538507311e-13 -2.0913764920071193e-10 1.3707970945860768e-12 8.543445453488456e-11 2.0533553424200728e-09 3.5778215285503572e-09 2.031533728359993e-09 1.1707145198041253e-09 -3.961354786243365e-09 -3.678038697525626e-09 -2.816109923822223e-09 -9.42431729168321e-10 -2.1200487257327037e-09 9.755190814510576e-10 8.346285336964975e-10 -1.2806565160942068e-09 2.7174466574531018e-09 1.4282196528508444e-09 -3.0065916973586938e-09 -6.484525263293082e-10 1.967185995202204e-09 2.3500830719721918e-09 2.751301496107713e-09 9.731967869854708e-12
PC_3 2.3764546245581822e-07 9.24044127716229e-07 -3.174954647987292e-06 6.105940645993167e-06 -8.22253243145878e-07 1.6669555621353026e-07 -1.7244417398166273e-09 1.3649244892230113e-08 8.543445452747937e-11 0.031916188490652 0.000645529832541603 0.0017506124814649373 -7.33609263014233e-05 -0.004824149669783687 0.0022060037980299848 0.003804429924044331 -0.004647918317220442 -0.0007075487138098964 -0.0013843820204503972 0.0007412610023531074 0.005462581522151786 0.003655910076568355 -0.0018439715162070595 -0.011268659163443126 0.0005081036607020604 -0.0008836022014796488 0.003822967685365512 -0.0007407892541921299 0.006287703069843413 -3.9307989229477184e-05
