(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 6.71077904074884e-05 -9.00408985619717e-06 3.91926579733416e-05 -3.47876044136771e-05 2.34099603701087e-06 -1.8086184977143e-06 5.53617540087974e-07 1.90201366683239e-07 -2.1314413613485e-06
covarage -9.00408985619717e-06 0.000185704024485796 0.000286722260896044 -0.000293678615680144 -3.84817327727112e-06 5.55376234552496e-06 4.85093026140574e-07 -6.4745480425723e-07 2.06602466817537e-06
covarsex 3.91926579733416e-05 0.000286722260896044 0.00093269576949134 -0.000894392604102684 -1.73539942570297e-06 3.0354806241229e-06 6.27749687084451e-07 -2.2457371902492e-06 -1.26324828303573e-06
covarage_sex -3.47876044136771e-05 -0.000293678615680144 -0.000894392604102684 0.000912182827953514 3.15858306797722e-06 -2.46854607973135e-06 -1.27350591856378e-06 2.40014288022447e-06 1.14624351236655e-06
covarPC_3 2.34099603701087e-06 -3.84817327727112e-06 -1.73539942570297e-06 3.15858306797722e-06 5.60262381839954e-05 1.25665051352747e-06 3.28147305724337e-07 -4.35654470218526e-06 -4.19387387452472e-06
covarPC_4 -1.8086184977143e-06 5.55376234552496e-06 3.0354806241229e-06 -2.46854607973135e-06 1.25665051352747e-06 6.09621970954132e-05 2.6858627545173e-07 -8.37079047063765e-07 -1.28782171121985e-06
proband 5.53617540087974e-07 4.85093026140574e-07 6.27749687084451e-07 -1.27350591856378e-06 3.28147305724337e-07 2.6858627545173e-07 0.000151673013690771 -0.000101576464663667 -9.37247718270329e-05
paternal 1.90201366683239e-07 -6.4745480425723e-07 -2.2457371902492e-06 2.40014288022447e-06 -4.35654470218526e-06 -8.37079047063765e-07 -0.000101576464663667 0.000258130492128425 -4.51146645299744e-05
maternal -2.1314413613485e-06 2.06602466817537e-06 -1.26324828303573e-06 1.14624351236655e-06 -4.19387387452472e-06 -1.28782171121985e-06 -9.37247718270329e-05 -4.51146645299744e-05 0.000241914037288773
