 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.1650200504265821e-05 3.5454007144314575e-08 -4.624294947317446e-06 -2.7946742289440753e-05 1.738322923527903e-06 8.965132044546815e-08 -5.308029013307281e-10 -3.398292061742439e-08 2.1054826678827193e-10 -5.002683219805969e-06 2.8268289073132918e-06 2.9782754367046566e-06 -3.554002092694822e-05 5.6671774306673934e-05 -7.437582206134744e-05 4.8761388203401434e-05 -4.6310976860891774e-05 -1.0199083415460827e-05 -8.491337679167457e-05 -1.1287019181638564e-05 -1.574087376348499e-05 -5.536675923905053e-05 5.7717525050914325e-06 -3.7407394422950555e-05 -1.1055487065358975e-05 8.701782708786973e-06 -4.758487106050906e-05 -5.772036471620234e-05 7.655634088884104e-05 3.2442083285300955e-07 -1.575299123295167e-07 -3.6212478988321467e-07
yob 3.5454007144374946e-08 1.080646356737958e-07 2.2432573711165468e-07 8.997709344149768e-07 -7.877694352988131e-08 -1.7635006414928279e-09 5.5679793934473255e-12 1.2541194438019144e-09 -4.829910800085486e-12 1.1987904712046007e-06 7.759688388398408e-06 4.821624956523562e-07 -7.448335946123602e-06 -1.9892370733150387e-06 -3.4203780232296695e-06 3.0307588940320224e-07 -2.93752277597069e-06 5.624226752935207e-06 -2.1159182760482577e-06 -4.773411923209594e-06 6.409481557566825e-06 -5.862850871243109e-06 -2.45721636300785e-06 9.318767826146083e-06 3.1861136849911395e-06 -4.1997407523262137e-08 -2.3292297251727323e-06 3.362598842036893e-06 -1.3111315919421495e-05 9.217159519622429e-10 -2.7440657840431173e-08 -2.5340786161191114e-08
age -4.624294947325854e-06 2.243257371121769e-07 5.614979307418947e-05 0.0008431430531084918 -5.552996341736443e-05 -1.1159236001406297e-06 6.925575479563665e-09 1.1085850865404637e-06 -6.885412604417538e-09 8.009317145533135e-06 1.7186858920022982e-06 -6.086988031743145e-06 -3.116385828051503e-05 9.98475244230657e-06 1.9513933284097757e-05 7.306177435635836e-06 2.7113060323906927e-06 1.3372626957269714e-05 1.5181883834296343e-05 -7.419752153419231e-06 -1.8446510676413164e-05 -9.76210301353199e-06 -3.72901929440413e-05 1.7199494048372887e-05 1.751344991784385e-05 -7.937514837905413e-06 -3.772356963147179e-05 -3.181390626118293e-05 -7.446302176369483e-06 -2.4406176672229573e-07 1.0492304355653285e-07 8.46710428713084e-08
sex -2.7946742289595902e-05 8.997709344118806e-07 0.0008431430531061998 0.021573860082292933 -0.0013910404171860622 -1.6479336534338092e-05 1.0080947560596355e-07 2.7396606737374166e-05 -1.6845450377520186e-07 8.637495151949049e-05 0.00019068070792640682 -5.35047783184159e-05 2.0891216540681203e-05 4.980598185853421e-05 0.00024797081436443545 0.00015339140910612616 -6.504810616271566e-06 0.00043832348900034516 0.00021029257067361567 -0.00037348843077461845 2.8304090235323654e-05 -0.00017289875423800446 -9.326823029566957e-05 1.5017332337495423e-05 0.00041677464109657954 0.0004949607465574035 -0.000364842417053773 -0.0002144069711069571 -0.00032213268420533826 -3.0082917738223023e-06 -3.0685712406331156e-06 3.855901701654429e-06
age_sex 1.7383229235243735e-06 -7.877694353042111e-08 -5.552996341719856e-05 -0.0013910404171858003 9.219181553100652e-05 1.1072050443786958e-06 -6.878772974034565e-09 -1.8524586308530474e-06 1.1567904535381801e-08 -6.640280509226972e-06 -4.8471598098348214e-06 1.2452410950662678e-05 -2.9417738469788367e-07 -3.0081989532465727e-06 -2.3528930189824234e-05 -9.597800112065398e-06 -4.216965414490838e-06 -2.3896005640397024e-05 -1.659291778986362e-05 2.1978974063148684e-05 -1.8921054758868883e-06 1.24880045726001e-05 8.563823374524146e-06 2.8073943933493874e-06 -2.481203194707438e-05 -3.168969168941412e-05 2.8491148330389196e-05 1.6554351392318754e-05 1.6802152896142808e-05 1.6864877027645308e-07 1.78301614677923e-07 -2.1624862679098026e-07
age2 8.965132044520835e-08 -1.7635006415061827e-09 -1.1159236001405118e-06 -1.6479336534381616e-05 1.1072050443818732e-06 2.2628577593147306e-08 -1.426152360185978e-10 -2.249128590233718e-08 1.4179291174109405e-10 -6.267622267043314e-08 3.6096359101203245e-07 2.7300983110142225e-07 4.804623918986121e-07 -1.519940165601945e-07 -5.403829830829809e-07 -1.7479677744446165e-07 -2.4372590332580496e-07 -3.393616105996479e-08 -4.735475631281354e-07 -7.850888754406989e-08 5.049519294090636e-07 1.7127033393676242e-09 7.935291684383094e-07 -3.5507461537157636e-08 -1.722681089487671e-07 2.239895202762839e-07 6.99741158745761e-07 6.942676932290728e-07 -3.656508340090784e-07 4.2878847422543855e-09 -2.4858093369387738e-09 -1.3365496916020586e-09
age3 -5.308029013305217e-10 5.567979393509731e-12 6.925575479562172e-09 1.0080947560622132e-07 -6.878772974053476e-09 -1.4261523601858306e-10 9.10983771372591e-13 1.4177114318717615e-10 -9.056998160369029e-13 -2.3639707965168324e-10 -3.311895077495871e-09 -2.3906020909575567e-09 -3.196659637897019e-09 9.058525148257405e-10 3.5151520128648084e-09 1.2522912203366622e-09 2.186768639573121e-09 -5.574212338744296e-10 3.4220722241740538e-09 1.2400600338574828e-09 -3.3405738784365456e-09 4.110075555141855e-10 -5.637057380860777e-09 -6.424341305356097e-10 3.069135197502714e-10 -1.7783054738575581e-09 -4.389491620644698e-09 -4.271877486545433e-09 4.100577378720294e-09 -2.396456812324623e-11 1.5943346874065906e-11 6.465496596467524e-12
age2_sex -3.3982920616044166e-08 1.2541194437941656e-09 1.108585086536848e-06 2.739660673736385e-05 -1.8524586308527088e-06 -2.2491285902267768e-08 1.4177114318676147e-10 3.787028758346898e-08 -2.399965080527705e-10 1.2930876606074008e-07 -1.400092874937239e-08 -3.8399692983329717e-07 -1.3189475681274387e-08 4.06902999107735e-08 5.769820756180807e-07 1.9318650388858414e-07 1.3774400036098751e-07 3.9473631068358185e-07 4.1828003729380125e-07 -3.263040759591426e-07 4.9348894908231184e-08 -2.4589628644267945e-07 -2.519325245489039e-07 -1.3860542634384336e-07 4.7264600525908133e-07 5.836213088975503e-07 -6.301938410522871e-07 -3.556934778247973e-07 -2.47614118400318e-07 -2.9664492864556346e-09 -3.156522559184461e-09 3.645876570837077e-09
age3_sex 2.105482667876841e-10 -4.8299108001426285e-12 -6.885412604393421e-09 -1.684545037751083e-07 1.1567904535377743e-08 1.4179291174062902e-10 -9.056998160341159e-13 -2.3999650805273113e-10 1.5417068024408475e-12 -6.297974766193263e-10 6.255384419330432e-10 3.0698149395119265e-09 2.1598865707241947e-10 -8.750120210477644e-11 -4.099592580495876e-09 -1.1424999977547245e-09 -1.112222733051876e-09 -2.0703139884343347e-09 -3.181620350625325e-09 1.3297387754112562e-09 -3.9100135940741624e-10 1.5254537647805548e-09 2.081236288894409e-09 1.2196465042859316e-09 -2.9073576429944828e-09 -3.28664220586313e-09 4.2518484685537615e-09 2.0430000397738404e-09 1.1436377999622143e-09 1.5857890214302794e-11 1.7948120380534573e-11 -1.8815314392574912e-11
PC_3 -5.0026832198092085e-06 1.1987904712045872e-06 8.009317145520688e-06 8.637495151944801e-05 -6.640280509225754e-06 -6.267622267020009e-08 -2.363970796530505e-10 1.2930876606074532e-07 -6.297974766195306e-10 0.02870961748652273 0.0006107760116462043 0.0016192184022123248 -0.0005318708880846151 -0.004327170526098522 0.0020649560952378946 0.0035328542643317585 -0.0046022944858274345 -0.00035820524669005733 -0.0016793726265645428 0.001053198880910387 0.005401132952283256 0.003074258141294155 -0.0021285188042913746 -0.010804536339561827 0.0007844334241878902 -0.0013230325712371611 0.003574015235942553 -0.0009013012512234281 0.005515222106968287 3.191299573730295e-06 -4.351072488682524e-05 -3.649776024366275e-05
