 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005093642739400983 -5.90876547815901e-06 0.00084254293763224 0.0010740258693361258 -0.00015964296438962451 -2.876551974018125e-05 2.9788962284568683e-07 6.337501959432264e-06 -7.152654952841346e-08 -0.0014378290712264428 -0.00013000111234173127 -0.0011142073004271607 0.0011557599646321388 -0.0007389857201546897 -0.00024206366294466896 0.0018730115559755802 -9.037547863438634e-05 -0.0005426593490283758 -0.0009432544137165276 -9.936321942327255e-05 -0.0021469008979304767 -0.001018049341675755 -0.0031417331626088494 -0.0010304386513589748 -0.001877983522562782 -0.0019916680316955987 -0.001297041603211644 0.005529510207178165 0.004011848637211429 3.6059954736063543e-06 1.7107116044014103e-06 1.9877790875943897e-05 8.749065548076148e-06 -2.9801597437414215e-05 -1.7329151029499562e-06 -2.0448841171631296e-05
yob -5.908765478153165e-06 1.2341621808292213e-06 -3.859502384256978e-07 7.810771967627242e-07 -3.2326765613029154e-07 3.7647117512550635e-08 -3.642697374582723e-10 6.109066020511551e-09 -4.7897548489540804e-12 1.0276940602870895e-05 0.00020690801907531918 3.564906082447993e-05 -0.0001485997000917982 7.841085841369077e-05 -0.00017053957848970556 -2.7018085534800388e-05 -7.689190340125526e-05 0.00015088635490440868 -4.6625512381857315e-05 -0.00012015484947419686 9.137839089184606e-05 -8.312548502515543e-05 -2.3155298161626866e-05 8.494296663978891e-05 7.191974646516781e-05 -3.5200956510708985e-05 -5.2488340655882846e-05 2.305801463482654e-05 -0.00015510332253582698 -3.054061175995398e-07 8.725004513031762e-07 3.70196744037248e-07 -7.865439221843479e-07 -8.584225648751386e-07 -7.960034230891198e-08 -3.502367040123844e-07
age 0.0008425429376313656 -3.8595023843634744e-07 0.000530371248055699 0.0054059672858735395 -0.0005275708087380866 -1.5724921298636177e-05 1.4381074357673924e-07 1.5632269369861942e-05 -1.4298128855043972e-07 -0.0003207918198160905 9.774240843921156e-05 -0.0003421216665905464 8.476445950748678e-05 -0.0009403174230450018 0.00048066139011021953 0.00033349406558109545 -9.006698104444582e-05 -0.0002570259168358997 0.000800362671311302 0.0005932242426306801 -0.0005281632811924044 -2.478798435313888e-06 5.414666268253711e-05 -0.0003998466542870327 0.0007740189057151329 -0.00043119689364873895 -0.0008013754467448975 0.001118312690362977 0.0012787382858249125 2.675659126338138e-06 -1.8621516823387018e-06 1.6557727512414019e-06 7.182661304931067e-06 -7.271629759769981e-06 1.6608316123436092e-06 5.22446406483196e-06
sex 0.0010740258693178253 7.81077196726607e-07 0.005405967285867094 0.11161209872095601 -0.010192980340449031 -0.00015489633325623838 1.3807870358692863e-06 0.00028716067527125147 -2.5265346346097307e-06 -0.0020520865573418192 0.006929554419533485 0.0012652628415769042 -0.008533630735297502 -0.01270581730181392 0.004363762920074105 0.009140958215253618 -0.0006067753771349853 -0.003270070717638948 0.008836754998895082 0.010555402428269309 -0.008041595988367232 -0.0042644534591486 -0.0007874474616066648 -0.022894917531219385 0.007565495857470853 -0.0026096150378859665 0.0049675231477231616 0.0009061124201340356 0.007754512569139418 1.4407132975551e-05 -3.348466631641031e-05 -2.431467224811499e-05 0.00013704177426300497 -4.7889112351297416e-05 7.481845053014822e-05 5.505308236516755e-05
age_sex -0.0001596429643878475 -3.23267656120918e-07 -0.000527570808737522 -0.010192980340450037 0.0009703858493004324 1.5632969374639074e-05 -1.4303514454495223e-07 -2.824567550244721e-05 2.549816674500782e-07 0.0001509019029108751 -0.0006913399844993144 -0.0002010684340707177 0.0008447714348436498 0.0011524878446156103 -0.00046940166678881415 -0.0009358864260811382 0.0001882521734257369 0.0004167055147426403 -0.0008337968785389014 -0.0009102898667577488 0.0004566954694677826 0.0002941587709803164 0.0001720983164039188 0.002110434819845214 -0.0005554723543297788 0.0006798596141332878 -0.00033908199096733117 -0.00023778659137434378 -0.0008375917738039846 -2.9483091455592017e-06 5.857590524986721e-07 1.5708549036507736e-06 -9.236341755485883e-06 6.206512079033299e-06 -6.276081074171012e-06 -4.265171870238568e-06
age2 -2.8765519740154645e-05 3.76471175124203e-08 -1.5724921298636417e-05 -0.00015489633325643573 1.5632969374656265e-05 4.807402958724326e-07 -4.503921555148948e-09 -4.770871631940929e-07 4.4706415466676366e-09 8.62654000401791e-06 -4.2800489205412713e-07 9.055079165106942e-06 -5.191635767763508e-06 3.134936337759902e-05 -1.8045316306286106e-05 -1.259256079846115e-05 -1.1923834639469206e-07 9.694364087369075e-06 -2.5649726556792287e-05 -1.8501083238299325e-05 1.4597495942539351e-05 -2.7203851974350533e-06 1.7215400111655773e-06 1.3633171762707891e-05 -1.2059544360133973e-05 2.0205789273414933e-05 1.78671253248099e-05 -3.923048398997655e-05 -3.8297186515612616e-05 -9.309354309360995e-08 3.915967729635652e-08 -7.60009100772787e-08 -1.9445800683371068e-07 2.487873868346953e-07 -7.695520548421093e-08 -7.841916278307512e-08
age3 2.978896228454781e-07 -3.64269737460861e-10 1.4381074357674286e-07 1.3807870358711563e-06 -1.4303514454511555e-07 -4.503921555149028e-09 4.308676408237976e-11 4.471021741187696e-09 -4.2778781949714425e-11 -7.380091600565736e-08 2.7825164949499656e-08 -7.366198302327908e-08 4.002936667950106e-08 -2.916121547232177e-07 1.6140274337609634e-07 1.3898380680376386e-07 1.078701005492729e-08 -7.318464135753779e-08 2.3095416011805293e-07 1.5601589710163025e-07 -1.1858457803528581e-07 2.7563517728888675e-08 -6.044646376307411e-08 -1.3525066272278194e-07 4.5703171117963804e-08 -2.454618669833367e-07 -1.289206757478036e-07 4.090046595424174e-07 3.4935326289006584e-07 8.467274565837379e-10 -9.761186020284096e-11 9.505600177280665e-10 1.4656773263301335e-09 -2.567549557072547e-09 8.293761361326291e-10 2.4416686924016234e-10
age2_sex 6.337501959384717e-06 6.109066019832902e-09 1.5632269369846323e-05 0.0002871606752713023 -2.824567550244936e-05 -4.770871631936177e-07 4.471021741183163e-09 8.460293173383919e-07 -7.821594732777206e-09 -3.4291598157255106e-06 2.1389210350054027e-05 7.423662323905073e-06 -2.426325093907797e-05 -3.301549834050178e-05 1.5692814723926437e-05 2.9527838819829284e-05 -7.08205248291273e-06 -1.2786063377786608e-05 2.4292482204984605e-05 2.4914298128499832e-05 -7.573825251442002e-06 -4.532412885614111e-06 -6.8966266327438595e-06 -5.889937415527342e-05 1.1551941423074859e-05 -3.0406410686821512e-05 8.038122400311917e-06 1.033517317151433e-05 2.802278341779435e-05 1.0772479718840525e-07 3.7910129577585425e-08 -2.0828787576812644e-08 1.7563948527473862e-07 -2.021588552536781e-07 1.6005503769864425e-07 1.0560481590794973e-07
age3_sex -7.152654952801249e-08 -4.7897548344403646e-12 -1.4298128855030165e-07 -2.5265346346103803e-06 2.549816674501145e-07 4.47064154666357e-09 -4.277878194967552e-11 -7.821594732777692e-09 7.38537236408262e-11 2.18026443081174e-08 -2.017056518945966e-07 -7.296051210672383e-08 2.0827103832634451e-07 3.0073171909272624e-07 -1.583350840876845e-07 -2.8391182704165307e-07 6.679651221247409e-08 1.0863691668853524e-07 -2.207616225725452e-07 -2.1356394171174192e-07 3.443239664867792e-08 1.0138323676530896e-08 7.713245634587663e-08 5.163581550147464e-07 -6.80659189021182e-08 3.4323124240850397e-07 -6.814005978610394e-08 -1.2711795490125434e-07 -2.992696105004665e-07 -1.0259393385801536e-09 -7.477366718229139e-10 -4.906717714297212e-12 -9.367825075449622e-10 1.9301201095394393e-09 -1.3330618796398063e-09 -9.036864610298994e-10
PC_3 -0.0014378290712266882 1.0276940602873509e-05 -0.00032079181981639317 -0.002052086557347697 0.00015090190291142382 8.626540004027061e-06 -7.38009160057429e-08 -3.4291598157413115e-06 2.1802644308259753e-08 0.27410790062655727 -0.040633054276700345 0.013871357474930141 0.03637172839296173 0.018003895849127722 0.010625717869749494 0.02265664328570248 -0.05203059239333077 -0.027079586660757923 -0.027398799703507497 0.05746366863877643 0.012021545640962715 0.08474002795805616 0.014800246946064799 -0.1539628138009301 -0.04407031423006281 -0.021048719391513326 0.03832194545676375 -0.05202334918637277 0.10763380695107937 4.6605333296994196e-05 0.0001376679983628225 0.0002836013798726359 -0.00046525025407893287 -0.00047517169935731515 -0.000551136280211465 -0.00047243661387278877
PC_4 -0.0001300011123424804 0.00020690801907530924 9.774240844020334e-05 0.006929554419559582 -0.0006913399845018439 -4.2800489208462376e-07 2.7825164949786804e-08 2.138921035012943e-05 -2.0170565189529019e-07 -0.04063305427670052 0.8335205534114055 -0.00909142071458819 0.18134751975013877 -0.06266295530023022 -0.07727648135807605 -0.028066471118499862 0.013098422723926077 0.01986570722109636 0.0666563960075604 0.08674107397237255 -0.07562043492002382 -0.07745973024481204 0.08348952085751452 0.06522269237253424 -0.05365270688148425 0.009761618297468565 -0.051480263592965515 0.038881920792339694 0.10704171971745913 -0.0002061671439869615 0.00016521796783526657 0.0002685706726932176 7.385090714760757e-05 -0.00048367084673196266 4.7824454506123006e-05 -0.0006371574510939718
