 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.5167716277163457e-05 6.638589677491598e-08 -1.021124340266718e-06 -1.0814974082581738e-05 7.950708225269346e-07 2.066471114760294e-08 -1.053373143404689e-10 -1.7358118012176804e-08 1.1666711963170656e-10 -1.9407005981955625e-05 -2.6497430779392834e-06 -2.8101816891685336e-05 -5.0697493723814415e-05 0.00011330748731333598 -8.246460142372544e-05 5.7012336295621114e-05 -7.287060307688932e-05 -1.4916004103193027e-06 -0.00010598996980968875 -6.7513220785111e-06 -5.1133303866583486e-05 -6.811901844154532e-05 -1.3591440853455416e-05 -6.448992840254821e-05 -3.2403184640154103e-06 2.7868968428588255e-06 -1.6742995544640533e-05 -9.64475353958716e-05 0.00010492727008714188 3.250791510640265e-08
yob 6.638589677496714e-08 1.0352525765281617e-07 1.6340494734627032e-07 7.261544636487377e-07 -6.259144724105363e-08 -5.780997078582252e-10 -2.375666694202936e-12 9.51707195130179e-10 -3.254856307782297e-12 -4.910369736080168e-08 9.74991520520536e-06 1.4985658199964906e-06 -5.375869178044746e-06 -3.4384011598252114e-07 -5.289344561509179e-06 2.428488364480196e-07 -4.737580832550541e-06 6.188621883737202e-06 -3.0020904724351418e-06 -5.302677814892345e-06 5.192341257792097e-06 -4.8505589144180205e-06 -1.8853411598146162e-06 9.21421196257432e-06 4.0686730799171656e-06 2.0544723307103028e-07 -9.750068904706388e-07 3.4213431887739693e-06 -1.4069997354413164e-05 -1.9648229922052837e-08
age -1.0211243402534027e-06 1.6340494734695387e-07 2.6069058289898682e-05 0.0003637063557574709 -2.5542228512982253e-05 -5.390610605228921e-07 3.450851931158483e-09 5.319456895703432e-07 -3.40944199971705e-09 -5.844473514661398e-09 2.7249364319766385e-05 1.6820878531395864e-05 -5.402197780543689e-07 6.142175105868654e-05 -3.2119484277624765e-05 9.416275316081074e-06 -3.270990094328904e-05 1.823647848472319e-05 3.9036658239201325e-06 1.7522313240289036e-05 -2.0455907061002057e-05 -2.030176916541072e-05 -2.3781809200298658e-05 -2.0366852192202364e-06 7.835160842835838e-06 8.759385317783933e-07 -3.256250409790027e-06 -9.349219074668442e-06 2.7776055432544564e-05 -1.8708542900427527e-08
sex -1.0814974082055276e-05 7.261544636635043e-07 0.00036370635575703407 0.009335242325174742 -0.0006262695966165974 -7.310051409924247e-06 4.574578954974538e-08 1.2689622124604142e-05 -7.978228024362922e-08 0.00010327955316404461 0.00024061137084398037 0.00012611513683776133 0.0002693876489584319 0.0002891351013192691 -0.00017202697800179452 2.6526588855021933e-05 -0.00033253028520818746 3.0262663965900973e-05 0.0002195209213693012 -0.0001552224406821403 -0.00018353371899259655 -0.00045927407132226 -2.7000922842432943e-06 -0.00011707664860462224 1.5308300414097244e-05 0.00021474834944290935 0.00023555462548596404 0.00018574988373394496 0.0002578233066729779 2.563714513319083e-07
age_sex 7.950708225080367e-07 -6.259144724150124e-08 -2.5542228512941212e-05 -0.0006262695966163817 4.4149894510065845e-05 5.30785353860617e-07 -3.403502493324793e-09 -9.245784453028425e-07 5.95466157793858e-09 -1.0115937956665994e-05 -6.666429243899931e-06 5.094598563899948e-07 -1.5391348085408925e-05 -1.4551974860660734e-05 5.419121238366483e-06 -5.276823029838878e-06 1.2112114316688365e-05 -3.358488115199083e-06 -1.989773917934957e-05 1.1579077496896636e-05 1.677889622493564e-05 2.658153800689905e-05 9.486598549897027e-07 1.2178914458311508e-05 1.1831292995152273e-06 -1.6249685789712524e-05 -1.3596523986065178e-05 -9.20353694717168e-06 -2.8848245861336636e-05 -6.371407372380268e-09
age2 2.0664711147360887e-08 -5.780997078641872e-10 -5.390610605228277e-07 -7.310051409932029e-06 5.307853538613645e-07 1.1523899855193187e-08 -7.551345522998019e-11 -1.1351992169107495e-08 7.435545609303858e-11 2.7835379583428058e-08 -4.0203996910188656e-08 -7.734630543504428e-08 -1.2853313903373008e-08 -1.0572823979607673e-06 3.7204745527234796e-07 -2.1588243327965715e-07 3.84731627610694e-07 -2.1340877523883373e-07 -2.546363779997848e-07 -5.056116260136399e-07 5.100141006185762e-07 2.1848951721326322e-07 5.592171877262714e-07 3.3610725226584155e-07 2.7795791440228674e-08 -7.0403023641086904e-09 4.178188845434114e-08 2.55399589236259e-07 -1.1093150407986399e-06 1.966204228251064e-10
age3 -1.0533731433910133e-10 -2.37566669413645e-12 3.450851931157698e-09 4.574578954978598e-08 -3.403502493328932e-09 -7.5513455229972e-11 5.042855703975e-13 7.43215817273142e-11 -4.957163478021006e-13 -5.809427352346808e-10 -1.1098967034390926e-09 -6.170246753044816e-10 -3.356892284461719e-10 6.1701159126434546e-09 -1.7894624916588769e-09 1.4924868109938165e-09 -1.7237346051268764e-09 1.0113926956345065e-09 2.0842528396419875e-09 3.477494395949182e-09 -3.418706485650023e-09 -8.952351884054163e-10 -4.225735658737026e-09 -2.9311124956691377e-09 -8.771073861697031e-10 -6.810677258463698e-12 2.4761419964560855e-11 -1.6542728751798007e-09 8.865975181706458e-09 -9.704338458604553e-13
age2_sex -1.7358118011615833e-08 9.517071951395946e-10 5.319456895693179e-07 1.2689622124595824e-05 -9.245784453025745e-07 -1.1351992169088337e-08 7.432158172720501e-11 1.9868419472486983e-08 -1.3066070054786807e-10 2.395971157492545e-07 1.107537607701728e-08 -1.7197190748984054e-07 2.680328101565468e-07 2.2414590382188983e-07 -3.265029191668407e-08 1.7142813316764034e-07 -1.2618541675239397e-07 8.354069606955992e-08 5.051352801519791e-07 -1.917140783722522e-07 -4.0349521400444114e-07 -4.6689317417592657e-07 -7.374671339256301e-08 -3.219251423659633e-07 -4.09792865635264e-08 3.6224702048479644e-07 2.8631618044948417e-07 1.247732537142193e-07 7.668964078105484e-07 -9.803244782901109e-11
age3_sex 1.1666711962786498e-10 -3.2548563078323685e-12 -3.4094419997095086e-09 -7.978228024355467e-08 5.954661577935362e-09 7.435545609289562e-11 -4.957163478012711e-13 -1.306607005478367e-10 8.751210956505074e-13 -1.5537657072008992e-09 4.708689185166528e-10 1.951838833176729e-09 -1.427635710077005e-09 -1.071907502452719e-09 -1.0249427070027986e-10 -1.410100828317509e-09 3.3479983761017536e-10 -5.641669135615117e-10 -3.7372553947481056e-09 9.018641720765477e-10 2.846090759453521e-09 2.5696013916052024e-09 7.40325906873867e-10 2.3337322052795405e-09 1.950301084875742e-10 -2.4589719815537065e-09 -2.06980615878554e-09 -6.334509887671188e-10 -5.743855379108755e-09 1.4559682903543298e-12
PC_3 -1.9407005981947907e-05 -4.91036973608005e-08 -5.844473527682836e-09 0.00010327955316396522 -1.0115937956664303e-05 2.783537958366787e-08 -5.809427352360322e-10 2.395971157492891e-07 -1.5537657072015188e-09 0.03692088686353487 0.0006054292329533771 0.0004293126205400401 0.0014136468479654918 -0.005256437860740721 0.0019164382427447006 0.0036407551830509393 -0.004982028493830476 -0.00234665105859336 -0.003353358123062077 0.0032352816019538943 0.0067769281002159525 0.0047052484622105385 -0.0036353683179520878 -0.013852324748411558 0.0002646166313222051 -0.0010773617583135912 0.0025569035142056474 -0.003646592369923506 0.009316544609778599 -3.4090908148887776e-05
