 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.00015043117682477986 -2.904497019929228e-07 3.642111880999903e-05 0.0002531034861448816 -3.62402385183379e-05 -1.3483856947210684e-06 1.4379768842685836e-08 1.3358585560736396e-06 -1.4268633689723658e-08 -3.683031770516321e-05 -3.6770753046323875e-05 -6.162893924458155e-05 -1.9569471526278826e-05 0.00014416907470497103 -0.00011524669273183611 -3.10834110920004e-05 -6.108251752450697e-05 -8.004536241433052e-05 -8.907207032852476e-05 8.383522960872653e-06 -0.00012673346453529152 -5.6450719503732794e-05 -5.5998060333759136e-05 -8.852034218558759e-05 -8.010233122940983e-05 -4.2759407890450584e-05 -0.00010037670456494331 -8.531744427941328e-05 0.00018612290555849868 -1.7319614415974835e-07
yob -2.904497019929048e-07 1.9981741180178532e-07 1.8490316961495452e-07 1.0370633439099907e-06 -1.4053492142494175e-07 -1.1078091675021182e-09 1.0647160620769044e-11 4.195887610950781e-09 -3.2289081299791746e-11 -1.6375847342303435e-07 2.1986803689424018e-05 7.852251366596732e-06 -1.374109217308898e-05 -4.7326321709451395e-06 -7.385630825746652e-06 -6.309368176255923e-07 -8.323101897405174e-06 1.2484388111850995e-05 -4.30658212166836e-06 -1.2560454359858355e-05 1.3285173850533855e-05 -1.0741048204703453e-05 -4.9994174926245905e-06 1.9147414230032174e-05 7.80385410694357e-06 -2.308087707667918e-06 -2.4881175221436324e-06 1.1829237118518374e-05 -2.589286178932687e-05 -4.858860370404163e-08
age 3.64211188101789e-05 1.8490316961524185e-07 4.9979617260989884e-05 0.00045099908632435234 -4.9417050110973495e-05 -1.460653100963359e-06 1.2533911229561378e-08 1.4537325294345308e-06 -1.2496536136011234e-08 -9.747143896534653e-06 8.216516526202868e-06 -1.7744059653994792e-05 -1.880238284327409e-05 -2.340008801654259e-05 4.682940311663445e-06 -8.214314091719294e-06 -1.615648211174569e-05 -1.1819099749765356e-05 -1.1453228413125011e-05 -1.5075903168424088e-05 3.4799940026412922e-06 -2.2496336722433325e-05 -8.267550134314287e-06 -4.321052917489698e-06 2.291616949313425e-05 -4.55083084610985e-05 -3.736411592095665e-05 -1.8344545108811166e-06 3.430386689365976e-05 -1.1055643461599168e-08
sex 0.0002531034861466786 1.0370633439132886e-06 0.0004509990863244799 0.006488985867600308 -0.000577833137484001 -1.2357822527472382e-05 1.0158339267787624e-07 1.5015292710679675e-05 -1.1860692180277179e-07 -1.3811611149131621e-05 -0.00020128146320628657 -0.0002800136890532118 -1.7613015873440893e-05 -0.0005798994121634098 0.00014736151959133308 0.00011722629212840958 0.00010317582387034593 -0.00018873689627426802 -0.0002565197531730516 -0.00019376096399628215 8.376969700602763e-05 -0.000410603301035562 8.044036480199462e-05 -0.00011965147105265407 0.00015724332996559524 -0.00029418651753221776 -0.00026831534754055843 -7.123402792349251e-05 3.871589413377875e-05 -7.294361433536458e-07
age_sex -3.624023851851214e-05 -1.4053492142529912e-07 -4.941705011095434e-05 -0.0005778331374836956 5.89980512659561e-05 1.4496058694869358e-06 -1.2456321024149638e-08 -1.6628667559491855e-06 1.3876376015466653e-08 7.086714075005846e-07 9.492625008269435e-06 2.727515632922417e-05 -8.549089109602127e-07 5.1266713750884256e-05 -2.6279438225171486e-05 3.950547709698295e-06 -4.020414872784975e-06 2.4139433041671746e-05 1.4516415463472537e-05 2.6860410602896604e-05 -7.79412998348494e-06 3.627777854163539e-05 -1.0846423486003773e-05 1.3521388636542811e-05 -2.386464646619069e-05 2.9954886334794745e-05 2.707296632326243e-05 -9.906146139923792e-07 -6.759200095667445e-06 -9.821654567540347e-09
age2 -1.3483856947258112e-06 -1.1078091675103085e-09 -1.4606531009624064e-06 -1.2357822527459689e-05 1.4496058694865235e-06 4.4934144509654434e-08 -3.9965694062322797e-10 -4.474432629662537e-08 3.985596806373728e-10 2.0240393565446887e-07 2.498838272754892e-07 6.697481374074703e-07 1.805280880129183e-07 9.737196064745753e-07 -5.357152904659524e-07 3.885728922262754e-07 3.1497007995187386e-07 7.123495472697476e-07 -9.462354179815326e-08 4.640573161541003e-07 -9.940181894217034e-10 5.542273860662441e-07 7.254486184774707e-08 4.031143966610081e-07 -6.578932455833948e-07 1.2249281980369242e-06 8.770177176406559e-07 -1.3452255258233812e-07 -1.0876779930105545e-06 -5.953451299467197e-10
age3 1.4379768842721777e-08 1.0647160620820153e-11 1.2533911229545905e-08 1.0158339267769915e-07 -1.2456321024138593e-08 -3.9965694062301327e-10 3.6597609546589085e-12 3.983390391951001e-10 -3.652034424783597e-12 -1.71125618701963e-09 -9.568138667215236e-10 -5.572867376651011e-09 -1.4442588090393675e-09 -9.000449760124219e-09 4.62676271486603e-09 -5.3326889098284225e-09 -3.5666270961852755e-09 -6.635520122712011e-09 2.461961808729055e-09 -6.0045837975062295e-09 3.0374844441002083e-10 -5.472709950223529e-09 -8.878290364742276e-10 -2.2040408526777805e-09 6.199174302099212e-09 -1.0466353935568404e-08 -7.157193053137533e-09 4.04048112267323e-09 6.452757945627831e-09 2.833362841604868e-12
age2_sex 1.3358585560781898e-06 4.195887610958893e-09 1.4537325294330984e-06 1.501529271066257e-05 -1.6628667559482949e-06 -4.4744326296611805e-08 3.9833903919520373e-10 4.961321087676134e-08 -4.3178100217723273e-10 5.0485632388518907e-08 -7.405552851576466e-09 -7.026916669746044e-07 -3.124780150121314e-08 -1.473370372522009e-06 8.304650714036862e-07 -3.9453351872531556e-07 -1.6657195587901565e-07 -6.952725361612225e-07 -9.06669772025739e-08 -9.129699884243505e-07 2.812522030747562e-07 -1.0040068148344833e-06 2.872892775647395e-07 -2.23317440166498e-07 9.651923107063547e-07 -9.250467166453327e-07 -7.457587078467537e-07 3.3113243226905166e-07 -5.935933839176074e-08 1.720126501911859e-10
age3_sex -1.4268633689756471e-08 -3.22890812998516e-11 -1.2496536135992232e-08 -1.1860692180255856e-07 1.3876376015452007e-08 3.9855968063706006e-10 -3.652034424782789e-12 -4.3178100217702997e-10 3.886086620117055e-12 -3.387325417340792e-10 -1.3541773591587348e-09 5.79286406016688e-09 2.39332445108052e-10 1.1981105520525248e-08 -6.82528277280021e-09 5.916271382741488e-09 3.1666097449180335e-09 6.19259630002725e-09 -1.580614676858686e-09 8.654257726489425e-09 -1.994908619521636e-09 8.070382239826217e-09 -1.9019040216440805e-09 6.481966814255881e-10 -9.097782887888915e-09 8.422716494010257e-09 6.340143361237376e-09 -5.128548940300394e-09 1.8508377039271856e-09 1.1058636371422821e-12
PC_3 -3.683031770521963e-05 -1.6375847342314232e-07 -9.747143896580063e-06 -1.3811611149525227e-05 7.086714075488921e-07 2.0240393565594098e-07 -1.711256187033288e-09 5.0485632386971536e-08 -3.387325417198692e-10 0.04653740107534695 0.00109324443907519 0.0017565253308683304 0.001953484858021976 -0.005803475268191836 0.003471240266852763 0.006422030499903983 -0.005646688350108452 -0.002756286749179078 -0.001767974383271493 0.00450138499000449 0.006866187414453984 0.006395033673677244 -0.004121632285539884 -0.016142672179191082 -0.0013873682980594733 -0.0020481639838143225 0.0046292449461925 -0.00347791769761303 0.01115444523793142 -4.642778963027932e-05
