 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.00186985807099673 -4.549850312400864e-06 0.00041026356435204086 -0.0015078805638009958 9.9836669671117e-05 -1.290912193046903e-05 1.2391099428933895e-07 -1.930277074330379e-06 1.0578481359757918e-08 -0.0009989364951844262 0.0002729649317068225 -0.0007776038350533639 0.0006490952999437768 0.0009623952048854515 -0.0008783088946760518 -0.0009455988060424826 -0.0003815763479736761 -0.0007651295289773233 -0.0014746461742550583 -0.00018560548235011925 -0.0007779080431696603 -0.00039923750412593586 0.0007698239924365907 -0.0007486421470058085 -0.0007883184198124531 -0.00040068558721017276 -0.00048132373112649835 0.0007793787739135134 0.0015370852855207781 4.640898796612692e-06 -9.210163262979584e-06 1.765903696078522e-05 3.685073753365076e-06
yob -4.5498503123966516e-06 1.4277038376720878e-06 1.3126801795104823e-06 3.038616779598851e-06 -6.529619946784157e-07 -5.096099904661251e-09 3.322588622062589e-11 1.7215087167346354e-08 -1.2116015488545248e-10 1.214782978886198e-05 0.00018390981645604243 5.675200484414198e-05 -0.0001391704653535339 2.8447116057970228e-05 -0.00010334974146333149 -1.5991173188950956e-05 -6.43209664005581e-05 0.00012303783094798598 4.787784928921187e-06 -0.00011141083581350852 8.898233268068935e-05 -0.0001252957333178089 -2.4966391400369046e-05 0.0001375162799662741 8.51538181348988e-05 9.410273779566041e-06 -2.2595895666285066e-05 8.087366694663766e-05 -0.0001777076215267781 -9.868316759629054e-08 4.457978208062976e-07 -1.0005374502332783e-06 -1.691195607944651e-07
age 0.00041026356435074703 1.312680179510194e-06 0.00060774271007628 0.006912621960705582 -0.0005891412063502344 -1.583210233944523e-05 1.2883727568711794e-07 1.5389321740500888e-05 -1.2532117021099286e-07 -1.0990895948308682e-05 -3.617748344535063e-05 -0.00032389659718518716 -0.00023957150417868415 -0.00013867898593081146 0.00011976883873838843 -0.0003794993201539133 -0.0007531573607526652 -5.68567266937075e-05 0.0004176557147336744 -3.491914177693223e-05 -6.650831406707037e-05 0.0003238954738782836 0.0004032831196225795 -0.0005024850938502889 0.00014836730417000187 0.00021353410094534928 0.00025090167295949985 -0.00048039799091969827 -0.00010085294179234146 4.582006320224321e-06 -1.50114714355731e-06 1.9731481847985033e-05 -1.758766788141769e-05
sex -0.001507880563836798 3.0386167796612426e-06 0.006912621960687447 0.18724666104012894 -0.015153139132562502 -0.0001746440629286973 1.3852079005712284e-06 0.00038121733953336187 -3.0177204639590087e-06 -0.0010102755244208502 0.00027217921437502896 -0.0006241876715178922 0.00551988160275125 -0.001538684069522686 0.0031073876462759183 -0.0011111560914342053 -0.012754219792752871 -0.006764315825825561 0.011072507021972567 -0.004213427186578337 -0.00016352842140781766 -0.0044178574590396135 0.002992673187673484 -0.017035350873505977 -0.00097280631350026 0.007482887857631405 0.006952751625558056 -0.007430028227950322 -0.00599073088569265 2.4196882321245715e-05 -1.8539078960526848e-05 0.0002611024358663904 -0.00026076140220608515
age_sex 9.983666967458739e-05 -6.529619947137881e-07 -0.0005891412063487595 -0.015153139132564438 0.0012667523979300206 1.5388760172354482e-05 -1.2540177275767202e-07 -3.271456224594829e-05 2.645600863997372e-07 6.276691091714991e-05 -1.522855218110527e-05 3.505732014053075e-05 -0.00045462103959065405 0.00018150130987262133 -0.00022652037380671433 0.00011856518218526778 0.0010125334375118476 0.0005812627485556492 -0.0008346983907962692 0.0003932611198888787 -0.00010838148213548535 0.0003673722194530024 -0.00012980966443549704 0.0014563727176116006 0.00022133772911825197 -0.00032826999139556364 -0.0004982625391582392 0.0006261837549822529 0.00043290816141409967 -2.815756122313365e-06 -1.0158493178464266e-07 -2.037878100425029e-05 2.2713940362770797e-05
age2 -1.2909121930429459e-05 -5.096099904759845e-09 -1.5832102339445874e-05 -0.0001746440629292193 1.5388760172397237e-05 4.2542740678442327e-07 -3.5496777948266456e-09 -4.1398404609935635e-07 3.4566052534756374e-09 7.201940023381788e-07 5.704519981569472e-06 9.261057059259834e-06 1.0758894283798809e-06 6.8686809578554485e-06 -5.2708256974461025e-06 1.0478407167681307e-05 1.675265097611982e-05 5.924657545732361e-06 -9.906872155363703e-06 4.494577914571566e-08 1.9613866102168022e-06 -9.891101154904205e-06 -1.0840448278881636e-05 1.6176083525670686e-05 1.7607544847533134e-06 -1.2352415132514627e-06 -7.865767275921958e-06 1.0954368271807312e-05 -2.492675172312763e-07 -1.3324464164850737e-07 5.184370630232209e-08 -5.033286172395203e-07 4.2116174807567375e-07
age3 1.2391099428900093e-07 3.322588622309542e-11 1.2883727568713e-07 1.3852079005758223e-06 -1.254017727580496e-07 -3.5496777948267837e-09 3.028258131415844e-11 3.45841559756802e-09 -2.952248560830279e-11 -1.0810056471224936e-08 -3.9845634951146936e-08 -7.45761451203378e-08 1.0084496257990114e-08 -6.78361778878179e-08 3.615241880407924e-08 -9.346235519364154e-08 -1.2675013111574604e-07 -6.332713032658868e-08 6.505465242692553e-08 -1.8021075611103398e-08 -4.697153990591831e-09 6.87256416468453e-08 8.299631692377917e-08 -1.2732656716210054e-07 -4.9152655923663796e-08 -2.763834202790422e-08 6.516423950249864e-08 -6.369448801891222e-08 -1.120084351418217e-08 1.154259456733523e-09 -4.889285878945217e-10 3.912167869581171e-09 -3.138765217924155e-09
age2_sex -1.9302770744168647e-06 1.7215087167626983e-08 1.538932174046305e-05 0.00038121733953345977 -3.2714562245952126e-05 -4.139840460982665e-07 3.4584155975583783e-09 8.650415285165229e-07 -7.140107999612791e-09 -1.2523959015258016e-06 5.327833082336537e-07 -1.40873565892514e-07 1.2340956642818053e-05 -6.318748432875807e-06 5.081534004843608e-06 -2.7065300698408606e-06 -2.5173820670777423e-05 -1.5947860778786507e-05 1.908490083755955e-05 -1.125953636244565e-05 5.3732113405956816e-06 -8.5585993114264e-06 -1.3795507196217167e-08 -3.704871134421859e-05 -1.0435670711812247e-05 4.94443996648195e-07 1.1691473337522866e-05 -1.7266968548703964e-05 -1.1217754385431078e-05 8.535569354059331e-08 4.2258489044343803e-08 4.729317611102988e-07 -5.933048091155862e-07
age3_sex 1.0578481360456462e-08 -1.2116015489085315e-10 -1.253211702106941e-07 -3.0177204639601094e-06 2.6456008639979513e-07 3.45660525346691e-09 -2.95224856082255e-11 -7.140107999613493e-09 6.005168920247275e-11 8.308748501322631e-09 -5.812029755707707e-09 -1.443766232242873e-09 -1.111283035130902e-07 6.708702448721162e-08 -3.326563443758541e-08 1.546277936015652e-08 1.9399452348452492e-07 1.3841088919497624e-07 -1.324592055996105e-07 1.0572292382525466e-07 -6.05968672918152e-08 5.99879601972991e-08 2.7939338270805805e-08 2.849224413542813e-07 1.3208189673206617e-07 6.010570767131504e-08 -8.39907244924565e-08 1.5017301973481754e-07 1.0145679863817453e-07 -7.631713056757622e-10 -6.023803693098937e-10 -3.4035660015122516e-09 4.7952080761078734e-09
PC_3 -0.0009989364951842469 1.2147829788861122e-05 -1.0990895948304674e-05 -0.0010102755244229909 6.276691091731169e-05 7.201940023377973e-07 -1.0810056471219583e-08 -1.2523959015295833e-06 8.308748501350286e-09 0.3121239346577376 -0.016339807992232263 0.0013962221067144326 0.021892352583236442 -0.009364666099775175 0.03182531944147691 0.026365701267627144 -0.07726827899169214 -0.032755403222523245 -0.03230803796272763 0.04336758026291822 0.025427883273299205 0.06589508301452189 -0.028900372529494556 -0.15300757969005105 -0.035398023885000136 -0.021493838472503725 0.05947963139302786 -0.029740491125287823 0.0917317102855112 -0.00010751199220223022 6.632030903462336e-05 -0.0001669836726402454 -0.0005486824159631002
