 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00045754907056237405 -1.0815291095543496e-06 6.551796602075726e-05 0.00011403743866449566 -2.272508922669709e-05 -2.53707996512706e-06 2.7903991043070722e-08 1.0029580897821831e-06 -1.2045365539319192e-08 -0.0001648956607689604 2.0348221126573536e-05 -0.00028883452381677833 1.2869291437249421e-05 0.00044072664827496654 -0.0006435771419811415 -0.0002451232677913448 -5.607858970312198e-06 -0.0001572957606696553 -7.160939327515834e-05 0.00016728084481278422 -0.000217079600015095 -0.00014097543785120708 -0.00014727234979595402 -0.00026085786608687217 -0.00038712077759343763 0.00010942637465878023 -0.0004775347763079015 8.927336045607697e-05 0.0008995020329675694 1.0228470202457549e-07 5.771289193001715e-06 -3.5766099415971724e-06 -8.024458495975866e-06
yob -1.081529109555321e-06 5.634300523244614e-07 5.460616475644098e-07 3.8016194483244174e-06 -4.768783208860694e-07 -4.571098612022336e-09 4.6493563514775434e-11 1.2846361676171148e-08 -9.81723059596604e-11 2.678803439905758e-06 9.740332148428496e-05 1.8757121212046595e-05 -5.4248726669896605e-05 5.94299581142569e-06 -4.6320712144313345e-05 -3.3853367595847556e-06 -2.481434993654459e-05 4.864276552267855e-05 4.849372445902111e-06 -5.491233659939244e-05 3.480872295234334e-05 -3.4656266881167375e-05 -6.720876215770231e-06 5.711094950606314e-05 3.510549557628039e-05 -1.580217808456871e-05 -2.2641721624199347e-06 3.8601989306087455e-05 -9.257500530944005e-05 -4.867017692585012e-08 1.0550599600962676e-07 -1.1878672578424714e-07 -2.2744344285996796e-07
age 6.551796602065941e-05 5.460616475652186e-07 6.076986305727005e-05 0.0005077436573357101 -5.908892492741449e-05 -1.8609751638975094e-06 1.6702466223308516e-08 1.8251056014218396e-06 -1.638727244110308e-08 -1.583583550809199e-05 7.710943751388082e-05 -5.770110363036181e-05 -2.2324491015566397e-05 -9.146268419002932e-05 3.4913742788596713e-06 -7.484147410487486e-05 -4.044580486698829e-05 -6.667844150384785e-05 4.3057358142489255e-05 -9.303748826369088e-05 5.066266372572127e-05 -3.131181323531272e-05 -1.7332224515746627e-05 8.226874854255438e-05 0.0001021125007955866 -0.0001451203642348751 -0.00012619169058797263 0.00010906638680489862 -2.4502990063906683e-05 4.349140244020282e-08 1.8558455249668767e-07 8.768101854201059e-07 -9.504745364759804e-07
sex 0.00011403743866273219 3.801619448325718e-06 0.0005077436573350323 0.00848018974463071 -0.0008399673774092026 -1.4617914964340947e-05 1.2591521865504488e-07 2.3833695068155085e-05 -2.031393952356324e-07 -0.00018683053870867448 5.820310411672966e-05 -0.00037823503171476844 -0.00012427589835411774 -0.0012087520725726222 0.0003459709695880335 -0.00044784277232133286 0.00017125220935866194 -0.0014007339852567418 0.0002095885956361501 -0.0005328373607999414 -0.00032372213192893514 -0.0007007347754713086 -0.00029652517808770415 0.0006906021444132765 0.0006147682095529187 -0.00157945598309782 -0.001317784404176556 0.00033025287535126625 -0.0016500919580609533 -1.8305910968967537e-07 3.0538154941919207e-06 4.603581929321144e-06 -8.116291833555754e-06
age_sex -2.2725089226482617e-05 -4.768783208867453e-07 -5.908892492733677e-05 -0.0008399673774092663 9.356880058971431e-05 1.8191087424320372e-06 -1.6363679481985987e-08 -2.837661736945468e-06 2.5258947909831336e-08 1.5363956997690944e-05 -3.5868329641752e-05 3.819523054327019e-05 -2.597639404545271e-06 0.00010912187767020466 -5.432583025071428e-05 6.66145509483313e-05 1.4377839805239769e-05 0.00017411380182735193 -8.405384244658172e-05 9.222906624691842e-05 3.630147283044799e-05 6.826523583918807e-05 2.8613341543849276e-05 -7.909716879071672e-05 -7.525621829556543e-05 0.00017172936081544092 0.00016559000456986612 -6.1942247454517e-05 0.0001730808780803744 -2.5424924121533186e-07 -2.5196297555476585e-07 -4.835851061205392e-07 9.815618198266154e-07
age2 -2.537079965123751e-06 -4.571098612041448e-09 -1.860975163897414e-06 -1.4617914964362622e-05 1.8191087424345254e-06 6.018648614516073e-08 -5.601933766193176e-10 -5.904580275159853e-08 5.500698555872479e-10 3.131377775245049e-07 -5.836221483054208e-07 2.1369742448248087e-06 -9.66150740281407e-07 3.990100681470908e-06 -1.6543156941459715e-06 2.688025405616793e-06 5.74796324029412e-07 3.1133225821005986e-06 -2.7294324703372444e-06 2.382137472070848e-06 -1.3576218988896304e-06 4.875981253066096e-07 2.3047362294942264e-07 -1.8937026229262057e-06 -2.4847269986939915e-06 3.634712896552406e-06 3.2031196939079207e-06 -4.524331266095534e-06 1.818367440234207e-08 -1.9869700540840606e-09 -1.1890408361751192e-08 -3.0416611201449567e-08 4.352139468622871e-08
age3 2.7903991043039557e-08 4.6493563514836717e-11 1.6702466223306806e-08 1.2591521865524496e-07 -1.636367948200877e-08 -5.601933766192935e-10 5.37239343076548e-12 5.506138437127298e-10 -5.283609526783715e-12 -2.546457035246874e-09 1.08595522407922e-08 -1.906369536926849e-08 8.73066519734093e-09 -3.692591622143305e-08 1.1269571879269463e-08 -3.017972423907661e-08 -5.555166278610133e-09 -2.662248303064886e-08 3.352883734735044e-08 -2.626625071225237e-08 1.2538194093427812e-08 -5.605124298452478e-09 -2.9305498382365333e-09 2.1240623060618317e-08 2.2217979523066943e-08 -2.850147690758801e-08 -2.8250973733543324e-08 5.386942415727758e-08 -6.247180116191116e-09 1.0829076596343002e-11 1.7180207178593974e-10 2.558738570325714e-10 -4.978866616866183e-10
age2_sex 1.0029580897751354e-06 1.284636167619841e-08 1.825105601419336e-06 2.3833695068157673e-05 -2.837661736945538e-06 -5.904580275151835e-08 5.506138437119967e-10 9.026139920885664e-08 -8.322432899362905e-10 -4.3653079514218785e-07 1.7789120109293978e-06 -9.369770953429513e-07 3.598758221462891e-07 -3.147992462775529e-06 1.7129958791503326e-06 -2.512968707671863e-06 -1.1576043751478308e-06 -5.36015328076158e-06 3.6252646451805974e-06 -3.1494231026430746e-06 -1.1919660868439247e-06 -1.5425189604406208e-06 -1.0308369038606804e-06 2.8992829633612948e-06 2.657966653188305e-06 -5.256531452230163e-06 -5.402249951030677e-06 2.886370075938811e-06 -5.38649734875965e-06 7.919925103395863e-09 8.969166908575718e-09 1.453224474131183e-08 -3.4686351912387395e-08
age3_sex -1.2045365539251891e-08 -9.817230595994278e-11 -1.6387272441079368e-08 -2.0313939523565638e-07 2.5258947909831994e-08 5.500698555864887e-10 -5.283609526776773e-12 -8.322432899362915e-10 7.898012860653884e-12 4.154599205172761e-09 -1.7958166646134905e-08 7.2418185647891056e-09 -4.456263990762422e-09 2.694855113887691e-08 -1.3706012009513648e-08 2.846228410011814e-08 1.4952474167607564e-08 4.8369237429663234e-08 -3.974400446959111e-08 3.188977564763459e-08 1.4848233621245388e-08 8.934562223995614e-09 1.0964470830424328e-08 -2.919186331010088e-08 -2.6382552220259908e-08 4.45922692031554e-08 5.0308239120916716e-08 -3.4741538397795484e-08 4.8417611570974437e-08 -6.280058725176047e-11 -9.577332076682852e-11 -1.293825889179261e-10 3.3936326336082314e-10
PC_3 -0.00016489566076893902 2.678803439905603e-06 -1.5835835508091183e-05 -0.00018683053870879808 1.5363956997704947e-05 3.131377775244835e-07 -2.546457035246785e-09 -4.3653079514263424e-07 4.154599205176883e-09 0.11859844355495053 -0.0037999795291087943 -9.854298662903327e-05 0.01100648433782889 -0.0022272594410037844 0.012771585239592351 0.010955672575736857 -0.020534680550209038 -0.01550919857161842 -0.00928816180244703 0.02493170329862103 0.01008603982091104 0.027007548455955772 -0.01320713756276824 -0.04910299610793189 -0.014387973571805794 -0.012861979043727892 0.017501803619554106 -0.014182874506979729 0.03996364279758017 -6.67914946352283e-05 5.886648965655101e-05 -6.993604776674552e-05 -0.00018536654425010718
