 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.8174766134504188e-05 1.8715187026019337e-07 -4.571006564529351e-06 -3.502670616238885e-05 2.254507468804362e-06 8.837159029933512e-08 -4.890317717275323e-10 -4.491432355229088e-08 2.82625889897384e-10 2.046402028740007e-06 3.8591789710011485e-05 -0.00015872075948523067 2.0413748235194072e-05 0.00022856673419837577 -8.812809500680416e-05 8.733769354292084e-06 -0.00013495703556547125 6.910714938593227e-05 -0.0002561540064938183 -9.99339560142299e-05 -4.717156812367506e-06 -0.00012466495606413313 2.021384746263618e-05 -0.00012471928365959735 0.00011600853205670557 7.378058842197498e-05 -1.0519685018521059e-05 -7.722770871404733e-05 2.5194704110568627e-05 4.889977057150589e-07 -3.1349505306026755e-07 -6.599788409372483e-07
yob 1.8715187026022632e-07 1.3222800157864536e-07 3.0397176040776565e-07 1.3338627823436073e-06 -9.828408537166912e-08 -2.1292715041870287e-09 3.328354327209019e-12 1.3081844580578897e-09 -3.3185115310520502e-12 -4.927669027035292e-07 1.0812096886159974e-05 -5.029847530591584e-06 -1.088294072732713e-06 5.947476259073888e-06 -5.6510518798104585e-06 -2.551543509413058e-06 -5.716451782846186e-06 5.621921334084776e-06 -8.754212409720172e-06 -5.953236501830637e-06 5.571149095127719e-06 -4.702192755859654e-06 -2.76599680956225e-06 9.3502502063726e-06 5.38301300372661e-06 1.622888063364516e-06 -1.5169904081601745e-06 2.666669617514556e-06 -1.6708612913672733e-05 9.923898001311524e-09 -3.0856605567394753e-08 -4.7368856490810104e-08
age -4.5710065645331205e-06 3.039717604083926e-07 6.680080624047247e-05 0.0009845329081918767 -6.56856240159269e-05 -1.3445316520941183e-06 8.463599366166745e-09 1.3300059267929112e-06 -8.385206796360235e-09 -8.982192180611585e-07 2.0964520525330353e-05 -6.677882968538453e-06 3.924631076055923e-06 7.397425605201979e-05 -2.7491268707772262e-05 1.4739771022783185e-05 -2.4995861469184152e-05 9.533917972404518e-06 1.3386606265040398e-05 -1.122105639584917e-05 -1.596091624825779e-05 -8.145254420468838e-06 -4.961926188291615e-05 -1.7199496460133043e-05 3.313374930705597e-05 -1.0542935868385599e-05 -2.3972609620903126e-05 -2.8576856040291186e-05 2.9370273170259055e-05 -2.1677239614779916e-07 3.2209068528546756e-07 1.7165421573506514e-08
sex -3.502670616213991e-05 1.3338627823680743e-06 0.0009845329081915584 0.02573408035212784 -0.0016809283413130203 -1.9465464796074686e-05 1.206364526767302e-07 3.357315847666498e-05 -2.094685219120631e-07 7.425757950497351e-05 0.0003532985168076808 0.0006027115458340207 0.00016296915261459566 0.0002524421555494744 -0.0003056217311268326 0.00047932446268721335 -0.0005739098946093774 7.327628215814442e-05 0.0002726821110643566 -0.0005227037023281524 4.170157758626841e-05 -0.00025403660181508005 -6.712203328128245e-05 -0.00035337055975875425 0.00023023884205921553 0.0005791560978175654 0.0002887682350256332 -0.00012196531057554829 9.001193861041124e-05 -1.8185057629475173e-06 2.412778489387438e-06 2.470955048738488e-07
age_sex 2.2545074688166733e-06 -9.828408537293831e-08 -6.568562401592558e-05 -0.0016809283413135542 0.00011320634875153961 1.3285533193809588e-06 -8.379902915788767e-09 -2.3119691008891116e-06 1.4676142118950131e-08 -8.289305014719373e-06 -7.975885126166359e-06 -2.4250932708199635e-05 -7.925466449825235e-06 -1.3231040404881078e-05 1.2969789924491768e-05 -3.421958550029335e-05 2.630007660332787e-05 -4.630997082349024e-06 -2.1794214361194267e-05 3.432182660767942e-05 9.230688212439448e-07 1.0963402361017956e-05 4.802431651244194e-06 3.344975251396666e-05 -1.2889849794858898e-05 -4.3638671656338916e-05 -1.8117170876393604e-05 1.892069072582088e-05 -2.380887150325358e-05 1.313546605580307e-07 -2.179316154385532e-07 -1.8867996963090026e-08
age2 8.837159029918472e-08 -2.129271504203936e-09 -1.3445316520944014e-06 -1.9465464796088368e-05 1.328553319381463e-06 2.771014059581091e-08 -1.7761061888199252e-10 -2.7438614657466138e-08 1.759648191302507e-10 5.9319636154031844e-08 2.465075313918409e-07 3.914715905225598e-07 2.4954561093661237e-08 -1.1780657967424468e-06 2.378516918244143e-07 -3.723233652022087e-07 2.076639340314343e-07 -8.655846039780216e-08 -5.274403966420961e-07 2.8171604930006212e-08 3.6972815346769076e-07 -4.646604698827876e-08 1.1062194933696958e-06 7.495961915091703e-07 -5.040644143468399e-07 2.5892929466688157e-07 4.720606362297783e-07 6.788170469995049e-07 -1.3802635801471664e-06 4.4675467044709965e-09 -7.105056287516705e-09 -6.76450077409676e-10
age3 -4.890317717289251e-10 3.32835432725534e-12 8.463599366169989e-09 1.206364526768558e-07 -8.379902915794589e-09 -1.7761061888202365e-10 1.1563021581295735e-12 1.7593961930052364e-10 -1.1454920459280804e-12 -9.989962106514203e-10 -3.325341049056787e-09 -4.495090437989671e-09 -5.8396890170664e-10 7.485123411851162e-09 -9.310728339622107e-10 2.30479144217195e-09 -7.750215872397425e-10 6.873049208949562e-10 3.0625827159937936e-09 1.9345710492106316e-10 -2.0610144548199718e-09 7.843832973755894e-10 -7.976551278880324e-09 -6.276698611018154e-09 3.2230479433794897e-09 -1.6122896742151234e-09 -2.8936463427971605e-09 -4.618686588593707e-09 1.1279045418217354e-08 -2.8281102646549804e-11 4.558932659025774e-11 5.089249095654122e-12
age2_sex -4.491432355264341e-08 1.3081844580596425e-09 1.3300059267932543e-06 3.357315847668596e-05 -2.311969100889782e-06 -2.7438614657463702e-08 1.7593961930045431e-10 4.8124846852455003e-08 -3.1052102960368574e-10 2.054962996029356e-07 -5.0630896509878866e-08 2.1564523152266262e-07 1.1388922293097694e-07 2.1726020249564468e-07 -1.5818093542322733e-07 7.377013475191961e-07 -3.9807157835667676e-07 7.727872062347525e-08 5.035415645642539e-07 -5.974405300373313e-07 -7.411648289039463e-08 -1.1004637799181544e-07 -1.5582911387415968e-07 -8.134680304672794e-07 3.063554767421141e-07 9.49639133880542e-07 3.6213156321866847e-07 -6.037009339611217e-07 7.312550608867577e-07 -2.9786875702211777e-09 4.8835859682284506e-09 7.729815556971946e-10
age3_sex 2.826258898967367e-10 -3.3185115312872947e-12 -8.385206796364885e-09 -2.0946852191225204e-07 1.4676142118958216e-08 1.759648191302806e-10 -1.1454920459279265e-12 -3.105210296037641e-10 2.0340660705800846e-12 -1.1730229474070612e-09 1.3579536964131066e-09 1.4717039626639038e-10 -5.571584003847507e-10 -1.2810063698336722e-09 5.180623041983919e-10 -4.815670295405189e-09 2.011591542340783e-09 -2.5407855634658003e-10 -3.4393432297802015e-09 2.8705456499361785e-09 7.829837885821787e-10 -3.8475503243252086e-11 1.3975792215497747e-09 5.721122544609107e-09 -2.4623297670573506e-09 -6.261245357678997e-09 -2.2234343983579615e-09 4.979565144262934e-09 -5.822018685674596e-09 1.9943665350427622e-11 -3.1853774678654976e-11 -7.152606838424979e-12
PC_3 2.04640202874025e-06 -4.927669027034588e-07 -8.982192180649615e-07 7.425757950499934e-05 -8.289305014718133e-06 5.931963615414842e-08 -9.989962106523746e-10 2.0549629960285593e-07 -1.1730229474062472e-09 0.04065695350725057 0.0024747740089319115 -0.003311563840755816 0.0027255965442889154 -0.008569992984988227 0.0023721215872411884 0.0014227840537416033 -0.008308524291978835 0.0018565435980278956 -0.0083519529661459 -0.00026409500339607514 0.014659983409245876 0.0029673348356697247 -0.003630326571517187 -0.018864770360555273 0.0033120969937047383 0.0004636094390716157 0.002127993543849535 -0.001849683226623462 0.007902662973367497 4.5191419682248706e-06 -5.7288055685256385e-05 -5.454695309471415e-05
