 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0420991120072578e-05 2.9750652092754652e-08 -3.266860947462408e-06 -1.7236432216651137e-05 1.0933427001228508e-06 6.377448542729654e-08 -3.772753222599833e-10 -2.2073959272015777e-08 1.3955631609727926e-10 3.63352865357274e-06 -2.293827801096333e-06 4.1296746577611255e-06 -3.8591074417451995e-05 4.84034484952553e-05 -6.916080376301588e-05 4.7058882384548996e-05 -4.103020795689432e-05 -5.07036970831005e-06 -7.392088017363059e-05 -5.632279844973664e-06 -1.4586004060359749e-05 -4.9203289563410016e-05 2.1258402571106105e-06 -3.531141456940404e-05 -5.376286800123856e-06 5.056411421819471e-06 -3.8678866854238325e-05 -4.505067804449886e-05 6.372531049111698e-05 1.58378608354281e-08
yob 2.9750652092751502e-08 9.897839581351734e-08 1.5685530672773543e-07 3.945059719967213e-07 -4.502613619126231e-08 -6.950224577675307e-10 -2.904310753398855e-13 6.369887836573277e-10 -1.4175210415622482e-12 8.216406662862095e-07 7.014419118318132e-06 5.435241927718962e-07 -6.820600086636087e-06 -1.63134786334474e-06 -3.082568948709073e-06 1.6784658505134437e-07 -2.4852204959197828e-06 4.638512780439452e-06 -1.6460714373356798e-06 -4.2532486147886975e-06 5.738535070473344e-06 -5.465708565449955e-06 -2.741035205594506e-06 8.52794161182073e-06 2.7142093908605064e-06 -3.114135607557146e-08 -2.3127402163923902e-06 2.903837635406385e-06 -1.139714111049409e-05 -2.2354249007343795e-08
age -3.2668609474610806e-06 1.5685530672760547e-07 4.2750661016811846e-05 0.000636401838531896 -4.2456749303552746e-05 -8.574787031438223e-07 5.356507182673789e-09 8.550345611861962e-07 -5.3443021223939126e-09 1.4063433416458402e-06 -2.245249755356377e-06 -6.024626865330559e-06 -1.6981607749490167e-05 7.248054321035776e-06 1.4870827061406972e-05 1.0800330770021206e-05 2.619660248228482e-06 3.0811721049643143e-06 1.3490599529107098e-05 -6.926769013869726e-06 -1.5847622699668463e-05 -1.0035124594515184e-05 -3.617809468465766e-05 9.337344356744544e-06 8.057418967310053e-06 -4.959200947327019e-06 -4.0951047803478415e-05 -2.0175253127727738e-05 1.1180669304658149e-05 -5.8334960638419744e-08
sex -1.7236432215694796e-05 3.945059719782177e-07 0.000636401838533 0.0165705218364803 -0.0010738058167184482 -1.2508192131890207e-05 7.680816168830344e-08 2.122078496274452e-05 -1.307923312480242e-07 2.2113325142809845e-05 9.958296392376315e-05 -4.1673572640194756e-05 0.00010620976110826315 -3.552960881879319e-05 0.0001761590014099387 0.00020925097438039304 8.523238096530506e-05 0.00026140474769308585 0.00017916108433688112 -0.0004016356214122679 1.2520213793299162e-05 -3.353348209095544e-05 -9.570663532241408e-05 -7.177259293639554e-05 0.0003010823374805707 0.00031712883279277936 -0.00040810469346337733 -0.00021692228179269815 -5.0858358338992986e-05 -1.6938282354022846e-06
age_sex 1.0933427000925242e-06 -4.5026136190890474e-08 -4.245674930362078e-05 -0.0010738058167182873 7.183943424868867e-05 8.54302580500312e-07 -5.341479666841477e-09 -1.4526213747679037e-06 9.111462598306736e-09 -2.4846013507725156e-06 6.500397702564353e-08 9.881404924416623e-06 -5.27152381593826e-06 1.608269448107043e-06 -1.7616963967030905e-05 -1.319748364505495e-05 -8.35688207552764e-06 -1.2298963558150998e-05 -1.5060461488626437e-05 2.337869614342949e-05 -1.2570438263662564e-06 1.864340311886354e-06 8.713666663032518e-06 8.80914437581292e-06 -1.6850346192908433e-05 -2.2027272804736508e-05 2.9941756086230405e-05 1.553902868027837e-05 -9.903253595972868e-07 9.68070425147325e-08
age2 6.377448542673201e-08 -6.950224577610221e-10 -8.574787031437287e-07 -1.2508192131865496e-05 8.543025804987875e-07 1.760472452166979e-08 -1.119207548528183e-10 -1.755419540659158e-08 1.1160639859689821e-10 5.2291037226928574e-08 3.8232033372162394e-07 2.4628367863356816e-07 2.1462969952479967e-07 -1.1357207442359114e-07 -4.2891295397122625e-07 -2.411739815748039e-07 -1.9703861680726187e-07 1.3146534170707233e-07 -4.1935855715700055e-07 -6.98908480475789e-08 4.3406945378438014e-07 1.869416981099125e-08 7.579615013587645e-07 9.486673275958396e-08 1.602374646222113e-08 1.2944918599926644e-07 7.46685591740015e-07 4.3588620350111074e-07 -6.580813080523776e-07 6.610904971801825e-10
age3 -3.772753222619305e-10 -2.9043107532997006e-13 5.356507182672745e-09 7.680816168813746e-08 -5.3414796668311646e-09 -1.1192075485280894e-10 7.223548409633146e-13 1.1158906949626034e-10 -7.201327250776592e-13 -8.600054410639439e-10 -3.2558279171688293e-09 -2.100402962853124e-09 -1.5235480572982348e-09 7.164588215458442e-10 2.790464862722421e-09 1.644530740222672e-09 1.6753054235272126e-09 -1.4391401954512109e-09 3.003852062526372e-09 1.127671671270961e-09 -2.846085808064746e-09 2.8449851891248866e-10 -5.303946162572877e-09 -1.4000537087658078e-09 -8.74128419264897e-10 -1.0199278019575564e-09 -4.5280555351157886e-09 -2.5480654636487953e-09 5.611976724193418e-09 -2.596771081770278e-12
age2_sex -2.2073959272374055e-08 6.369887836616536e-10 8.550345611874802e-07 2.122078496273874e-05 -1.4526213747677338e-06 -1.755419540662048e-08 1.1158906949645688e-10 2.994899029324101e-08 -1.9096074042897852e-10 5.5235984749266215e-08 -9.28783816994913e-08 -3.048307480676579e-07 8.570451093590318e-08 -3.465742311481987e-08 4.505895556436555e-07 2.602470511494176e-07 1.9601135575267357e-07 1.7727058308572044e-07 3.816873101956276e-07 -3.572063214318985e-07 3.4906835252144635e-08 -1.0921026758305537e-08 -2.4403574143750376e-07 -2.6419281704193135e-07 3.101440797186001e-07 4.1814924874284815e-07 -6.227425535320772e-07 -3.041330518879926e-07 1.061987944455029e-07 -1.814096587147831e-09
age3_sex 1.395563160943826e-10 -1.4175210414203217e-12 -5.344302122401374e-09 -1.3079233124797451e-07 9.111462598304781e-09 1.1160639859706981e-10 -7.20132725078832e-13 -1.909607404289607e-10 1.2358969239427404e-12 -2.2874576923581523e-10 1.0199190121811914e-09 2.4619651107304934e-09 -4.4312226508363796e-10 2.7914323188971845e-10 -3.297663255146794e-09 -1.5181332775933781e-09 -1.3181019823871698e-09 -8.149458053346607e-10 -2.885974903494538e-09 1.5773848834592234e-09 -2.978570099678527e-10 -5.795748842715404e-11 1.9316799641917654e-09 2.047739723638981e-09 -1.870868330743197e-09 -2.403525770913765e-09 3.940625792916465e-09 1.600719674722654e-09 -1.0722263950905396e-09 1.0597142427468385e-11
PC_3 3.633528653572971e-06 8.216406662861644e-07 1.4063433416515348e-06 2.2113325142891035e-05 -2.484601350777942e-06 5.2291037226812577e-08 -8.600054410632163e-10 5.523598474937458e-08 -2.287457692364934e-10 0.025984873776912196 0.0007699787089146803 0.0018025867882965907 -0.0003554237405780818 -0.00443830837028862 0.0019084670796474564 0.0037264676354356284 -0.003986778563095999 -0.00023795295190774012 -0.001231699337572556 0.0005657461335736395 0.004928190435510548 0.0025448840499629984 -0.001552757916318724 -0.009344196348036475 0.0010673681621103108 -0.0009741039509449423 0.0030027975809123315 -0.000689019545146557 0.004665659260759262 -3.129577934534016e-05
