 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.003503206807488389 -2.5296098128744437e-06 0.0008066389827334891 0.0008366901368248704 -0.00010912589385003451 -2.495096464694841e-05 2.4065081433501764e-07 4.020909387579255e-06 -4.334616987217701e-08 -0.0006290856027682875 0.00035968537609440627 -0.000636794061261286 0.0003129464259304466 8.000004082629346e-05 -8.04684125304629e-05 0.0009057757841701319 0.00012686000685460135 0.0009604558381739752 6.648074402672471e-05 -0.0009816073665124664 -0.0027294148832270183 0.0004802371976205902 -0.0003578814998566179 -0.0006133746827053163 -0.0013186089482188851 -0.0010890459679884115 -5.4782411289553154e-05 0.002365438476752669 0.0021270900658541974 3.069972249238382e-06 1.171778205120702e-05 1.6820638768891878e-05 -1.2044268263027867e-05 -1.3638859558033356e-05 -1.5449537062486474e-05 -1.5085886042862878e-05
yob -2.5296098128613596e-06 6.850011705691976e-07 1.1268582270860529e-08 -2.345515742099633e-06 3.6963262971131747e-08 1.523544056140159e-08 -1.5702789791731881e-10 -2.1232590070933034e-09 4.2057221837423726e-11 4.007471445595458e-06 0.00011400120002211856 1.533219629133061e-05 -8.613871349974977e-05 4.574572045262154e-05 -9.56599543900687e-05 -1.3634584615156891e-05 -3.949083263863855e-05 8.869229596824083e-05 -3.133349958173941e-05 -6.287179990714833e-05 5.289110743922333e-05 -4.122807601264478e-05 -7.884826610081058e-06 5.3516084738446444e-05 4.0026879247070014e-05 -1.6264514336302765e-05 -2.32083739424571e-05 1.2474582606271884e-05 -9.336787465513433e-05 -1.4588798059148943e-07 4.221866574230467e-07 1.7156881302577294e-07 -4.459957746114672e-07 -4.374013145147903e-07 1.0189053692876544e-07 -1.532869865097483e-07
age 0.0008066389827311676 1.1268582244668422e-08 0.000667550673718842 0.007425633201173733 -0.0006675827047507537 -1.8599280132434172e-05 1.623789767254166e-07 1.8602743213842173e-05 -1.6242662758630236e-07 4.983353195974786e-05 0.00028088040575198893 1.4189844707103424e-05 9.901811544777505e-08 -0.00020404697682361258 0.0002502815352247081 0.000141009527049246 -0.000589110247603057 0.00022418460566035365 0.0012077426867006234 -8.248819045334193e-05 -0.00036922782661259307 0.00043489501838653305 0.0005715959208331039 -0.0006282524407694134 0.00010320778362651862 -0.0007442086994709212 -0.0002469824200373307 0.00017444602925728158 0.0006490061023536602 3.992481072888996e-06 8.425040672153242e-07 7.63570210953694e-06 1.0659605499068034e-05 -1.3750297825786455e-05 -1.1195859294509695e-05 -2.0657634425965326e-06
sex 0.0008366901367731436 -2.345515742674273e-06 0.007425633201159128 0.15894019763921116 -0.013827838644609835 -0.00020304396297100646 1.7448928386853397e-06 0.0003750075656214227 -3.201422318967603e-06 0.0012200763612504682 0.005733437381255047 0.0029819239523890292 0.00046485870407834544 -0.0017858899571238534 0.00268408270042739 0.008507823299402376 -0.011003120986909254 -0.0057042099237409535 0.01570765154480765 0.0014816664341356397 0.003546604745018396 -0.005930589480836578 -0.003927931285403452 -0.01853680632922524 -0.0033575072107351568 -0.005392791132733632 0.0027052037591819306 -6.531143225474775e-05 0.002087233813197214 3.85428728134487e-05 -8.552303392196329e-05 0.00010023471213987163 0.00043023472364079284 -0.00027057267340165124 -6.1011143962262896e-05 -9.826754299181003e-05
age_sex -0.0001091258938455907 3.696326303703233e-08 -0.0006675827047493568 -0.01382783864460845 0.0012283602664406635 1.860549582522978e-05 -1.6247139581374935e-07 -3.391512666091811e-05 2.9393706417885385e-07 -0.00011612505536906257 -0.000534710146932212 -0.0003625316662339213 6.899650961221574e-05 0.00019958100460092115 -0.00022672807258038622 -0.0008491317689406025 0.0009717097902579615 0.0005397333753852795 -0.001360311218869408 -0.00016865270536646813 -0.00040309696750266113 0.00047740682554119843 0.0003587488896979684 0.0016974457632850796 0.0003768407182535245 0.0007895426636732907 -0.00013720466045102266 -7.293636710356186e-05 -0.00027176588576061225 -4.517684181350289e-06 6.055718336333873e-06 -8.70001154044424e-06 -3.431852385719112e-05 2.3712713498340796e-05 6.04326100306798e-06 7.828835574387152e-06
age2 -2.4950964646864117e-05 1.523544056125639e-08 -1.8599280132431862e-05 -0.00020304396297138216 1.860549582526603e-05 5.282224793979417e-07 -4.68790057528336e-09 -5.281184560165824e-07 4.687319812759508e-09 -1.422593034417654e-06 -6.080783632422697e-06 -1.1603407232447753e-06 -1.1360222114248616e-06 8.735931063294812e-06 -8.368348855961293e-06 -7.221744176250797e-06 1.3489410776631052e-05 -5.1236062091489875e-06 -3.496811728521345e-05 8.103518290921051e-07 1.1207442326457218e-05 -1.3129912717880222e-05 -1.311149339351956e-05 1.916040829868368e-05 3.588238848442704e-06 2.485497564432081e-05 4.406333888695283e-06 -9.934403108843313e-06 -1.985195307813105e-05 -1.2049479688779302e-07 -3.068203691025285e-08 -2.1877094850795308e-07 -2.75040467403251e-07 3.9672685621946116e-07 2.868141667212926e-07 8.448610639877636e-08
age3 2.406508143343832e-07 -1.5702789792110614e-10 1.6237897672538792e-07 1.7448928386885337e-06 -1.6247139581405846e-07 -4.687900575283076e-09 4.2243682582732424e-11 4.687397140328367e-09 -4.2240698024564366e-11 1.1842358936302864e-08 6.295056078890678e-08 1.5540503710431067e-08 4.0425733731959045e-09 -8.693966794959386e-08 6.553182093045501e-08 8.850996679144207e-08 -1.0063017492128115e-07 5.532281163461911e-08 3.0386168363256536e-07 -5.886875128125526e-09 -1.0041119228521094e-07 1.1373349312784643e-07 8.235668027048653e-08 -1.7760657773886267e-07 -7.308965397760455e-08 -2.500483810265343e-07 -2.2636936684161236e-08 1.2664615334169357e-07 1.7957404188255098e-07 1.0691240590982133e-09 3.932783914226785e-10 1.995805428144932e-09 2.137064550629804e-09 -3.585456404660662e-09 -2.329895020545586e-09 -9.179555884116346e-10
age2_sex 4.020909387445337e-06 -2.1232590079196795e-09 1.860274321380121e-05 0.00037500756562133813 -3.391512666091411e-05 -5.281184560155082e-07 4.687397140319203e-09 9.526596393164975e-07 -8.384872498756838e-09 3.476877367624725e-06 1.545289202259071e-05 1.2382184623750849e-05 -4.083146220792696e-06 -7.003010573907575e-06 5.88987674437767e-06 2.6172430147414777e-05 -2.621205946036604e-05 -1.4672744434430818e-05 3.72452132906576e-05 5.937381504595985e-06 1.2878079384811404e-05 -1.0732917305221094e-05 -1.0492200647354006e-05 -4.8075988491488176e-05 -1.3421990200602183e-05 -2.960411393197154e-05 2.4075306461211234e-06 3.923768039526571e-06 1.0263255246565586e-05 1.4474122671537955e-07 -1.3108867406236796e-07 2.3787528591501658e-07 8.506863054401753e-07 -6.460914803752118e-07 -1.8080889320665036e-07 -1.941546777033787e-07
age3_sex -4.3346169870833144e-08 4.205722183777314e-11 -1.624266275859219e-07 -3.2014223189665203e-06 2.939370641787872e-07 4.687319812749575e-09 -4.224069802447955e-11 -8.384872498755953e-09 7.489007110591738e-11 -3.403901454496684e-08 -1.3708231652893824e-07 -1.2251896259881847e-07 4.6773070479132876e-08 7.687735786585142e-08 -4.696845318648229e-08 -2.4581882532355593e-07 2.1834977764904583e-07 1.1703937998649489e-07 -3.215149970451965e-07 -6.328301414399921e-08 -1.2431102998010323e-07 7.197468391608104e-08 9.946788609341848e-08 4.274695091323271e-07 1.405633600091045e-07 3.106515869204416e-07 -1.6783914963158728e-08 -5.1273232841618044e-08 -1.1827967872802058e-07 -1.351533509200377e-09 8.683259831759181e-10 -2.0318020688314844e-09 -6.664373855690385e-09 5.5234100431152385e-09 1.6137091273844736e-09 1.467205246677714e-09
PC_3 -0.0006290856027685976 4.007471445589457e-06 4.983353195961993e-05 0.001220076361249434 -0.00011612505536903485 -1.4225930344151724e-06 1.1842358936289272e-08 3.4768773676257247e-06 -3.4039014544990986e-08 0.1548809743262081 -0.02642243599337709 0.008195282915982234 0.022834695195506922 0.017293191021800783 0.005701295287994811 0.012755955452481373 -0.027398280831095034 -0.015775682442240035 -0.009651183274721196 0.03709836287412384 0.00481368996961052 0.04977215676172092 0.013898773436976705 -0.0913417042287488 -0.02347360138780142 -0.016949020730865263 0.020335067551040965 -0.03206293488090343 0.06257325622569762 -5.470461764499984e-07 5.256533556726494e-05 0.00012501202298686255 -0.00019875857911076547 -0.00031308591970043636 -0.0002856882423538577 -0.00021889858105323645
