 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 8.936444443894406e-06 1.7410194840044354e-08 -2.456450618575449e-06 -1.106097515798203e-05 7.098301278362617e-07 4.806724473156362e-08 -2.8372018905713854e-10 -1.45569705514255e-08 9.315442983892116e-11 2.272335896014153e-06 3.207146807519814e-07 3.0698752651652845e-06 -3.2680434313595754e-05 4.487643460053929e-05 -5.861291078900957e-05 3.803616273654836e-05 -3.515956224733352e-05 -3.4673823303586724e-06 -6.327611934549324e-05 -3.912780892910635e-06 -1.3234010287401077e-05 -4.1943806886036795e-05 -5.734288656404803e-08 -2.9538842689849725e-05 -5.507191607197954e-06 4.454951770149929e-06 -3.373800261588864e-05 -4.048728686264846e-05 5.334901879732168e-05 1.398211468877852e-08
yob 1.7410194840044106e-08 8.31258044346838e-08 1.2388285445535334e-07 3.5847196582362105e-07 -3.894876589045258e-08 -4.3215478024670454e-10 -1.1852623521018793e-12 5.616723886134431e-10 -1.405844202158465e-12 6.561531044560618e-07 5.89325687336243e-06 4.0362744626501455e-07 -5.588819746987701e-06 -1.534533596712886e-06 -2.546806822005089e-06 1.3349698192342487e-07 -2.077751167966865e-06 3.8112187594192656e-06 -1.3002056979730938e-06 -3.5091987032387153e-06 4.938468810429721e-06 -4.448479299128542e-06 -2.2458043787202916e-06 7.0258706556247705e-06 2.4263302001931437e-06 -1.6008631157392683e-07 -1.871343798919083e-06 2.6363708229286248e-06 -9.426824233040575e-06 -1.846901926590243e-08
age -2.4564506186036363e-06 1.2388285445537428e-07 3.262707011308109e-05 0.00048112419118499447 -3.225758822718047e-05 -6.565255780668184e-07 4.111296499408071e-09 6.518540989616977e-07 -4.084842863858082e-09 1.8634829869945352e-06 -1.5300699171347771e-06 -7.168534459063975e-06 -1.867192184899428e-05 -3.527857899638084e-06 1.089072823455834e-05 1.0450087260796145e-05 6.9981979145874386e-06 1.138801391230936e-07 9.937971247365407e-06 2.6175673547721668e-06 -1.584668862266662e-05 -9.220718175494802e-06 -2.0786923391384125e-05 -2.5761047196435765e-06 1.851809768369515e-05 -6.18402307183524e-06 -2.405025702476307e-05 -9.27557047839651e-06 8.796949287273361e-06 -7.108344343914063e-08
sex -1.1060975158400422e-05 3.584719658226859e-07 0.0004811241911851924 0.012720070070921602 -0.0008260969838893377 -9.473482437880454e-06 5.826115868119531e-08 1.635115796910111e-05 -1.0090089798373195e-07 1.6733944069744743e-05 8.112098642810822e-05 -3.622646657650151e-05 -8.024404614142958e-05 -0.0001837549252243042 0.00018560452530019721 0.00020625648440914822 0.00013150372183383857 0.00019424067307570317 5.350726765266125e-05 -0.00010117361465370115 -0.00015681317340421794 -0.00013029707795025858 5.7361416649086084e-05 -0.00025036923490525433 0.0005053917358664064 0.00029429086493417257 -0.00019552197970577027 -0.00012843546828205342 -9.134311565414712e-05 -1.386132827859704e-06
age_sex 7.098301278352272e-07 -3.894876589013662e-08 -3.225758822719364e-05 -0.0008260969838893126 5.54762031336458e-05 6.511796956378364e-07 -4.0817548604404936e-09 -1.124684805296836e-06 7.068334536368092e-09 -1.963343274088951e-06 6.611687018563178e-08 8.321623243781244e-06 5.920871693679573e-06 1.0919479135521389e-05 -1.6890850256903813e-05 -1.2950070521931717e-05 -1.0789351861406905e-05 -8.905462429956347e-06 -6.1685857897541335e-06 4.737544001770967e-06 9.353469625460438e-06 8.200767340527202e-06 -1.4863063479348e-06 1.9228125168788233e-05 -3.0148305005103286e-05 -1.9959000453227987e-05 1.606372063457351e-05 9.739765418389565e-06 2.1413497909145336e-06 7.932843193585877e-08
age2 4.8067244731910484e-08 -4.3215478024907483e-10 -6.565255780668268e-07 -9.47348243787624e-06 6.511796956375563e-07 1.3541831287297524e-08 -8.638392879149252e-11 -1.3440789709925886e-08 8.574698411419436e-11 2.7331209916560947e-08 3.1042852908592987e-07 2.420941016167335e-07 2.6415002262227235e-07 8.634857067551385e-08 -3.2688092720859706e-07 -2.2815233267866673e-07 -2.589554963123037e-07 1.522257779738449e-07 -3.1920389933384317e-07 -2.1838113252881538e-07 4.1186085895157113e-07 3.4679450047501753e-08 4.490037471012699e-07 2.756560379521807e-07 -2.1192806416158216e-07 1.4617703834874089e-07 4.3044519270703526e-07 2.2608460418731747e-07 -5.34880580561809e-07 9.93523563627592e-10
age3 -2.83720189058351e-10 -1.185262352158065e-12 4.1112964994081165e-09 5.8261158681168284e-08 -4.081754860438692e-09 -8.638392879149354e-11 5.598224988689256e-13 8.572590526612385e-11 -5.554831059927892e-13 -6.026482678746679e-10 -2.659336283912174e-09 -1.9475316398460018e-09 -1.763833118743281e-09 -4.973086328783422e-10 2.1434110093830638e-09 1.5318264243498013e-09 1.9754838726557117e-09 -1.4434067768721973e-09 2.3039311716699176e-09 1.903833604303276e-09 -2.6684866651530653e-09 1.2331564472425713e-10 -3.298187458209067e-09 -2.3459334640664667e-09 6.329655606690224e-10 -1.0795996608165673e-09 -2.6159304027138503e-09 -1.3220532450519057e-09 4.582598444485519e-09 -4.83187553775111e-12
age2_sex -1.4556970552060546e-08 5.61672388610553e-10 6.51854098961963e-07 1.6351157969100155e-05 -1.1246848052968072e-06 -1.3440789709931589e-08 8.572590526616053e-11 2.3266890157021857e-08 -1.4873581284635588e-10 4.3778605632358556e-08 -7.615245967400417e-08 -2.5348708868325246e-07 -1.2622343536772325e-07 -2.1308016164982158e-07 4.1659003179412553e-07 2.550376920113816e-07 2.3726931846636344e-07 1.2434627042361827e-07 1.903253984720944e-07 -1.3450124581679438e-08 -1.7277860403410725e-07 -1.4043531177902974e-07 -3.2145072411657474e-08 -4.4970360727399273e-07 5.701390793032005e-07 3.799265338561943e-07 -3.48338052291818e-07 -1.9675452636853175e-07 3.2205314543271286e-08 -1.4833856942828794e-09
age3_sex 9.315442984102684e-11 -1.405844202118189e-12 -4.084842863859758e-09 -1.0090089798372347e-07 7.068334536367763e-09 8.574698411423052e-11 -5.554831059930221e-13 -1.4873581284635288e-10 9.655687366921616e-13 -1.8071624045083484e-10 8.34158256003585e-10 2.0279050685950784e-09 8.244460180177173e-10 1.3462439165090054e-09 -2.998626463362001e-09 -1.5125641425064909e-09 -1.5496427341181222e-09 -5.448316868315027e-10 -1.6127898262908854e-09 -3.992419828644153e-10 9.896567833444595e-10 7.531256551477176e-10 5.626819783121586e-10 3.1070469624796617e-09 -3.4422398933017874e-09 -2.205868268211111e-09 2.247375948393263e-09 1.0325012375610011e-09 -5.589648598229549e-10 8.62326617977848e-12
PC_3 2.2723358960144407e-06 6.561531044560486e-07 1.863482986990759e-06 1.6733944069668273e-05 -1.9633432740840985e-06 2.733120991663455e-08 -6.026482678751194e-10 4.377860563226378e-08 -1.8071624045026131e-10 0.022400184420868042 0.0006969141234147822 0.0014434097476254835 -0.00033420529781760984 -0.003724325892911305 0.0016522612797305798 0.003095317121031793 -0.0034407154945439904 -0.00024283421336634972 -0.0011179849608428643 0.00045387742900651146 0.004239150082675318 0.0021655682530923397 -0.0014096003769280506 -0.007874355802652772 0.0008348264071407238 -0.0008212085112237721 0.002552269989699251 -0.0005585032839069827 0.0038749120168726043 -2.6088148670229873e-05
PC_4 3.2071468075429465e-07 5.893256873362523e-06 -1.530069917115295e-06 8.112098642864222e-05 6.611687014696093e-08 3.104285290855065e-07 -2.659336283909348e-09 -7.615245967316956e-08 8.341582559980594e-10 0.0006969141234147822 0.07568731218301081 -0.001977585675633235 0.0043068748971925655 -0.002703122393487727 -0.0003138948964116908 -0.002840109361171371 -0.0005581425517871542 -0.005241082159156627 0.001332507291594079 0.003664692019026397 -0.007259768460407909 -0.005063692148482631 0.005449659195466659 0.004491575726578912 -0.002511575801019022 0.0018113319909464653 -0.003355610052872425 -0.00032934154089078824 0.0026727338297379993 -1.1196510586726667e-05
PC_5 3.0698752651681123e-06 4.036274462652307e-07 -7.1685344590614216e-06 -3.622646657631786e-05 8.321623243768899e-06 2.4209410161668405e-07 -1.9475316398456775e-09 -2.5348708868300084e-07 2.0279050685934836e-09 0.0014434097476254829 -0.0019775856756332195 0.09927124863450289 -0.0023819210115706567 -0.0035088325972392168 -0.0007924217045948389 0.0038858292123074797 -0.00712258590651003 -0.0011319767404353513 -0.007619961239636068 -0.005612092594656968 -0.0003805186674762497 -0.006843884157514013 0.0058247455722302485 -0.011897580684304012 0.004364438724860657 0.0026856901778632607 -0.0010960543668248385 -0.001216990878635009 0.007101920261367773 -2.1526747100257275e-06
PC_6 -3.268043431358452e-05 -5.588819746987697e-06 -1.8671921849048165e-05 -8.024404614245683e-05 5.920871693751455e-06 2.6415002262339763e-07 -1.7638331187505273e-09 -1.2622343536923216e-07 8.244460180274915e-10 -0.00033420529781761043 0.0043068748971925915 -0.002381921011570631 0.1257954679277219 0.0023897864125604984 0.0036766073756516514 -0.005145394266026461 -0.00406035198281059 0.0024727821177927154 -0.005767165306111822 0.0009434735266416662 -7.615941635363378e-06 -0.010109133548810852 0.006259734296049587 0.01118610787293576 -0.0030220275442094007 -0.00031855487020835706 -0.0051735557869258715 -0.0017930272553079221 -0.00422881760596313 3.1292934399930863e-06
PC_7 4.487643460054423e-05 -1.5345335967127818e-06 -3.527857899592569e-06 -0.00018375492522317114 1.0919479135442654e-05 8.634857067456312e-08 -4.973086328721865e-10 -2.1308016164817531e-07 1.3462439164983676e-09 -0.003724325892911307 -0.002703122393487731 -0.0035088325972392393 0.0023897864125604746 0.1572619633489708 0.005647327551264864 -0.0012883150514248634 -0.006562117594015948 0.00597631795226241 0.004400167202476209 0.014975767383388329 0.004669875221872877 -0.0149390708014165 -0.010744814877269561 0.012977879778553086 -0.0064625142047172604 -0.00475792872322066 -0.0008833069524425605 0.005274826077075199 -0.006327059144021651 5.891325935085271e-06
PC_8 -5.861291078902134e-05 -2.5468068220051854e-06 1.0890728234483616e-05 0.00018560452529840852 -1.6890850256781332e-05 -3.2688092720705355e-07 2.1434110093731682e-09 4.165900317915944e-07 -2.9986264633458024e-09 0.001652261279730586 -0.0003138948964116907 -0.0007924217045948127 0.0036766073756517017 0.005647327551264855 0.1687122128469612 0.006503585518224246 0.006836938262020667 -0.002788771178356721 -0.0025066098934456572 -0.007607455453823048 0.005296783238491098 0.014664004750516584 -0.008931852567344387 0.005227702998241849 0.01037334642089181 0.002073826424204535 -0.000554443322781527 0.0008162412495483332 -0.007140510052551913 -1.1492072586718018e-05
PC_9 3.8036162736546637e-05 1.3349698192326584e-07 1.045008726080914e-05 0.0002062564844092528 -1.2950070521940617e-05 -2.2815233267895348e-07 1.53182642435172e-09 2.5503769201159644e-07 -1.5125641425080387e-09 0.0030953171210317955 -0.002840109361171387 0.0038858292123074693 -0.005145394266026445 -0.0012883150514248866 0.006503585518224285 0.22561147954255356 0.007065479106891162 0.0009136086811887497 -0.012255771266372516 0.00559245557792472 -0.0019904275929412286 -0.0020247818185244264 -0.008895158463580122 -0.004903142944760675 -0.004081805201113625 -0.0005896823484860403 -0.0001787389843424044 -0.005517096486190399 0.010401956812861764 -5.6632161062960025e-06
PC_10 -3.515956224733517e-05 -2.0777511679670798e-06 6.998197914492877e-06 0.0001315037218314584 -1.0789351861243913e-05 -2.5895549631035743e-07 1.9754838726432895e-09 2.3726931846300112e-07 -1.5496427340966598e-09 -0.0034407154945439965 -0.0005581425517871503 -0.007122585906509994 -0.004060351982810535 -0.006562117594015933 0.00683693826202062 0.007065479106891105 0.2744263596262303 0.013992311915515438 -0.006910024259752585 -0.003350793445751603 -0.000305277330083326 0.009020296314628832 0.0021209765928990967 -0.002568638310467278 0.008000256631367261 0.0027321380652949733 -0.0022896215158095434 -0.0014956885611878633 -0.006940672087969173 6.918202790912528e-06
PC_11 -3.4673823303614384e-06 3.8112187594192373e-06 1.1388013913383657e-07 0.00019424067307597916 -8.905462429977211e-06 1.522257779736023e-07 -1.4434067768705404e-09 1.243462704240834e-07 -5.448316868346602e-10 -0.00024283421336634706 -0.005241082159156634 -0.0011319767404353643 0.002472782117792711 0.005976317952262403 -0.002788771178356701 0.0009136086811887583 0.013992311915515442 0.2562314927102306 0.0027710214072323267 -0.0019209888145355356 0.009630670316729244 0.01291501766299588 -0.0033104831541661546 0.007926522699475172 -0.007765512337221107 -0.003915604335632525 -0.00015779554580096366 -0.0013246313344605406 0.01660630436114472 -6.344398673857988e-06
PC_12 -6.327611934549559e-05 -1.3002056979733538e-06 9.937971247239377e-06 5.350726764973159e-05 -6.168585789554474e-06 -3.192038993312584e-07 2.303931171653469e-09 1.9032539846799332e-07 -1.6127898262648002e-09 -0.0011179849608428736 0.0013325072915940912 -0.007619961239636026 -0.005767165306111775 0.004400167202476225 -0.0025066098934457006 -0.012255771266372563 -0.006910024259752599 0.0027710214072323076 0.28639437090306785 0.012920513793759022 -0.0006161982378125848 -0.008493372389631456 0.004821846599348542 0.014679677634943124 0.008972676893701372 0.007751365584477038 0.007537802636001644 0.008919981176289064 0.0034776789333384804 -1.4669500800422922e-05
PC_13 -3.912780892909666e-06 -3.5091987032388246e-06 2.6175673547512412e-06 -0.00010117361465420491 4.737544001806418e-06 -2.1838113252837537e-07 1.903833604300415e-09 -1.3450124582427204e-08 -3.992419828595544e-10 0.0004538774290065058 0.003664692019026398 -0.005612092594656953 0.0009434735266416846 0.01497576738338834 -0.007607455453823057 0.0055924555779247 -0.0033507934457516104 -0.001920988814535554 0.012920513793759006 0.29945828551502524 0.01177046168016337 -0.0007349904955491157 -0.006075480625612417 0.014150910520663333 0.008210467561872933 0.0021944840342522434 -0.01472979221115762 -0.01136530687377712 -0.004491358084703113 4.083467192151007e-06
PC_14 -1.323401028740041e-05 4.938468810429804e-06 -1.584668862266319e-05 -0.00015681317340413204 9.353469625451752e-06 4.1186085895146684e-07 -2.668486665152211e-09 -1.7277860403387828e-07 9.896567833427252e-10 0.004239150082675314 -0.007259768460407906 -0.00038051866747625313 -7.615941635395243e-06 0.004669875221872894 0.005296783238491084 -0.001990427592941221 -0.0003052773300833508 0.009630670316729243 -0.0006161982378126151 0.011770461680163376 0.2919652259248489 -0.0015424576734484588 -0.0010505819120325188 0.005229585127102231 -0.0023740629439236004 -0.0025569999526458584 -0.0016795706960583098 -0.021315178907815497 0.005941720491180998 5.8210455458125276e-06
PC_15 -4.194380688603379e-05 -4.448479299128509e-06 -9.220718175539637e-06 -0.00013029707795116644 8.200767340591654e-06 3.467945004844871e-08 1.2331564471809636e-10 -1.4043531178039948e-07 7.531256551566783e-10 0.002165568253092344 -0.005063692148482615 -0.006843884157513984 -0.010109133548810843 -0.0149390708014165 0.014664004750516518 -0.0020247818185244455 0.0090202963146288 0.012915017662995888 -0.008493372389631507 -0.0007349904955491251 -0.0015424576734484336 0.33997247298973166 -0.008860863596368894 0.0037007737858299194 0.0046089076638671615 7.224709939798733e-05 0.0020199834906234637 0.0005594814797323169 -0.011079728527207872 9.727336489995737e-06
PC_16 -5.7342886561759116e-08 -2.245804378720174e-06 -2.0786923391392077e-05 5.736141664899688e-05 -1.4863063479288177e-06 4.490037471014298e-07 -3.298187458210047e-09 -3.2145072411776886e-08 5.62681978312893e-10 -0.001409600376928051 0.005449659195466666 0.005824745572230241 0.00625973429604957 -0.010744814877269552 -0.008931852567344405 -0.008895158463580115 0.002120976592899081 -0.0033104831541661485 0.004821846599348512 -0.006075480625612422 -0.0010505819120325084 -0.008860863596368904 0.35146685545294143 0.007032483109497575 0.0030870008103743903 0.0029264455369244413 0.008284564220677856 0.011838159139526096 0.00690406662311178 3.0815352408369473e-06
PC_17 -2.9538842689832364e-05 7.0258706556248705e-06 -2.5761047196357305e-06 -0.00025036923490482597 1.9228125168760423e-05 2.756560379520353e-07 -2.345933464065602e-09 -4.4970360727344454e-07 3.1070469624763017e-09 -0.007874355802652768 0.004491575726578936 -0.01189758068430401 0.011186107872935728 0.012977879778553105 0.0052277029982418025 -0.004903142944760661 -0.0025686383104673353 0.007926522699475193 0.014679677634943033 0.014150910520663315 0.0052295851271022325 0.003700773785829891 0.007032483109497585 0.3830848146592078 -0.011718675833070362 -0.009123419020839359 -0.013579029172158573 -0.007479235937277544 -0.026442735000129666 1.1863738321551756e-05
