 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
PC_8 -0.0005773062097183706 -8.401359471904682e-05 -0.00011204043760134106 9.763108244299185e-07 -8.86240210947573e-09 0.021845648439536743 -0.020967401985890352 -0.05283335052340587 0.0892981231964357 -0.008062172533259956 1.7002265919945028 0.16617094626245685 -0.0013401212948471024 0.04760460834097344 0.04067343093546752 0.016169016779696725 0.06750539261865697 0.13307980620321225 -0.14126595048543333 0.0772269489711702 0.14241619527574806 0.04164015693303674 0.06013443125358814 0.010447714696791935 -0.07020159734233666 3.748316172588864e-05 -0.00010493543531251852 -0.0003538466552518266 -7.752604290910555e-05
PC_9 -0.00042399407330671055 -3.117295316824891e-07 -7.058791113967107e-05 1.746948259079037e-06 -1.816613220804257e-08 0.028913388692591517 -0.0019414632173183712 0.053517100988499475 -0.008637494854332947 0.1035897456503913 0.1661709462624573 2.1656587256492617 0.14114195249745162 -0.004797892425599728 -0.17056934372572435 0.11097412820435487 0.02805780672348803 -0.008943230581968597 -0.12234976628635676 -0.0242045797739305 -0.11602104040813024 -0.08232657040584314 -0.007750401407032037 -0.09272859156385369 0.1353022711672855 6.134697050806869e-05 -0.0002009860382805149 0.0012230170733025702 -0.0006423957052764918
PC_10 -0.0001703710638744689 -4.70716583417122e-05 -0.00010251272849399809 7.539635661231626e-07 -7.854153473040928e-10 -0.04520539693807588 0.0036307458185974753 -0.07816160428416337 0.023636121080638117 -0.0819932483453167 -0.001340121294847012 0.1411419524974515 2.745494355751702 0.2819697733641806 -0.14426059362255428 -0.05564390541714031 -0.006161421718237464 0.005459876450121846 0.07151303552788227 0.06380807522141979 0.12290722523290742 0.0936544630004053 0.03424595311729973 -0.0593084846235733 -0.17328543429599372 2.014716572413375e-05 0.0001218559370205365 0.00020741015112684676 -0.00030339829391943417
PC_11 -0.00030317254083093276 9.460973399437403e-05 0.0002360929574160313 -4.190867363994131e-06 3.346344182307498e-08 -0.020939367097035214 -0.03611538234790658 -0.08634142968783075 0.03120445486291241 0.12702559064460936 0.04760460834097288 -0.004797892425600021 0.2819697733641805 2.416894915509772 0.11581769524369279 0.21046729768301048 0.049685622344730555 0.06837945577013048 -0.027995308545860905 0.04600524696885536 -0.08200322562109587 -0.050260557592623094 0.012715367511634684 -0.10348324485017417 0.23665396023014965 -0.00012892016316149544 0.000435693737385454 -2.4512135172920158e-05 -0.0006695399680599245
PC_12 -0.0007720755134975135 7.061514848146198e-06 1.2990155272831168e-07 -2.0705085098711894e-07 2.060776966512346e-09 -0.020797967754710708 0.03278214714753621 -0.08723714910908639 -0.060507388824075935 0.11733679715323024 0.040673430935467665 -0.1705693437257245 -0.14426059362255422 0.11581769524369291 2.8907854147376515 0.11695156655087063 0.11110773588651922 -0.04466859643809839 0.13109405704432758 0.1752355514683414 0.14020739634303772 0.057713402744360626 0.06739408595966496 0.14490054945511596 0.038685983564708495 5.251495159366048e-05 -0.00010564748041964767 -0.00016924814958781695 1.2324571805638196e-05
PC_13 0.0003930574517900593 -9.508280091021996e-05 0.0001905413471673312 -6.089270782349626e-06 4.346575470217456e-08 0.03472125407230754 0.053231729500435476 -0.009999250677147306 0.01825285409703886 0.10594007877894608 0.016169016779698085 0.11097412820435495 -0.055643905417140066 0.21046729768301092 0.11695156655087086 2.789329757301922 0.3056730895512512 -0.1041257730367215 -0.038863968310945546 0.2488850325724037 0.1346436615395815 0.037266776349354214 -0.16499289641747128 -0.021897296870571653 -0.1954442653372579 0.00016545794967845365 -0.0003271726432343317 -0.00036706231404027374 0.0005658141868738654
PC_14 -0.0007185800339280115 8.751683474820199e-05 -8.260583707869239e-05 3.6164252159056602e-06 -2.7815088603716423e-08 0.010713606080925918 -0.05656607903094429 -0.03618913152439566 0.10877147355809287 0.03153121297187977 0.06750539261865669 0.028057806723488034 -0.006161421718237554 0.04968562234473079 0.11110773588651922 0.30567308955125144 2.879430417584349 0.06306472643388915 -0.1492372940959168 0.10702731691007836 0.04997531596803373 -0.031085398222616238 0.03567124995453496 -0.20194598189975083 0.1548418994084341 0.00011765527871068482 -0.0006865737310872247 0.00030719628672316857 0.0008834676232813999
PC_15 -0.0006117258415900506 -8.192103158850353e-05 0.00019122636207518392 -4.822845670840952e-06 2.3530931188582335e-08 0.04360393530519704 -0.0687918768161567 -0.04530664198765585 -0.15827074801311417 -0.1929881960082467 0.13307980620321241 -0.008943230581968739 0.005459876450121852 0.06837945577013053 -0.044668596438098396 -0.10412577303672146 0.06306472643388912 3.1925177856810856 -0.11578427349861392 -0.01340873792614877 0.1232079436850509 -0.011551823768889911 0.10244910523102266 -0.0527509028747741 -0.2396148369103798 4.910487470469698e-05 -0.00012820853331006068 0.000199050477539009 0.0002458767603699792
PC_16 0.00044862011474303495 -1.0255156074716467e-05 1.1719493509480483e-05 -2.195896551259422e-06 2.921035082541594e-08 -0.012981782351889808 0.06815078037447674 0.04126964141482562 0.0345003765183844 -0.07536447122554132 -0.1412659504854334 -0.12234976628635659 0.0715130355278823 -0.02799530854586096 0.1310940570443276 -0.038863968310945546 -0.14923729409591682 -0.11578427349861399 3.46228430137629 -0.0320777721604381 -0.010486409145761212 0.14442308148688104 0.057423711640835595 0.04164645691475868 0.008793121742021853 1.38098178623838e-06 1.2667594674739523e-06 -0.0002627681297457883 0.00019875125668031204
PC_17 -0.0009792034021850644 9.253618775945956e-05 0.0002589573333367194 -4.8919422293336966e-06 3.4850980379111604e-08 -0.0904941141571033 0.045762274016563936 -0.15174480468158827 0.1444147933884436 0.16748350956057198 0.07722694897117037 -0.0242045797739305 0.06380807522141986 0.04600524696885509 0.17523555146834147 0.24888503257240377 0.10702731691007819 -0.013408737926148643 -0.032077772160438035 3.87158340628282 0.0849351706277874 0.047592303900570634 -0.16480790481266974 -0.13966164370269868 -0.09333723356028423 4.620084442242469e-05 0.00019048326194951994 -0.0004822910299034152 0.00015575700463586802
PC_18 0.00016804814905367195 4.968405036881747e-05 0.0001357632521755307 -2.421387844557807e-06 2.2133879631385353e-08 -0.020724553316827626 -0.024251090841245968 -0.017523882964044984 -0.028768239449192014 0.00868577154789498 0.1424161952757485 -0.11602104040813092 0.1229072252329077 -0.08200322562109595 0.14020739634303828 0.13464366153958152 0.04997531596803512 0.12320794368505134 -0.010486409145761325 0.08493517062778656 3.3654037467779516 0.21483595669610642 -0.011124743812309337 -0.2261502071813334 0.1414027117590277 5.382395784062212e-05 0.0003383204347275713 0.0007480653600708559 -0.000809934475227616
PC_19 0.0005775811253955195 -2.279736167811672e-05 0.00011949518689404201 -4.6367837945170176e-06 4.430476175420649e-08 -0.016468856370325174 0.02547917199162287 0.0003815861330875163 0.01967736412171286 -0.010074611697878336 0.04164015693303845 -0.08232657040584294 0.09365446300040563 -0.05026055759262149 0.057713402744360896 0.03726677634935447 -0.03108539822261592 -0.011551823768889764 0.14442308148688096 0.04759230390057065 0.21483595669610775 3.5352370923871876 0.006218742377918937 0.05419037727776209 0.19877195451662213 0.0003413353919619531 0.0003810569882143022 -0.00016272453285127712 -0.0008026029510353171
PC_20 0.0001504083396698591 -1.7193767425672838e-07 -2.7549799910376608e-05 -6.58670669719893e-07 1.497407780413612e-08 0.025604056246984096 -0.04215106967136099 -0.0167940884451623 -0.08416516298780978 -0.0636200040813783 0.06013443125358783 -0.0077504014070320934 0.034245953117299804 0.012715367511635095 0.06739408595966495 -0.16499289641747072 0.03567124995453495 0.1024491052310225 0.05742371164083561 -0.1648079048126698 -0.01112474381230975 0.006218742377919203 4.004967961914586 0.1773305313801386 -0.055237004812214704 0.00015835336575283822 0.00018462300843874555 0.00038839245668938666 -0.0005427580378759023
PC_21 0.0010114566389356787 4.478122518910708e-05 5.258880093711552e-05 -3.88511846312414e-06 5.789774874709021e-08 -0.032296677897843754 0.0060869456498237155 -0.04611268763665132 0.024942006497998166 0.04910480668529268 0.010447714696791854 -0.09272859156385366 -0.05930848462357323 -0.10348324485017399 0.1449005494551159 -0.021897296870571754 -0.20194598189975083 -0.05275090287477419 0.04164645691475862 -0.1396616437026987 -0.22615020718133386 0.054190377277762 0.17733053138013846 4.31550201122089 0.16973758504180175 0.0001585327734254812 -1.7169328744004425e-05 2.6053273133017447e-05 -0.0003359736100595499
PC_22 0.001636175032366839 -0.0001591440862516685 0.0002495678801383724 -8.137280278105807e-06 5.8086999555061205e-08 0.06087839348507623 0.09277545498859888 0.09376417341384358 -0.05631447217300569 -0.15235421622027273 -0.07020159734233625 0.13530227116728558 -0.17328543429599372 0.23665396023014929 0.038685983564708495 -0.19544426533725806 0.15484189940843415 -0.2396148369103798 0.008793121742021787 -0.09333723356028449 0.14140271175902722 0.1987719545166218 -0.05523700481221461 0.16973758504180203 3.9101794482722636 0.00010344742866651151 -0.0002309946382472972 0.0007135186116269031 -0.0005445254646841537
proband -1.1036862519584247e-06 -7.823077775441922e-08 -1.7442844729416627e-07 4.394124253977065e-10 2.094599519693713e-11 -7.798028884464431e-05 -4.356302325918601e-05 -1.2057502313959826e-05 -1.9705733326015273e-06 6.587761964689183e-05 3.748316172592414e-05 6.134697050809958e-05 2.0147165724197852e-05 -0.0001289201631608879 5.251495159369683e-05 0.0001654579496784623 0.00011765527871063492 4.910487470470154e-05 1.3809817862430332e-06 4.620084442239254e-05 5.382395784050061e-05 0.0003413353919618252 0.00015835336575290246 0.00015853277342547516 0.00010344742866651763 8.380909267854166e-05 -4.024249280052542e-05 2.2019982207668864e-06 -5.166851867573273e-06
paternal -1.0592887576062546e-05 3.2492062379620823e-07 -3.0016164260444115e-06 1.1216274024190237e-07 -1.1112634643969737e-09 -2.821281598301435e-05 0.00017286645403035537 -6.671631773088535e-05 -0.00014758520455003773 0.0002629943952830467 -0.00010493543531233723 -0.0002009860382805177 0.00012185593702058203 0.0004356937373856095 -0.00010564748041963341 -0.0003271726432343119 -0.0006865737310872312 -0.00012820853331010622 1.2667594674864124e-06 0.00019048326194956385 0.000338320434727885 0.00038105698821430407 0.00018462300843872 -1.7169328744043555e-05 -0.0002309946382472773 -4.0242492800525564e-05 0.0004659533307210771 -0.0003902149118679058 -0.0003607009751356623
gpp 8.807654885744699e-06 -6.567730343600244e-07 5.918368334503516e-07 -4.9635610900486507e-08 5.770867564847797e-10 -6.104244015221776e-05 -0.00031682929289012434 -0.00010899023303246341 -0.00029464167079007453 -0.00031930279636363843 -0.00035384665525153305 0.0012230170733026314 0.00020741015112683595 -2.4512135172929035e-05 -0.00016924814958782253 -0.0003670623140405211 0.0003071962867231447 0.0001990504775391549 -0.00026276812974591787 -0.00048229102990348006 0.0007480653600710185 -0.0001627245328510925 0.00038839245668946775 2.605327313310493e-05 0.0007135186116270367 2.2019982207669415e-06 -0.00039021491186790687 0.0013129021075978034 -0.0005469687412466846
gmp 1.158844036495093e-05 -1.805298676274297e-07 4.9354210747347174e-06 -1.4785399708137388e-07 1.3189340220564542e-09 -0.0002485929714313413 -0.00012564653320997128 0.000196663005131006 0.0005034225923534143 -0.000299650122574057 -7.752604290986254e-05 -0.0006423957052765541 -0.00030339829391948844 -0.0006695399680599187 1.2324571805595314e-05 0.0005658141868742228 0.0008834676232813945 0.0002458767603698618 0.0001987512566804765 0.00015575700463588162 -0.0008099344752290597 -0.0008026029510354437 -0.0005427580378759532 -0.00033597361005955435 -0.0005445254646843187 -5.166851867573076e-06 -0.00036070097513566166 -0.000546968741246686 0.001267690516767519
