 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.4132109113622923e-05 1.129989974144907e-07 -6.938745925097479e-07 -8.609987864807354e-06 6.925334967931772e-07 1.408641880834818e-08 -5.96018783480881e-11 -1.586300404295639e-08 1.103064987326595e-10 -2.28554120447387e-05 -2.9548802735509117e-06 -2.884921455405658e-05 -4.842045604207757e-05 0.00011274281396541628 -8.070015327722763e-05 5.730661721843489e-05 -8.192515849981436e-05 3.717979050573744e-06 -0.00010717491030778994 -7.390463230077492e-06 -5.3694861476930134e-05 -7.453016471103715e-05 -1.0584320455464406e-05 -6.418959812551051e-05 -1.2978818045106981e-06 2.2537937275391065e-06 -1.2455640122028202e-05 -0.000103998085341848 0.00010664286913207204 3.07572710962402e-08
yob 1.1299899741449776e-07 1.094634344098833e-07 1.7310972008524527e-07 6.650947318755665e-07 -5.739522237649261e-08 -5.371290152339415e-10 -3.0845905043490234e-12 7.534991514153449e-10 -1.387122418660096e-12 1.4467279776819365e-07 1.0806273903117961e-05 1.5299602938702554e-06 -6.522242199986317e-06 -3.5652024438212166e-07 -5.846493733272879e-06 4.201300421771226e-07 -5.315966699541619e-06 6.86461228645902e-06 -3.840086272987523e-06 -6.759413807037142e-06 5.976420156553002e-06 -5.790022038274586e-06 -2.3149224936435517e-06 1.0428105888777843e-05 4.475894164853638e-06 2.658636833977181e-07 -1.2733751190758372e-06 4.016288364680364e-06 -1.599749469381442e-05 -2.4485681135034925e-08
age -6.938745925120702e-07 1.731097200855523e-07 2.5052634978610802e-05 0.0003453036613513401 -2.4703696465699352e-05 -5.242980740254294e-07 3.389011539979713e-09 5.210465083226894e-07 -3.371811684972037e-09 -1.1131929750282306e-06 1.4167086956592363e-05 1.1015826100729483e-05 -1.0540424663194091e-05 4.775168754772864e-05 -2.5810226512451162e-05 1.5076955417237e-05 -3.324438904107155e-05 1.584396998819322e-05 -7.293926698740567e-06 4.570209915794864e-06 -1.2139404526727081e-05 -1.3981334818352187e-05 -3.1709479536175265e-05 -1.7317137466175508e-05 6.649766844069169e-06 -5.564132214184065e-06 -1.1471248652149945e-05 -1.666280095686132e-05 2.9049307184744454e-05 -3.641816236185391e-08
sex -8.609987864609621e-06 6.650947318852922e-07 0.00034530366135125174 0.009277182293435266 -0.0006262857400449858 -6.980199540375257e-06 4.3886463959704964e-08 1.2756878086049909e-05 -8.056564073607391e-08 9.868505542687177e-05 8.69812646945485e-05 4.786035859143845e-05 0.00019474018201237205 0.00012175611782277231 -0.0001460243551069602 9.296073498203451e-05 -0.0003878994919685467 1.80511408254462e-05 7.626941559024827e-05 -0.0003045805606091454 -1.8325640294626883e-06 -0.00038071232825891436 -0.00012300325292874221 -0.0002625075576804744 -3.038176656248307e-05 0.00014165222575272509 0.00018766113653791508 6.815976122654414e-05 0.00017016114217800518 -1.0629737410647374e-07
age_sex 6.925334967804302e-07 -5.7395222376959635e-08 -2.4703696465692735e-05 -0.0006262857400449863 4.4818452829210486e-05 5.202037345184696e-07 -3.368938000832146e-09 -9.488409629663352e-07 6.162975070262991e-09 -9.880549384314226e-06 3.6503067528139092e-06 7.559792269402327e-06 -1.0074654836301846e-05 -3.081050713097196e-06 2.4236998424533454e-06 -9.771645394155042e-06 1.5430259029297655e-05 -1.0415983264242769e-06 -9.614832400085098e-06 2.213966372049229e-05 4.7864758519685165e-06 2.079907242981151e-05 9.352593615383334e-06 2.1888652487738232e-05 4.676355706287436e-06 -1.0084599860509291e-05 -9.743622910576156e-06 -9.31164814340301e-07 -2.315297620308176e-05 9.199823905068274e-09
age2 1.408641880830865e-08 -5.371290152369889e-10 -5.242980740254439e-07 -6.98019954037758e-06 5.202037345186379e-07 1.1410699511889999e-08 -7.578950596580088e-11 -1.1327831976653577e-08 7.521257963029784e-11 7.230228334417289e-08 2.6549624448301325e-07 7.909479861933173e-08 1.857195660963689e-07 -7.816922164344666e-07 2.2233782518977357e-07 -3.259673996360391e-07 3.647014153299788e-07 -1.3293215997679271e-07 -5.5223494446803265e-08 -2.850424266209651e-07 3.661820966651143e-07 6.496493477622876e-08 7.434285986627488e-07 6.916737381693711e-07 7.576687311672434e-08 1.4850423156192887e-07 2.0752917736115784e-07 4.1422153978998325e-07 -1.2244268442894475e-06 4.268451993486899e-10
age3 -5.960187834833293e-11 -3.0845905043204784e-12 3.389011539979874e-09 4.388646395972119e-08 -3.368938000833338e-09 -7.578950596580233e-11 5.144386574501423e-13 7.519033082542836e-11 -5.098764525855018e-13 -1.0420319729613854e-09 -3.0785526849876537e-09 -1.8068134852002387e-09 -1.7095689371944056e-09 4.514894701618345e-09 -8.589555287514075e-10 2.1715186586824293e-09 -1.532624616596866e-09 4.663735066736731e-10 8.6010339068526e-10 2.168079552239848e-09 -2.5704422603047662e-09 7.913714139811451e-11 -5.59942876041885e-09 -5.297216192914045e-09 -1.2328668487633997e-09 -1.1324464338247692e-09 -1.005341274714922e-09 -2.6984579077202363e-09 9.916312304138252e-09 -2.072571164401282e-12
age2_sex -1.586300404296154e-08 7.534991514212862e-10 5.210465083225442e-07 1.275687808605e-05 -9.488409629663429e-07 -1.1327831976650051e-08 7.519033082540322e-11 2.06957423182328e-08 -1.3767788434782883e-10 2.3387294800850184e-07 -2.0555452828960115e-07 -3.524506876021338e-07 1.576541149509757e-07 -1.3417599168480908e-08 4.737021518891234e-08 2.674131693062016e-07 -1.8665576566367024e-07 1.1795254586750572e-08 2.912452838947922e-07 -3.964478382355355e-07 -1.657118466800194e-07 -3.410759486130947e-07 -2.512968380451148e-07 -5.18468431751477e-07 -1.0410103284088799e-07 2.0547419920084793e-07 2.0999528193279713e-07 -4.6000780229567646e-08 6.601652620455552e-07 -3.463814938114481e-10
age3_sex 1.103064987313894e-10 -1.3871224187280856e-12 -3.3718116849711638e-09 -8.056564073607588e-08 6.1629750702631215e-09 7.521257963027546e-11 -5.098764525853414e-13 -1.3767788434783043e-10 9.350399524496136e-13 -1.4792398484922325e-09 1.8770301474201963e-09 3.3002484418200928e-09 -7.104285480658254e-10 4.70745299484831e-10 -6.983956743892138e-10 -2.032714998460941e-09 6.751827041398558e-10 -9.961367793858636e-12 -2.3689223130952866e-09 2.114256633764028e-09 1.3558940915862735e-09 1.7429677144420231e-09 1.8991987547303504e-09 3.562184434013236e-09 4.966415328941974e-10 -1.2920757997081627e-09 -1.6509645840274187e-09 3.875396229129077e-10 -5.096268197978379e-09 2.7371599819979573e-12
PC_3 -2.2855412044739414e-05 1.4467279776815077e-07 -1.1131929750332473e-06 9.86850554268242e-05 -9.880549384310837e-06 7.230228334427856e-08 -1.0420319729620753e-09 2.338729480084304e-07 -1.4792398484917678e-09 0.034290604715374914 0.0002940556469821887 0.0004582867827509077 0.0017007205522903898 -0.00500862949261471 0.0015880526143753437 0.003455108321200654 -0.004869380459610185 -0.0026955936928126536 -0.0036172811274762465 0.003385758060809066 0.006630650183072693 0.004947699603553093 -0.0036185194892438544 -0.01424770021538673 9.527782546003322e-05 -0.0011094291791165047 0.0025019749897303226 -0.0036848032027681638 0.010437595940216891 -3.746531656588365e-05
