 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 8.940304223502277e-06 1.7710603037363928e-08 -2.457709283948308e-06 -1.1087107242084803e-05 7.113644077570719e-07 4.809091706408179e-08 -2.838530565350237e-10 -1.4583564893858616e-08 9.329111050379178e-11 2.6835595026082843e-06 5.26574554199144e-07 3.104164914327858e-06 -3.2738802099237504e-05 4.47421667392698e-05 -5.856329090239438e-05 3.798062342545694e-05 -3.533849742893043e-05 -3.4579973455907553e-06 -6.31598164262432e-05 -3.974396123735339e-06 -1.3265424777112414e-05 -4.188883163046792e-05 7.739448186541996e-08 -2.947980947399382e-05 -5.732604964561778e-06 4.353912438066442e-06 -3.389238207414371e-05 -4.0660170896955184e-05 5.319284349778047e-05 1.8344296278720815e-07 -7.366830036730836e-08 -2.889180864697619e-07
yob 1.7710603037381286e-08 8.316170086091626e-08 1.2379969761129772e-07 3.5719381756376857e-07 -3.8866113491856917e-08 -4.302792603328143e-10 -1.1965713041592503e-12 5.601826750534276e-10 -1.3984146043693038e-12 7.043858057275737e-07 5.915434521862622e-06 4.075325595486584e-07 -5.594506615098274e-06 -1.5458809341219731e-06 -2.538505570545113e-06 1.247454695942775e-07 -2.096785283590697e-06 3.808913876191591e-06 -1.2825468482521398e-06 -3.515989670900506e-06 4.941453131551366e-06 -4.449537830710572e-06 -2.231341276580875e-06 7.029173913440771e-06 2.4021288872504834e-06 -1.7044860194759604e-07 -1.8890909794449719e-06 2.6192748699466146e-06 -9.43399533916535e-06 1.2280441579999963e-09 -2.0330817335375707e-08 -2.1793259571994016e-08
age -2.4577092839611796e-06 1.2379969761200091e-07 3.2627914089166614e-05 0.0004811417010052281 -3.225863983386011e-05 -6.565411324470597e-07 4.1113864607657e-09 6.518732134035808e-07 -4.08495001437527e-09 1.7523771461848637e-06 -1.5899715237469854e-06 -7.177984056514882e-06 -1.8653461571423412e-05 -3.4775027052435606e-06 1.088344864340906e-05 1.0459185760837332e-05 7.052158703124665e-06 1.01190838750085e-07 9.918255486725382e-06 2.635900907062416e-06 -1.5820134845782538e-05 -9.257838533987947e-06 -2.0826949350927237e-05 -2.6025680197731577e-06 1.858552293082859e-05 -6.152393584525729e-06 -2.4007419741233716e-05 -9.220052742763515e-06 8.872784165129028e-06 -1.1734631501642848e-07 -1.3440996995832019e-08 1.1248548150347121e-07
sex -1.1087107242530524e-05 3.5719381757252774e-07 0.00048114170100646564 0.012720537006934476 -0.0008261242239524086 -9.4737820874427e-06 5.826280675758838e-08 1.6351644864315043e-05 -1.009036151337386e-07 1.526851698953079e-05 8.016093482828698e-05 -3.635679692891806e-05 -7.989151071029152e-05 -0.00018264332803477723 0.00018573612202542325 0.0002061595948854293 0.00013239809163630194 0.0001937405191862745 5.362864233192305e-05 -0.00010089342803669489 -0.00015581927508293003 -0.00013152369460072216 5.672381499976412e-05 -0.0002510912998666242 0.0005064972200369848 0.00029486705234558266 -0.00019491487284404677 -0.0001274039607536133 -8.925067777991287e-05 -2.0128712678257223e-06 -1.296961006803111e-06 2.6408879063079777e-06
age_sex 7.113644077895143e-07 -3.8866113492020606e-08 -3.2258639833946346e-05 -0.0008261242239524088 5.547782688851812e-05 6.51198233750615e-07 -4.081859109093726e-09 -1.1247143620815398e-06 7.068502079840242e-09 -1.864306918568184e-06 1.2715529815121298e-07 8.330362361236535e-06 5.899551846142069e-06 1.0855034200458871e-05 -1.6894477411530235e-05 -1.294857631009852e-05 -1.0845628990648717e-05 -8.87965403393523e-06 -6.167740635089794e-06 4.719481428921798e-06 9.301416475174627e-06 8.266206481376381e-06 -1.4459178279162177e-06 1.9268289329507983e-05 -3.021792734282868e-05 -1.9994437994129042e-05 1.602367498613365e-05 9.677135775076224e-06 2.0253256427207496e-06 1.2129267938219516e-07 6.12196965071507e-08 -1.51156665236671e-07
age2 4.8090917064369184e-08 -4.302792603438568e-10 -6.565411324471379e-07 -9.473782087418179e-06 6.511982337488969e-07 1.3542131715531423e-08 -8.638571502344973e-11 -1.3441134374197753e-08 8.574894718821595e-11 2.985803774430008e-08 3.117116512545238e-07 2.423058547794984e-07 2.6378132149577354e-07 8.542141202855138e-08 -3.2660850535354124e-07 -2.2846250841661934e-07 -2.600951902508294e-07 1.5235114287095e-07 -3.1857023645847996e-07 -2.1877791274209732e-07 4.1156464278111935e-07 3.516514457520016e-08 4.4985466661998593e-07 2.760848876670014e-07 -2.1335696958490462e-07 1.455292169748394e-07 4.2948716220098646e-07 2.249695001881132e-07 -5.360800789188646e-07 2.0374929721871524e-09 -2.3870373980164904e-10 -1.995360225704764e-09
age3 -2.8385305653586576e-10 -1.1965713041123912e-12 4.111386460766575e-09 5.826280675743699e-08 -4.0818591090831085e-09 -8.638571502345767e-11 5.598333295267041e-13 8.572788084564866e-11 -5.554945512062357e-13 -6.179907481841856e-10 -2.6669521038674693e-09 -1.9488095051536837e-09 -1.7617126656279995e-09 -4.921559236228253e-10 2.1415210552360477e-09 1.5339431184431632e-09 1.982214015217002e-09 -1.4438086866970533e-09 2.299687327011054e-09 1.9062064465709268e-09 -2.6673687913100492e-09 1.2115603675500653e-10 -3.303229798674345e-09 -2.34815716816425e-09 6.414106015883465e-10 -1.0758274626057046e-09 -2.6101393759534353e-09 -1.3156093294436233e-09 4.588752322351448e-09 -1.1150981116922869e-11 2.638278936460305e-12 1.0882245236373372e-11
age2_sex -1.4583564893984331e-08 5.601826750599466e-10 6.518732134054103e-07 1.635164486431526e-05 -1.1247143620815553e-06 -1.3441134374234068e-08 8.572788084587318e-11 2.326743775302549e-08 -1.487389709048244e-10 4.197113552755744e-08 -7.724365410477836e-08 -2.536465432907783e-07 -1.258498852668863e-07 -2.1196994734541655e-07 4.166244610559692e-07 2.5504203238243495e-07 2.3827289716383076e-07 1.2392515187134879e-07 1.9025593173358278e-07 -1.3123198419006681e-08 -1.7192203885109024e-07 -1.4152194834999146e-07 -3.286616648912353e-08 -4.503840213454569e-07 5.713787696210481e-07 3.8055329965486405e-07 -3.4761231446172036e-07 -1.9565606198017017e-07 3.417373049580105e-08 -2.2467691308459094e-09 -9.559938955042268e-10 2.5917715793668533e-09
age3_sex 9.329111050351295e-11 -1.3984146044361516e-12 -4.084950014387201e-09 -1.0090361513374083e-07 7.068502079840427e-09 8.574894718845244e-11 -5.554945512076989e-13 -1.4873897090482638e-10 9.655872968752368e-13 -1.7183397131335917e-10 8.396282712065827e-10 2.028698426065163e-09 8.225495584449096e-10 1.3405286708023807e-09 -2.9989325927181637e-09 -1.5124681257827936e-09 -1.5547075881940022e-09 -5.425755615867975e-10 -1.6126905920756469e-09 -4.0090176804568e-10 9.850854332666891e-10 7.588894110748678e-10 5.662970951914845e-10 3.1106081402426165e-09 -3.4484605755846662e-09 -2.209054411829377e-09 2.24377702097895e-09 1.0269392590929782e-09 -5.693584191336249e-10 1.2382841802232521e-11 5.364386410170471e-12 -1.3421666306565592e-11
PC_3 2.6835595026091703e-06 7.043858057275351e-07 1.7523771461676488e-06 1.5268516989258434e-05 -1.8643069185497254e-06 2.9858037744651046e-08 -6.179907481864076e-10 4.197113552717984e-08 -1.7183397131096652e-10 0.022470427228310313 0.0007283364240477567 0.0014490464885220256 -0.0003422005627512857 -0.0037395024178886174 0.0016647918351103527 0.0030822821007265924 -0.0034676478082747964 -0.0002470035959365496 -0.0010917946836615448 0.0004441605735957692 0.004245017500853106 0.002162210796208437 -0.001389064060090748 -0.007870777766041719 0.0008006771422179569 -0.0008356545189048786 0.002526966615416112 -0.0005823495015760646 0.0038674435961164517 2.1353264101116004e-06 -3.18715205246136e-05 -2.8482415861570338e-05
PC_4 5.265745542036454e-07 5.915434521862426e-06 -1.5899715237568607e-06 8.016093482885727e-05 1.2715529811118888e-07 3.117116512546939e-07 -2.66695210386839e-09 -7.724365410393269e-08 8.396282712010796e-10 0.0007283364240477522 0.07570519625198864 -0.001975009921705486 0.004303070917557396 -0.0027106143262775086 -0.00030861450369064423 -0.0028457757198318556 -0.0005706600726538192 -0.005242618161802271 0.001343681392839365 0.0036602928229359645 -0.007258375158286233 -0.0050640396957095535 0.005459338277999297 0.00449400662121608 -0.002527562069426402 0.0018045280452383592 -0.0033672208151425934 -0.00034068459852621183 0.0026673922876187003 1.6267390130836026e-06 -1.2460696042529463e-05 -1.496520619761664e-05
PC_5 3.1041649143376386e-06 4.07532559548442e-07 -7.177984056546513e-06 -3.6356796928956144e-05 8.330362361238681e-06 2.42305854780122e-07 -1.9488095051575194e-09 -2.5364654329081e-07 2.0286984260652917e-09 0.0014490464885220204 -0.0019750099217054756 0.09927585912217994 -0.002382586659932213 -0.0035100332872916233 -0.0007914504144429873 0.0038847603391451036 -0.0071250302812062485 -0.0011322285328808433 -0.0076180417764552715 -0.005613145079298104 -0.0003800370321225813 -0.006844312479851026 0.005826505150271837 -0.011897433232640916 0.004361745305765555 0.002684540559380489 -0.0010980923890379908 -0.0012189466441869276 0.007101278138232224 1.379279687072094e-07 -2.5345618538733298e-06 -2.3633495466806243e-06
PC_6 -3.273880209923415e-05 -5.5945066150984645e-06 -1.865346157141365e-05 -7.989151070998222e-05 5.899551846119143e-06 2.637813214955331e-07 -1.7617126656262602e-09 -1.258498852663802e-07 8.225495584414924e-10 -0.00034220056275129714 0.004303070917557368 -0.0023825866599322316 0.12580199138728243 0.00239203318986098 0.003675195709905535 -0.005144105004070216 -0.004057377937592487 0.0024729466685160136 -0.00576980299830609 0.0009446981585353445 -7.761191215343368e-06 -0.010109761283401686 0.006257388235326273 0.011185506416158595 -0.0030178700874328064 -0.00031670082504549384 -0.005170682272445396 -0.0017900795303904175 -0.0042268130287124945 -1.1322441653504277e-07 2.3943767998572745e-06 4.542286530706483e-06
PC_7 4.4742166739273355e-05 -1.5458809341219774e-06 -3.477502705167749e-06 -0.00018264332803254982 1.0855034200305564e-05 8.542141202697953e-08 -4.921559236127544e-10 -2.119699473422396e-07 1.340528670782037e-09 -0.0037395024178886152 -0.0027106143262775047 -0.003510033287291656 0.002392033189860962 0.15727428718429098 0.005645730458906396 -0.0012868251405474648 -0.006555580911869932 0.005975566184481112 0.004396417901058298 0.014978492545060517 0.004671796342840423 -0.01494212249562316 -0.010749890383745499 0.01297562905587704 -0.00645435272614754 -0.004754254116859192 -0.000877583887893364 0.005281317842588683 -0.006320222248986097 -3.2775392147105576e-07 1.5894520614125184e-06 1.1720264368508665e-05
PC_8 -5.85632909023976e-05 -2.5385055705449776e-06 1.0883448643340795e-05 0.00018573612202262325 -1.6894477411339595e-05 -3.2660850535212167e-07 2.141521055226948e-09 4.166244610520538e-07 -2.9989325926932867e-09 0.0016647918351103549 -0.0003086145036906533 -0.0007914504144429498 0.0036751957099055333 0.005645730458906381 0.16872216348619462 0.006500526986135244 0.0068329285550693545 -0.002790460679648803 -0.0025012902157267574 -0.007609328503020736 0.005299458195991091 0.014662120554816584 -0.008928653005190128 0.005227471586342482 0.010367718644150961 0.0020714321443910137 -0.0005590015334850181 0.0008126811785068948 -0.00713939146610513 -6.44199276738412e-06 -8.414004083053e-06 -2.380299406733744e-06
PC_9 3.7980623425452564e-05 1.2474546959445538e-07 1.0459185760848026e-05 0.00020615959488529993 -1.2948576310088116e-05 -2.2846250841680002e-07 1.5339431184441039e-09 2.550420323821868e-07 -1.5124681257810137e-09 0.0030822821007265976 -0.0028457757198318504 0.0038847603391451106 -0.005144105004070215 -0.001286825140547488 0.006500526986135275 0.22562360030157663 0.0070703527496184075 0.0009151852244966816 -0.012261776976114157 0.005594066302640898 -0.0019931402616998025 -0.002022469876422627 -0.008898935635865357 -0.004903293658975798 -0.004075753659418524 -0.000587083675555719 -0.00017416373214148594 -0.005513289873443156 0.010400884253735726 -1.094977866323664e-05 8.549389979121616e-06 2.749809154090337e-06
PC_10 -3.533849742894214e-05 -2.0967852835903625e-06 7.052158703130574e-06 0.00013239809163584758 -1.084562899061573e-05 -2.600951902509095e-07 1.9822140152173195e-09 2.3827289716311682e-07 -1.5547075881892743e-09 -0.003467647808274795 -0.000570660072653818 -0.0071250302812062285 -0.004057377937592492 -0.006555580911869959 0.0068329285550693605 0.007070352749618406 0.27444863369651606 0.01399348908118964 -0.006919846853183267 -0.0033472660652944424 -0.000306288920909398 0.00902078939560509 0.002112729230898576 -0.0025710149832865203 0.008013784558668515 0.0027379112598619796 -0.002279982338665074 -0.0014858344410481818 -0.00693569461535004 -4.05971123170759e-06 1.0232697950148556e-05 1.3246607271471161e-05
