 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.4137118279447562e-05 1.1350048502416994e-07 -6.931996458881007e-07 -8.604149385875507e-06 6.924406392298983e-07 1.408038406889969e-08 -5.959261527755776e-11 -1.5865655058671362e-08 1.1034129964964113e-10 -2.2196034646888842e-05 -2.575559579994639e-06 -2.874275548345428e-05 -4.842885409928811e-05 0.0001124435001025254 -8.065807674983369e-05 5.7313495314648365e-05 -8.213421638706493e-05 3.7299885087843513e-06 -0.00010693429631769568 -7.5317417248372594e-06 -5.37983293931798e-05 -7.45552582332539e-05 -1.0390158746790312e-05 -6.427023737455205e-05 -1.7280037328068215e-06 2.232040604125998e-06 -1.288369218357808e-05 -0.0001042892768025355 0.00010649855837631096 2.7041444345515037e-07 -1.2016836085848412e-07 -4.2502419782737787e-07
yob 1.1350048502419603e-07 1.0951855711104484e-07 1.7311743295198619e-07 6.649666016992707e-07 -5.734363959804307e-08 -5.362847817958421e-10 -3.093557706027256e-12 7.518757993246855e-10 -1.374653067052901e-12 2.2004747919879792e-07 1.0846046631622625e-05 1.5399738688347803e-06 -6.523970734778429e-06 -3.823242283165462e-07 -5.836144342136782e-06 4.1970512044088475e-07 -5.341693863875738e-06 6.858839861071087e-06 -3.808837407586852e-06 -6.7809502872563915e-06 5.971686270476184e-06 -5.801255992871639e-06 -2.2946344939257093e-06 1.0418213355164993e-05 4.431854701082891e-06 2.6547000182209377e-07 -1.3152823825158134e-06 3.987598141979506e-06 -1.6007134837439968e-05 2.6884869772100454e-09 -2.4927612938151036e-08 -3.67928654915206e-08
age -6.93199645879535e-07 1.731174329523634e-07 2.5054172525460116e-05 0.0003453181469194059 -2.470484859205277e-05 -5.243313791064431e-07 3.3892256148917745e-09 5.210714766852458e-07 -3.371974431764765e-09 -1.1984143748200955e-06 1.4191153668040656e-05 1.1039427119432866e-05 -1.0533336731944512e-05 4.766040113108975e-05 -2.5899465950417434e-05 1.5093387846986599e-05 -3.3190691357117726e-05 1.5954885113158412e-05 -7.374682210028042e-06 4.653884181140556e-06 -1.2217780460370734e-05 -1.3857210024291708e-05 -3.1706550009142774e-05 -1.7287141682338922e-05 6.642083835346923e-06 -5.588758565887482e-06 -1.1515781795511535e-05 -1.6673794574091067e-05 2.894514631125493e-05 -6.488958907807559e-08 1.8197053719635833e-07 -1.1866895043270021e-07
sex -8.604149385719072e-06 6.64966601701447e-07 0.0003453181469191971 0.009277420219201112 -0.0006263031568082222 -6.9805114550168255e-06 4.388846308936625e-08 1.2757242730713084e-05 -8.056797039493268e-08 9.765910980635011e-05 8.710617032869442e-05 4.8058403692103034e-05 0.0001948120363195488 0.0001209197670139841 -0.00014691754171438563 9.310968214283258e-05 -0.0003873234061271774 1.914224662018037e-05 7.542771661205806e-05 -0.0003037373427287803 -2.576509014861341e-06 -0.0003794880892442727 -0.0001230268875157622 -0.0002621879993646309 -3.0334471672886463e-05 0.00014141926541887448 0.00018733890087741181 6.817041417839211e-05 0.00016916160456536576 -4.5287229672341386e-07 1.8266513941098209e-06 -1.0528541765860415e-06
age_sex 6.924406392257538e-07 -5.734363959849697e-08 -2.4704848592046512e-05 -0.0006263031568084556 4.481981381687972e-05 5.202296001614194e-07 -3.3691073842853164e-09 -9.488704391549143e-07 6.163167270693102e-09 -9.734624258611965e-06 3.6705300713497096e-06 7.550806800088357e-06 -1.0081767471190641e-05 -3.030276575587762e-06 2.507082795587187e-06 -9.784361889871256e-06 1.5360642552880964e-05 -1.1386538747364038e-06 -9.518234289614198e-06 2.2051325233517804e-05 4.845251188796433e-06 2.0687115396939688e-05 9.370186667232197e-06 2.1853267062568904e-05 4.638402237403736e-06 -1.0064617453676368e-05 -9.749143658099052e-06 -9.538286254477004e-07 -2.307489748267388e-05 5.99286218826213e-08 -1.7442724415149294e-07 6.033388670474054e-08
age2 1.4080384068738076e-08 -5.362847818021723e-10 -5.243313791065383e-07 -6.9805114550236865e-06 5.20229600161728e-07 1.141144714765283e-08 -7.579440990880236e-11 -1.132840430463282e-08 7.521635392329411e-11 7.555510680491793e-08 2.656919381163886e-07 7.875722852203979e-08 1.8552682185156032e-07 -7.801055133280104e-07 2.245004619468096e-07 -3.2633514748590746e-07 3.63033614311359e-07 -1.3550520956248683e-07 -5.286375713481967e-08 -2.87307850451938e-07 3.67850017653508e-07 6.199028847294749e-08 7.437239031676216e-07 6.90827413155127e-07 7.516812656835336e-08 1.4904775044318476e-07 2.0777721729373312e-07 4.1395796093283865e-07 -1.2222748920262473e-06 1.5484914373420177e-09 -4.509195769380702e-09 1.9920838784234474e-09
age3 -5.959261527666892e-11 -3.0935577059765797e-12 3.3892256148928668e-09 4.388846308942287e-08 -3.3691073842882036e-09 -7.579440990881227e-11 5.144712015997234e-13 7.51941175354738e-11 -5.099015671896794e-13 -1.0677677388263815e-09 -3.082274304950475e-09 -1.8052469188311434e-09 -1.708214940781866e-09 4.506065906392552e-09 -8.736349436942423e-10 2.1739138896865355e-09 -1.5201850642219344e-09 4.834887462991352e-10 8.428469413268434e-10 2.1841737690020417e-09 -2.5810458071908608e-09 9.919603489820345e-11 -5.602560241770498e-09 -5.291095587943769e-09 -1.2263832360537306e-09 -1.1359537578598108e-09 -1.0044689044826987e-09 -2.6950250686386354e-09 9.902857395758696e-09 -1.1013876725905842e-11 3.0900118711247387e-11 -1.0790407434882063e-11
age2_sex -1.5865655058457414e-08 7.518757993356128e-10 5.210714766852584e-07 1.2757242730721975e-05 -9.48870439155195e-07 -1.1328404304629299e-08 7.519411753543205e-11 2.0696391919266833e-08 -1.3768216538774462e-10 2.29940337325577e-07 -2.0636438523678674e-07 -3.523414929305541e-07 1.5782495850683845e-07 -1.4311294172607462e-08 4.5426250386291056e-08 2.6769822691138883e-07 -1.8487158762750345e-07 1.4007390300423698e-08 2.888015914769506e-07 -3.9428741035920867e-07 -1.6696899585356654e-07 -3.384924770522286e-07 -2.5186988758573615e-07 -5.175893307088803e-07 -1.0286214786085257e-07 2.0502649069107166e-07 2.1050081287128482e-07 -4.5239313144361926e-08 6.585063290384621e-07 -1.7229971471998047e-09 4.105949816172204e-09 -1.0042354190570932e-09
age3_sex 1.10341299648524e-10 -1.3746530670907696e-12 -3.371974431765585e-09 -8.056797039501174e-08 6.163167270696442e-09 7.521635392328747e-11 -5.099015671895132e-13 -1.3768216538777673e-10 9.350683573315657e-13 -1.450738424772722e-09 1.883703044581793e-09 3.2998506758095854e-09 -7.116028136791139e-10 4.758033900385501e-10 -6.852218854194368e-10 -2.0346067814347423e-09 6.625420834298156e-10 -2.4790945641705214e-11 -2.3516704452889654e-09 2.099262835548251e-09 1.3640241243288886e-09 1.7255605148176215e-09 1.9036489543293184e-09 3.556046808490206e-09 4.87019476652029e-10 -1.289093147782187e-09 -1.655700960592092e-09 3.8156388935129987e-10 -5.0855596561683705e-09 1.2743779315281403e-11 -2.7973589311342535e-11 5.410550586854171e-12
PC_3 -2.2196034646889804e-05 2.2004747919877992e-07 -1.1984143748128885e-06 9.76591098066681e-05 -9.734624258631259e-06 7.555510680479886e-08 -1.0677677388257958e-09 2.299403373259284e-07 -1.4507384247746942e-09 0.034402807873467174 0.00034743963509160214 0.0004703928097530737 0.0016987710959640986 -0.005037589381187652 0.0016098652285982105 0.0034533204662009643 -0.004909986496344492 -0.002712919668281173 -0.00356695418762725 0.003350140259868013 0.0066295563644304095 0.00492329285584532 -0.0035905073636886753 -0.014265194332570327 3.28616484637184e-05 -0.0011082931332290608 0.002446457308158677 -0.003725322036818185 0.010433478162880197 3.0810513761280407e-06 -4.924815741552264e-05 -4.273740208279183e-05
