 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0004898107536244087 -1.5277575495411745e-06 7.879745027369875e-05 -0.0001229948446076912 4.644743552896939e-06 -2.783218745601621e-06 2.8543846750294768e-08 2.7301754174433283e-08 -1.407801938712176e-09 -0.00019977363567183845 0.00020225624950219958 -0.00022401030149993102 -5.244788633192546e-05 0.00047073260950415105 -0.0007671865092159233 -9.506210189233789e-05 -6.296764986884764e-05 -1.3680401615076273e-05 -0.00022402966944090228 0.00011039777281919973 -4.909095227929903e-05 -7.266260049897896e-05 -7.22795876066618e-05 -0.00019626999490182805 -0.0005164272553570426 1.188195206115671e-05 -0.0006783009827497161 -9.152848866880274e-05 0.0009663649306646712 1.1235728191932198e-06 5.083659640401041e-06 -2.7950152515576847e-06 -8.846793954645587e-06
yob -1.5277575495409911e-06 6.177749279604115e-07 7.014477281251107e-07 3.6180518717926604e-06 -4.646969807108465e-07 -4.370877271248453e-09 2.8557457379673887e-11 1.1871620765731125e-08 -8.591513572327887e-11 1.8732738677522916e-06 0.00010808587404028591 2.427055744625463e-05 -6.431800458320486e-05 1.3344955547005338e-05 -5.495207885408069e-05 -7.269623649380832e-06 -2.516765985548663e-05 5.2770261273827454e-05 -2.3333699928675156e-07 -4.885004863574682e-05 4.118027040791995e-05 -3.639425887291903e-05 -1.6176119829751735e-05 5.765097245576264e-05 3.257883767911609e-05 -1.0678235917844053e-05 -8.088430403603407e-07 3.845151773171978e-05 -9.735115721874723e-05 -7.882326561166237e-08 1.1164475730743389e-07 -1.7420070209738252e-07 -1.363398630753303e-07
age 7.879745027367102e-05 7.014477281289325e-07 0.00012015153002171259 0.0013028548849223075 -0.00011961551621117976 -3.2488147605654113e-06 2.693695118663464e-08 3.2493745804231873e-06 -2.6932289342664034e-08 -1.4396834942800714e-05 1.652420570107006e-05 -9.732264366614164e-05 -7.441919928148252e-05 -0.00012356687152711515 1.5106511759932965e-05 -6.490879503938465e-05 -0.0001211272276794717 -3.211591952499926e-05 -1.9331190142040698e-05 -5.877426254503188e-05 5.081885491447378e-05 7.447949938508308e-05 -1.766562128592429e-05 -7.227365443188798e-05 -8.80582007057097e-05 -3.723690731362656e-05 2.3477115241649728e-05 0.00011652992701902367 -2.123499216733653e-05 1.0568530565476485e-06 4.3217096570675134e-08 -1.2199418767582942e-06 9.091629585870241e-07
sex -0.0001229948446075061 3.6180518718119024e-06 0.00130285488492262 0.029428527218182596 -0.0024591197928107815 -3.317919560061354e-05 2.628093069620218e-07 6.28389358741269e-05 -4.993774499139175e-07 -0.0002719448767891985 0.00012152511377558115 -0.0017286129144205944 0.0011762799087798065 -0.001693915187153517 0.0008851894523030706 -3.479878941529171e-05 -0.00041952738675797867 5.971984502351926e-05 -0.00046840620268989085 -0.00026042125950675104 -0.00233190378486777 0.00024627232765093326 -0.0007954923307487001 -0.0018598231081089927 -0.0017208015760123193 -0.0014663032791752486 0.00027764283507370315 0.0008727574183027281 -0.0011144694785527709 9.393961944204355e-06 -7.193556143010396e-06 -4.0224743873634775e-05 4.839444281529149e-05
age_sex 4.644743552901014e-06 -4.6469698071095846e-07 -0.00011961551621119026 -0.002459119792810722 0.0002217563804215164 3.2397406347015596e-06 -2.6862113256292088e-08 -5.9840731502272575e-06 4.9520495086845764e-08 1.9182643835677745e-05 -2.0422263478951225e-06 0.00014977578105713026 -8.238772195627713e-05 0.00013341422647681578 -5.268083188211208e-05 -4.833912285586513e-06 3.269479317559265e-05 4.1866691230193684e-05 6.301026146821009e-06 2.6709250830604108e-05 0.00018301890097265167 -7.91189184227647e-06 7.613923805310076e-05 0.00016918143127926156 0.00019325609253088133 0.0001836225572053048 3.883286739837765e-05 -7.583365456113601e-05 0.0001290217168255993 -1.0091938670833172e-06 3.7402644459393404e-07 3.2074568747672944e-06 -3.1325454036472633e-06
age2 -2.783218745601137e-06 -4.370877271251755e-09 -3.2488147605652186e-06 -3.317919560060523e-05 3.2397406347012657e-06 9.248058636041421e-08 -7.953218104388809e-10 -9.229243381217876e-08 7.934933859866705e-10 3.9455005037592944e-07 1.8988078736774085e-06 3.28133322023924e-06 4.528077244760488e-07 4.766927253115213e-06 -1.602106028368493e-06 1.5553582298523063e-06 1.8262588369904256e-06 1.7129391459592237e-06 -5.652667584052175e-07 1.1441412750926818e-06 -9.307714256258744e-07 -2.9490193787122465e-06 -6.67962149729113e-08 3.030601336485649e-06 3.7522111686447146e-06 1.7682662717430518e-06 -7.24615343705717e-07 -3.7329298047500794e-06 -8.258058317803854e-07 -2.9201699257121803e-08 -7.516454622422079e-09 2.198248796209129e-08 1.3041915227358326e-09
age3 2.8543846750284372e-08 2.855745738007573e-11 2.6936951186631778e-08 2.628093069619489e-07 -2.6862113256289458e-08 -7.953218104388417e-10 7.0433690671120634e-12 7.934762207530489e-10 -7.024885025219959e-12 -4.398333346719976e-09 -1.0667069130457746e-08 -2.7567614488737655e-08 -5.267041806727097e-09 -4.198297512813587e-08 7.1713520321956056e-09 -1.612136639367356e-08 -1.1129795950350837e-08 -9.55704889427576e-09 1.155211867610088e-08 -1.4311967158914825e-08 8.082302705319066e-09 2.380630681936362e-08 -1.2897489134631967e-09 -2.2726646497062374e-08 -3.663260059688302e-08 -2.0648145277609077e-08 6.442589523240875e-10 3.8676369584474184e-08 4.308468988266588e-09 2.3021440715690814e-10 1.1996767632422916e-10 -1.4022283236420808e-10 -1.6707190905748288e-10
age2_sex 2.730175417292134e-08 1.1871620765758528e-08 3.2493745804230623e-06 6.283893587412415e-05 -5.984073150227123e-06 -9.229243381217533e-08 7.934762207530227e-10 1.685381093735744e-07 -1.4420908610916e-09 -5.781591651290419e-07 1.790040778530511e-07 -3.721296297174055e-06 1.7618468635303102e-06 -3.515332085585888e-06 8.28481278741846e-07 1.2578075083608004e-07 -9.938646838250232e-07 -1.529366158122004e-06 6.960128455806962e-07 -6.655852156980278e-07 -4.8934644413235775e-06 2.1360175485122096e-07 -2.546534706745018e-06 -4.598819025550724e-06 -5.863233363567482e-06 -6.478753553754596e-06 -2.235299434338517e-06 2.183597464337399e-06 -3.8994296503108874e-06 2.7201870671117352e-08 -2.9674534559055398e-09 -7.836611788284488e-08 6.025258721213314e-08
age3_sex -1.407801938692002e-09 -8.591513572346669e-11 -2.6932289342659806e-08 -4.993774499138815e-07 4.9520495086843414e-08 7.934933859865562e-10 -7.024885025219003e-12 -1.4420908610915668e-09 1.2684699038872792e-11 6.0310181435128794e-09 -1.7450715123222312e-09 2.82265440134112e-08 -1.1677917089356118e-08 2.8986094110757703e-08 -1.6810318139977913e-09 2.510566368203696e-09 9.77545023660588e-09 1.3410307550968465e-08 -1.2043508188005804e-08 7.615118558739186e-09 4.435189490314303e-08 -2.3526064190460643e-09 2.6240249141213298e-08 3.76307273446218e-08 5.124312427490821e-08 6.240663551248699e-08 2.829380314584589e-08 -1.888291842928325e-08 3.3763928093500996e-08 -2.147205164081456e-10 -1.7472989259096428e-11 5.866601851675499e-10 -3.6637274622486483e-10
PC_3 -0.00019977363567183433 1.8732738677521715e-06 -1.4396834942813267e-05 -0.00027194487678943883 1.9182643835703122e-05 3.945500503763234e-07 -4.398333346723564e-09 -5.781591651298141e-07 6.031018143519915e-09 0.13475345444067913 -0.00470936917447023 -0.0024781420563426684 0.006628427842493245 -0.005833573098281565 0.018558321991016286 0.012434268599913737 -0.0295186479619711 -0.012173207350806263 -0.008370839446671476 0.02806302250496615 0.01240633546636129 0.0285124796481723 -0.016668978396261913 -0.05929319872872585 -0.01353265396330969 -0.014305469652385716 0.02196682622823749 -0.016701332828285887 0.04232454734803473 -7.495131718152129e-05 9.045407938543505e-05 -0.0001734013916826231 -0.00021250884036043904
