 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006774762236884618 -2.103536131484239e-06 0.00010353592745115853 -0.0002041240439162018 1.3780168143851341e-05 -3.655993106508017e-06 3.734249972969222e-08 -2.818889103069697e-07 1.7672754690800112e-09 -0.0004191101388798453 -9.016439361215493e-05 -0.0006482415612993043 -0.0004905466009587137 0.0008317763349455714 -0.0009651338566230173 5.627765968895526e-05 -0.00023385284401193808 0.000414768739575054 -0.00015288971253285752 0.00042804111933252475 -0.00019749164309005766 -0.00019483813440671907 -0.00029739208075216516 -0.0008708379480127738 -0.0007894690440245191 -0.0003008127101146029 -0.0007723236929402921 -0.001115081991602926 0.0019243133870854015 -9.269820908172822e-08 8.082806103318382e-06 -9.124112248265229e-06 -4.955364127473476e-06
yob -2.103536131481938e-06 8.878195132978619e-07 1.3635721530448377e-06 2.3913000240256176e-06 -3.0972401583807145e-07 -1.0736120565225735e-08 5.556907742980837e-11 5.8279318782226216e-09 -2.3646635852577203e-11 -7.4595235678087775e-06 0.000211487394075089 6.637765544988522e-05 -6.802442576441739e-05 1.1909453119237407e-05 -0.00010305407990149805 -1.1355616880078168e-05 -5.463176921619226e-05 8.727110580791465e-05 -1.012996952202484e-05 -9.500409562462676e-05 5.6076081054115856e-05 -6.109217878039486e-05 3.7185061540148334e-06 0.00010071006113092849 4.9653030002866355e-05 -5.432373928960269e-06 -3.700067542125551e-06 7.487890470120395e-05 -0.0001763701937368368 -8.962492745626114e-08 2.380924476303848e-07 -3.4845952199714947e-07 -2.760720083828171e-07
age 0.0001035359274511966 1.3635721530436201e-06 0.00013897464777413418 0.001426605510556708 -0.00013644982511786167 -3.82581179170369e-06 3.219040163517688e-08 3.7901789318365866e-06 -3.188232701968927e-08 -4.2287498011248505e-06 0.00016638336104192393 1.8061245499169007e-05 -0.0001810530553498991 -2.9220243226629306e-05 -0.00022066829063761067 3.845817375951016e-05 -0.0002849458595301171 0.00023486110794237422 -7.136432469661202e-05 -0.00010659520074841781 0.0002589994529671751 0.0001496548382009192 -0.00011014229200936865 -0.00015529028613252375 -1.4108217473292165e-05 -0.00017680473656156125 -0.00012292879921015426 -6.538416430082194e-05 1.5277203602969917e-06 5.100511880431046e-07 2.1866838064218543e-07 -3.360954474152215e-06 2.5980479715696953e-06
sex -0.00020412404391467154 2.391300024011089e-06 0.0014266055105568093 0.031271351165213936 -0.0027165632248919097 -3.7275827112535985e-05 3.0078860759840025e-07 7.133039060656007e-05 -5.78866215483955e-07 -0.00010787703361166372 -0.0009765389509965135 -0.0013496601949107678 0.0008601902669480897 -0.0012721160750622997 -0.0004537777516940509 -0.0007109694225861525 -0.002198035352245322 0.0011896887232080073 0.00017941249513513845 -0.0018293678161415202 4.7240427621039146e-05 0.0006253727191584066 -0.0020083619465813074 -0.0004728767504722446 -0.0012324603314496768 -0.0012338841832702768 0.002235435333067581 -0.0007434485574521993 -0.0008624062747726172 1.2802924804294366e-05 -1.605043780681252e-05 8.706627379474971e-06 1.0932646187789608e-05
age_sex 1.3780168143715345e-05 -3.097240158357592e-07 -0.00013644982511786804 -0.002716563224892014 0.00025586149461252116 3.7859030526756537e-06 -3.1873886897118106e-08 -7.089845107688212e-06 5.978362084039654e-08 1.4451054145368264e-05 0.00012001560997361991 0.0001690990685617384 -3.611002348645147e-05 0.0002010138410903555 9.81708544500049e-06 5.912352510677667e-05 9.121412822643537e-05 -0.0001448518989323137 -5.5265413906664504e-05 0.00017710480877832416 4.326409252455375e-05 -0.000137878734829596 0.00015567189710710504 1.6338032666792108e-05 0.00021266548602030209 0.00014055064565780476 -7.776966570901286e-05 9.406469518140914e-05 6.457851585859058e-05 -1.3281826600316734e-06 1.182548956489691e-06 -1.1382700595262727e-06 1.57800844970936e-07
age2 -3.655993106510883e-06 -1.0736120565153107e-08 -3.825811791703442e-06 -3.727582711253318e-05 3.785903052675469e-06 1.1092651135374118e-07 -9.65879315634168e-10 -1.0994874081474228e-07 9.5657787272614e-10 1.5401879847858188e-08 1.9887925121853688e-06 3.0948987443767157e-06 3.4827651510051256e-06 5.454165074493694e-06 1.3701729454712197e-06 -5.323309681918344e-07 4.228203390612925e-06 -5.348529284357305e-06 -4.582858894112317e-07 1.1821198579927408e-06 -6.1353798968125075e-06 -6.500969913260695e-06 2.5475282366204488e-06 5.686861321890884e-06 3.537494920298469e-06 4.897092703374774e-06 2.9252494219276688e-06 2.727094640957844e-06 -4.173660666168434e-06 -1.4727458913901522e-08 -9.289237143714073e-09 6.400505491414823e-08 -3.995606172783278e-08
age3 3.7342499729704e-08 5.5569077429557204e-11 3.2190401635173554e-08 3.007886075983812e-07 -3.187388689711693e-08 -9.658793156341377e-10 8.639265856078049e-12 9.56667773203653e-10 -8.54750629614662e-12 -3.812647749883814e-09 -1.7172035029492127e-08 -3.5442431450905e-08 -3.14890859868067e-08 -6.490755366299958e-08 -8.181355165942732e-09 -4.111970679296851e-09 -2.449112294841796e-08 5.398167237808065e-08 1.8507573903639596e-08 -1.4794891146854006e-08 4.9165638353478034e-08 5.785511813398271e-08 -2.0170558745920825e-08 -4.089001582041189e-08 -4.27917864518272e-08 -4.35549879023443e-08 -2.618979876795451e-08 -1.929851654319082e-08 3.5683453332363187e-08 1.1385283127436999e-10 1.2383900731303038e-10 -4.2149643381101005e-10 1.5045612334692173e-10
age2_sex -2.818889103052324e-07 5.827931878377122e-09 3.7901789318369398e-06 7.13303906065664e-05 -7.089845107688593e-06 -1.0994874081474876e-07 9.566677732036971e-10 2.045495889538201e-07 -1.7788599952626063e-09 -9.544977715800412e-07 -3.304652308999104e-06 -5.361905722366654e-06 3.907932838101334e-07 -7.318858388522853e-06 -4.405328020799023e-08 -1.9088803796396883e-06 -9.59160347751501e-07 4.885326207023532e-06 2.169461130984094e-06 -4.640578123902049e-06 -2.2913874467035254e-06 5.35099958379066e-06 -4.285581024636992e-06 3.855490391757262e-07 -7.2857532522046694e-06 -4.902549178182185e-06 -8.057820537155124e-08 -2.7156751113036013e-06 -2.212609827864907e-06 3.6743081841913536e-08 -3.011175119988461e-08 4.034918549146548e-08 -2.3789230395312873e-08
age3_sex 1.7672754690743926e-09 -2.3646635853166456e-11 -3.188232701969218e-08 -5.788662154840499e-07 5.978362084040323e-08 9.565778727262213e-10 -8.547506296147218e-12 -1.7788599952627023e-09 1.586649089386689e-11 1.3272223454013636e-08 2.7290734275339138e-08 4.8031686217791125e-08 -7.724260859629014e-10 7.305918488348099e-08 1.617613806121518e-09 2.242078427187971e-08 1.0022851824943099e-09 -4.724756545718332e-08 -2.2183886128440574e-08 4.0546863336136686e-08 2.9379476626601134e-08 -5.598916994119401e-08 3.78114917023961e-08 -9.745876536695282e-09 6.747055514352199e-08 4.8361254161144895e-08 1.5274680270315272e-08 1.9929802507138425e-08 2.344867988145705e-08 -3.0995472869582804e-10 2.5805663639574593e-10 -4.0153233002655404e-10 3.008573191726033e-10
PC_3 -0.0004191101388798308 -7.459523567809523e-06 -4.228749801384108e-06 -0.00010787703361629434 1.4451054145845288e-05 1.540187985558332e-08 -3.812647749952319e-09 -9.544977715941553e-07 1.3272223454138812e-08 0.18162133769073713 -0.005049021578964206 -0.015028151028455044 0.028216981995571166 -0.0029125604169443547 0.02094442310430293 0.024037750254437086 -0.04331977282657887 -0.03561816056167665 -0.028083970338681687 0.049949478823308746 0.0325366735837081 0.051385473446363565 -0.03948256224288706 -0.09898309413227309 -0.02598986799730843 -0.02390292863336809 0.02715272868562064 -0.044821835278102316 0.07877165982649272 -9.002781891131175e-05 6.594904630151187e-05 -0.0001541352556620923 -0.00022875966726974327
