 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.3511824603566002e-05 -3.4926389535514994e-08 -3.3520234660644296e-06 -1.0364679331121219e-05 6.479324598203653e-07 6.49138278971291e-08 -3.815644100665424e-10 -1.3191976953281513e-08 8.434394639990392e-11 6.062439906361705e-07 4.7437457211393175e-07 1.0151081387152934e-07 -4.1610786404079175e-05 7.449857255689888e-05 -8.775193325511791e-05 5.197750375992108e-05 -4.656211391806155e-05 -1.194465484655212e-05 -8.978160103923027e-05 4.181398492029384e-07 -2.9375809072028042e-05 -5.608031183637645e-05 -2.777041510958345e-06 -4.502653462782827e-05 -1.2369165174651898e-05 6.383865976028382e-06 -4.940435856371507e-05 -6.178930489704979e-05 8.542947694618792e-05 1.751421459582614e-07 -4.8619246646318636e-08 -3.371126426136577e-07
yob -3.492638953548912e-08 1.0921869790020092e-07 2.1480869886567584e-07 7.32330591320542e-07 -6.646301779197001e-08 -1.6032277179069099e-09 4.317401657985931e-12 1.0870062269550101e-09 -4.3799533941279935e-12 8.496876248059518e-07 7.950606742668003e-06 6.487700786269186e-07 -7.151177708437339e-06 -2.568514289055054e-06 -3.168942073679886e-06 -2.3468533701459966e-08 -2.9408542125883415e-06 5.144662068693432e-06 -1.0017852961686736e-06 -4.4356851472668325e-06 6.682585229570673e-06 -5.523102596737724e-06 -2.914505765685996e-06 9.027275572395513e-06 3.328181308709154e-06 -1.5366565401894557e-07 -2.197014512703819e-06 3.720695742439475e-06 -1.2577589534484664e-05 3.586803088414242e-09 -2.6915398023877608e-08 -3.327722340220982e-08
age -3.3520234660701924e-06 2.1480869886629402e-07 3.8629165020922354e-05 0.000551835076208949 -3.661378520680384e-05 -7.688068032310031e-07 4.7757767318570035e-09 7.337912345210736e-07 -4.568343630636321e-09 1.554473778782037e-06 4.2362328655418075e-06 -2.4752632938734934e-06 -2.7907353968276604e-05 5.858925821804834e-06 9.570661363424241e-06 8.00357777197938e-06 -1.5070412106555672e-05 6.717739059109667e-06 1.2398135205984865e-05 6.215629053496814e-08 -7.815739077100207e-06 -7.872577531179516e-06 -2.0950695917407852e-05 1.2027302720719377e-05 1.3504681091042548e-05 -1.0186078930674873e-05 -3.221062561713018e-05 -1.8948384634709217e-05 -9.915126374812701e-06 -3.66491083215207e-08 7.100386502652402e-08 -2.8031723060438048e-08
sex -1.0364679331473159e-05 7.323305913349019e-07 0.0005518350762095332 0.014911349567821655 -0.0009593180341345843 -1.0771360105172185e-05 6.582625232005338e-08 1.8845800765177315e-05 -1.1559698066833928e-07 -5.356352631243599e-05 7.646446074587e-05 -1.1896893205750124e-05 1.75225765285312e-05 2.4731445923898722e-05 0.00014704944542009985 0.00019094203495817377 -0.00026225099596241964 0.00020146060071350995 0.00032072321056397785 -0.0001842347152415919 -7.465050459301026e-05 -7.581242816227377e-05 8.264561120505977e-05 -2.8717178885624815e-05 0.00040005819164227736 0.00027503675966289903 -0.0003208398511915691 -7.32507610234795e-05 -0.0003301744476268592 -8.436569775784822e-07 -5.435538793190502e-07 1.1985878958172482e-06
age_sex 6.479324598402106e-07 -6.646301779308474e-08 -3.6613785206854164e-05 -0.0009593180341349005 6.37906703504403e-05 7.325988185059654e-07 -4.562689205640194e-09 -1.2831548420374075e-06 8.014044269902053e-09 2.326026674953458e-06 1.3534055397428203e-06 7.78905089899438e-06 -8.286571138362561e-07 -2.2439331083014066e-06 -1.4597848550993718e-05 -1.134831793399881e-05 1.2602407005484446e-05 -9.854341092788231e-06 -2.3359170136571184e-05 1.0125001389679838e-05 4.109558388851518e-06 5.058434180538852e-06 -1.9525230477135755e-06 5.789145904356941e-06 -2.209786750851779e-05 -2.0646789053558995e-05 2.369906672912614e-05 6.510931898826398e-06 1.645988131807409e-05 4.6620132125546554e-08 1.4470701901249374e-08 -6.559910869952915e-08
age2 6.491382789718109e-08 -1.6032277179112943e-09 -7.68806803231104e-07 -1.0771360105163545e-05 7.325988185051631e-07 1.5693554305688528e-08 -9.934047039572933e-11 -1.4993830704417355e-08 9.501762233128321e-11 3.7154761208019596e-08 2.8962931145489065e-07 1.7378210720303277e-07 3.895129431867803e-07 -7.892488154061156e-08 -3.406868192686869e-07 -1.8145410447027797e-07 1.124383772440725e-07 5.1247713717597784e-08 -3.854365348726256e-07 -1.95992445812809e-07 2.829176205253023e-07 -2.7937524452702852e-08 4.4234931243753644e-07 4.197031254357991e-08 -7.27556151627902e-08 1.9440092906866584e-07 5.615217993946332e-07 4.4236848123565415e-07 -2.482426649936249e-07 5.031231489786843e-10 -1.920524763496421e-09 5.949613388668471e-10
age3 -3.815644100673153e-10 4.317401658049566e-12 4.775776731858133e-09 6.582625232001414e-08 -4.562689205636152e-09 -9.934047039573886e-11 6.389444748234987e-13 9.49983315360202e-11 -6.113454328971945e-13 -6.801340277835179e-10 -2.8226612863224237e-09 -1.605348232950445e-09 -2.3576967052871375e-09 4.338865559775993e-10 2.344172688671426e-09 1.246972547523425e-09 -8.699463720670826e-11 -8.928057145121523e-10 2.7873434011654887e-09 1.8616709865156652e-09 -1.93907964896077e-09 6.150223104937702e-10 -3.26092395614499e-09 -1.0892168907502866e-09 -3.830391566763898e-10 -1.2180615647593734e-09 -3.2775038228492567e-09 -2.7460449657869696e-09 3.079295764279927e-09 -1.5902613107487273e-12 1.2692906540175758e-11 -4.670565292762504e-12
age2_sex -1.3191976953697906e-08 1.0870062269739546e-09 7.337912345222664e-07 1.884580076518886e-05 -1.2831548420377492e-06 -1.499383070443716e-08 9.499833153612444e-11 2.6328068632855695e-08 -1.672003579517493e-10 -3.650543953277664e-08 -1.1339405277273281e-07 -2.5193505858565847e-07 1.5140098255216215e-08 4.09763764123704e-08 3.752418196982568e-07 2.2027322585055057e-07 -2.0101629983436361e-07 1.5676862315577034e-07 5.253340316132238e-07 -1.136204954959191e-07 -7.13763948871453e-08 -8.182807240597563e-08 -4.4782966726924477e-08 -2.1110286544860855e-07 3.886150474066069e-07 4.21408373639083e-07 -4.838023294510896e-07 -1.475234503517314e-07 -2.2620335153127744e-07 -7.64363930591859e-10 -6.656364065498894e-11 9.989151616979355e-10
age3_sex 8.434394639308413e-11 -4.379953394092319e-12 -4.56834363064466e-09 -1.1559698066843739e-07 8.014044269905933e-09 9.501762233142542e-11 -6.113454328979609e-13 -1.672003579517844e-10 1.0779540807702837e-12 2.8668987386948205e-10 1.1104072911442996e-09 2.041192645466114e-09 -8.73877497640017e-11 -1.8674040901490863e-10 -2.7650243650411038e-09 -1.3128566204930067e-09 1.0546352332633194e-09 -8.299894920921396e-10 -3.658416259545015e-09 1.7112648734914635e-10 3.831657984618813e-10 3.882287878621673e-10 7.652131562872389e-10 1.8062574283724101e-09 -2.218687608777598e-09 -2.592389199176346e-09 2.967644486322665e-09 8.435592214006372e-10 9.036404620717665e-10 2.9701633184853176e-12 1.7647739526834432e-13 -3.91717871808729e-12
PC_3 6.062439906348027e-07 8.496876248059386e-07 1.5544737787806693e-06 -5.3563526312508104e-05 2.3260266749573304e-06 3.715476120803658e-08 -6.801340277835733e-10 -3.6505439532838827e-08 2.8668987386978713e-10 0.03383016753152704 0.001047519223474708 0.001679560312297243 -0.00020893484525641003 -0.005229930676015637 0.0027307386409445794 0.00430297240954479 -0.005147134920135579 -0.0007471695599269567 -0.0014619687459742666 0.0013808061785849362 0.0060221306932851945 0.0034543088804522976 -0.0023288274829234195 -0.011482445253696719 0.0003735928660739406 -0.0013348308538513795 0.0037733543738348724 -0.0010950519793927753 0.005801808701178299 2.1809860116767354e-06 -4.735446281715803e-05 -4.167382728203074e-05
PC_4 4.743745721127046e-07 7.950606742667917e-06 4.236232865496136e-06 7.64644607446631e-05 1.3534055398229231e-06 2.896293114558077e-07 -2.822661286328165e-09 -1.1339405277434588e-07 1.110407291154405e-09 0.0010475192234747188 0.11412482528754285 -0.003140875900832953 0.006648011419875611 -0.0038861973191473657 -0.0003027839572153677 -0.00427205477660446 -0.0003849670043649002 -0.008031592663632228 0.0022236975699154627 0.006072710121659895 -0.011085071748192355 -0.006851296508841765 0.00824826171584096 0.006410232276680974 -0.003753364692803191 0.0026711156934718034 -0.004734162983059632 -0.0006841241352624917 0.004916213218442731 1.8522137106383365e-06 -1.8102349234238944e-05 -1.970328331125307e-05
PC_5 1.0151081386782318e-07 6.487700786268895e-07 -2.4752632939244733e-06 -1.1896893207088043e-05 7.789050899081112e-06 1.7378210720403436e-07 -1.6053482329565975e-09 -2.5193505858737016e-07 2.041192645476646e-09 0.0016795603122972487 -0.0031408759008329616 0.14857319258879848 -0.002674539610825198 -0.004066350680540431 -0.0009484190473287966 0.004557510118163078 -0.010291189498797542 -0.0017647721873211312 -0.01125640386657067 -0.007559373646624205 -0.0006369243602265651 -0.009451900927847718 0.00820709219379098 -0.016444784942067324 0.005496128136511419 0.0034212181548112755 -0.0015801298800960314 -0.0020789922285297407 0.010096217550240125 1.0673079155565567e-06 -1.0120191435953124e-06 -4.670590413600431e-06
PC_6 -4.161078640408217e-05 -7.151177708437175e-06 -2.7907353968144545e-05 1.7522576531767638e-05 -8.286571140532517e-07 3.8951294318412165e-07 -2.357696705270502e-09 1.5140098259612806e-08 -8.738774979163247e-11 -0.00020893484525642104 0.006648011419875604 -0.0026745396108252247 0.18872617159554214 0.003070272676418669 0.005225658543077263 -0.006459867505350402 -0.00600491088182458 0.004283802567650413 -0.008430470539240384 0.00032150704295699133 0.0005711490163398319 -0.015511314050849337 0.008852078605591908 0.01625578538347761 -0.0034943728982403774 -0.00045447023023334086 -0.007061491262096017 -0.0021753033155720034 -0.006588281281908323 -2.608610434333622e-07 5.1773912636106116e-08 7.461052511518889e-06
PC_7 7.449857255689755e-05 -2.5685142890549285e-06 5.858925821872603e-06 2.4731445925391675e-05 -2.2439331084004137e-06 -7.892488154197089e-08 4.338865559860773e-10 4.0976376414353427e-08 -1.8674040902723894e-10 -0.005229930676015648 -0.0038861973191473735 -0.004066350680540441 0.0030702726764186457 0.23509535789433195 0.008453081947581592 -0.0011385394510445826 -0.00983233997952733 0.009453320917126114 0.006590354316169791 0.021005856963319323 0.007402931233413351 -0.022159127537177033 -0.014942636732643347 0.0182540554904008 -0.00796494737287057 -0.006878718570772658 -0.0011405449670910265 0.007532693498211445 -0.009321706561337592 -1.9250874274058523e-06 5.434760530419378e-06 1.8791581971114122e-05
PC_8 -8.775193325511023e-05 -3.168942073679882e-06 9.57066136337846e-06 0.00014704944541883206 -1.4597848550906843e-05 -3.4068681926774877e-07 2.344172688665525e-09 3.7524181969647967e-07 -2.7650243650299025e-09 0.0027307386409445807 -0.000302783957215349 -0.0009484190473287726 0.005225658543077209 0.008453081947581565 0.2528115272333487 0.009233749474124116 0.010042833137653494 -0.003692560390343658 -0.003991919503924862 -0.010771278847221394 0.007482211542178628 0.021436380436334876 -0.012814273473914208 0.007573143195459024 0.015300590024996764 0.0027956788753183354 -0.0014282506583129088 0.0016416853957484092 -0.009929549776326867 -9.59153898185635e-06 -1.4302462139610164e-05 -4.032906573179972e-06
