 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_8 -0.0006681594287070833 -0.0004075431939488988 -0.0008929662387377087 9.40285873938339e-06 -3.525041045604585e-08 -0.03136362358567156 -0.17652631870946492 -0.5841344831924982 0.6639739206371637 0.26787956367805493 6.625803572876907 1.0270678038215222 0.1766232565710601 0.6183928296145723 0.9176034256420252 -0.10637476447378622 -0.011297270985506574 0.42580489890333106 -0.32561549796900197 0.6990860534718014 0.8269230222587064 -0.009549257881851049 0.6184585746697439 0.5863293941036579 -0.6458844071542221 0.0007571859741006178 0.0038876903141117883 -0.001602612615802279 -0.0011638911209263308 -0.0034920919945948437 4.363906585826234e-05 0.0024706911532230915
PC_9 0.005115444279604991 -6.11031039124202e-05 -0.0008278677757007129 1.7472268238762827e-05 -8.976085517580269e-08 0.039259387934603956 -0.09471181961979926 0.5762548418141208 -0.572714786701732 0.792915607538727 1.0270678038215184 8.254599230970687 0.6444012235992851 0.294233262794266 -0.5433970750443678 0.49587314097926743 -0.02531792951244787 0.32734215358316676 -0.45824729936852365 0.49694435542267257 -0.595699940484371 -0.051330452689294266 0.2395857846958314 -0.3108699388152496 0.8132371166628154 -0.0006103112956739558 0.0004720913424807806 -5.9769885148799813e-05 -0.0018063036091696776 0.002844946923811293 -0.0015525796016347068 6.899838756901524e-06
PC_10 -0.001957964923222943 -2.8390513949508644e-05 -0.0007357317974493879 1.9178180027966488e-05 -1.508848016549308e-07 -0.10310274687607061 -0.003428854668730774 -0.12112745837566469 0.4576853545738642 -0.6408387749647865 0.17662325657105996 0.6444012235992899 10.471891467886364 1.3747332949678974 -0.09882766963612187 -0.3023926255029438 -0.2803606884439359 0.8139825150730696 -0.0743907187530061 0.7527302064450362 0.8503117024282284 0.3432513313624164 0.45804782773977903 -0.5083331047885027 -0.8881245738922771 -0.0010432729957555536 0.0025422957252618328 -0.0012748844910722252 0.00211374330252162 -0.0021702962202730116 0.0031854562106027285 -0.0019845885495542847
PC_11 -0.009347639603501812 0.0006650265700224721 -0.0010417289597735141 5.0826151681159865e-05 -4.930946521405042e-07 -0.22762107446665625 0.06352880745030368 -0.495265872004067 0.15632590065437452 0.5674035202947082 0.6183928296145753 0.2942332627942701 1.374733294967895 9.19505165835442 0.5489989697661459 1.0672443893400412 1.0398852966972243 0.3456544435713223 -0.34963148719700426 -0.07098630906785443 0.09111150325903185 -0.2571054120153905 -0.15524884961995056 -1.3775925097305861 0.9379346194274746 0.0006727893722138452 0.0008888866353913516 0.0006954326497544019 0.0022114887929495218 -0.0022958866190469734 -0.0002910844319934319 -0.0019352043400134636
PC_12 -0.0028611937704904338 -0.0003454349095767213 0.00038651471559134683 -2.8878371179923644e-05 2.889477591702018e-07 -0.021905569226678624 0.21486938432999028 0.140530264401423 0.03958378451461906 0.09850035411970443 0.9176034256420244 -0.5433970750443681 -0.0988276696361244 0.5489989697661449 12.002461622738327 0.5599802300783857 -0.046407390916851136 -0.3422775072652201 0.3885900806254338 1.6703974329670708 0.1384063953755276 -0.16629845727132994 0.2136625506016919 0.22781429507309653 0.20426616348025659 0.0007677646096127849 -0.0019067005789908669 0.0017657844941787748 -0.0029019085206513384 0.0045448042392159035 0.001848986961611954 -0.006281240426105961
PC_13 -0.004326598004021921 -0.0004090429761394193 -0.0004201516436888026 6.714722197266162e-06 -8.967907269895493e-08 0.17378306028691473 0.43619666008877445 0.3118870991604776 0.15123830533094845 0.09541404037520047 -0.1063747644737876 0.4958731409792685 -0.30239262550294627 1.067244389340039 0.5599802300783839 10.833404955584815 2.220167730043316 -0.4423829417428057 0.35659273027990396 1.531204367135962 0.3360360542024868 0.14559452008837306 -0.9292917818721269 -0.27116522453414416 -1.0397158678142102 0.0012730989913026 -0.0005797183312937567 4.576470422323419e-05 -0.002234319197894231 -0.0006712890701534173 -0.00010626429543358326 0.0009316859316993205
PC_14 -0.009242605969628507 0.0004091586584974199 -0.0001797251272530081 1.9465756986821385e-05 -2.387537647042119e-07 -0.06930669646272604 0.037226052587460264 -0.3531377777841066 0.7492088163130762 -0.01914241578640065 -0.011297270985512817 -0.025317929512451532 -0.28036068844393625 1.039885296697222 -0.04640739091685345 2.220167730043317 11.012039111383029 0.38123741896103164 0.1342635087530116 0.4288131819416831 0.7075090656643607 0.45710382852301196 -0.06876956017146349 -0.9636985075615153 1.0697844231656277 0.003060175080687593 -0.0032713929053270856 8.960151359731507e-05 0.0019345711652651928 -0.0020586861172591448 0.0022973966820591368 -0.0028931107282722285
PC_15 -0.014821188943863436 -0.00022397906142912634 -0.0011488580473486157 4.30891686188054e-05 -5.12725527536043e-07 0.22168861917263807 -0.37490527021601844 -0.097142272931238 -0.6055309988704205 -0.6105970061894803 0.4258048989033342 0.32734215358317237 0.8139825150730665 0.3456544435713167 -0.34227750726521644 -0.44238294174280307 0.3812374189610312 11.547208672316359 0.49823883884136444 0.16162184613160932 0.3405272565180414 0.2525977172331625 0.47432421373502964 -0.11622231658325471 -1.274478612393903 -0.000257813303801479 0.003577903528006006 0.000364939655951938 -0.002408075216295179 4.27545210869175e-05 -5.8879264028521834e-05 -0.0005491644808303679
PC_16 -0.019780118503869 9.10667153616538e-05 -0.00034099552766917753 2.438683941847591e-05 -4.0098638500523774e-07 0.13097052474610235 0.30401739665907535 0.22739523457375466 0.4112066126202191 -0.4634751726727473 -0.3256154979690052 -0.4582472993685237 -0.0743907187529968 -0.34963148719701 0.3885900806254308 0.35659273027990207 0.13426350875300777 0.49823883884136516 15.093307729307812 0.004021870777028578 0.4494059305640658 0.629025690473037 0.49073771533655797 0.20396769043100704 0.26914491353130643 0.0018144510370103639 -0.001620285644404411 -0.0003726058481849235 -0.0018570463427021577 0.0024590739169369205 0.0003660245355030917 -0.0035592368844171458
PC_17 -0.011827977854309663 0.0003481854224195779 -0.0002726957621130127 1.0617263154719598e-05 -1.1258788015721207e-07 -0.3982095959926003 0.09089341861519125 -0.4828618157501578 0.6837113037580649 1.1104907169432698 0.6990860534718004 0.4969443554226632 0.7527302064450383 -0.07098630906785809 1.6703974329670697 1.5312043671359648 0.4288131819416801 0.1616218461316171 0.004021870777027856 15.928945821816017 1.0569284292912515 0.5735566859312063 -0.6126621364882613 -0.3819996668529406 -0.5710259815131482 -0.0006877455603366614 -0.00042779363535653045 -0.0009208404401759975 -0.005968606000865684 0.0077494708945100126 0.00620288215610645 -0.0032628410318629336
PC_18 -0.014763267830782766 0.00030021315013810184 -0.00019084996386232566 2.611249585104251e-05 -3.7210237365793923e-07 -0.09989370823194106 -0.03806460538010647 -0.4173365238532229 0.14864179589384868 0.49947327888898635 0.8269230222587056 -0.595699940484373 0.8503117024282285 0.09111150325903149 0.13840639537552565 0.3360360542024841 0.7075090656643577 0.34052725651804505 0.4494059305640575 1.0569284292912549 12.657167544067752 0.2778743812960622 0.02030231889794425 -0.9184414145776303 0.7800998288025467 -0.0005271133028200715 0.00259554421876902 -0.000874074721469518 -0.004069077380928246 0.003623711881630371 0.00688802272742355 -0.001531642650204231
PC_19 -0.01743071367725074 1.081400567863699e-05 -0.002521992627961387 9.507874250277592e-05 -1.0196482734348024e-06 -0.06700344604155858 -0.0756514893320252 -0.032308989946397734 -0.009512114591469164 0.04112097869955383 -0.009549257881852494 -0.051330452689291484 0.3432513313624191 -0.25710541201540077 -0.1662984572713295 0.14559452008837484 0.4571038285230058 0.25259771723316854 0.6290256904730355 0.5735566859311911 0.2778743812960642 12.650575178313838 0.2539986075699023 0.7404452731528346 0.5847475732038813 0.001652048925845761 -0.0009102675184299285 -0.003089560925448524 0.00802999291490123 -0.00399651023629027 0.004489492843495565 0.001320918760726619
PC_20 0.004353250828024435 -0.00024053039480785915 -0.0008731753646738182 1.1185416352634178e-05 -1.5232879302630148e-08 0.11568685316019015 -0.2100852464606791 0.05669446097524274 -0.22779284813037606 -0.42912585808264536 0.6184585746697427 0.23958578469584318 0.4580478277397858 -0.15524884961994864 0.21366255060168707 -0.9292917818721275 -0.06876956017146413 0.4743242137350319 0.4907377153365571 -0.6126621364882747 0.020302318897945433 0.25399860756990683 14.417363818870445 1.7038704182269617 0.22425291444632128 0.0006820583812559106 0.0015247763114772908 -0.002194111455294748 0.008504890043129041 -0.008428809245862458 0.002397020666932752 -0.0022807124946845367
PC_21 0.018011246501005166 0.00010994333996939454 0.001437832345213238 -5.792028922712045e-05 6.796339094722069e-07 -0.09319821694846539 0.007239823981982114 -0.21271454855015415 0.6837610398092293 0.11243947506194882 0.5863293941036548 -0.31086993881525415 -0.5083331047885057 -1.377592509730582 0.22781429507309664 -0.2711652245341465 -0.9636985075615111 -0.11622231658325567 0.20396769043100643 -0.38199966685293435 -0.9184414145776268 0.7404452731528335 1.7038704182269622 16.466280246428834 0.3393762223298318 0.0008602952974242674 0.0010252342178408847 -0.0008819323074638621 -0.004000309572665649 0.001875377363681751 0.0025070798341403607 0.0016693259879477262
PC_22 0.017392388803023687 -0.0004845593072128358 0.0005161622562611261 -2.255083296305088e-05 2.534262655967958e-07 0.5031785745389493 0.34553532700671363 0.7707221067822478 -0.4710640444782564 -1.147812062122571 -0.6458844071542291 0.8132371166627951 -0.8881245738922775 0.9379346194274666 0.20426616348027343 -1.0397158678142155 1.0697844231656264 -1.2744786123939091 0.2691449135313035 -0.5710259815131433 0.7800998288025384 0.584747573203866 0.22425291444632509 0.339376222329841 15.5080937876764 0.001689010192354264 -0.008676835020393832 -5.843939118106355e-05 0.006059173599692753 0.00788623032746834 -0.0020512313570845934 0.001909990214037505
proband -1.237499228726323e-07 -4.989197435579724e-07 -1.587957585443724e-06 2.6283947730932406e-08 -1.6243580419825973e-10 0.00018652394187802625 -5.8436895586530196e-05 0.00021782014957691148 -0.0015016580805633619 -0.0009915957257164308 0.0007571859740994992 -0.0006103112956747558 -0.0010432729957561774 0.0006727893722135055 0.0007677646096124997 0.0012730989913024206 0.0030601750806874203 -0.0002578133038018223 0.0018144510370108554 -0.0006877455603366524 -0.000527113302820297 0.0016520489258457284 0.0006820583812562116 0.0008602952974242935 0.001689010192354199 0.00045152385690718855 -0.00020947137783331566 -0.00023020828276676045 -4.332860718487761e-06 -1.2031146041330317e-05 5.401691131278667e-05 -3.46665564418905e-05
paternal 0.00012731682384693011 1.6935542629944953e-06 1.4193213288472131e-05 -5.095524401581494e-07 5.73427291765331e-09 -0.00010683842142247361 0.0004771127283710653 -0.0022772107346957396 -0.0006014449577989227 0.004016023264190292 0.0038876903141118 0.0004720913424807441 0.002542295725263398 0.0008888866353909021 -0.0019067005789922824 -0.0005797183312936424 -0.003271392905326843 0.0035779035280086866 -0.0016202856444042474 -0.00042779363535643526 0.0025955442187683 -0.0009102675184293261 0.0015247763114769474 0.0010252342178406024 -0.008676835020394522 -0.00020947137783331441 0.0016726232185847105 0.00014738191750799867 -0.0013775973347170901 -0.0011928115044127425 -4.743899031887262e-05 -4.589080838346348e-05
maternal 8.914403916716613e-05 1.675936515544551e-06 1.513234643672424e-05 -5.278538010811448e-07 5.515614632017739e-09 0.0007392437725329232 0.0020522916665528003 0.0022654395652651656 -0.0009900748849506883 0.0008011764120198642 -0.001602612615799764 -5.97698851486493e-05 -0.0012748844910703942 0.0006954326497539329 0.0017657844941802337 4.576470422390355e-05 8.960151359744634e-05 0.0003649396559524366 -0.00037260584818088715 -0.0009208404401741417 -0.0008740747214684863 -0.0030895609254482357 -0.0021941114552953777 -0.0008819323074643535 -5.8439391181474055e-05 -0.00023020828276675926 0.00014738191750799965 0.0014808735352549163 -2.2927395394950856e-05 -4.859667844284609e-05 -0.0010966561173466152 -0.0010822386920023963
gpp 4.50203805806091e-05 -2.4224513307908712e-06 9.560654427033516e-06 -3.553472905223339e-07 3.2208376771908366e-09 -0.002706077936176194 0.001603835134649195 -0.002872154079232451 0.0009200963045104321 -0.0013783349152246768 -0.001163891120926437 -0.0018063036091684034 0.0021137433025231545 0.0022114887929502187 -0.002901908520650774 -0.0022343191978940343 0.0019345711652654278 -0.0024080752162953037 -0.0018570463427011747 -0.005968606000866304 -0.0040690773809274805 0.008029992914903347 0.0085048900431288 -0.004000309572665308 0.006059173599692939 -4.332860718487207e-06 -0.0013775973347170927 -2.2927395394948014e-05 0.0037255015268834683 -0.001029850480715977 5.120237362978134e-05 1.902220688432038e-05
gpm -0.00025636818706224816 -1.4682481765842757e-06 -3.453966333079283e-05 1.282785304181637e-06 -1.3902929475691767e-08 0.0003710952425299894 -0.0021272793958565777 0.0032735188781139323 0.003924679714372911 -0.002790411013847332 -0.003492091994595569 0.00284494692380735 -0.0021702962202756323 -0.0022958866190480884 0.004544804239218318 -0.0006712890701541471 -0.002058686117259701 4.275452108784867e-05 0.0024590739169348414 0.007749470894514102 0.0036237118816287656 -0.003996510236291276 -0.008428809245859502 0.0018753773636822418 0.007886230327468617 -1.2031146041332385e-05 -0.0011928115044127375 -4.859667844284548e-05 -0.0010298504807159839 0.0034527558975702703 -8.589855589238936e-06 0.00010220799199816445
gmp -9.390662367176753e-05 -7.654785655150253e-07 -1.0872947546936901e-05 3.566364944823166e-07 -3.778204468758165e-09 -0.000989048181198963 -0.0012273742306953093 -0.001980711643065299 0.0009666917913064327 -0.001565421364806472 4.3639065857081866e-05 -0.0015525796016356759 0.0031854562106030555 -0.0002910844319932543 0.001848986961612694 -0.0001062642954339377 0.0022973966820589685 -5.8879264029696066e-05 0.0003660245354995692 0.00620288215610387 0.006888022727423669 0.0044894928434954995 0.002397020666932062 0.0025070798341402093 -0.00205123135708442 5.401691131278575e-05 -4.743899031887412e-05 -0.0010966561173466139 5.120237362978289e-05 -8.589855589237625e-06 0.002364432965265735 -0.00026324179116239964
gmm -4.760701038776553e-05 -2.2352663108947145e-06 -1.8288798387256867e-06 1.4511343354604775e-07 -2.1777904689171126e-09 -0.0017499092887588088 -0.0022575774158937133 -0.002954291385935873 0.0021112438956583093 -0.0005017080419634734 0.0024706911532239193 6.899838758155465e-06 -0.001984588549554262 -0.001935204340013419 -0.006281240426106037 0.0009316859316987541 -0.0028931107282722623 -0.000549164480830749 -0.0035592368844189746 -0.0032628410318644115 -0.0015316426502067896 0.001320918760726805 -0.002280712494683691 0.0016693259879481976 0.0019099902140386452 -3.4666556441891184e-05 -4.5890808383462264e-05 -0.0010822386920023956 1.902220688432506e-05 0.00010220799199816183 -0.000263241791162401 0.0024211523621426563
