 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.022437127638386525 -1.12576482566851e-05 0.006248792304568566 0.024578796491276072 -0.0024716681454458912 -0.00019013650852298553 1.8081168750570803e-06 7.64941642385919e-05 -7.344610924310928e-07 -0.009700959995233112 8.133344180046836e-05 -0.009329010022885838 0.005712092664493045 0.011680051566117082 0.004001822159915123 0.0031508561414431073 0.00545744051715911 0.008773779346016839 -0.00030934798428345836 -0.007688337863306234 -0.01487071707936086 -0.0008839839527192781 0.00583681047686854 -0.0011773528310038406 -0.0011629947445501415 -0.001933666122761886 -0.00891059675816143 0.005174973657692188 0.007016533896477734 -4.224360754433045e-06 0.0001455420718812647 0.00010238436640096746 2.8328446235242138e-05 -0.00035275971029735995 -0.00013694018479827157 4.397550489889218e-05
yob -1.125764825672788e-05 5.85628055667153e-06 1.8361236356599422e-05 1.098591514530472e-05 -2.443640197502436e-06 -3.0108014384942495e-07 2.0357609933676405e-09 5.7779952277773903e-08 -3.180692128516568e-10 1.6039059921436584e-05 0.0016803674777441096 0.00022828566920911258 -0.00029685558586420475 0.00035793798223782657 -0.001201767325159043 -0.00015721960180338344 -0.0004727293119479096 0.0004537511088879332 -5.391003582135393e-05 -0.000904278107579106 0.00038035361015154593 -0.00044528444593755495 0.0006099948681309343 0.0006032096565680158 0.00024689607793222104 -7.218119848647841e-05 0.00026943643383198066 4.8213346133909696e-05 -0.0009378018848302307 -1.2950844480992337e-06 2.184491805739672e-06 2.0596455555668263e-06 -2.9807267891006485e-06 6.184057204626476e-07 3.0407877836338534e-06 -5.38850303520371e-06
age 0.006248792304558565 1.8361236356528065e-05 0.005605711763710427 0.06353844990743293 -0.005523817446734792 -0.00015204354741556308 1.306375972858874e-06 0.00015040961835970218 -1.293763297949478e-06 -0.0013167294550109241 0.005584354973263504 0.0005841173690609982 -0.0009219683325694827 -0.000663443913461652 -0.004271712777607988 0.002140722530362576 -0.002251153923782766 0.005912918699057979 0.0074442214094371335 -0.002745766944842881 0.009121271242154207 0.002179815012358815 0.006977170860390008 0.006952715215495488 -0.001752772336267012 -0.0045861309121335405 -0.0027336469764245603 -0.011299251043956028 2.9236237932879307e-05 -4.310999144744858e-05 7.463824985999118e-05 9.9395108143601e-05 4.327074689432383e-05 -0.00012963391720845915 -7.922135331834812e-05 4.4527752211003706e-05
sex 0.024578796491045232 1.0985915145501709e-05 0.06353844990737402 1.2396271765449627 -0.10407489530316154 -0.0016913455889635625 1.4285428251781957e-05 0.002749708760198573 -2.3032982945102143e-05 -0.025634321871267834 0.024066249945973287 0.044983121139131735 -0.04165221965686363 -0.05144206571898459 0.019569003925739906 0.026067612524057867 -0.15088482443331616 0.07624191002740452 0.06933503225281815 0.026004660288310985 0.10759166004197816 -0.0032519622300616036 0.029415546698292702 0.06544636599018468 -0.08111051970993666 -0.07504500056822283 0.041976918098022536 -0.17222312595187939 0.04308555801056649 -0.00047061172442136687 0.0008713170753135673 0.0012415923328303474 -0.00040756150317487375 -0.0007540233685732877 -0.000936243735077434 0.00022700794272208596
age_sex -0.002471668145430395 -2.4436401973598092e-06 -0.005523817446730243 -0.10407489530316262 0.008968119213428908 0.00015037385296364384 -1.2936396486587748e-06 -0.00024213773750817962 2.0651378354118063e-06 0.0020610954209550653 -0.0023249066754389438 -0.004383167206484343 0.0037982354283083433 0.004321125756134657 -0.0006207983429233402 -0.0031150958778747235 0.011524330190466437 -0.006466899368135832 -0.007315797817581543 -0.0016145693018356836 -0.009323323315048534 0.0007679161968644038 -0.0032530526039013337 -0.004915374099078991 0.006636595255393524 0.006710631619144946 -0.0011697762212196216 0.0156234807325625 -0.00574922414551201 3.8040679826689106e-05 -8.426773303424929e-05 -0.00010092432535355537 3.165011649569509e-05 8.335900982008813e-05 5.474019682735688e-05 -3.4627391451847755e-06
age2 -0.00019013650852267496 -3.010801438492141e-07 -0.0001520435474155826 -0.0016913455889653625 0.0001503738529637867 4.214887126041261e-06 -3.686143337988518e-08 -4.177548979045492e-06 3.6555466731748635e-08 4.348819405706961e-05 -0.00010210613230811981 -1.5802645089042844e-05 1.9699031213983186e-05 4.468047162266878e-05 6.152796498401668e-05 -6.627182062423621e-05 1.6109287346989072e-05 -0.0001766019337931336 -0.00022949012442595107 5.0232299992083674e-05 -0.00019185552402679995 -7.226963464092843e-05 -0.00019325228204434506 -0.00018488309076713204 5.7990365359382334e-05 0.00013766743075002003 0.00011729928388544524 0.00029837799722339756 -4.9030102435035304e-05 1.1462598187289058e-06 -2.2025363635492623e-06 -2.594317159838053e-06 -1.1252802947921307e-06 4.050531606145214e-06 1.8531591734036537e-06 -1.0838808584488852e-06
age3 1.8081168750544327e-06 2.0357609933799903e-09 1.30637597285922e-06 1.4285428251799282e-05 -1.293639648660168e-06 -3.686143337988993e-08 3.273909797111387e-10 3.6554612717323286e-08 -3.2475147778610844e-10 -4.4965553111832707e-07 8.313569965968646e-07 1.7843890996031708e-07 -1.8048096084356435e-07 -4.4477422709807944e-07 -3.3020578434097396e-07 6.18328962319745e-07 1.0528518530757584e-07 1.6338268251692231e-06 2.1136409015634705e-06 -4.255619050115952e-07 1.2715646507341117e-06 5.636330446433461e-07 1.6395236549663957e-06 1.6091488542396514e-06 -5.32820857914769e-07 -1.223233896318795e-06 -1.196395769821333e-06 -2.4667574792425355e-06 6.28306858817409e-07 -9.754838461843644e-09 2.0743080894054656e-08 2.121772117235976e-08 8.120949314999867e-09 -3.843824351462486e-08 -1.2959171427580824e-08 8.122372883638997e-09
age2_sex 7.649416423813876e-05 5.7779952277566116e-08 0.0001504096183595964 0.0027497087601986974 -0.00024213773750818776 -4.177548979042068e-06 3.6554612717289265e-08 6.667020164311828e-06 -5.784069566606648e-08 -5.505508430533999e-05 6.639014720091173e-05 0.00013000254338518675 -0.00010756312863103211 -0.0001179156331962579 4.907647963254964e-06 0.00010191844786404771 -0.00027116500355083093 0.00016314015092252937 0.000220165703301804 4.191927140569484e-05 0.00025048167052448955 -3.4941603453297386e-05 8.321306991855595e-05 0.00013219025802149148 -0.0001677840439085959 -0.00018478012197039622 -2.735003730638594e-05 -0.00044885303522677135 0.00018883889323138215 -1.0461097709030162e-06 2.5807836567572177e-06 2.4737875557396035e-06 -8.908921138294182e-07 -2.7691264836296584e-06 -8.731723798990199e-07 -5.1497847812382527e-08
age3_sex -7.344610924275562e-07 -3.1806921283825656e-10 -1.2937632979487364e-06 -2.3032982945104314e-05 2.0651378354119757e-06 3.655546673172376e-08 -3.247514777858544e-10 -5.784069566606921e-08 5.097084056398153e-10 4.701809586668429e-07 -5.614963838563383e-07 -1.1949235241414329e-06 9.617897788620212e-07 1.0411221633838007e-06 8.343222384811265e-09 -9.793566965013121e-07 1.983707997017807e-06 -1.279171876607098e-06 -2.0484000075521654e-06 -3.331700846542733e-07 -2.0989263185685085e-06 4.2693565794948773e-07 -5.411550131365349e-07 -1.1535158616276371e-06 1.335192054007444e-06 1.5573705297299408e-06 6.108548709002093e-07 4.020208245741138e-06 -1.886781849600822e-06 9.56355563857197e-09 -2.4470334715628495e-08 -1.9194517934990816e-08 8.210181930042714e-09 2.7309783549421054e-08 3.2273603994478917e-09 4.992834699387974e-10
PC_3 -0.009700959995232964 1.6039059921392013e-05 -0.0013167294550157156 -0.02563432187135743 0.002061095420963099 4.348819405720204e-05 -4.496555311194663e-07 -5.505508430556349e-05 4.701809586687851e-07 1.1939906013691812 -0.1592577753632234 -0.14957578617089157 0.3444171994179308 0.14563676972829231 0.0852940449257877 0.1518204687675756 -0.37465289773411603 -0.07952196517899453 -0.38168331688128093 0.2244451040852176 0.24544225852544854 0.2881526228231905 -0.1797771503124737 -1.0109770176101383 -0.22510527529711688 -0.134412023664435 0.12903007230527574 -0.33298626639988294 0.3828219630706919 -2.681084141138396e-05 0.0008122264830293413 0.0009227952881961851 -0.0014344722839962785 -0.0020635840880396284 -0.0017299121917102856 -0.0007485323508142963
