 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.007961863172533e-05 3.1176135124431755e-08 -2.4209870629560495e-06 -6.938429585118819e-06 4.559886608972504e-07 4.742741194711827e-08 -2.7809377626238684e-10 -9.792865928926407e-09 6.515819671423933e-11 4.1997814669233365e-06 -3.1371010931406795e-06 2.9299565805865787e-06 -3.7314301661020635e-05 4.9108895085496293e-05 -6.834731576796813e-05 4.606064744017499e-05 -4.1214942495535876e-05 -3.2949008714450454e-06 -7.576845685857579e-05 -7.070837337745772e-06 -1.700480093698439e-05 -5.065505247034446e-05 1.1256265312042475e-06 -3.508432399252401e-05 -2.986350258758739e-06 3.1696953595395186e-06 -4.217949222838167e-05 -4.760453823331558e-05 6.501809114568962e-05 2.337679170955951e-07 -1.2008903250936384e-07 -3.369771928900461e-07
yob 3.1176135124426355e-08 9.783863043335094e-08 1.6622411450292108e-07 4.618451663226121e-07 -4.8298542925207405e-08 -8.98563031885639e-10 9.615229018528446e-13 6.954811903355311e-10 -1.7687103930823722e-12 8.981912372768181e-07 7.088506183196301e-06 5.222350747630394e-07 -6.99945017032684e-06 -1.56331234216909e-06 -3.113855195932312e-06 2.105938834060609e-07 -2.469921166606748e-06 4.6094658246141524e-06 -1.8402963850371868e-06 -4.355239615567719e-06 5.915727037149726e-06 -5.488369414801992e-06 -2.6388071371202545e-06 8.388371747634901e-06 2.8206109679587255e-06 -1.1618498470682802e-07 -2.2201154433368514e-06 2.9648503348955847e-06 -1.1421344454598585e-05 5.391715513592785e-10 -2.349707771729925e-08 -2.3271864677796894e-08
age -2.420987062954168e-06 1.6622411450310394e-07 3.460694577310561e-05 0.0005072620796217809 -3.426477158416069e-05 -6.989466538412886e-07 4.391173152698295e-09 6.957148870229088e-07 -4.374353999964614e-09 2.5021341132451204e-06 -5.925133210880461e-06 -1.0186959421733095e-05 -2.8108753327727668e-05 -1.634870782217155e-06 9.069453248302733e-06 1.4706460378191173e-05 -2.0690733708791375e-07 -1.0175953357608147e-05 7.659296483249964e-06 1.8664224155007766e-06 1.5348006435141693e-06 -4.519046449093762e-06 -3.0170078257985186e-05 2.0298508771909795e-06 -5.636485135358711e-06 -4.7348413683548815e-06 -2.9225935712680098e-05 -6.231494518128526e-06 1.3561180038216207e-06 -1.1375051107646903e-07 1.6300662646620117e-09 1.4838320932288827e-07
sex -6.938429585268859e-06 4.6184516633099905e-07 0.0005072620796218176 0.014156918585434632 -0.0009209923055389153 -9.999709269661121e-06 6.155652524823268e-08 1.8251823762062796e-05 -1.1272929782561162e-07 3.465035756990698e-05 6.202680167381248e-05 -0.00011368307059753859 -2.437461496727499e-05 -0.0001420984036537194 0.00017985192511474072 0.00028979001722251275 -5.144075228371238e-05 5.921788691268372e-06 0.00013925638184149414 -0.00017141630644888973 0.0001865097846365648 -3.277183084838043e-05 -0.00010360041422352309 -9.883074935694158e-05 0.0001467027968647301 0.00023732087871667848 -0.00027845150971188813 0.00020333007260413786 -9.192684437867825e-05 -2.0731837591178125e-06 -3.021347841842556e-06 5.229058435645132e-06
age_sex 4.5598866090021386e-07 -4.829854292572983e-08 -3.426477158416122e-05 -0.0009209923055388689 6.214881426935077e-05 6.949601743971184e-07 -4.371646036053433e-09 -1.2641298475661526e-06 7.963700903426688e-09 -3.172561074647746e-06 2.2538634716709444e-06 1.4304443628398732e-05 2.338230233245159e-06 8.417066587510612e-06 -1.7680203906740525e-05 -1.811216460817442e-05 -3.237849305851276e-07 3.5947136682296176e-06 -1.2198234829738158e-05 8.296946521072928e-06 -1.1853398554078532e-05 1.858170745796504e-06 8.363082899500523e-06 1.0523103883802918e-05 -7.0942752718545425e-06 -1.6718234810381976e-05 2.2037135111813494e-05 -1.1380274658249248e-05 2.452108683367099e-06 1.2315804681577775e-07 1.6802459439642135e-07 -3.090490010489752e-07
age2 4.7427411947204e-08 -8.985630318878651e-10 -6.989466538412571e-07 -9.999709269659735e-06 6.949601743970657e-07 1.4514789303959765e-08 -9.308791456396007e-11 -1.445148085118495e-08 9.269731204419508e-11 3.2023759093783186e-08 4.5214265873465293e-07 3.255430138101319e-07 4.1773312521193794e-07 6.403061570570026e-08 -3.127660751344026e-07 -3.114777940320559e-07 -1.506386117841956e-07 3.878420643173613e-07 -3.0262663946305495e-07 -2.470291132734439e-07 9.609708552038837e-08 -8.314847895502881e-08 6.374296657258472e-07 2.2956030324789493e-07 2.837717600638449e-07 1.229374633163164e-07 5.333749094644672e-07 1.684445687277071e-07 -4.7025109124116066e-07 1.8547034127303864e-09 -5.320238003526936e-10 -2.6020954043655186e-09
age3 -2.7809377626353775e-10 9.615229018746124e-13 4.391173152697927e-09 6.15565252482198e-08 -4.3716460360528025e-09 -9.308791456395629e-11 6.074737124479336e-13 9.268498348266755e-11 -6.048153007313114e-13 -7.365111085468353e-10 -3.67435874669779e-09 -2.575935395102176e-09 -2.7163394615744566e-09 -3.849767183176996e-10 2.0773220946449777e-09 2.0433966505853626e-09 1.4402615478661818e-09 -3.0051648747536444e-09 2.259189403003655e-09 2.2360662836727986e-09 -7.781790689817114e-10 8.861130203197988e-10 -4.546876729820222e-09 -2.196548678663282e-09 -2.497920339521004e-09 -9.771117391272569e-10 -3.299325071658363e-09 -9.429844290503905e-10 4.486122656918625e-09 -9.549622825723448e-12 4.317493280869705e-12 1.425641882418449e-11
age2_sex -9.792865928801277e-09 6.95481190334159e-10 6.95714887022869e-07 1.825182376206087e-05 -1.2641298475660804e-06 -1.4451480851185136e-08 9.268498348267489e-11 2.6278930914738654e-08 -1.6859366823323077e-10 6.761647882644076e-08 -1.3302942972688425e-07 -3.908048338349751e-07 -5.661778543895734e-08 -1.6981944070794797e-07 4.532172854518407e-07 3.4943644337628973e-07 4.544802287803058e-08 -1.3156619043773596e-07 3.232109936897509e-07 -5.7966440232287965e-08 2.3017891605446641e-07 -1.0081201055201482e-08 -2.2205579731917802e-07 -3.0198118033599934e-07 1.2219021475368949e-07 3.120028058237308e-07 -4.709646091661933e-07 2.21975608414878e-07 2.747048853572645e-08 -2.2602347936313396e-09 -2.972336076441332e-09 5.565445462136879e-09
age3_sex 6.515819671027426e-11 -1.7687103930330453e-12 -4.374353999964081e-09 -1.1272929782559187e-07 7.963700903425744e-09 9.26973120441908e-11 -6.048153007313238e-13 -1.6859366823322102e-10 1.0994713671876099e-12 -3.075840393402957e-10 1.250888861979403e-09 2.9920830282630187e-09 4.070791956066236e-10 1.1154123109454554e-09 -3.3465643107318324e-09 -2.0288019066019213e-09 -4.2073120540793564e-10 1.0892568605061188e-09 -2.520138383367943e-09 -2.652764768204419e-10 -1.4210739525294703e-09 -7.47079424738392e-11 1.7176780454530405e-09 2.316386884321459e-09 -7.433756728403184e-10 -1.7468071496809147e-09 3.0090288178747203e-09 -1.6148977482117298e-09 -5.355563631679754e-10 1.217075752786685e-11 1.739861128705627e-11 -3.098488074596798e-11
PC_3 4.199781466925509e-06 8.981912372768111e-07 2.5021341132465985e-06 3.465035756993234e-05 -3.172561074649022e-06 3.2023759093757516e-08 -7.365111085466936e-10 6.761647882646019e-08 -3.0758403934038394e-10 0.025455038346434637 0.0008095086868157098 0.0017246328966611802 -0.00027100808117171626 -0.004397285577455159 0.0019454904991833494 0.0036970956644686664 -0.004045678181706829 -0.00024593525021746184 -0.0012677214264134751 0.0005609319946599816 0.005008660749126001 0.0025895809388249385 -0.0016933012800116087 -0.009398486791568968 0.0009847461484032776 -0.001065529390088479 0.002995600292510719 -0.0006784925725590354 0.004695476603371057 3.7752701440513207e-06 -3.8121082235715114e-05 -3.3821711605221946e-05
