 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.008765662988025077 -8.694306488060058e-06 0.0013049220700272334 -0.0015998178411823823 6.504583632296186e-05 -4.47623439160182e-05 4.654977700080688e-07 5.027389273541024e-07 -2.3732406843922918e-08 -0.0022986688446890516 -8.777531639913731e-05 -0.0007536341631580499 0.0006423980970195251 1.704151971704722e-05 0.0006080061032735436 0.005859540671738297 -0.0006018014326287991 -0.0011342512546513009 -0.003060276051551782 0.00038684771071841235 -0.003986206147245705 -0.002255091594499542 -0.007278365986109913 -0.002128165208413113 -0.0032521332385297727 -0.0036305183581408808 -0.0038479929625676048 0.005199167989819889 0.006379565130753021 1.2144066653087056e-05 2.4524314456286677e-05 1.7406989894707232e-05 2.1494501009846333e-05 -8.053821114342979e-05 -1.4939747804405642e-05 1.2088939778095985e-05
yob -8.694306488057368e-06 2.0051176631964052e-06 3.3400581048075224e-07 6.511282870645792e-06 -1.0223296888291903e-06 3.5900834941812584e-08 -3.8187394076531714e-10 2.434021649911477e-08 -1.376841554618698e-10 1.6641162013039898e-05 0.0003358608786658376 6.22283236498256e-05 -0.00024760877117602746 0.00012260409826167184 -0.0002850504411978437 -4.547020930368565e-05 -0.00012993166823108856 0.00025250929232829904 -8.161377699154975e-05 -0.00019890487324263157 0.000145809110421706 -0.0001290996055960186 -4.136234818043264e-05 0.0001385248026721682 0.00010178690839866959 -5.352416919007978e-05 -7.542043433881951e-05 2.5108885320036913e-05 -0.00026514962878126057 -5.19155589254554e-07 1.4359048668004812e-06 6.381700317076013e-07 -1.5706885360500761e-06 -1.2366267965134603e-06 -1.5528751691482335e-07 -5.463468732039379e-07
age 0.0013049220700362353 3.340058104698166e-07 0.0008446958254932479 0.008706351409096712 -0.0008404745059252487 -2.4844709213739973e-05 2.260878123222295e-07 2.4719737891958177e-05 -2.2493569692613662e-07 -0.0002205774757733038 0.0001744936342684439 -0.0006803493968977873 0.0005721716355584673 -0.00017667647016118355 0.0009640498768546618 0.0008622360550851378 -0.0009292145401027517 -0.0002169131819569247 0.001256294267394872 -0.0008024367086616416 -0.0003664097363561844 -0.00042185105431796505 -0.000968205770832111 -0.0007115135115739415 -0.0005165861552565176 -0.0010240861409888577 -0.0014037148793271273 0.00039562996664731264 0.0017332962065843406 1.2655733548689388e-05 9.599049742744675e-06 -3.2091834571448055e-06 1.5068277035290835e-05 -3.78587710807007e-05 -3.7350264417347163e-06 2.427027161250351e-05
sex -0.0015998178410184009 6.511282870598114e-06 0.008706351409135747 0.20133348832364026 -0.01818712159912824 -0.0002468640994749344 2.184382078375187e-06 0.0005090754903724941 -4.464019953791509e-06 0.0033728227940941877 0.007590715421147984 -0.008239454774506716 0.006286773115723119 -0.00336236546750185 0.003154354072239479 0.003196044478903678 -0.01433816364029009 -0.0003180343647446125 0.025034628434183945 -0.019079975724430206 0.001819107802062788 -0.011852870601799341 -0.011464193965058286 -0.031081768702085136 -0.017900618471427383 -0.012530968755822665 0.015768964869984338 0.002304427584580375 0.012095628044882331 0.00011514927211527548 -9.579636783756746e-06 1.0613144096996661e-06 0.00017486043589667752 -0.0002833988275593873 7.835822795136217e-05 8.331043492951389e-05
age_sex 6.50458363080235e-05 -1.0223296888460922e-06 -0.0008404745059287286 -0.018187121599125482 0.0017106546653591183 2.4713008599665043e-05 -2.2497739794966216e-07 -4.94515213227153e-05 4.4485702796045187e-07 -0.00030576602459858956 -0.0008243150856326454 0.000525696815588609 -0.0003710858683026587 0.0003976516162871489 -0.0003791729430270573 -0.00043471735969287357 0.0014092698298156234 0.0002390882803444569 -0.002207851577926774 0.0016734495746501595 -0.0003646952577743989 0.0009634481449860407 0.001047627897816049 0.0029374240650858405 0.0017418070269224909 0.001736574856322365 -0.0013769553425979947 -0.0004175197184179537 -0.0012168389965212453 -1.2797699431634595e-05 -2.640088233745494e-06 9.146084411422267e-07 -9.558971589453564e-06 2.5171217534970245e-05 -6.226361699108568e-06 -8.68049888771891e-06
age2 -4.476234391626891e-05 3.59008349417461e-08 -2.4844709213733898e-05 -0.00024686409947370614 2.4713008599554823e-05 7.55473325634306e-07 -7.057026827617363e-09 -7.50373606860981e-07 7.008864336861571e-09 6.251977134105247e-06 -1.0057432459362562e-06 1.7351988515392816e-05 -2.0442809757490108e-05 1.4596067747984669e-05 -3.440383549532198e-05 -2.935495055360192e-05 2.020889914695474e-05 1.0148359015589916e-05 -3.8939218322326974e-05 1.6881315672128245e-05 1.339493630820891e-05 8.001022694253767e-06 3.099936598800612e-05 2.3986699491927248e-05 2.740751885334069e-05 4.0993504460682806e-05 2.9682318183440494e-05 -2.5118205909938845e-05 -5.245406468476174e-05 -3.7079780004099647e-07 -2.665201202536775e-07 5.3665428054129675e-08 -3.820093877620559e-07 1.0550997265676723e-06 6.907787244201118e-08 -6.032770871915453e-07
age3 4.654977700102959e-07 -3.8187394076763206e-10 2.2608781232211296e-07 2.18438207836329e-06 -2.249773979485891e-07 -7.0570268276155565e-09 6.741680217785832e-11 7.010180992221807e-09 -6.695927912188584e-11 -5.628305302651198e-08 4.7173726486151604e-08 -1.3612144664488137e-07 1.684216331736629e-07 -1.6700286716696448e-07 3.046697583240777e-07 3.0232243717146427e-07 -1.4992236497030793e-07 -6.960935440890057e-08 3.419104255935868e-07 -1.4225076325457364e-07 -1.2701484134288718e-07 -6.804275242864615e-08 -3.3829289516558214e-07 -2.3402400174038185e-07 -3.2028391943498883e-07 -4.6421393870648095e-07 -2.0218873546231773e-07 3.3133300655260577e-07 4.812753969039619e-07 3.2180704601711046e-09 2.543539995811014e-09 -1.1020394411531872e-10 2.7652551777902685e-09 -9.311562838817939e-09 -4.224466468539303e-10 4.811930612383579e-09
age2_sex 5.027389277873033e-07 2.4340216499583815e-08 2.4719737892054003e-05 0.0005090754903723427 -4.9451521322708484e-05 -7.503736068640271e-07 7.010180992251605e-09 1.4707178253726616e-06 -1.3547821018717268e-08 8.573569944787175e-06 2.7256677519372167e-05 -1.0384344594311286e-05 8.014668125220527e-06 -1.4401132143113146e-05 1.4209365969768773e-05 1.6229440414639694e-05 -3.971798317921142e-05 -8.639200418182414e-06 6.12086550918693e-05 -4.5612620231435347e-05 1.3396330211925507e-05 -2.1647478115347502e-05 -2.9309023145333174e-05 -8.302627288045495e-05 -5.328287409427801e-05 -6.423135023430227e-05 3.924846365506064e-05 1.7397700228078838e-05 3.919416330764547e-05 3.9498270937964174e-07 1.4183970093728357e-07 -3.372116433812961e-08 1.1875912307928422e-07 -6.683380860935983e-07 1.4440001223168473e-07 2.6938708800324147e-07
age3_sex -2.373240684774211e-08 -1.376841554725566e-10 -2.2493569692695864e-07 -4.464019953789562e-06 4.4485702796033593e-07 7.008864336887751e-09 -6.695927912214306e-11 -1.3547821018715683e-08 1.2744135264520244e-10 -7.955772698999862e-08 -2.689035985723862e-07 6.943693046873058e-08 -6.991345059584112e-08 1.6036369913629693e-07 -1.5474993742220526e-07 -1.695568344772778e-07 3.34198409021744e-07 6.986507755721495e-08 -5.379882738900597e-07 3.9725088468671456e-07 -1.298910586069808e-07 1.453771454932211e-07 2.591685192938899e-07 7.324158578468603e-07 5.077151483758785e-07 6.669209445215613e-07 -3.6347380278212014e-07 -2.1453899533454757e-07 -4.1598078450591127e-07 -3.5856065014623094e-09 -1.7354088338913447e-09 3.398015701022506e-10 -6.689134785241828e-12 5.532850018413027e-09 -1.1268562919857817e-09 -2.6715542480836513e-09
PC_3 -0.0022986688446878993 1.6641162013048853e-05 -0.0002205774757708031 0.003372822794137205 -0.00030576602460264594 6.251977134032391e-06 -5.628305302585133e-08 8.573569944904601e-06 -7.955772699105662e-08 0.4482542662515445 -0.06411324405736753 0.02080411846029388 0.06301405942580736 0.030443618525802178 0.017684352262723184 0.03763816970200739 -0.09114875746221547 -0.045919519734700744 -0.032192615785133154 0.09784772730170856 0.018267546111803295 0.13631013581052062 0.03244837672965847 -0.2522700536567186 -0.07118013630312281 -0.03279703834798859 0.06151066828473669 -0.08976360227076922 0.17727678208337883 6.124676816803171e-05 0.00020619091341893863 0.0004659401410971714 -0.0006759182431015894 -0.0008102846045997135 -0.0009479212683558186 -0.0007690345544123886
