 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0277881426467464e-05 7.306312027320351e-08 5.3829903332047105e-08 -8.774331282802103e-07 1.3901899766639314e-07 1.592559690275074e-09 -7.418824873474199e-12 -4.92148510042421e-09 4.2145140203504406e-11 1.3603154372324393e-06 -5.802594347848367e-07 4.167887097935083e-06 -4.2788043668529084e-05 4.7091849282633e-05 -6.855900186600599e-05 4.901044351386004e-05 -4.2189835957742033e-05 -7.88300380508757e-06 -8.0710026997668e-05 -1.2714893443483585e-05 -1.6967587668082496e-05 -5.4081943043032166e-05 -1.0337654887038053e-06 -3.3574593040077814e-05 -6.616827763305114e-06 3.4464727506739274e-06 -4.360108254846397e-05 -4.992079024511224e-05 5.9133711453143324e-05 2.0126176003525494e-08
yob 7.306312027319798e-08 1.000660156388006e-07 3.661666783685101e-08 2.0454536138583107e-07 -3.564888903555747e-08 1.6057657114369956e-09 -1.4138398305709333e-11 4.72761809720425e-10 -4.438043533202117e-13 5.042277800324522e-07 7.395333637756807e-06 6.030702003845428e-07 -6.505585679908863e-06 -1.1801580683155734e-06 -3.364553274949436e-06 -2.0308915538520016e-08 -2.638980572765013e-06 4.637380563243675e-06 -1.5492104143293154e-06 -4.0772759460173385e-06 5.919645687653856e-06 -4.96849762242186e-06 -2.7495235596627865e-06 8.727000282277895e-06 2.859553385147584e-06 2.2402136495793922e-07 -2.1913223592408254e-06 3.0281596440365095e-06 -1.1484573707428978e-05 -2.2239210888879686e-08
age 5.382990334032824e-08 3.6616667836701414e-08 1.3729946149424767e-05 0.00017128831372876098 -1.3543472770023282e-05 -3.04029510155783e-07 2.027627342441068e-09 3.0102927871394715e-07 -2.00925734068194e-09 -4.290197821915995e-06 -3.6367648137574353e-06 -1.4658355672744165e-05 -8.85810675635347e-06 1.667656598433805e-05 5.3337617701642216e-06 1.7346608007191562e-06 3.954765367245303e-06 -4.706613188757951e-06 1.4171837666424e-05 1.536095380842301e-05 -1.6071191795947826e-05 2.9183745081120444e-06 -1.5236885680941438e-05 -2.356334416066385e-06 4.718080570130238e-06 -1.1859771440656736e-05 -1.9516862883240047e-05 -1.3920889188162014e-05 3.3139219802807075e-05 -6.366925323182225e-09
sex -8.774331282699723e-07 2.0454536138098014e-07 0.00017128831372836134 0.004507931375512383 -0.0003193950292417941 -3.5976259632325643e-06 2.3139984088429534e-08 6.684460488740917e-06 -4.289611295744488e-08 1.557711411260716e-05 -3.29669193812863e-05 -8.89517729066001e-05 3.354065507544232e-05 -2.8226872993318992e-05 0.00011831764152573938 9.389201417565021e-05 0.0001166745347430167 -2.2463051630518483e-05 6.92996804745778e-05 -7.143883180323555e-05 -0.0001595650165347428 -0.00024016052450019933 2.28829156335625e-06 -9.585826629761877e-05 0.0001659268751016269 -2.2472665844806867e-05 -0.00011340619629307227 -2.5716351709028745e-05 7.027498732084396e-05 -2.385547508227798e-07
age_sex 1.3901899767013768e-07 -3.564888903528245e-08 -1.354347276999693e-05 -0.00031939502924191785 2.4690599839681407e-05 3.0034205484211294e-07 -2.004531644649465e-09 -5.444739286410649e-07 3.621156134811439e-09 -2.531475401986888e-06 8.279373802956582e-06 1.3280450215381135e-05 -3.1703355925204267e-07 1.970133305907983e-06 -1.455502564095409e-05 -4.922596527344381e-06 -1.203004933762576e-05 6.273421878065705e-06 -8.070738611595265e-06 3.4756338467333154e-06 1.0016402780497245e-05 1.5126564046887724e-05 2.4871398533640877e-06 1.0810920056829356e-05 -9.721060908105952e-06 -1.1558232174000042e-06 1.1712422606972829e-05 2.8360482024569715e-06 -8.795283401453017e-06 5.8944719601711464e-09
age2 1.5925596901916133e-09 1.6057657114401616e-09 -3.0402951015582836e-07 -3.597625963242579e-06 3.003420548427862e-07 7.051571510995153e-09 -4.8455656695578884e-11 -6.940660486333844e-09 4.772043462493468e-11 1.435334525693145e-07 4.2982684376009117e-07 4.2632605694187276e-07 8.11174043141493e-08 -2.5465632098086074e-07 -2.706129217301172e-07 -6.497706440485395e-08 -2.5138405803878915e-07 2.9326867694065263e-07 -4.3663625923800033e-07 -4.864449131519894e-07 4.372250016081088e-07 -2.1376682260332137e-07 3.5567880343096705e-07 3.263035820773938e-07 7.538407986955914e-08 2.698392186918757e-07 3.5157196503267054e-07 3.1137555755856365e-07 -1.0889548148723322e-06 -3.4325898890278727e-10
age3 -7.418824874040347e-12 -1.4138398305750012e-11 2.0276273424415945e-09 2.313998408850259e-08 -2.0045316446544346e-09 -4.8455656695584403e-11 3.407695755482005e-13 4.7661390756720755e-11 -3.3539549070321813e-13 -1.3370746814053925e-09 -3.619918040841292e-09 -3.2391136551664617e-09 -8.101759794018922e-10 1.402285716270192e-09 1.944395498057143e-09 5.628694514025748e-10 2.120994039817012e-09 -2.4506849765117466e-09 3.147782546675679e-09 3.597247679405889e-09 -2.8622274697248558e-09 1.6362871624767987e-09 -2.8876997367800232e-09 -2.8315867624726837e-09 -1.1961961860526863e-09 -1.8942669005243198e-09 -2.2176419535923817e-09 -1.7315916627569594e-09 8.242173023492322e-09 3.5127981339054053e-12
age2_sex -4.92148510051904e-09 4.727618097120558e-10 3.0102927871342834e-07 6.68446048874544e-06 -5.444739286412013e-07 -6.94066048632042e-09 4.766139075662058e-11 1.2464151666827814e-08 -8.529235567781696e-11 6.541250919762276e-08 -2.5192074517406363e-07 -3.739733287318898e-07 -1.9250520553720966e-08 -5.829313954545335e-08 4.0502432741350813e-07 8.622502136946757e-08 2.8941838884246663e-07 -1.9040882115917076e-07 2.534689831120081e-07 2.131496952945922e-08 -1.9540294859664764e-07 -2.707632305329746e-07 -1.2735979308988397e-07 -3.1923631405401785e-07 2.0011210359127187e-07 2.2486985486261465e-08 -2.803410626421306e-07 -4.538673144656381e-08 2.580063850024552e-07 -2.4241367059251832e-11
age3_sex 4.214514020388184e-11 -4.438043533137084e-13 -2.009257340678845e-09 -4.2896112957483024e-08 3.6211561348130015e-09 4.772043462485245e-11 -3.353954907025993e-13 -8.529235567783169e-11 5.975509642285285e-13 -3.4049406758406694e-10 1.990543521251654e-09 2.8889730136911063e-09 2.3820201040026766e-10 5.165812179123534e-10 -3.111458322569296e-09 -3.9632611727178225e-10 -1.977947235258319e-09 1.4481969340839208e-09 -2.163411874005428e-09 -6.906535940214397e-10 1.173111028864929e-09 1.5362874967987357e-09 1.2532467581878607e-09 2.507774492252091e-09 -1.363313214780785e-09 -5.4899839591180184e-11 1.911318728434429e-09 -6.11152543467976e-11 -1.9704694678186764e-09 -5.57748598900713e-13
PC_3 1.3603154372336207e-06 5.042277800323256e-07 -4.290197821936623e-06 1.5577114112256553e-05 -2.5314754019579217e-06 1.4353345256978555e-07 -1.3370746814086058e-09 6.54125091969579e-08 -3.4049406757951915e-10 0.026638194775093577 0.0006198135393502231 0.0017363689931246377 -0.00013534566288724226 -0.004172581263318727 0.0017099165612266924 0.0037851566248134584 -0.004158153209858636 -0.000363128674688254 -0.0014393139244587491 0.0007757639529421057 0.004864931716818627 0.0027944258921305956 -0.0015528981531285344 -0.009596355341209964 0.000975662930545934 -0.001042508793703028 0.0029485750317415848 -0.0005641186321276362 0.00475021980170391 -3.2154807644504956e-05
