 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
PC_8 -0.0035522018497125465 -0.0002617050269905749 -0.0005122525277444121 1.1862196741039754e-05 -1.3154446785257604e-07 0.040554868721221445 -0.12477380306860811 -0.2254732384759194 0.24867038695701138 -0.03227154277047148 3.934474675336182 0.4560628614116209 -0.08280175980524786 0.2689495209569665 0.28240004220664444 0.143344252209853 0.26000690420024897 0.27129808290933494 -0.3851574304681578 0.34392467833140666 0.48244914085461565 0.10688003351212003 0.27066788178890605 0.03037633295555971 -0.21449755754314834 -0.00015761422197726894 0.0009575706889638335 0.0007383065534569777 -0.0007472745845991537 -0.0015636499584609906 -0.000781533558547754 0.0006016388019944875
PC_9 -0.00022219559003587274 -5.139029462282882e-05 -0.0004345425073744285 1.3403135939103248e-05 -1.2745112550695043e-07 0.0186506639311019 -0.01295266912543504 0.2797519914978997 -0.13594271299696226 0.41932778361952583 0.45606286141162206 5.14187617185572 0.36433419700930963 -0.024315030915102724 -0.5141575827129042 0.37656883775879324 0.06432198978384229 -0.06699246536364324 -0.16749213217469822 0.017066516959238977 -0.3155186732282736 -0.20045255686141494 -0.1154922575641423 -0.36601863681750135 0.4097870210527215 -0.0008188058772210065 -0.0016735645454697458 0.0014965310520640433 0.0019715350808232088 0.002413187902799079 -0.00319637454431067 0.0012440991463010807
PC_10 0.002799775511683349 -0.00017060674466414636 0.00018926052806013722 -1.6123270890838357e-05 1.9242955475381224e-07 -0.09035235364557836 0.047162912569380815 -0.1371349999673626 0.2588778946605762 -0.1969532776647139 -0.08280175980524614 0.3643341970093067 6.578192694895519 0.902122691752893 -0.40438590895524873 0.05849222042694067 -0.15641435674056256 0.000545147036089953 0.21222416608851435 0.308021025591075 0.41988620665369847 0.42474269418090893 0.027707566182919547 -0.20076856086246833 -0.6164810154241819 0.000586575433065125 -0.002524791593102094 -0.0004696948584027562 0.0034459554258431343 0.0008122887584389946 -0.0007085902116742771 0.0010922380085144976
PC_11 0.0014889845322019033 0.00026510326055427183 0.0009644193881164538 -2.5414990198901543e-05 2.458782412330529e-07 -0.05046673423288363 0.0695437932962614 -0.3472994139838122 0.13632499454998123 0.3776502993471661 0.2689495209569672 -0.024315030915102204 0.9021226917528924 5.4126277944181425 0.37201884208504915 0.7991135852790775 0.35185746618169333 0.016701686974839054 0.033094780441222035 0.1924534689872817 -0.2987459811094615 -0.11708611890032945 0.07555681869774028 -0.6412015407579836 0.37970127717391366 9.507422246385924e-05 -0.0003591077261608821 -0.0007320364125938559 0.0007071041189900727 -0.001381097667483064 0.0009864883478471521 0.0001183270435634364
PC_12 -0.004686606568772623 -1.9077577321000793e-05 -0.00014367092337568376 3.2275446545859126e-06 -3.874115297888844e-08 -0.03248730073603488 0.10345787347214869 -0.15446390320911868 -0.1111403430284429 0.2759514651611244 0.28240004220663906 -0.514157582712902 -0.40438590895524995 0.3720188420850473 7.052683189624714 0.320306688054512 0.24820055285846676 -0.11375114200602018 0.2547383659852577 0.5536909743512979 0.3283450852779257 -0.010356260395525351 0.01583260030775449 0.21233266365467512 -0.029674855838826803 0.00014671593083538884 -0.0003209271508184507 0.0023048389444045845 0.0010364785322020459 -0.0010359105213631238 -0.0006328256027730361 -0.003680949918420309
PC_13 0.0026968088399610818 -0.00022975244440579873 0.00035550347414608943 -1.5955308894841775e-05 1.5552697151661735e-07 0.10154484142051458 0.16904365288418582 0.0058595413449222394 0.13849646803704815 0.1910891363025942 0.143344252209852 0.3765688377587945 0.05849222042694199 0.7991135852790777 0.3203066880545128 6.5869534780453405 1.1563237220638112 -0.2114638738698097 0.07358210344783218 0.9025221130592701 0.3256328811840514 0.1352224697157496 -0.29907829503547384 -0.14929683722843465 -0.520876209922322 0.0003643400212522378 -0.00021861255618322147 -0.0006330503683389385 -0.0010211847826028064 -0.0009494880968848331 0.0005415818892984795 0.0005286615548689631
PC_14 -0.00427793839064376 0.00019177992729862886 -0.00020200590826422634 1.2150650108311882e-05 -1.3139740518642955e-07 0.02886859698797961 -0.07560147224912732 -0.1579029657617097 0.3893924278468014 0.0697747213627287 0.2600069042002492 0.06432198978384955 -0.1564143567405568 0.35185746618169234 0.24820055285846934 1.15632372206381 6.801834276036899 0.40085070009219587 -0.40554379417733766 0.3602762463949095 0.2736261556959086 -0.013752215422796438 -0.15521024344070483 -0.5209119463475264 0.46885163901694915 0.000605818944713263 -0.0022516827980469294 0.0007355898573029994 0.001496855049431463 0.0015022862106426431 -2.5217126227648064e-05 -0.0013629418503921793
PC_15 -0.0035327670230827276 -0.00013800686831680757 0.00023739693363117418 -4.405865791825991e-06 -1.0449108473310273e-08 0.1571197737143557 -0.19073457248370998 -0.09663270516423118 -0.44640817954381545 -0.4092629544225852 0.2712980829093314 -0.06699246536364296 0.0005451470360877534 0.016701686974839532 -0.1137511420060144 -0.21146387386980822 0.40085070009219814 6.914255320211406 0.05320858069945281 0.07941464786440132 0.21378552304748774 -0.13729448682915837 0.30288659790915023 -0.13093904493469402 -0.6305135907531025 -5.5834259260416366e-05 0.0011211302486133408 0.0014067422416278509 0.0002716631607487561 -0.0019991101076676774 -0.0001496835506544154 -0.003164290299375453
PC_16 -0.006071057660467387 -2.5892285309793422e-05 -0.0001909690815030521 8.919092464576998e-06 -1.3643684984481846e-07 0.006315340920039182 0.13370329973625583 0.06224100326382369 0.11475832017019723 -0.2088285227372736 -0.3851574304681588 -0.1674921321747046 0.21222416608851072 0.03309478044122223 0.25473836598525773 0.07358210344783189 -0.40554379417734127 0.05320858069945112 8.569952570931495 -0.10673480564781651 0.018156172313038264 0.279214844369733 0.2410782672053961 0.16394627181803065 -0.08816178265831268 -8.278559257212508e-05 9.244809559556228e-05 -0.0006003622621119016 -0.0014230275622533718 0.0012874053704366537 -5.289616376767467e-05 -0.0012142613381020682
PC_17 -0.0024602726358927685 0.00012936406819547176 0.0009991395659263334 -2.6257857963891616e-05 2.1006387615927935e-07 -0.1970500043242485 0.07517203773737066 -0.4357819103974796 0.3135486220541194 0.6332038590355837 0.3439246783314089 0.017066516959241725 0.30802102559107275 0.19245346898728216 0.5536909743513028 0.9025221130592689 0.3602762463949123 0.07941464786440126 -0.10673480564782341 9.166143762379019 0.3084687892737574 0.23738582410291678 -0.3438542695050539 -0.2613721481070568 -0.2757744034750064 0.00014295548933518883 0.002068998946770101 -0.0009971560875196254 -0.0030922105810226473 -0.0033775758219913407 0.004883703422523032 -0.003611974334417616
PC_18 -0.0054431359950106286 0.0001295392621978683 -0.00013865263623949044 1.2979861878610967e-05 -1.6468502211118395e-07 -0.0568812905940257 -0.08976655008194784 -0.13854138325692014 -0.07642100582283155 0.20069725387720566 0.4824491408546179 -0.3155186732282782 0.41988620665369325 -0.29874598110946166 0.32834508527792483 0.3256328811840538 0.2736261556959094 0.21378552304748796 0.01815617231303762 0.3084687892737556 7.635472331975931 0.3145754697547686 -0.1473158876611979 -0.5855476429018303 0.38156492935992536 -0.0008996457443319767 0.0016573043653015024 -0.0006716285374599088 0.0009432292954338276 -0.0019080075466286902 0.0013580356240736537 0.001507478431830528
PC_19 -0.00017170367892343867 -0.0001310804896100215 5.333355169224661e-05 -4.177680621684344e-06 2.7637636135295973e-08 0.003397246833612886 0.05450944698389561 -0.07503978760786555 0.011052301605700652 0.06673444052798143 0.10688003351211842 -0.20045255686141544 0.42474269418090793 -0.11708611890032937 -0.010356260395527074 0.13522246971574947 -0.013752215422796749 -0.1372944868291584 0.2792148443697345 0.2373858241029167 0.31457546975476647 8.212023209817147 0.013556274712552205 0.14350747844210263 0.6150687250321838 6.203865003610557e-05 0.0010259426816484115 0.0010348538995001825 -0.0009413957444336133 -0.0022243748011732626 -0.00024189664374694723 -0.001937868449168969
PC_20 0.0001328067329794067 -6.752242037285154e-05 4.923636044078066e-05 -8.366612975290288e-06 1.0254616655981731e-07 0.05309851794906302 -0.09502667658586271 -0.04704865024768059 -0.27915992763864345 -0.4923671954890573 0.2706678817889053 -0.11549225756414852 0.02770756618291335 0.07555681869773952 0.015832600307755237 -0.2990782950354756 -0.1552102434407036 0.30288659790915595 0.2410782672053939 -0.34385426950505926 -0.14731588766119885 0.013556274712549462 8.580822700925031 0.7678863445203339 -0.04784752751306655 0.0001125839851141202 0.0029992534598298217 -4.4158643121061356e-05 -0.0001815671753350341 -0.00384758674548825 -0.00030462594899399774 0.0005262070048601109
PC_21 0.004591473424023998 6.102801126964387e-05 0.0008268773478380983 -3.350185662818872e-05 3.574194672892964e-07 -0.13278636725127257 0.07355557511262596 -0.11531741573544863 0.18050906556542276 0.07239391514556634 0.030376332955559564 -0.36601863681750485 -0.2007685608624687 -0.6412015407579829 0.2123326636546727 -0.14929683722843587 -0.520911946347527 -0.1309390449346915 0.16394627181803112 -0.2613721481070561 -0.5855476429018277 0.14350747844210077 0.767886344520334 10.17543340797255 0.4515282964020468 -0.00025576682412359623 -0.0003304259824378808 0.00104068622067633 0.0023815017984672882 -0.0003599172426279378 0.0003721294147187535 -0.0010540756517567048
PC_22 -0.0009775466630080449 -0.00035520837382425603 7.565190542003166e-05 1.3684361954873751e-06 -8.8457679343786e-08 0.17419991307006846 0.2290829620687463 0.3017583272309503 -0.21491318673611873 -0.5851300389206971 -0.21449755754314664 0.40978702105272063 -0.6164810154241798 0.37970127717391433 -0.029674855838827664 -0.5208762099223214 0.46885163901694815 -0.6305135907531015 -0.08816178265830997 -0.2757744034750058 0.3815649293599256 0.6150687250321837 -0.04784752751306462 0.45152829640204817 8.785887415406457 -2.0478203746144729e-07 -0.0006451052884117562 0.00014915154591461566 0.00044511402590607886 0.0009427497428869367 -0.0009554496058438622 0.0018684591434691084
proband -1.32645709364725e-05 -4.1697879015976865e-07 -4.9681361457642e-06 1.5896337999281265e-07 -1.5068596214138091e-09 4.8893299979570156e-05 -0.00010821650624044782 -0.00022339558237018285 5.792690727371649e-05 0.0002248243119849527 -0.00015761422197720757 -0.0008188058772210397 0.0005865754330653888 9.50742224639175e-05 0.00014671593083522707 0.0003643400212521931 0.0006058189447132649 -5.5834259260279275e-05 -8.278559257211418e-05 0.0001429554893355174 -0.0008996457443323172 6.203865003608693e-05 0.0001125839851143248 -0.000255766824123388 -2.0478203768963886e-07 0.0002686119179448537 -0.00013490064256072078 -0.00013430692472200787 1.565800638624256e-05 -1.1878314526592332e-05 -1.565824720509242e-05 7.207924108876923e-06
paternal -3.3357862154490456e-06 1.3457103881891394e-06 3.9359395386851144e-07 3.698997645690765e-08 -4.713621638399813e-10 0.000157496270196801 0.0005533415147576926 -0.0011258847163068207 -0.001329026851801912 0.002076056356660184 0.0009575706889634651 -0.0016735645454700604 -0.002524791593102879 -0.00035910772616104465 -0.0003209271508187362 -0.00021861255618317604 -0.0022516827980464753 0.001121130248614185 9.244809559461193e-05 0.0020689989467698117 0.001657304365301142 0.0010259426816483716 0.002999253459829061 -0.0003304259824386289 -0.0006451052884116019 -0.00013490064256072053 0.0009990686972933453 6.947341875447202e-05 -0.0007980153357266416 -0.0007410429047356166 -5.7168168431301875e-06 1.7318777629114095e-06
maternal 2.1025256407006646e-05 -1.0208823626088787e-07 -3.8495711828216907e-07 -3.7750159180705445e-08 6.358939409829824e-10 0.00010833706384178166 -2.1278274767164596e-05 -0.000570450889575707 -0.00033010495043080395 0.0011077202306586653 0.0007383065534560474 0.0014965310520638736 -0.0004696948584025382 -0.0007320364125938361 0.0023048389444042163 -0.0006330503683389454 0.0007355898573025843 0.0014067422416277745 -0.0006003622621098669 -0.0009971560875202893 -0.0006716285374596224 0.0010348538995003773 -4.415864312011644e-05 0.001040686220676707 0.00014915154591488657 -0.00013430692472200806 6.947341875447373e-05 0.0008490019027594611 4.274018611138188e-06 -2.52011462775773e-05 -0.0006113455178298681 -0.0006376327699553296
gpp 1.637985876921363e-05 -1.8836195686389143e-06 4.623995926303573e-06 -2.0187798578746154e-07 1.9184645551463544e-09 -0.0005284236616023931 -0.000669970936308616 0.000739178404647086 0.0003815919097484174 -0.002007552674441413 -0.0007472745845995851 0.00197153508082317 0.003445955425842045 0.0007071041189900671 0.0010364785322017627 -0.0010211847826028366 0.0014968550494328947 0.00027166316074943417 -0.0014230275622513046 -0.0030922105810250993 0.000943229295434847 -0.0009413957444336928 -0.00018156717533487942 0.0023815017984658974 0.0004451140259058989 1.5658006386242167e-05 -0.0007980153357266396 4.274018611140144e-06 0.002365301132735947 -0.0008118954189797545 5.1521902659415486e-05 -7.278876495713843e-05
gmp -1.4941143699753006e-05 -7.447563816806861e-07 -1.4330354789353088e-06 4.924343125259125e-08 -5.976980991925853e-10 -0.0008508297065087692 -0.0008898889830878242 0.0013388062325281477 0.002155326091665929 -0.002079866142261053 -0.0015636499584601058 0.0024131879027994955 0.0008122887584412428 -0.0013810976674828107 -0.0010359105213634781 -0.0009494880968849741 0.0015022862106405354 -0.0019991101076682997 0.0012874053704355897 -0.0033775758219891433 -0.0019080075466276203 -0.002224374801172993 -0.0038475867454891032 -0.0003599172426285906 0.0009427497428872633 -1.1878314526592482e-05 -0.0007410429047356174 -2.520114627757741e-05 -0.0008118954189797533 0.002310261385983365 -1.5295304135132418e-05 7.518035415449564e-05
gpm 4.163181145556654e-06 -7.938674188658755e-08 7.307404945254693e-06 -2.4530653533006126e-07 2.249193931769477e-09 -0.0004501516791135598 -0.0009016043004554504 0.00019866443264768345 -1.372142146268346e-05 -0.0003333058386376814 -0.0007815335585464991 -0.003196374544310173 -0.000708590211675331 0.0009864883478471183 -0.0006328256027724974 0.0005415818892988793 -2.5217126225887452e-05 -0.00014968355065428135 -5.289616376881156e-05 0.004883703422525277 0.0013580356240740462 -0.000241896643747089 -0.00030462594899318654 0.00037212941471816656 -0.0009554496058440401 -1.5658247205092986e-05 -5.716816843131369e-06 -0.000611345517829866 5.152190265941714e-05 -1.529530413513273e-05 0.0015989490712369908 -0.0003575076238051719
gmm -4.718747176430342e-05 5.042317436943374e-07 4.993041454293483e-07 9.168712154112494e-08 -1.4165987580104273e-09 -0.0006061036850245833 0.0003683080170295443 0.0015859104147815939 0.0007705161690186897 -0.0023322472490681636 0.0006016388019955042 0.0012440991463004106 0.001092238008514484 0.00011832704356338739 -0.003680949918418938 0.0005286615548687375 -0.0013629418503926967 -0.003164290299374597 -0.0012142613381022401 -0.0036119743344179152 0.0015074784318302626 -0.0019378684491691263 0.000526207004859833 -0.001054075651756861 0.0018684591434688558 7.20792410887747e-06 1.7318777629112297e-06 -0.0006376327699553309 -7.278876495713719e-05 7.518035415449399e-05 -0.0003575076238051692 0.0016161135117076127
