 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0010293484935856826 -1.999296464888875e-06 0.00013963426780652435 0.00028208243820669745 -5.1817514219053015e-05 -5.488577324179917e-06 6.130530046728367e-08 2.284928794877389e-06 -2.7574876934957807e-08 -0.0004471425890400905 0.0001276437651846066 -0.0003094145718640306 0.00035684441485941677 0.0006769863128484795 -0.00036791809484669876 -0.0004395545955562413 -0.0003017379814305956 -0.000810462299517184 -0.0008539273913330407 -1.0838516524317257e-05 -0.0006620654120320023 -0.0006008840304237545 -0.00030411157454952225 -0.0009011534737405418 -0.000693467213900593 -0.0002220465320780176 -0.00012336524514393115 0.001070397442038233 0.0010124493062340417 -1.4368842741985971e-06 -1.7692888607645368e-06 5.2823870320503985e-06 2.5050594673381783e-06
yob -1.9992964648892583e-06 8.205520872973615e-07 7.115662391767412e-07 5.972865950759433e-06 -7.070674063573289e-07 -5.484491806431541e-09 5.65604415698245e-11 1.7970569374640807e-08 -1.2867291538174906e-10 8.819970164226415e-06 0.00010809584589128055 3.04105106518767e-05 -6.851119139982793e-05 5.841573787982984e-06 -6.538145715141541e-05 -9.860753210788508e-06 -2.8543030763583854e-05 8.467374990288238e-05 -5.45156803322384e-06 -6.743354451291741e-05 6.144974241495528e-05 -5.829830991535438e-05 -1.129263879249614e-06 7.598049474236906e-05 4.2706578494226827e-05 -1.1374954567380491e-05 -1.305004768389547e-05 3.644288154868691e-05 -0.0001107446736804143 -5.1899784577484556e-08 1.7978931930994295e-07 -2.984335876950322e-07 -2.609842871810764e-07
age 0.00013963426780658826 7.115662391769464e-07 9.437030625064073e-05 0.0007702958295765204 -9.115671001508707e-05 -2.972858640828353e-06 2.756025884289298e-08 2.894811561704108e-06 -2.6867364289983e-08 -2.210862817799232e-05 8.630201987971035e-05 9.055122089184857e-06 -1.0883526319550961e-05 -0.00016946480151058162 -0.00012008229446189865 -9.971910150827227e-05 -0.00015839188770723034 -0.00016610419224929166 -8.194864979674695e-05 -3.4231224678505426e-05 -2.6319324294122426e-05 -0.00014069982854933061 3.709853399789779e-05 -0.00010581931088457115 6.059401725556869e-06 -0.00020803948482477527 -0.00018075142402864216 9.853000901949959e-05 7.487703414120003e-05 -6.746841230200682e-09 1.2141781025818277e-06 -3.5738962800403656e-07 -1.531075987543014e-06
sex 0.0002820824382070198 5.972865950751643e-06 0.0007702958295764065 0.012655489991446169 -0.0012872944981748217 -2.2899495694318392e-05 2.04250548674584e-07 3.761119330706956e-05 -3.3092005094294267e-07 7.373654447950775e-05 0.0009588618149845139 0.0008008286218188825 0.0002081154775248529 -0.0029789324109599996 -0.0008980346616819877 -0.00021973737132952807 -0.0005410027379437579 -0.003064540186607098 -0.0009217569721036772 -0.0013666108506534594 0.0001845797486051128 -0.002505994438450043 0.00013877646033584457 -0.0026844754339545845 -0.000777991580384529 -0.002393701990931875 -0.001243248177203771 0.00017173035937582173 -0.0009022834440994253 -7.52372532564161e-07 2.676381452657284e-05 -1.1983875336789492e-05 -3.833216743226661e-05
age_sex -5.181751421908645e-05 -7.070674063557588e-07 -9.115671001506435e-05 -0.0012872944981747354 0.00014632762136554853 2.8894205760889854e-06 -2.687781631756629e-08 -4.558535627151027e-06 4.1852114212852815e-08 -1.7942710486399154e-05 -0.0001251784639394865 -0.0001171448524277483 -2.017034918849562e-05 0.0003043562377162598 4.533916551848364e-05 5.769806939327787e-05 0.00010183921637386808 0.0003408660651221876 8.155088587004226e-05 0.00014758268527247928 -3.780455243216633e-05 0.00024601107579103027 5.377930682171914e-06 0.0002884287291073852 9.348677234710902e-05 0.0003056736614503976 0.00014803243236267567 -3.8680210853590815e-05 9.404507829365213e-05 -1.5135190904793725e-07 -3.407673466120376e-06 5.347948033410411e-07 5.250984502150818e-06
age2 -5.488577324181495e-06 -5.48449180641815e-09 -2.9728586408280186e-06 -2.2899495694319147e-05 2.8894205760893386e-06 9.876672121907184e-08 -9.497715956388304e-10 -9.636105247394592e-08 9.2797869223852e-10 2.0450855557860375e-07 -6.131897350671705e-07 -2.3654451189115042e-07 -1.491993713400843e-06 6.552218843472175e-06 9.954840537560312e-07 3.4267216694284825e-06 4.643851670963435e-06 8.219186693063866e-06 1.875089250239194e-06 6.26908461191752e-07 1.6735252001772813e-06 3.923156915170919e-06 -1.158120590353278e-06 4.606446403331112e-06 1.7604746754347266e-06 6.949522051007543e-06 4.235448256638258e-06 -4.882845412923431e-06 -2.2940501223268686e-06 -1.2901187471396598e-09 -3.378894840931808e-08 -1.532828475150142e-08 5.615976009302743e-08
age3 6.130530046729587e-08 5.656044156974938e-11 2.7560258842887316e-08 2.042505486745653e-07 -2.6877816317566683e-08 -9.49771595638748e-10 9.413177383136402e-12 9.291197090335485e-10 -9.217683564733693e-12 6.539801338458651e-10 1.3709195999177261e-08 4.7211822806557675e-09 1.6056724075125745e-08 -5.869913829970454e-08 -5.393072163932827e-09 -3.7556891801182966e-08 -4.527401902887335e-08 -8.263468203715412e-08 -1.849082121918694e-08 -1.3780147495527263e-08 -1.4760083687998398e-08 -4.1302581192697916e-08 2.2460124146252833e-09 -3.927967512096876e-08 -2.7165667556420224e-08 -7.000203736246555e-08 -3.319985653786116e-08 6.534253418930033e-08 6.548056275358697e-09 1.7291914697603834e-12 3.0040861920824754e-10 2.427264340169275e-10 -5.405262823565917e-10
age2_sex 2.2849287948782753e-06 1.7970569374564187e-08 2.8948115617030773e-06 3.761119330706407e-05 -4.558535627150688e-06 -9.636105247392556e-08 9.291197090334505e-10 1.4883375707683416e-07 -1.415400049374323e-09 9.307182497904636e-07 4.223556472062958e-06 4.169355861395532e-06 7.306797412747637e-07 -8.859837891297756e-06 -6.967588338917892e-07 -2.3216785361427803e-06 -4.427989856248636e-06 -1.1044486690566815e-05 -2.2746479779155868e-06 -4.4435997661476915e-06 1.1484397032718368e-06 -6.571298540401327e-06 -1.4717818293488495e-06 -7.877619738996183e-06 -3.5786983625824435e-06 -1.0518558079070026e-05 -4.7219270102900664e-06 1.5688032042497996e-06 -3.3528933052722477e-06 2.9334029375340816e-09 1.1524145054547998e-07 -1.230510483644357e-08 -1.700620283497045e-07
age3_sex -2.7574876934960725e-08 -1.2867291538147447e-10 -2.6867364289971087e-08 -3.309200509428639e-07 4.18521142128467e-08 9.27978692238248e-10 -9.217683564732001e-12 -1.4154000493742307e-09 1.3857419858851679e-11 -1.163525054541996e-08 -3.90163994204441e-08 -3.958734245206079e-08 -1.0697081536307112e-08 7.661284951438047e-08 2.9607759029656502e-09 2.3944070945431076e-08 4.700329725603555e-08 1.05332702381709e-07 2.2087124680913664e-08 4.085483965234717e-08 -8.053802189129459e-09 5.128142222061066e-08 2.8897209636287045e-08 6.220150715039404e-08 4.518732145545704e-08 1.0392259809071651e-07 4.469097408514233e-08 -1.8780954102393455e-08 3.466451422663118e-08 -2.2979613048603574e-12 -1.1081671777005663e-09 1.2668782250582813e-10 1.5409556368944482e-09
PC_3 -0.0004471425890401194 8.81997016422613e-06 -2.210862817799535e-05 7.373654447954087e-05 -1.794271048640356e-05 2.0450855557870132e-07 6.539801338449122e-10 9.307182497906218e-07 -1.1635250545421705e-08 0.1689055016158033 -0.011620098382751862 0.004153491224586569 0.019447515620806065 -0.00039455446126132387 0.016139420603444338 0.01706581426405689 -0.034449374220852376 -0.02174112063867855 -0.01587832541722122 0.028477412048917034 0.010183443172661621 0.03844804005378011 -0.008911895190724405 -0.07401146701149036 -0.019991964095641194 -0.010629724446524968 0.02238746263555414 -0.024563797138815485 0.05554453014869928 -5.616741369851603e-05 -2.745535480310398e-06 -0.00012246281238613443 -0.00017715439040546287
